district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-10-26
11,Clinton,5,East Tennessee CORE Region,,,2022-10-26
12,Oak Ridge,5,East Tennessee CORE Region,,,2022-10-26
20,Bedford County,8,South Central CORE Region,,,2022-10-26
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-10-26
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2022-10-26
50,Blount County,5,East Tennessee CORE Region,,,2022-10-26
51,Alcoa,5,East Tennessee CORE Region,,,2022-10-26
52,Maryville,5,East Tennessee CORE Region,,,2022-10-26
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-10-26
61,Cleveland,7,Southeast Tennessee CORE Region,,,2022-10-26
70,Campbell County,5,East Tennessee CORE Region,,,2022-10-26
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-10-26
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-10-26
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-10-26
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-10-26
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-10-26
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-10-26
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2022-10-26
100,Carter County,6,First Tennessee CORE Region,,,2022-10-26
101,Elizabethton,6,First Tennessee CORE Region,,,2022-10-26
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-10-26
120,Chester County,9,Southwest CORE Region,,,2022-10-26
130,Claiborne County,5,East Tennessee CORE Region,,,2022-10-26
140,Clay County,4,Upper Cumberland CORE Region,,,2022-10-26
150,Cocke County,6,First Tennessee CORE Region,,,2022-10-26
151,Newport,6,First Tennessee CORE Region,,,2022-10-26
160,Coffee County,8,South Central CORE Region,,,2022-10-26
161,Manchester,8,South Central CORE Region,,,2022-10-26
162,Tullahoma,8,South Central CORE Region,,,2022-10-26
170,Crockett County,1,Northwest Tennessee CORE Region,,,2022-10-26
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-10-26
172,Bells,1,Northwest Tennessee CORE Region,,,2022-10-26
180,Cumberland County,4,Upper Cumberland CORE Region,,,2022-10-26
190,Davidson County,3,Mid Cumberland CORE Region,,,2022-10-26
200,Decatur County,9,Southwest CORE Region,,,2022-10-26
210,DeKalb County,4,Upper Cumberland CORE Region,,,2022-10-26
220,Dickson County,3,Mid Cumberland CORE Region,,,2022-10-26
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-10-26
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2022-10-26
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-10-26
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-10-26
260,Franklin County,8,South Central CORE Region,,,2022-10-26
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2022-10-26
272,Milan,1,Northwest Tennessee CORE Region,,,2022-10-26
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-10-26
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-10-26
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2022-10-26
280,Giles County,8,South Central CORE Region,,,2022-10-26
290,Grainger County,5,East Tennessee CORE Region,,,2022-10-26
300,Greene County,6,First Tennessee CORE Region,,,2022-10-26
301,Greeneville,6,First Tennessee CORE Region,,,2022-10-26
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-10-26
320,Hamblen County,6,First Tennessee CORE Region,,,2022-10-26
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2022-10-26
340,Hancock County,6,First Tennessee CORE Region,,,2022-10-26
350,Hardeman County Schools,9,Southwest CORE Region,,,2022-10-26
360,Hardin County,9,Southwest CORE Region,,,2022-10-26
370,Hawkins County,6,First Tennessee CORE Region,,,2022-10-26
371,Rogersville,6,First Tennessee CORE Region,,,2022-10-26
380,Haywood County,9,Southwest CORE Region,,,2022-10-26
390,Henderson County,9,Southwest CORE Region,,,2022-10-26
391,Lexington,9,Southwest CORE Region,,,2022-10-26
400,Henry County,1,Northwest Tennessee CORE Region,,,2022-10-26
401,Paris,1,Northwest Tennessee CORE Region,,,2022-10-26
410,Hickman County,8,South Central CORE Region,,,2022-10-26
420,Houston County,3,Mid Cumberland CORE Region,,,2022-10-26
430,Humphreys County,3,Mid Cumberland CORE Region,,,2022-10-26
440,Jackson County,4,Upper Cumberland CORE Region,,,2022-10-26
450,Jefferson County,5,East Tennessee CORE Region,,,2022-10-26
460,Johnson County,6,First Tennessee CORE Region,,,2022-10-26
470,Knox County,5,East Tennessee CORE Region,,,2022-10-26
480,Lake County,1,Northwest Tennessee CORE Region,,,2022-10-26
