district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2020-12-23
11,Clinton,5,East Tennessee CORE Region,,,2020-12-23
12,Oak Ridge,5,East Tennessee CORE Region,,,2020-12-23
20,Bedford County,8,South Central CORE Region,7,13,2020-12-23
30,Benton County,1,Northwest Tennessee CORE Region,,,2020-12-23
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2020-12-23
50,Blount County,5,East Tennessee CORE Region,19,7,2020-12-23
51,Alcoa,5,East Tennessee CORE Region,,,2020-12-23
52,Maryville,5,East Tennessee CORE Region,,,2020-12-23
60,Bradley County,7,Southeast Tennessee CORE Region,10,24,2020-12-23
61,Cleveland,7,Southeast Tennessee CORE Region,,,2020-12-23
70,Campbell County,5,East Tennessee CORE Region,8,8,2020-12-23
80,Cannon County,4,Upper Cumberland CORE Region,,,2020-12-23
90,Carroll County,1,Northwest Tennessee CORE Region,,,2020-12-23
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2020-12-23
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2020-12-23
94,McKenzie,1,Northwest Tennessee CORE Region,,,2020-12-23
95,South Carroll,1,Northwest Tennessee CORE Region,,,2020-12-23
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2020-12-23
100,Carter County,6,First Tennessee CORE Region,,,2020-12-23
101,Elizabethton,6,First Tennessee CORE Region,6,6,2020-12-23
110,Cheatham County,3,Mid Cumberland CORE Region,,,2020-12-23
120,Chester County,9,Southwest CORE Region,0,0,2020-12-23
130,Claiborne County,5,East Tennessee CORE Region,9,3,2020-12-23
140,Clay County,4,Upper Cumberland CORE Region,1,3,2020-12-23
150,Cocke County,6,First Tennessee CORE Region,,,2020-12-23
151,Newport,6,First Tennessee CORE Region,,,2020-12-23
160,Coffee County,8,South Central CORE Region,,,2020-12-23
161,Manchester,8,South Central CORE Region,,,2020-12-23
162,Tullahoma,8,South Central CORE Region,0,0,2020-12-23
170,Crockett County,1,Northwest Tennessee CORE Region,,,2020-12-23
171,Alamo,1,Northwest Tennessee CORE Region,,,2020-12-23
172,Bells,1,Northwest Tennessee CORE Region,,,2020-12-23
180,Cumberland County,4,Upper Cumberland CORE Region,26,6,2020-12-23
190,Davidson County,3,Mid Cumberland CORE Region,19,47,2020-12-23
200,Decatur County,9,Southwest CORE Region,21,6,2020-12-23
210,DeKalb County,4,Upper Cumberland CORE Region,4,5,2020-12-23
220,Dickson County,3,Mid Cumberland CORE Region,40,20,2020-12-23
230,Dyer County,1,Northwest Tennessee CORE Region,,,2020-12-23
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2020-12-23
240,Fayette County Public Schools,9,Southwest CORE Region,,,2020-12-23
250,Fentress County,4,Upper Cumberland CORE Region,,,2020-12-23
260,Franklin County,8,South Central CORE Region,11,12,2020-12-23
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2020-12-23
272,Milan,1,Northwest Tennessee CORE Region,13,4,2020-12-23
273,Trenton,1,Northwest Tennessee CORE Region,,,2020-12-23
274,Bradford,1,Northwest Tennessee CORE Region,,,2020-12-23
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2020-12-23
280,Giles County,8,South Central CORE Region,,,2020-12-23
290,Grainger County,5,East Tennessee CORE Region,9,4,2020-12-23
300,Greene County,6,First Tennessee CORE Region,14,0,2020-12-23
301,Greeneville,6,First Tennessee CORE Region,,,2020-12-23
310,Grundy County,7,Southeast Tennessee CORE Region,4,7,2020-12-23
320,Hamblen County,6,First Tennessee CORE Region,31,47,2020-12-23
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2020-12-23
340,Hancock County,6,First Tennessee CORE Region,2,1,2020-12-23
350,Hardeman County Schools,9,Southwest CORE Region,,,2020-12-23
360,Hardin County,9,Southwest CORE Region,,,2020-12-23
370,Hawkins County,6,First Tennessee CORE Region,,,2020-12-23
