district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-11-30
11,Clinton,5,East Tennessee CORE Region,,,2022-11-30
12,Oak Ridge,5,East Tennessee CORE Region,,,2022-11-30
20,Bedford County,8,South Central CORE Region,,,2022-11-30
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-11-30
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2022-11-30
50,Blount County,5,East Tennessee CORE Region,,,2022-11-30
51,Alcoa,5,East Tennessee CORE Region,,,2022-11-30
52,Maryville,5,East Tennessee CORE Region,,,2022-11-30
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-11-30
61,Cleveland,7,Southeast Tennessee CORE Region,,,2022-11-30
70,Campbell County,5,East Tennessee CORE Region,,,2022-11-30
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-11-30
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-11-30
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-11-30
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-11-30
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-11-30
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-11-30
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2022-11-30
100,Carter County,6,First Tennessee CORE Region,,,2022-11-30
101,Elizabethton,6,First Tennessee CORE Region,,,2022-11-30
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-11-30
120,Chester County,9,Southwest CORE Region,,,2022-11-30
130,Claiborne County,5,East Tennessee CORE Region,,,2022-11-30
140,Clay County,4,Upper Cumberland CORE Region,,,2022-11-30
150,Cocke County,6,First Tennessee CORE Region,,,2022-11-30
151,Newport,6,First Tennessee CORE Region,,,2022-11-30
160,Coffee County,8,South Central CORE Region,,,2022-11-30
161,Manchester,8,South Central CORE Region,,,2022-11-30
162,Tullahoma,8,South Central CORE Region,,,2022-11-30
170,Crockett County,1,Northwest Tennessee CORE Region,,,2022-11-30
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-11-30
172,Bells,1,Northwest Tennessee CORE Region,,,2022-11-30
180,Cumberland County,4,Upper Cumberland CORE Region,,,2022-11-30
190,Davidson County,3,Mid Cumberland CORE Region,,,2022-11-30
200,Decatur County,9,Southwest CORE Region,,,2022-11-30
210,DeKalb County,4,Upper Cumberland CORE Region,,,2022-11-30
220,Dickson County,3,Mid Cumberland CORE Region,,,2022-11-30
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-11-30
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2022-11-30
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-11-30
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-11-30
260,Franklin County,8,South Central CORE Region,,,2022-11-30
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2022-11-30
272,Milan,1,Northwest Tennessee CORE Region,,,2022-11-30
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-11-30
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-11-30
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2022-11-30
280,Giles County,8,South Central CORE Region,,,2022-11-30
290,Grainger County,5,East Tennessee CORE Region,,,2022-11-30
300,Greene County,6,First Tennessee CORE Region,,,2022-11-30
301,Greeneville,6,First Tennessee CORE Region,,,2022-11-30
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-11-30
320,Hamblen County,6,First Tennessee CORE Region,,,2022-11-30
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2022-11-30
340,Hancock County,6,First Tennessee CORE Region,,,2022-11-30
350,Hardeman County Schools,9,Southwest CORE Region,,,2022-11-30
360,Hardin County,9,Southwest CORE Region,,,2022-11-30
370,Hawkins County,6,First Tennessee CORE Region,,,2022-11-30
371,Rogersville,6,First Tennessee CORE Region,,,2022-11-30
380,Haywood County,9,Southwest CORE Region,,,2022-11-30
390,Henderson County,9,Southwest CORE Region,,,2022-11-30
391,Lexington,9,Southwest CORE Region,,,2022-11-30
400,Henry County,1,Northwest Tennessee CORE Region,,,2022-11-30
401,Paris,1,Northwest Tennessee CORE Region,,,2022-11-30
410,Hickman County,8,South Central CORE Region,,,2022-11-30
420,Houston County,3,Mid Cumberland CORE Region,,,2022-11-30
430,Humphreys County,3,Mid Cumberland CORE Region,,,2022-11-30
440,Jackson County,4,Upper Cumberland CORE Region,,,2022-11-30
450,Jefferson County,5,East Tennessee CORE Region,,,2022-11-30
