district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-08-03
11,Clinton,5,East Tennessee CORE Region,,,2022-08-03
12,Oak Ridge,5,East Tennessee CORE Region,,,2022-08-03
20,Bedford County,8,South Central CORE Region,,,2022-08-03
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-08-03
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2022-08-03
50,Blount County,5,East Tennessee CORE Region,,,2022-08-03
51,Alcoa,5,East Tennessee CORE Region,,,2022-08-03
52,Maryville,5,East Tennessee CORE Region,,,2022-08-03
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-08-03
61,Cleveland,7,Southeast Tennessee CORE Region,,,2022-08-03
70,Campbell County,5,East Tennessee CORE Region,,,2022-08-03
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-08-03
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-08-03
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-08-03
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-08-03
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-08-03
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-08-03
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2022-08-03
100,Carter County,6,First Tennessee CORE Region,,,2022-08-03
101,Elizabethton,6,First Tennessee CORE Region,,,2022-08-03
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-08-03
120,Chester County,9,Southwest CORE Region,,,2022-08-03
130,Claiborne County,5,East Tennessee CORE Region,,,2022-08-03
140,Clay County,4,Upper Cumberland CORE Region,,,2022-08-03
150,Cocke County,6,First Tennessee CORE Region,,,2022-08-03
151,Newport,6,First Tennessee CORE Region,,,2022-08-03
160,Coffee County,8,South Central CORE Region,,,2022-08-03
161,Manchester,8,South Central CORE Region,,,2022-08-03
162,Tullahoma,8,South Central CORE Region,,,2022-08-03
170,Crockett County,1,Northwest Tennessee CORE Region,,,2022-08-03
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-08-03
172,Bells,1,Northwest Tennessee CORE Region,,,2022-08-03
180,Cumberland County,4,Upper Cumberland CORE Region,,,2022-08-03
190,Davidson County,3,Mid Cumberland CORE Region,,,2022-08-03
200,Decatur County,9,Southwest CORE Region,,,2022-08-03
210,DeKalb County,4,Upper Cumberland CORE Region,,,2022-08-03
220,Dickson County,3,Mid Cumberland CORE Region,,,2022-08-03
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-08-03
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2022-08-03
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-08-03
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-08-03
260,Franklin County,8,South Central CORE Region,,,2022-08-03
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2022-08-03
272,Milan,1,Northwest Tennessee CORE Region,,,2022-08-03
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-08-03
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-08-03
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2022-08-03
280,Giles County,8,South Central CORE Region,,,2022-08-03
290,Grainger County,5,East Tennessee CORE Region,,,2022-08-03
300,Greene County,6,First Tennessee CORE Region,,,2022-08-03
301,Greeneville,6,First Tennessee CORE Region,,,2022-08-03
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-08-03
320,Hamblen County,6,First Tennessee CORE Region,,,2022-08-03
330,Hamilton County,7,Southeast Tennessee CORE Region,13,18,2022-08-03
340,Hancock County,6,First Tennessee CORE Region,,,2022-08-03
