district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-12-07
11,Clinton,5,East Tennessee CORE Region,,,2022-12-07
12,Oak Ridge,5,East Tennessee CORE Region,,,2022-12-07
20,Bedford County,8,South Central CORE Region,,,2022-12-07
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-12-07
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2022-12-07
50,Blount County,5,East Tennessee CORE Region,,,2022-12-07
51,Alcoa,5,East Tennessee CORE Region,,,2022-12-07
52,Maryville,5,East Tennessee CORE Region,,,2022-12-07
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-12-07
61,Cleveland,7,Southeast Tennessee CORE Region,,,2022-12-07
70,Campbell County,5,East Tennessee CORE Region,,,2022-12-07
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-12-07
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-12-07
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-12-07
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-12-07
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-12-07
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-12-07
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2022-12-07
100,Carter County,6,First Tennessee CORE Region,,,2022-12-07
101,Elizabethton,6,First Tennessee CORE Region,,,2022-12-07
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-12-07
120,Chester County,9,Southwest CORE Region,,,2022-12-07
130,Claiborne County,5,East Tennessee CORE Region,,,2022-12-07
140,Clay County,4,Upper Cumberland CORE Region,,,2022-12-07
150,Cocke County,6,First Tennessee CORE Region,,,2022-12-07
151,Newport,6,First Tennessee CORE Region,,,2022-12-07
160,Coffee County,8,South Central CORE Region,,,2022-12-07
161,Manchester,8,South Central CORE Region,,,2022-12-07
162,Tullahoma,8,South Central CORE Region,,,2022-12-07
170,Crockett County,1,Northwest Tennessee CORE Region,,,2022-12-07
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-12-07
172,Bells,1,Northwest Tennessee CORE Region,,,2022-12-07
180,Cumberland County,4,Upper Cumberland CORE Region,,,2022-12-07
190,Davidson County,3,Mid Cumberland CORE Region,,,2022-12-07
200,Decatur County,9,Southwest CORE Region,,,2022-12-07
210,DeKalb County,4,Upper Cumberland CORE Region,,,2022-12-07
220,Dickson County,3,Mid Cumberland CORE Region,,,2022-12-07
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-12-07
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2022-12-07
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-12-07
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-12-07
260,Franklin County,8,South Central CORE Region,,,2022-12-07
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2022-12-07
272,Milan,1,Northwest Tennessee CORE Region,,,2022-12-07
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-12-07
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-12-07
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2022-12-07
280,Giles County,8,South Central CORE Region,,,2022-12-07
290,Grainger County,5,East Tennessee CORE Region,,,2022-12-07
300,Greene County,6,First Tennessee CORE Region,,,2022-12-07
301,Greeneville,6,First Tennessee CORE Region,,,2022-12-07
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-12-07
320,Hamblen County,6,First Tennessee CORE Region,,,2022-12-07
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2022-12-07
340,Hancock County,6,First Tennessee CORE Region,,,2022-12-07
350,Hardeman County Schools,9,Southwest CORE Region,,,2022-12-07
360,Hardin County,9,Southwest CORE Region,,,2022-12-07
370,Hawkins County,6,First Tennessee CORE Region,,,2022-12-07
371,Rogersville,6,First Tennessee CORE Region,,,2022-12-07
380,Haywood County,9,Southwest CORE Region,,,2022-12-07
390,Henderson County,9,Southwest CORE Region,,,2022-12-07
391,Lexington,9,Southwest CORE Region,,,2022-12-07
400,Henry County,1,Northwest Tennessee CORE Region,,,2022-12-07
401,Paris,1,Northwest Tennessee CORE Region,,,2022-12-07
410,Hickman County,8,South Central CORE Region,,,2022-12-07
420,Houston County,3,Mid Cumberland CORE Region,,,2022-12-07
430,Humphreys County,3,Mid Cumberland CORE Region,,,2022-12-07
440,Jackson County,4,Upper Cumberland CORE Region,,,2022-12-07
450,Jefferson County,5,East Tennessee CORE Region,,,2022-12-07
460,Johnson County,6,First Tennessee CORE Region,,,2022-12-07
470,Knox County,5,East Tennessee CORE Region,,,2022-12-07
480,Lake County,1,Northwest Tennessee CORE Region,,,2022-12-07
490,Lauderdale County,9,Southwest CORE Region,,,2022-12-07
500,Lawrence County,8,South Central CORE Region,,,2022-12-07
510,Lewis County,8,South Central CORE Region,,,2022-12-07
520,Lincoln County,8,South Central CORE Region,,,2022-12-07
521,Fayetteville,8,South Central CORE Region,,,2022-12-07
530,Loudon County,5,East Tennessee CORE Region,,,2022-12-07
531,Lenoir City,5,East Tennessee CORE Region,,,2022-12-07
540,McMinn County,7,Southeast Tennessee CORE Region,,,2022-12-07
541,Athens,7,Southeast Tennessee CORE Region,,,2022-12-07
542,Etowah,7,Southeast Tennessee CORE Region,,,2022-12-07
550,McNairy County,9,Southwest CORE Region,,,2022-12-07
560,Macon County,4,Upper Cumberland CORE Region,,,2022-12-07
570,Madison County,9,Southwest CORE Region,,,2022-12-07
580,Marion County,7,Southeast Tennessee CORE Region,,,2022-12-07
581,Richard City,7,Southeast Tennessee CORE Region,,,2022-12-07
590,Marshall County,8,South Central CORE Region,,,2022-12-07
600,Maury County,8,South Central CORE Region,,,2022-12-07
610,Meigs County,7,Southeast Tennessee CORE Region,,,2022-12-07
620,Monroe County,5,East Tennessee CORE Region,,,2022-12-07
621,Sweetwater,5,East Tennessee CORE Region,,,2022-12-07
630,Montgomery County,3,Mid Cumberland CORE Region,,,2022-12-07
640,Moore County,8,South Central CORE Region,,,2022-12-07
650,Morgan County,5,East Tennessee CORE Region,,,2022-12-07
660,Obion County,1,Northwest Tennessee CORE Region,,,2022-12-07
661,Union City,1,Northwest Tennessee CORE Region,,,2022-12-07
670,Overton County,4,Upper Cumberland CORE Region,,,2022-12-07
680,Perry County,8,South Central CORE Region,,,2022-12-07
690,Pickett County,4,Upper Cumberland CORE Region,,,2022-12-07
700,Polk County,7,Southeast Tennessee CORE Region,,,2022-12-07
710,Putnam County,4,Upper Cumberland CORE Region,,,2022-12-07
720,Rhea County,7,Southeast Tennessee CORE Region,,,2022-12-07
721,Dayton,7,Southeast Tennessee CORE Region,,,2022-12-07
730,Roane County,5,East Tennessee CORE Region,,,2022-12-07
740,Robertson County,3,Mid Cumberland CORE Region,,,2022-12-07
750,Rutherford County,3,Mid Cumberland CORE Region,,,2022-12-07
751,Murfreesboro,3,Mid Cumberland CORE Region,,,2022-12-07
760,Scott County,5,East Tennessee CORE Region,,,2022-12-07
761,Oneida,5,East Tennessee CORE Region,,,2022-12-07
770,Sequatchie County,7,Southeast Tennessee CORE Region,,,2022-12-07
780,Sevier County,5,East Tennessee CORE Region,,,2022-12-07
792,Shelby County,9,Southwest CORE Region,,,2022-12-07
793,Arlington,9,Southwest CORE Region,,,2022-12-07
794,Bartlett,9,Southwest CORE Region,,,2022-12-07
795,Collierville,9,Southwest CORE Region,,,2022-12-07
796,Germantown,9,Southwest CORE Region,,,2022-12-07
797,Lakeland,9,Southwest CORE Region,,,2022-12-07
798,Millington Municipal Schools,9,Southwest CORE Region,,,2022-12-07
800,Smith County,4,Upper Cumberland CORE Region,,,2022-12-07
810,Stewart County,3,Mid Cumberland CORE Region,,,2022-12-07
820,Sullivan County,6,First Tennessee CORE Region,,,2022-12-07
821,Bristol,6,First Tennessee CORE Region,,,2022-12-07
822,Kingsport,6,First Tennessee CORE Region,,,2022-12-07
830,Sumner County,3,Mid Cumberland CORE Region,,,2022-12-07
840,Tipton County,9,Southwest CORE Region,,,2022-12-07
850,Trousdale County,4,Upper Cumberland CORE Region,,,2022-12-07
860,Unicoi County,6,First Tennessee CORE Region,,,2022-12-07
870,Union County,5,East Tennessee CORE Region,,,2022-12-07
880,Van Buren County,4,Upper Cumberland CORE Region,,,2022-12-07
890,Warren County,4,Upper Cumberland CORE Region,,,2022-12-07
900,Washington County,6,First Tennessee CORE Region,,,2022-12-07
901,Johnson City,6,First Tennessee CORE Region,,,2022-12-07
910,Wayne County,8,South Central CORE Region,,,2022-12-07
920,Weakley County,1,Northwest Tennessee CORE Region,,,2022-12-07
930,White County,4,Upper Cumberland CORE Region,,,2022-12-07
940,Williamson County,3,Mid Cumberland CORE Region,,,2022-12-07
941,Franklin SSD,3,Mid Cumberland CORE Region,,,2022-12-07
950,Wilson County,3,Mid Cumberland CORE Region,,,2022-12-07
951,Lebanon,3,Mid Cumberland CORE Region,,,2022-12-07
960,West Tennessee School for the Deaf,9,Southwest CORE Region,,,2022-12-07
961,Alvin C York Institute,4,Upper Cumberland CORE Region,,,2022-12-07
963,Tennessee School for Blind,3,Mid Cumberland CORE Region,,,2022-12-07
964,Tennessee School for the Deaf,5,East Tennessee CORE Region,,,2022-12-07
985,Achievement School District,9,Southwest CORE Region,,,2022-12-07
986,Tennessee State Board of Education,3,Mid Cumberland CORE Region,,,2022-12-07
987,Tennessee Public Charter School Commission,3,Mid Cumberland CORE Region,,,2022-12-07
