district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,9,6,2021-09-15
11,Clinton,5,East Tennessee CORE Region,0,0,2021-09-15
12,Oak Ridge,5,East Tennessee CORE Region,0,0,2021-09-15
20,Bedford County,8,South Central CORE Region,42,8,2021-09-15
30,Benton County,1,Northwest Tennessee CORE Region,24,5,2021-09-15
40,Bledsoe County,4,Upper Cumberland CORE Region,16,8,2021-09-15
50,Blount County,5,East Tennessee CORE Region,,,2021-09-15
51,Alcoa,5,East Tennessee CORE Region,,,2021-09-15
52,Maryville,5,East Tennessee CORE Region,27,0,2021-09-15
60,Bradley County,7,Southeast Tennessee CORE Region,88,11,2021-09-15
61,Cleveland,7,Southeast Tennessee CORE Region,67,2,2021-09-15
70,Campbell County,5,East Tennessee CORE Region,74,9,2021-09-15
80,Cannon County,4,Upper Cumberland CORE Region,17,0,2021-09-15
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-09-15
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,16,8,2021-09-15
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,13,3,2021-09-15
94,McKenzie,1,Northwest Tennessee CORE Region,3,0,2021-09-15
95,South Carroll,1,Northwest Tennessee CORE Region,1,0,2021-09-15
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2021-09-15
100,Carter County,6,First Tennessee CORE Region,,,2021-09-15
101,Elizabethton,6,First Tennessee CORE Region,,,2021-09-15
110,Cheatham County,3,Mid Cumberland CORE Region,,,2021-09-15
120,Chester County,9,Southwest CORE Region,15,0,2021-09-15
130,Claiborne County,5,East Tennessee CORE Region,11,5,2021-09-15
140,Clay County,4,Upper Cumberland CORE Region,,,2021-09-15
150,Cocke County,6,First Tennessee CORE Region,21,0,2021-09-15
151,Newport,6,First Tennessee CORE Region,,,2021-09-15
160,Coffee County,8,South Central CORE Region,19,7,2021-09-15
161,Manchester,8,South Central CORE Region,0,0,2021-09-15
162,Tullahoma,8,South Central CORE Region,8,0,2021-09-15
170,Crockett County,1,Northwest Tennessee CORE Region,5,2,2021-09-15
171,Alamo,1,Northwest Tennessee CORE Region,,,2021-09-15
172,Bells,1,Northwest Tennessee CORE Region,1,0,2021-09-15
180,Cumberland County,4,Upper Cumberland CORE Region,161,6,2021-09-15
190,Davidson County,3,Mid Cumberland CORE Region,504,75,2021-09-15
200,Decatur County,9,Southwest CORE Region,11,0,2021-09-15
210,DeKalb County,4,Upper Cumberland CORE Region,,,2021-09-15
220,Dickson County,3,Mid Cumberland CORE Region,52,13,2021-09-15
230,Dyer County,1,Northwest Tennessee CORE Region,30,3,2021-09-15
231,Dyersburg,1,Northwest Tennessee CORE Region,18,8,2021-09-15
240,Fayette County Public Schools,9,Southwest CORE Region,13,8,2021-09-15
250,Fentress County,4,Upper Cumberland CORE Region,17,0,2021-09-15
260,Franklin County,8,South Central CORE Region,46,0,2021-09-15
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,0,1,2021-09-15
272,Milan,1,Northwest Tennessee CORE Region,33,2,2021-09-15
273,Trenton,1,Northwest Tennessee CORE Region,7,1,2021-09-15
274,Bradford,1,Northwest Tennessee CORE Region,,,2021-09-15
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,23,0,2021-09-15
280,Giles County,8,South Central CORE Region,33,8,2021-09-15
290,Grainger County,5,East Tennessee CORE Region,,,2021-09-15
300,Greene County,6,First Tennessee CORE Region,37,0,2021-09-15
301,Greeneville,6,First Tennessee CORE Region,,,2021-09-15
310,Grundy County,7,Southeast Tennessee CORE Region,171,26,2021-09-15
320,Hamblen County,6,First Tennessee CORE Region,82,15,2021-09-15
330,Hamilton County,7,Southeast Tennessee CORE Region,179,35,2021-09-15
340,Hancock County,6,First Tennessee CORE Region,,,2021-09-15
350,Hardeman County Schools,9,Southwest CORE Region,45,0,2021-09-15
360,Hardin County,9,Southwest CORE Region,20,0,2021-09-15
370,Hawkins County,6,First Tennessee CORE Region,,,2021-09-15
371,Rogersville,6,First Tennessee CORE Region,,,2021-09-15
380,Haywood County,9,Southwest CORE Region,17,4,2021-09-15
390,Henderson County,9,Southwest CORE Region,98,7,2021-09-15
