district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,37,9,2021-12-08
11,Clinton,5,East Tennessee CORE Region,,,2021-12-08
12,Oak Ridge,5,East Tennessee CORE Region,,,2021-12-08
20,Bedford County,8,South Central CORE Region,17,4,2021-12-08
30,Benton County,1,Northwest Tennessee CORE Region,,,2021-12-08
40,Bledsoe County,4,Upper Cumberland CORE Region,1,0,2021-12-08
50,Blount County,5,East Tennessee CORE Region,13,7,2021-12-08
51,Alcoa,5,East Tennessee CORE Region,1,2,2021-12-08
52,Maryville,5,East Tennessee CORE Region,,,2021-12-08
60,Bradley County,7,Southeast Tennessee CORE Region,,,2021-12-08
61,Cleveland,7,Southeast Tennessee CORE Region,1,4,2021-12-08
70,Campbell County,5,East Tennessee CORE Region,8,1,2021-12-08
80,Cannon County,4,Upper Cumberland CORE Region,0,0,2021-12-08
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-12-08
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,1,0,2021-12-08
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,1,0,2021-12-08
94,McKenzie,1,Northwest Tennessee CORE Region,1,1,2021-12-08
95,South Carroll,1,Northwest Tennessee CORE Region,0,0,2021-12-08
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,1,0,2021-12-08
100,Carter County,6,First Tennessee CORE Region,,,2021-12-08
101,Elizabethton,6,First Tennessee CORE Region,11,2,2021-12-08
110,Cheatham County,3,Mid Cumberland CORE Region,5,1,2021-12-08
120,Chester County,9,Southwest CORE Region,1,4,2021-12-08
130,Claiborne County,5,East Tennessee CORE Region,,,2021-12-08
140,Clay County,4,Upper Cumberland CORE Region,3,1,2021-12-08
150,Cocke County,6,First Tennessee CORE Region,,,2021-12-08
151,Newport,6,First Tennessee CORE Region,0,0,2021-12-08
160,Coffee County,8,South Central CORE Region,8,2,2021-12-08
161,Manchester,8,South Central CORE Region,,,2021-12-08
162,Tullahoma,8,South Central CORE Region,0,0,2021-12-08
