district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,23,16,2020-12-02
11,Clinton,5,East Tennessee CORE Region,0,0,2020-12-02
12,Oak Ridge,5,East Tennessee CORE Region,6,0,2020-12-02
20,Bedford County,8,South Central CORE Region,,,2020-12-02
30,Benton County,1,Northwest Tennessee CORE Region,0,4,2020-12-02
40,Bledsoe County,4,Upper Cumberland CORE Region,7,7,2020-12-02
50,Blount County,5,East Tennessee CORE Region,25,9,2020-12-02
51,Alcoa,5,East Tennessee CORE Region,,,2020-12-02
52,Maryville,5,East Tennessee CORE Region,0,0,2020-12-02
60,Bradley County,7,Southeast Tennessee CORE Region,,,2020-12-02
61,Cleveland,7,Southeast Tennessee CORE Region,,,2020-12-02
70,Campbell County,5,East Tennessee CORE Region,8,13,2020-12-02
80,Cannon County,4,Upper Cumberland CORE Region,4,3,2020-12-02
90,Carroll County,1,Northwest Tennessee CORE Region,,,2020-12-02
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,0,0,2020-12-02
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,0,0,2020-12-02
94,McKenzie,1,Northwest Tennessee CORE Region,,,2020-12-02
95,South Carroll,1,Northwest Tennessee CORE Region,,,2020-12-02
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,0,0,2020-12-02
100,Carter County,6,First Tennessee CORE Region,,,2020-12-02
101,Elizabethton,6,First Tennessee CORE Region,6,4,2020-12-02
110,Cheatham County,3,Mid Cumberland CORE Region,12,24,2020-12-02
120,Chester County,9,Southwest CORE Region,0,0,2020-12-02
130,Claiborne County,5,East Tennessee CORE Region,1,6,2020-12-02
140,Clay County,4,Upper Cumberland CORE Region,,,2020-12-02
150,Cocke County,6,First Tennessee CORE Region,0,0,2020-12-02
151,Newport,6,First Tennessee CORE Region,0,1,2020-12-02
160,Coffee County,8,South Central CORE Region,10,12,2020-12-02
161,Manchester,8,South Central CORE Region,0,0,2020-12-02
162,Tullahoma,8,South Central CORE Region,0,0,2020-12-02
170,Crockett County,1,Northwest Tennessee CORE Region,3,0,2020-12-02
171,Alamo,1,Northwest Tennessee CORE Region,5,0,2020-12-02
172,Bells,1,Northwest Tennessee CORE Region,0,2,2020-12-02
180,Cumberland County,4,Upper Cumberland CORE Region,0,0,2020-12-02
190,Davidson County,3,Mid Cumberland CORE Region,40,45,2020-12-02
200,Decatur County,9,Southwest CORE Region,1,3,2020-12-02
210,DeKalb County,4,Upper Cumberland CORE Region,12,7,2020-12-02
220,Dickson County,3,Mid Cumberland CORE Region,0,13,2020-12-02
230,Dyer County,1,Northwest Tennessee CORE Region,8,3,2020-12-02
231,Dyersburg,1,Northwest Tennessee CORE Region,0,0,2020-12-02
240,Fayette County Public Schools,9,Southwest CORE Region,4,1,2020-12-02
250,Fentress County,4,Upper Cumberland CORE Region,0,0,2020-12-02
260,Franklin County,8,South Central CORE Region,14,12,2020-12-02
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,2,2,2020-12-02
272,Milan,1,Northwest Tennessee CORE Region,0,0,2020-12-02
273,Trenton,1,Northwest Tennessee CORE Region,2,6,2020-12-02
274,Bradford,1,Northwest Tennessee CORE Region,,,2020-12-02
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,0,0,2020-12-02
280,Giles County,8,South Central CORE Region,5,3,2020-12-02
290,Grainger County,5,East Tennessee CORE Region,3,2,2020-12-02
300,Greene County,6,First Tennessee CORE Region,0,0,2020-12-02
301,Greeneville,6,First Tennessee CORE Region,13,6,2020-12-02
