district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2021-08-11
11,Clinton,5,East Tennessee CORE Region,,,2021-08-11
12,Oak Ridge,5,East Tennessee CORE Region,,,2021-08-11
20,Bedford County,8,South Central CORE Region,,,2021-08-11
30,Benton County,1,Northwest Tennessee CORE Region,,,2021-08-11
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2021-08-11
50,Blount County,5,East Tennessee CORE Region,,,2021-08-11
51,Alcoa,5,East Tennessee CORE Region,,,2021-08-11
52,Maryville,5,East Tennessee CORE Region,,,2021-08-11
60,Bradley County,7,Southeast Tennessee CORE Region,,,2021-08-11
61,Cleveland,7,Southeast Tennessee CORE Region,,,2021-08-11
70,Campbell County,5,East Tennessee CORE Region,,,2021-08-11
80,Cannon County,4,Upper Cumberland CORE Region,,,2021-08-11
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-08-11
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2021-08-11
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2021-08-11
94,McKenzie,1,Northwest Tennessee CORE Region,,,2021-08-11
95,South Carroll,1,Northwest Tennessee CORE Region,,,2021-08-11
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2021-08-11
100,Carter County,6,First Tennessee CORE Region,,,2021-08-11
101,Elizabethton,6,First Tennessee CORE Region,,,2021-08-11
110,Cheatham County,3,Mid Cumberland CORE Region,,,2021-08-11
120,Chester County,9,Southwest CORE Region,,,2021-08-11
130,Claiborne County,5,East Tennessee CORE Region,,,2021-08-11
140,Clay County,4,Upper Cumberland CORE Region,,,2021-08-11
150,Cocke County,6,First Tennessee CORE Region,8,0,2021-08-11
151,Newport,6,First Tennessee CORE Region,,,2021-08-11
160,Coffee County,8,South Central CORE Region,,,2021-08-11
161,Manchester,8,South Central CORE Region,,,2021-08-11
162,Tullahoma,8,South Central CORE Region,,,2021-08-11
170,Crockett County,1,Northwest Tennessee CORE Region,,,2021-08-11
171,Alamo,1,Northwest Tennessee CORE Region,,,2021-08-11
172,Bells,1,Northwest Tennessee CORE Region,,,2021-08-11
180,Cumberland County,4,Upper Cumberland CORE Region,,,2021-08-11
190,Davidson County,3,Mid Cumberland CORE Region,,,2021-08-11
200,Decatur County,9,Southwest CORE Region,,,2021-08-11
210,DeKalb County,4,Upper Cumberland CORE Region,,,2021-08-11
220,Dickson County,3,Mid Cumberland CORE Region,,,2021-08-11
230,Dyer County,1,Northwest Tennessee CORE Region,,,2021-08-11
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2021-08-11
240,Fayette County Public Schools,9,Southwest CORE Region,,,2021-08-11
250,Fentress County,4,Upper Cumberland CORE Region,,,2021-08-11
260,Franklin County,8,South Central CORE Region,,,2021-08-11
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2021-08-11
272,Milan,1,Northwest Tennessee CORE Region,,,2021-08-11
273,Trenton,1,Northwest Tennessee CORE Region,,,2021-08-11
274,Bradford,1,Northwest Tennessee CORE Region,,,2021-08-11
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,27,0,2021-08-11
