district_id,school_id,can_submit_covid_data,student_cases,staff_cases,student_cases_prev_week,staff_cases_prev_week,student_cases_inferred,staff_cases_inferred,student_cases_prev_week_inferred,staff_cases_prev_week_inferred,date_stamp,date_cases_updated,op_has_restrictions,op_restrictions,op_restrictions_reason,op_restrictions_active,op_restrictions_end_date,op_last_update,op_model_id,op_model_name,op_model_active
100,95,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-04-11T18:15:04.000Z,1,In Person,True
101,10,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
101,15,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
101,20,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
101,25,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
101,30,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,10,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,14,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,15,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,18,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,19,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,20,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,25,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,30,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,32,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,33,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,35,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
110,45,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,2,Virtual,False
120,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-10-18T20:01:51.000Z,1,In Person,True
120,8,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-10-18T20:01:16.000Z,1,In Person,True
120,10,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-10-18T20:01:29.000Z,1,In Person,True
120,15,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-10-18T20:01:58.000Z,1,In Person,True
120,25,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-10-18T20:02:05.000Z,1,In Person,True
120,30,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-10-18T20:02:15.000Z,1,In Person,True
130,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,10,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,2,Virtual,False
130,35,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,45,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,50,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,67,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,90,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,93,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,95,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,105,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,110,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,115,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,117,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
130,140,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
140,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
140,12,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
140,14,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
140,20,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
150,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-07T19:35:31.000Z,1,In Person,True
150,10,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:00:35.000Z,1,In Person,True
150,12,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
150,15,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:01:03.000Z,1,In Person,True
150,25,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:01:29.000Z,1,In Person,True
150,27,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:01:52.000Z,1,In Person,True
150,30,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:04:22.000Z,1,In Person,True
150,35,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:02:48.000Z,1,In Person,True
150,40,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:03:11.000Z,1,In Person,True
150,52,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-01-31T15:39:06.000Z,1,In Person,True
150,55,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-02-14T22:03:40.000Z,1,In Person,True
150,65,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-01-31T15:39:56.000Z,1,In Person,True
151,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
160,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:03:17.000Z,1,In Person,True
160,10,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:02:22.000Z,1,In Person,True
160,15,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:01:29.000Z,1,In Person,True
160,20,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:01:09.000Z,1,In Person,True
160,25,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:00:49.000Z,1,In Person,True
160,35,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:03:03.000Z,1,In Person,True
160,40,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:02:37.000Z,1,In Person,True
160,45,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:02:49.000Z,1,In Person,True
160,50,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:01:50.000Z,1,In Person,True
160,55,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-20T21:02:04.000Z,1,In Person,True
160,57,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2021-09-08T05:26:05.000Z,2,Virtual,False
161,5,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-05-09T14:15:45.000Z,1,In Person,True
161,10,True,,,,,0,0,0,0,2023-03-08,,False,,,,,2022-05-09T14:16:07.000Z,1,In Person,True
