district_id,school_id,website,can_submit_covid_data,student_cases,staff_cases,student_cases_prev_week,staff_cases_prev_week,update_date_cases,op_restrictions,op_restrictions_reason,op_restrictions_end_date,op_last_update,op_model_id,op_model_name,op_model_active
400,15,,True,,,,,,False,,,2020-09-07T15:39:03.000Z,5,Hybrid-Alt Schedules,True
400,20,,True,,,,,,False,,,2020-08-17T00:00:00.000Z,3,Hybrid-Parent Choice,True
400,25,,True,,,,,,False,,,2020-09-07T15:39:11.000Z,5,Hybrid-Alt Schedules,True
400,28,,True,,,,,,False,,,2020-08-17T00:00:00.000Z,3,Hybrid-Parent Choice,True
400,33,,True,,,,,,False,,,2020-08-17T00:00:00.000Z,3,Hybrid-Parent Choice,True
400,34,,True,,,,,,False,,,2020-08-17T00:00:00.000Z,3,Hybrid-Parent Choice,True
401,10,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
401,15,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
401,20,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,5,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,7,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,15,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,16,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,17,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,18,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,19,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,20,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
410,30,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
420,5,,True,,,,,,False,,,2020-08-07T00:00:00.000Z,2,Remote Only,True
420,10,,True,,,,,,False,,,2020-08-07T00:00:00.000Z,2,Remote Only,True
420,12,,True,,,,,,False,,,2020-08-07T00:00:00.000Z,2,Remote Only,True
420,13,,True,,,,,,False,,,2020-08-07T00:00:00.000Z,2,Remote Only,True
420,15,,True,,,,,,False,,,2020-08-07T00:00:00.000Z,2,Remote Only,True
430,5,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
430,9,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
430,13,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
430,15,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
430,20,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
430,25,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
430,30,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
440,5,,True,3,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-04T20:32:54.000Z,3,Hybrid-Parent Choice,True
440,10,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
440,25,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
440,50,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,10,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,13,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,15,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,17,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,20,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,22,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,30,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,35,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,40,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,55,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,60,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
450,70,,True,,,,,,False,,,2020-08-04T00:00:00.000Z,3,Hybrid-Parent Choice,True
460,5,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
460,15,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
460,16,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
460,20,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
460,25,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
460,33,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
460,42,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
460,43,,True,,,,,,False,,,2020-08-10T00:00:00.000Z,2,Remote Only,True
470,2,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,3,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,8,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,9,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,10,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,12,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,14,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,15,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,17,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,20,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,22,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,24,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,25,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,30,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,35,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,37,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,40,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,45,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,47,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,51,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,53,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,55,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,59,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,61,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,65,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,66,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,67,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,68,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,72,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,75,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,77,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,80,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,83,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,85,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,87,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,90,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,95,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,100,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,110,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,112,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,115,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,117,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,120,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,122,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,124,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,126,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,138,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,145,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,147,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,150,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,158,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,159,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,165,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,168,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,170,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,172,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,175,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,177,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,180,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,182,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,185,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,187,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,195,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,202,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,207,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,210,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,212,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,225,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,235,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,245,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,250,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,255,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,260,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,265,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,280,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,285,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,295,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,300,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,305,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,310,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,313,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,315,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,320,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,332,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,334,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,336,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,345,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,350,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,355,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
470,8001,,True,,,,,,False,,,2020-08-14T00:00:00.000Z,3,Hybrid-Parent Choice,True
480,5,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
480,10,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
480,15,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
490,20,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
490,23,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
490,24,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
490,25,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
490,40,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
490,50,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
490,55,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,13,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,15,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,20,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,30,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,36,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,40,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,45,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,50,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,60,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,65,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,70,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,77,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,90,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
500,95,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
510,3,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
510,7,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
510,10,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
510,20,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,1,In Person,True
520,10,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
520,45,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
520,50,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
520,56,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
520,82,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
520,90,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
520,95,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
521,7,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
521,10,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
521,20,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
530,15,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
530,18,,True,1,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-04T20:33:44.000Z,3,Hybrid-Parent Choice,True
530,25,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
530,30,,True,3,1,,,2020-09-06T15:00:00.000Z,False,,,2020-09-04T20:39:04.000Z,3,Hybrid-Parent Choice,True
530,35,,True,1,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-04T20:34:09.000Z,3,Hybrid-Parent Choice,True
530,40,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
530,48,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
530,50,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
530,55,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
531,5,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
531,10,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
531,30,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,10,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,15,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,25,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,30,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,45,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,50,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,55,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,60,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
540,65,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
541,5,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
541,10,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
541,20,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
541,25,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
541,30,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
542,7,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,5,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,10,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,15,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,20,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,23,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,25,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,30,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,40,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,45,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
550,7001,,True,,,,,,False,,,2020-08-05T00:00:00.000Z,3,Hybrid-Parent Choice,True
560,5,,True,,,,,,False,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
560,15,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-09T20:55:47.000Z,3,Hybrid-Parent Choice,True
560,20,,True,1,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T18:49:42.000Z,3,Hybrid-Parent Choice,True
560,21,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T18:49:19.000Z,3,Hybrid-Parent Choice,True
560,22,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T18:48:49.000Z,3,Hybrid-Parent Choice,True
560,25,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T18:49:53.000Z,3,Hybrid-Parent Choice,True
560,30,,True,1,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T18:50:03.000Z,3,Hybrid-Parent Choice,True
560,35,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T18:50:18.000Z,3,Hybrid-Parent Choice,True
570,6,,True,,,,,,False,,,2020-09-08T18:47:00.000Z,2,Remote Only,True
570,14,,True,,,,,,False,,,2020-09-08T18:47:58.000Z,2,Remote Only,True
570,21,,True,,,,,,False,,,2020-09-08T18:51:13.000Z,2,Remote Only,True
570,22,,True,,,,,,False,,,2020-09-08T18:52:46.000Z,2,Remote Only,True
570,24,,True,,,,,,False,,,2020-09-08T18:54:24.000Z,2,Remote Only,True
570,38,,True,,,,,,False,,,2020-09-08T18:52:28.000Z,2,Remote Only,True
570,53,,True,,,,,,False,,,2020-09-08T18:52:57.000Z,2,Remote Only,True
570,56,,True,,,,,,False,,,2020-09-08T18:53:09.000Z,2,Remote Only,True
570,63,,True,,,,,,False,,,2020-09-08T18:53:17.000Z,2,Remote Only,True
570,71,,True,,,,,,False,,,2020-09-08T18:53:38.000Z,2,Remote Only,True
570,76,,True,,,,,,False,,,2020-09-08T18:53:48.000Z,2,Remote Only,True
570,86,,True,,,,,,False,,,2020-09-08T18:51:02.000Z,2,Remote Only,True
570,100,,True,,,,,,False,,,2020-09-08T18:54:17.000Z,2,Remote Only,True
570,102,,True,,,,,,False,,,2020-09-08T18:54:33.000Z,2,Remote Only,True
570,105,,True,,,,,,False,,,2020-09-08T18:54:42.000Z,2,Remote Only,True
570,111,,True,,,,,,False,,,2020-09-08T18:54:52.000Z,2,Remote Only,True
570,125,,True,,,,,,False,,,2020-09-08T18:54:07.000Z,2,Remote Only,True
570,130,,True,,,,,,False,,,2020-09-08T18:55:02.000Z,2,Remote Only,True
570,135,,True,,,,,,False,,,2020-09-08T18:53:59.000Z,2,Remote Only,True
570,140,,True,,,,,,False,,,2020-09-08T18:52:18.000Z,2,Remote Only,True
570,142,,True,,,,,,False,,,2020-09-08T18:53:30.000Z,2,Remote Only,True
570,144,,True,,,,,,False,,,2020-09-08T18:52:38.000Z,2,Remote Only,True
570,146,,True,,,,,,False,,,2020-09-08T18:47:30.000Z,2,Remote Only,True
580,21,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,23,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,25,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,30,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,50,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,55,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,63,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,65,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,70,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,75,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
580,80,,False,,,,,,False,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
581,5,,True,,,,,,False,,,2020-08-01T00:00:00.000Z,2,Remote Only,True
590,7,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:20:56.000Z,3,Hybrid-Parent Choice,True
590,18,,True,0,3,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:40:25.000Z,3,Hybrid-Parent Choice,True
590,20,,True,3,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:43:18.000Z,3,Hybrid-Parent Choice,True
590,30,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:25:14.000Z,3,Hybrid-Parent Choice,True
590,41,,True,0,1,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:42:36.000Z,3,Hybrid-Parent Choice,True
590,43,,True,1,2,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:38:33.000Z,3,Hybrid-Parent Choice,True
590,47,,True,6,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:43:54.000Z,3,Hybrid-Parent Choice,True
590,51,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:26:43.000Z,3,Hybrid-Parent Choice,True
590,60,,True,1,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:41:55.000Z,3,Hybrid-Parent Choice,True
590,65,,True,0,0,,,2020-09-06T15:00:00.000Z,False,,,2020-09-08T19:21:51.000Z,3,Hybrid-Parent Choice,True
600,5,,True,,,,,,False,,,2020-08-20T00:00:00.000Z,3,Hybrid-Parent Choice,True
600,10,,True,,,,,,False,,,2020-08-20T00:00:00.000Z,3,Hybrid-Parent Choice,True
600,15,,True,,,,,,False,,,2020-08-20T00:00:00.000Z,3,Hybrid-Parent Choice,True
600,30,,True,,,,,,False,,,2020-08-20T00:00:00.000Z,3,Hybrid-Parent Choice,True
600,33,,True,,,,,,False,,,2020-08-20T00:00:00.000Z,3,Hybrid-Parent Choice,True
