district_id,school_id,can_submit_covid_data,student_cases,staff_cases,student_cases_prev_week,staff_cases_prev_week,student_cases_inferred,staff_cases_inferred,student_cases_prev_week_inferred,staff_cases_prev_week_inferred,date_stamp,date_cases_updated,op_has_restrictions,op_restrictions,op_restrictions_reason,op_restrictions_active,op_restrictions_end_date,op_last_update,op_model_id,op_model_name,op_model_active
10,80,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
10,85,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
10,105,False,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
11,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-10T17:41:57.000Z,3,Hybrid-Parent Choice,True
11,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-10T17:42:03.000Z,3,Hybrid-Parent Choice,True
11,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-10T17:42:11.000Z,3,Hybrid-Parent Choice,True
12,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-05T13:05:20.000Z,7,In Person-Parent Choice,True
12,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-19T11:58:14.000Z,7,In Person-Parent Choice,True
12,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-05T13:05:52.000Z,7,In Person-Parent Choice,True
12,35,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-19T11:58:00.000Z,7,In Person-Parent Choice,True
12,40,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-22T14:08:26.000Z,7,In Person-Parent Choice,True
12,45,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-05T13:05:32.000Z,7,In Person-Parent Choice,True
12,50,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-12T12:23:51.000Z,7,In Person-Parent Choice,True
20,12,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:18:58.000Z,1,In Person,True
20,13,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:19:19.000Z,1,In Person,True
20,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:21:31.000Z,1,In Person,True
20,17,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:19:31.000Z,1,In Person,True
20,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:23:29.000Z,1,In Person,True
20,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:22:17.000Z,1,In Person,True
20,33,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:19:44.000Z,1,In Person,True
20,35,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:21:08.000Z,1,In Person,True
20,37,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:21:19.000Z,1,In Person,True
20,39,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:22:29.000Z,1,In Person,True
20,40,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:21:42.000Z,1,In Person,True
20,53,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:22:59.000Z,1,In Person,True
20,75,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:23:40.000Z,1,In Person,True
20,78,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-10T20:20:52.000Z,1,In Person,True
30,4,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-12-03T03:27:52.000Z,7,In Person-Parent Choice,True
30,9,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-12-10T13:07:48.000Z,2,Remote Only,True
30,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-01T21:14:04.000Z,7,In Person-Parent Choice,True
30,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-18T23:59:58.000Z,1,In Person,True
30,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-12-03T03:28:46.000Z,7,In Person-Parent Choice,True
30,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-01T21:14:36.000Z,7,In Person-Parent Choice,True
30,27,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-19T00:01:16.000Z,1,In Person,True
30,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-19T00:02:01.000Z,2,Remote Only,True
40,5,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-01-19T20:37:42.000Z,5,Hybrid-Alt Schedules,True
40,6,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-01-19T20:37:30.000Z,5,Hybrid-Alt Schedules,True
40,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-19T20:37:56.000Z,5,Hybrid-Alt Schedules,True
40,25,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-01-19T20:38:10.000Z,5,Hybrid-Alt Schedules,True
40,30,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-01-19T20:38:25.000Z,5,Hybrid-Alt Schedules,True
50,22,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-26T12:43:32.000Z,1,In Person,True
50,23,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-19T12:23:06.000Z,1,In Person,True
50,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-19T12:23:27.000Z,1,In Person,True
50,43,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-08T14:01:47.000Z,1,In Person,True
50,45,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T12:15:33.000Z,1,In Person,True
50,55,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-03T12:11:46.000Z,1,In Person,True
50,61,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-10T12:44:00.000Z,1,In Person,True
50,63,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-10T12:43:43.000Z,1,In Person,True
50,70,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-29T12:10:33.000Z,1,In Person,True
50,84,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-10T12:46:18.000Z,1,In Person,True
50,90,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-03T12:14:16.000Z,1,In Person,True
50,93,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-29T12:11:15.000Z,1,In Person,True
50,94,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-08T14:04:36.000Z,1,In Person,True
50,95,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T12:15:47.000Z,1,In Person,True
50,110,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-08T14:04:51.000Z,1,In Person,True
50,123,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-11T15:48:36.000Z,1,In Person,True
50,125,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-11T15:49:10.000Z,1,In Person,True
50,138,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-02-01T13:20:22.000Z,1,In Person,True
50,145,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-02-15T12:58:58.000Z,1,In Person,True
50,155,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-26T12:48:40.000Z,1,In Person,True
50,160,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-04-12T12:18:12.000Z,1,In Person,True
51,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
51,6,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-21T15:39:37.000Z,3,Hybrid-Parent Choice,True
51,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
51,12,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
52,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T11:28:25.000Z,3,Hybrid-Parent Choice,True
52,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T11:28:43.000Z,3,Hybrid-Parent Choice,True
52,18,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T11:29:07.000Z,3,Hybrid-Parent Choice,True
52,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T11:28:55.000Z,3,Hybrid-Parent Choice,True
52,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T11:29:19.000Z,3,Hybrid-Parent Choice,True
52,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T11:28:13.000Z,3,Hybrid-Parent Choice,True
52,35,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T11:27:59.000Z,3,Hybrid-Parent Choice,True
60,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-04T18:58:00.000Z,1,In Person,True
60,18,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-11T13:18:46.000Z,1,In Person,True
60,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-11T13:18:07.000Z,7,In Person-Parent Choice,True
60,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T14:42:56.000Z,1,In Person,True
60,40,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:26:58.000Z,1,In Person,True
60,50,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:28:59.000Z,1,In Person,True
60,53,False,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:29:13.000Z,1,In Person,True
60,55,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:29:33.000Z,1,In Person,True
60,60,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:29:48.000Z,1,In Person,True
60,65,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:29:59.000Z,1,In Person,True
60,70,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:30:15.000Z,1,In Person,True
60,72,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-11T13:18:27.000Z,1,In Person,True
60,75,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:30:27.000Z,1,In Person,True
60,78,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-11T13:19:03.000Z,7,In Person-Parent Choice,True
60,100,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:26:21.000Z,1,In Person,True
60,102,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T18:32:11.000Z,1,In Person,True
60,105,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-11T13:17:33.000Z,1,In Person,True
61,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:05:47.000Z,3,Hybrid-Parent Choice,True
61,12,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:05:58.000Z,3,Hybrid-Parent Choice,True
61,18,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:07:02.000Z,3,Hybrid-Parent Choice,True
61,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:06:11.000Z,3,Hybrid-Parent Choice,True
61,21,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:07:10.000Z,3,Hybrid-Parent Choice,True
61,22,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:07:16.000Z,3,Hybrid-Parent Choice,True
61,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:07:24.000Z,3,Hybrid-Parent Choice,True
61,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:07:37.000Z,3,Hybrid-Parent Choice,True
61,45,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-08T18:06:35.000Z,3,Hybrid-Parent Choice,True
70,2,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,3,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,40,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,60,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,65,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,70,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,75,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,77,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,80,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,135,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,140,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,150,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,155,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
70,160,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
80,5,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-03-22T14:33:52.000Z,3,Hybrid-Parent Choice,True
80,16,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-03-22T14:34:00.000Z,3,Hybrid-Parent Choice,True
80,20,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-03-22T14:34:19.000Z,3,Hybrid-Parent Choice,True
80,30,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-03-22T14:34:32.000Z,3,Hybrid-Parent Choice,True
80,35,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-03-22T14:35:40.000Z,3,Hybrid-Parent Choice,True
80,40,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-03-22T14:35:55.000Z,3,Hybrid-Parent Choice,True
80,45,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-03-22T14:36:07.000Z,3,Hybrid-Parent Choice,True
90,7,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
90,9,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
92,5,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-05-10T13:08:46.000Z,1,In Person,True
92,10,True,,,,,0,0,0,0,2021-09-01,,True,4,Other - Contact School/District,True,,2021-05-10T13:09:08.000Z,1,In Person,True
93,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-02-08T18:10:52.000Z,3,Hybrid-Parent Choice,True
93,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-02-08T18:10:40.000Z,3,Hybrid-Parent Choice,True
93,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-02-08T18:11:04.000Z,3,Hybrid-Parent Choice,True
94,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T12:26:29.000Z,3,Hybrid-Parent Choice,True
94,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T14:01:49.000Z,3,Hybrid-Parent Choice,True
94,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T12:27:16.000Z,3,Hybrid-Parent Choice,True
95,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
97,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T16:24:53.000Z,3,Hybrid-Parent Choice,True
97,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T16:28:33.000Z,3,Hybrid-Parent Choice,True
97,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-09-14T16:25:17.000Z,3,Hybrid-Parent Choice,True
100,4,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-11-03T15:25:27.000Z,3,Hybrid-Parent Choice,True
100,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:11:46.000Z,3,Hybrid-Parent Choice,True
100,13,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:15:59.000Z,3,Hybrid-Parent Choice,True
100,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-12-14T15:50:53.000Z,3,Hybrid-Parent Choice,True
100,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:12:29.000Z,3,Hybrid-Parent Choice,True
100,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:12:51.000Z,3,Hybrid-Parent Choice,True
100,35,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:13:12.000Z,3,Hybrid-Parent Choice,True
100,40,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:13:31.000Z,3,Hybrid-Parent Choice,True
100,43,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:14:03.000Z,3,Hybrid-Parent Choice,True
100,45,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:14:24.000Z,3,Hybrid-Parent Choice,True
100,50,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:14:39.000Z,3,Hybrid-Parent Choice,True
100,52,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:15:03.000Z,3,Hybrid-Parent Choice,True
100,55,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:14:51.000Z,3,Hybrid-Parent Choice,True
100,85,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:15:17.000Z,3,Hybrid-Parent Choice,True
100,90,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:15:33.000Z,3,Hybrid-Parent Choice,True
100,95,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-21T20:15:47.000Z,3,Hybrid-Parent Choice,True
101,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-30T19:44:12.000Z,1,In Person,True
101,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-30T19:44:26.000Z,1,In Person,True
101,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-30T19:44:38.000Z,1,In Person,True
101,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-30T19:44:49.000Z,1,In Person,True
101,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-08-30T19:45:01.000Z,1,In Person,True
110,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T17:50:49.000Z,7,In Person-Parent Choice,True
110,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-01T19:01:50.000Z,7,In Person-Parent Choice,True
110,14,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-01T19:02:07.000Z,7,In Person-Parent Choice,True
110,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T17:51:10.000Z,7,In Person-Parent Choice,True
110,18,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-01T19:02:39.000Z,7,In Person-Parent Choice,True
110,19,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-01T19:02:21.000Z,7,In Person-Parent Choice,True
110,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T17:51:26.000Z,7,In Person-Parent Choice,True
110,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T17:51:40.000Z,7,In Person-Parent Choice,True
110,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T17:53:07.000Z,7,In Person-Parent Choice,True
110,32,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-11-30T18:30:43.000Z,7,In Person-Parent Choice,True
110,33,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-03-01T19:02:57.000Z,7,In Person-Parent Choice,True
110,35,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T18:37:21.000Z,7,In Person-Parent Choice,True
110,40,False,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T17:53:22.000Z,7,In Person-Parent Choice,True
120,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T16:03:51.000Z,7,In Person-Parent Choice,True
120,8,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T15:56:24.000Z,7,In Person-Parent Choice,True
120,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T15:56:34.000Z,7,In Person-Parent Choice,True
120,15,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T16:04:03.000Z,7,In Person-Parent Choice,True
120,25,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T16:04:14.000Z,7,In Person-Parent Choice,True
120,30,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-05-17T16:04:31.000Z,7,In Person-Parent Choice,True
130,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,10,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,35,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,45,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,50,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,67,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-01-25T19:42:11.000Z,3,Hybrid-Parent Choice,True
130,90,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,93,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,95,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,105,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,110,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-02-16T18:13:50.000Z,3,Hybrid-Parent Choice,True
130,115,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,117,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
130,140,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-21T00:00:00.000Z,3,Hybrid-Parent Choice,True
140,5,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
140,12,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
140,14,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
140,20,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2020-08-01T00:00:00.000Z,3,Hybrid-Parent Choice,True
150,5,True,<5,0,10,0,5,0,10,0,2021-09-01,2021-08-30T15:59:40.000Z,False,,,,,2021-08-30T15:59:39.000Z,3,Hybrid-Parent Choice,True
150,10,True,<5,0,<5,0,5,0,5,0,2021-09-01,2021-08-30T16:00:07.000Z,False,,,,,2021-08-30T16:00:06.000Z,3,Hybrid-Parent Choice,True
150,12,True,,,,,0,0,0,0,2021-09-01,,False,,,,,2021-02-01T23:37:20.000Z,3,Hybrid-Parent Choice,True
150,15,True,24,<5,38,<5,24,5,38,5,2021-09-01,2021-08-30T16:01:10.000Z,False,,,,,2021-08-30T16:01:09.000Z,3,Hybrid-Parent Choice,True
150,25,True,10,0,<5,0,10,0,5,0,2021-09-01,2021-08-30T16:01:44.000Z,False,,,,,2021-08-30T16:01:43.000Z,3,Hybrid-Parent Choice,True
