district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,40,9,2021-09-22
11,Clinton,5,East Tennessee CORE Region,0,0,2021-09-22
12,Oak Ridge,5,East Tennessee CORE Region,,,2021-09-22
20,Bedford County,8,South Central CORE Region,31,0,2021-09-22
30,Benton County,1,Northwest Tennessee CORE Region,34,2,2021-09-22
40,Bledsoe County,4,Upper Cumberland CORE Region,18,1,2021-09-22
50,Blount County,5,East Tennessee CORE Region,130,13,2021-09-22
51,Alcoa,5,East Tennessee CORE Region,12,0,2021-09-22
52,Maryville,5,East Tennessee CORE Region,,,2021-09-22
60,Bradley County,7,Southeast Tennessee CORE Region,55,11,2021-09-22
61,Cleveland,7,Southeast Tennessee CORE Region,48,2,2021-09-22
70,Campbell County,5,East Tennessee CORE Region,,,2021-09-22
80,Cannon County,4,Upper Cumberland CORE Region,0,0,2021-09-22
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-09-22
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2021-09-22
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,7,7,2021-09-22
94,McKenzie,1,Northwest Tennessee CORE Region,2,1,2021-09-22
95,South Carroll,1,Northwest Tennessee CORE Region,7,6,2021-09-22
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2021-09-22
100,Carter County,6,First Tennessee CORE Region,,,2021-09-22
101,Elizabethton,6,First Tennessee CORE Region,27,4,2021-09-22
110,Cheatham County,3,Mid Cumberland CORE Region,26,8,2021-09-22
120,Chester County,9,Southwest CORE Region,0,0,2021-09-22
130,Claiborne County,5,East Tennessee CORE Region,24,4,2021-09-22
140,Clay County,4,Upper Cumberland CORE Region,,,2021-09-22
150,Cocke County,6,First Tennessee CORE Region,31,0,2021-09-22
151,Newport,6,First Tennessee CORE Region,1,0,2021-09-22
160,Coffee County,8,South Central CORE Region,7,0,2021-09-22
161,Manchester,8,South Central CORE Region,0,0,2021-09-22
162,Tullahoma,8,South Central CORE Region,14,0,2021-09-22
170,Crockett County,1,Northwest Tennessee CORE Region,8,0,2021-09-22
171,Alamo,1,Northwest Tennessee CORE Region,1,1,2021-09-22
172,Bells,1,Northwest Tennessee CORE Region,3,2,2021-09-22
180,Cumberland County,4,Upper Cumberland CORE Region,124,0,2021-09-22
190,Davidson County,3,Mid Cumberland CORE Region,376,46,2021-09-22
200,Decatur County,9,Southwest CORE Region,17,0,2021-09-22
210,DeKalb County,4,Upper Cumberland CORE Region,,,2021-09-22
220,Dickson County,3,Mid Cumberland CORE Region,7,80,2021-09-22
230,Dyer County,1,Northwest Tennessee CORE Region,,,2021-09-22
231,Dyersburg,1,Northwest Tennessee CORE Region,12,2,2021-09-22
240,Fayette County Public Schools,9,Southwest CORE Region,12,0,2021-09-22
250,Fentress County,4,Upper Cumberland CORE Region,7,0,2021-09-22
260,Franklin County,8,South Central CORE Region,33,7,2021-09-22
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,1,0,2021-09-22
272,Milan,1,Northwest Tennessee CORE Region,19,1,2021-09-22
273,Trenton,1,Northwest Tennessee CORE Region,2,0,2021-09-22
274,Bradford,1,Northwest Tennessee CORE Region,3,0,2021-09-22
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,13,0,2021-09-22
280,Giles County,8,South Central CORE Region,35,2,2021-09-22
290,Grainger County,5,East Tennessee CORE Region,,,2021-09-22
300,Greene County,6,First Tennessee CORE Region,40,0,2021-09-22
301,Greeneville,6,First Tennessee CORE Region,35,6,2021-09-22
