district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2021-10-06
11,Clinton,5,East Tennessee CORE Region,0,0,2021-10-06
12,Oak Ridge,5,East Tennessee CORE Region,0,0,2021-10-06
20,Bedford County,8,South Central CORE Region,11,5,2021-10-06
30,Benton County,1,Northwest Tennessee CORE Region,13,7,2021-10-06
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2021-10-06
50,Blount County,5,East Tennessee CORE Region,,,2021-10-06
51,Alcoa,5,East Tennessee CORE Region,,,2021-10-06
52,Maryville,5,East Tennessee CORE Region,,,2021-10-06
60,Bradley County,7,Southeast Tennessee CORE Region,,,2021-10-06
61,Cleveland,7,Southeast Tennessee CORE Region,,,2021-10-06
70,Campbell County,5,East Tennessee CORE Region,57,8,2021-10-06
80,Cannon County,4,Upper Cumberland CORE Region,0,0,2021-10-06
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-10-06
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2021-10-06
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,0,0,2021-10-06
94,McKenzie,1,Northwest Tennessee CORE Region,0,0,2021-10-06
95,South Carroll,1,Northwest Tennessee CORE Region,7,2,2021-10-06
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,8,0,2021-10-06
100,Carter County,6,First Tennessee CORE Region,,,2021-10-06
101,Elizabethton,6,First Tennessee CORE Region,,,2021-10-06
110,Cheatham County,3,Mid Cumberland CORE Region,,,2021-10-06
120,Chester County,9,Southwest CORE Region,0,0,2021-10-06
130,Claiborne County,5,East Tennessee CORE Region,16,5,2021-10-06
140,Clay County,4,Upper Cumberland CORE Region,9,3,2021-10-06
150,Cocke County,6,First Tennessee CORE Region,,,2021-10-06
151,Newport,6,First Tennessee CORE Region,,,2021-10-06
160,Coffee County,8,South Central CORE Region,6,1,2021-10-06
161,Manchester,8,South Central CORE Region,9,0,2021-10-06
162,Tullahoma,8,South Central CORE Region,0,0,2021-10-06
170,Crockett County,1,Northwest Tennessee CORE Region,,,2021-10-06
171,Alamo,1,Northwest Tennessee CORE Region,,,2021-10-06
172,Bells,1,Northwest Tennessee CORE Region,3,0,2021-10-06
180,Cumberland County,4,Upper Cumberland CORE Region,40,0,2021-10-06
190,Davidson County,3,Mid Cumberland CORE Region,201,32,2021-10-06
200,Decatur County,9,Southwest CORE Region,,,2021-10-06
210,DeKalb County,4,Upper Cumberland CORE Region,,,2021-10-06
220,Dickson County,3,Mid Cumberland CORE Region,7,5,2021-10-06
230,Dyer County,1,Northwest Tennessee CORE Region,2,1,2021-10-06
231,Dyersburg,1,Northwest Tennessee CORE Region,6,1,2021-10-06
240,Fayette County Public Schools,9,Southwest CORE Region,10,4,2021-10-06
250,Fentress County,4,Upper Cumberland CORE Region,0,7,2021-10-06
260,Franklin County,8,South Central CORE Region,16,5,2021-10-06
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,2,0,2021-10-06
272,Milan,1,Northwest Tennessee CORE Region,,,2021-10-06
273,Trenton,1,Northwest Tennessee CORE Region,3,0,2021-10-06
274,Bradford,1,Northwest Tennessee CORE Region,,,2021-10-06
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2021-10-06
280,Giles County,8,South Central CORE Region,,,2021-10-06
290,Grainger County,5,East Tennessee CORE Region,22,1,2021-10-06
300,Greene County,6,First Tennessee CORE Region,32,0,2021-10-06
301,Greeneville,6,First Tennessee CORE Region,,,2021-10-06
310,Grundy County,7,Southeast Tennessee CORE Region,7,0,2021-10-06
320,Hamblen County,6,First Tennessee CORE Region,40,5,2021-10-06
330,Hamilton County,7,Southeast Tennessee CORE Region,143,24,2021-10-06
340,Hancock County,6,First Tennessee CORE Region,23,3,2021-10-06
350,Hardeman County Schools,9,Southwest CORE Region,0,0,2021-10-06
360,Hardin County,9,Southwest CORE Region,6,0,2021-10-06
370,Hawkins County,6,First Tennessee CORE Region,37,3,2021-10-06
371,Rogersville,6,First Tennessee CORE Region,,,2021-10-06
380,Haywood County,9,Southwest CORE Region,,,2021-10-06
390,Henderson County,9,Southwest CORE Region,17,2,2021-10-06
391,Lexington,9,Southwest CORE Region,4,0,2021-10-06
400,Henry County,1,Northwest Tennessee CORE Region,,,2021-10-06
401,Paris,1,Northwest Tennessee CORE Region,9,0,2021-10-06
410,Hickman County,8,South Central CORE Region,6,1,2021-10-06
420,Houston County,3,Mid Cumberland CORE Region,,,2021-10-06
430,Humphreys County,3,Mid Cumberland CORE Region,,,2021-10-06
440,Jackson County,4,Upper Cumberland CORE Region,,,2021-10-06
450,Jefferson County,5,East Tennessee CORE Region,29,1,2021-10-06
460,Johnson County,6,First Tennessee CORE Region,9,1,2021-10-06
470,Knox County,5,East Tennessee CORE Region,175,38,2021-10-06
480,Lake County,1,Northwest Tennessee CORE Region,,,2021-10-06
490,Lauderdale County,9,Southwest CORE Region,12,2,2021-10-06
500,Lawrence County,8,South Central CORE Region,30,4,2021-10-06
510,Lewis County,8,South Central CORE Region,3,1,2021-10-06
520,Lincoln County,8,South Central CORE Region,,,2021-10-06
521,Fayetteville,8,South Central CORE Region,2,0,2021-10-06
530,Loudon County,5,East Tennessee CORE Region,17,0,2021-10-06
531,Lenoir City,5,East Tennessee CORE Region,0,0,2021-10-06
540,McMinn County,7,Southeast Tennessee CORE Region,18,3,2021-10-06
541,Athens,7,Southeast Tennessee CORE Region,5,0,2021-10-06
542,Etowah,7,Southeast Tennessee CORE Region,,,2021-10-06
550,McNairy County,9,Southwest CORE Region,,,2021-10-06
560,Macon County,4,Upper Cumberland CORE Region,,,2021-10-06
570,Madison County,9,Southwest CORE Region,6,0,2021-10-06
580,Marion County,7,Southeast Tennessee CORE Region,6,3,2021-10-06
581,Richard City,7,Southeast Tennessee CORE Region,,,2021-10-06
590,Marshall County,8,South Central CORE Region,,,2021-10-06
600,Maury County,8,South Central CORE Region,,,2021-10-06
610,Meigs County,7,Southeast Tennessee CORE Region,5,0,2021-10-06
620,Monroe County,5,East Tennessee CORE Region,7,2,2021-10-06
621,Sweetwater,5,East Tennessee CORE Region,9,1,2021-10-06
630,Montgomery County,3,Mid Cumberland CORE Region,162,21,2021-10-06
640,Moore County,8,South Central CORE Region,,,2021-10-06
650,Morgan County,5,East Tennessee CORE Region,,,2021-10-06
660,Obion County,1,Northwest Tennessee CORE Region,0,0,2021-10-06
661,Union City,1,Northwest Tennessee CORE Region,7,1,2021-10-06
670,Overton County,4,Upper Cumberland CORE Region,15,3,2021-10-06
680,Perry County,8,South Central CORE Region,3,1,2021-10-06
690,Pickett County,4,Upper Cumberland CORE Region,6,2,2021-10-06
700,Polk County,7,Southeast Tennessee CORE Region,,,2021-10-06
710,Putnam County,4,Upper Cumberland CORE Region,37,8,2021-10-06
720,Rhea County,7,Southeast Tennessee CORE Region,21,0,2021-10-06
721,Dayton,7,Southeast Tennessee CORE Region,4,2,2021-10-06
730,Roane County,5,East Tennessee CORE Region,24,7,2021-10-06
740,Robertson County,3,Mid Cumberland CORE Region,44,7,2021-10-06
750,Rutherford County,3,Mid Cumberland CORE Region,109,10,2021-10-06
751,Murfreesboro,3,Mid Cumberland CORE Region,7,0,2021-10-06
760,Scott County,5,East Tennessee CORE Region,,,2021-10-06
761,Oneida,5,East Tennessee CORE Region,3,0,2021-10-06
770,Sequatchie County,7,Southeast Tennessee CORE Region,8,1,2021-10-06
780,Sevier County,5,East Tennessee CORE Region,12,0,2021-10-06
792,Shelby County,9,Southwest CORE Region,,,2021-10-06
793,Arlington,9,Southwest CORE Region,0,0,2021-10-06
794,Bartlett,9,Southwest CORE Region,,,2021-10-06
795,Collierville,9,Southwest CORE Region,25,3,2021-10-06
796,Germantown,9,Southwest CORE Region,9,0,2021-10-06
797,Lakeland,9,Southwest CORE Region,8,0,2021-10-06
798,Millington Municipal Schools,9,Southwest CORE Region,4,0,2021-10-06
800,Smith County,4,Upper Cumberland CORE Region,,,2021-10-06
810,Stewart County,3,Mid Cumberland CORE Region,7,1,2021-10-06
820,Sullivan County,6,First Tennessee CORE Region,32,4,2021-10-06
821,Bristol,6,First Tennessee CORE Region,,,2021-10-06
822,Kingsport,6,First Tennessee CORE Region,32,0,2021-10-06
830,Sumner County,3,Mid Cumberland CORE Region,68,20,2021-10-06
840,Tipton County,9,Southwest CORE Region,19,0,2021-10-06
850,Trousdale County,4,Upper Cumberland CORE Region,7,0,2021-10-06
