district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-07-27
11,Clinton,5,East Tennessee CORE Region,,,2022-07-27
12,Oak Ridge,5,East Tennessee CORE Region,,,2022-07-27
20,Bedford County,8,South Central CORE Region,,,2022-07-27
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-07-27
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2022-07-27
50,Blount County,5,East Tennessee CORE Region,,,2022-07-27
51,Alcoa,5,East Tennessee CORE Region,,,2022-07-27
52,Maryville,5,East Tennessee CORE Region,,,2022-07-27
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-07-27
61,Cleveland,7,Southeast Tennessee CORE Region,,,2022-07-27
70,Campbell County,5,East Tennessee CORE Region,,,2022-07-27
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-07-27
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-07-27
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-07-27
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-07-27
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-07-27
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-07-27
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2022-07-27
100,Carter County,6,First Tennessee CORE Region,,,2022-07-27
101,Elizabethton,6,First Tennessee CORE Region,,,2022-07-27
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-07-27
120,Chester County,9,Southwest CORE Region,,,2022-07-27
130,Claiborne County,5,East Tennessee CORE Region,,,2022-07-27
140,Clay County,4,Upper Cumberland CORE Region,,,2022-07-27
150,Cocke County,6,First Tennessee CORE Region,,,2022-07-27
151,Newport,6,First Tennessee CORE Region,,,2022-07-27
160,Coffee County,8,South Central CORE Region,,,2022-07-27
161,Manchester,8,South Central CORE Region,,,2022-07-27
162,Tullahoma,8,South Central CORE Region,,,2022-07-27
170,Crockett County,1,Northwest Tennessee CORE Region,,,2022-07-27
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-07-27
172,Bells,1,Northwest Tennessee CORE Region,,,2022-07-27
180,Cumberland County,4,Upper Cumberland CORE Region,,,2022-07-27
190,Davidson County,3,Mid Cumberland CORE Region,,,2022-07-27
200,Decatur County,9,Southwest CORE Region,,,2022-07-27
210,DeKalb County,4,Upper Cumberland CORE Region,,,2022-07-27
220,Dickson County,3,Mid Cumberland CORE Region,,,2022-07-27
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-07-27
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2022-07-27
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-07-27
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-07-27
260,Franklin County,8,South Central CORE Region,,,2022-07-27
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2022-07-27
272,Milan,1,Northwest Tennessee CORE Region,,,2022-07-27
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-07-27
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-07-27
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2022-07-27
280,Giles County,8,South Central CORE Region,,,2022-07-27
290,Grainger County,5,East Tennessee CORE Region,,,2022-07-27
300,Greene County,6,First Tennessee CORE Region,,,2022-07-27
301,Greeneville,6,First Tennessee CORE Region,,,2022-07-27
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-07-27
320,Hamblen County,6,First Tennessee CORE Region,,,2022-07-27
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2022-07-27
340,Hancock County,6,First Tennessee CORE Region,,,2022-07-27
350,Hardeman County Schools,9,Southwest CORE Region,,,2022-07-27
360,Hardin County,9,Southwest CORE Region,,,2022-07-27
370,Hawkins County,6,First Tennessee CORE Region,,,2022-07-27
371,Rogersville,6,First Tennessee CORE Region,,,2022-07-27
380,Haywood County,9,Southwest CORE Region,,,2022-07-27
390,Henderson County,9,Southwest CORE Region,,,2022-07-27
391,Lexington,9,Southwest CORE Region,,,2022-07-27
400,Henry County,1,Northwest Tennessee CORE Region,,,2022-07-27
401,Paris,1,Northwest Tennessee CORE Region,,,2022-07-27
410,Hickman County,8,South Central CORE Region,,,2022-07-27
420,Houston County,3,Mid Cumberland CORE Region,,,2022-07-27
430,Humphreys County,3,Mid Cumberland CORE Region,,,2022-07-27
440,Jackson County,4,Upper Cumberland CORE Region,,,2022-07-27
450,Jefferson County,5,East Tennessee CORE Region,,,2022-07-27
460,Johnson County,6,First Tennessee CORE Region,,,2022-07-27
470,Knox County,5,East Tennessee CORE Region,,,2022-07-27
480,Lake County,1,Northwest Tennessee CORE Region,,,2022-07-27
490,Lauderdale County,9,Southwest CORE Region,,,2022-07-27
500,Lawrence County,8,South Central CORE Region,,,2022-07-27
510,Lewis County,8,South Central CORE Region,,,2022-07-27
520,Lincoln County,8,South Central CORE Region,,,2022-07-27
521,Fayetteville,8,South Central CORE Region,,,2022-07-27
530,Loudon County,5,East Tennessee CORE Region,,,2022-07-27
531,Lenoir City,5,East Tennessee CORE Region,,,2022-07-27
540,McMinn County,7,Southeast Tennessee CORE Region,,,2022-07-27
541,Athens,7,Southeast Tennessee CORE Region,0,1,2022-07-27
542,Etowah,7,Southeast Tennessee CORE Region,,,2022-07-27
550,McNairy County,9,Southwest CORE Region,,,2022-07-27
560,Macon County,4,Upper Cumberland CORE Region,,,2022-07-27
570,Madison County,9,Southwest CORE Region,,,2022-07-27
580,Marion County,7,Southeast Tennessee CORE Region,,,2022-07-27
581,Richard City,7,Southeast Tennessee CORE Region,,,2022-07-27
590,Marshall County,8,South Central CORE Region,,,2022-07-27
600,Maury County,8,South Central CORE Region,,,2022-07-27
610,Meigs County,7,Southeast Tennessee CORE Region,,,2022-07-27
620,Monroe County,5,East Tennessee CORE Region,,,2022-07-27
621,Sweetwater,5,East Tennessee CORE Region,,,2022-07-27
630,Montgomery County,3,Mid Cumberland CORE Region,,,2022-07-27
640,Moore County,8,South Central CORE Region,,,2022-07-27
650,Morgan County,5,East Tennessee CORE Region,,,2022-07-27
660,Obion County,1,Northwest Tennessee CORE Region,,,2022-07-27
661,Union City,1,Northwest Tennessee CORE Region,,,2022-07-27
670,Overton County,4,Upper Cumberland CORE Region,,,2022-07-27
680,Perry County,8,South Central CORE Region,,,2022-07-27
690,Pickett County,4,Upper Cumberland CORE Region,,,2022-07-27
700,Polk County,7,Southeast Tennessee CORE Region,,,2022-07-27
710,Putnam County,4,Upper Cumberland CORE Region,,,2022-07-27
720,Rhea County,7,Southeast Tennessee CORE Region,,,2022-07-27
721,Dayton,7,Southeast Tennessee CORE Region,,,2022-07-27
730,Roane County,5,East Tennessee CORE Region,,,2022-07-27
740,Robertson County,3,Mid Cumberland CORE Region,,,2022-07-27
750,Rutherford County,3,Mid Cumberland CORE Region,,,2022-07-27
751,Murfreesboro,3,Mid Cumberland CORE Region,,,2022-07-27
760,Scott County,5,East Tennessee CORE Region,,,2022-07-27
761,Oneida,5,East Tennessee CORE Region,,,2022-07-27
770,Sequatchie County,7,Southeast Tennessee CORE Region,,,2022-07-27
780,Sevier County,5,East Tennessee CORE Region,,,2022-07-27
792,Shelby County,9,Southwest CORE Region,,,2022-07-27
793,Arlington,9,Southwest CORE Region,,,2022-07-27
794,Bartlett,9,Southwest CORE Region,,,2022-07-27
795,Collierville,9,Southwest CORE Region,,,2022-07-27
796,Germantown,9,Southwest CORE Region,,,2022-07-27
797,Lakeland,9,Southwest CORE Region,,,2022-07-27
798,Millington Municipal Schools,9,Southwest CORE Region,,,2022-07-27
800,Smith County,4,Upper Cumberland CORE Region,,,2022-07-27
810,Stewart County,3,Mid Cumberland CORE Region,,,2022-07-27
820,Sullivan County,6,First Tennessee CORE Region,,,2022-07-27
821,Bristol,6,First Tennessee CORE Region,,,2022-07-27
822,Kingsport,6,First Tennessee CORE Region,,,2022-07-27
830,Sumner County,3,Mid Cumberland CORE Region,,,2022-07-27
840,Tipton County,9,Southwest CORE Region,,,2022-07-27
850,Trousdale County,4,Upper Cumberland CORE Region,,,2022-07-27
860,Unicoi County,6,First Tennessee CORE Region,,,2022-07-27
870,Union County,5,East Tennessee CORE Region,,,2022-07-27
880,Van Buren County,4,Upper Cumberland CORE Region,,,2022-07-27
890,Warren County,4,Upper Cumberland CORE Region,,,2022-07-27
900,Washington County,6,First Tennessee CORE Region,,,2022-07-27
901,Johnson City,6,First Tennessee CORE Region,,,2022-07-27
910,Wayne County,8,South Central CORE Region,,,2022-07-27
920,Weakley County,1,Northwest Tennessee CORE Region,,,2022-07-27
930,White County,4,Upper Cumberland CORE Region,,,2022-07-27
940,Williamson County,3,Mid Cumberland CORE Region,,,2022-07-27
941,Franklin SSD,3,Mid Cumberland CORE Region,,,2022-07-27
950,Wilson County,3,Mid Cumberland CORE Region,,,2022-07-27
951,Lebanon,3,Mid Cumberland CORE Region,,,2022-07-27
960,West Tennessee School for the Deaf,9,Southwest CORE Region,,,2022-07-27
961,Alvin C York Institute,4,Upper Cumberland CORE Region,,,2022-07-27
963,Tennessee School for Blind,3,Mid Cumberland CORE Region,,,2022-07-27
964,Tennessee School for the Deaf,5,East Tennessee CORE Region,,,2022-07-27
985,Achievement School District,9,Southwest CORE Region,,,2022-07-27
986,Tennessee State Board of Education,3,Mid Cumberland CORE Region,,,2022-07-27
987,Tennessee Public Charter School Commission,3,Mid Cumberland CORE Region,,,2022-07-27
