district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2023-02-15
11,Clinton,5,East Tennessee CORE Region,,,2023-02-15
12,Oak Ridge,5,East Tennessee CORE Region,,,2023-02-15
20,Bedford County,8,South Central CORE Region,,,2023-02-15
30,Benton County,1,Northwest Tennessee CORE Region,,,2023-02-15
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2023-02-15
50,Blount County,5,East Tennessee CORE Region,,,2023-02-15
51,Alcoa,5,East Tennessee CORE Region,,,2023-02-15
52,Maryville,5,East Tennessee CORE Region,,,2023-02-15
60,Bradley County,7,Southeast Tennessee CORE Region,,,2023-02-15
61,Cleveland,7,Southeast Tennessee CORE Region,,,2023-02-15
70,Campbell County,5,East Tennessee CORE Region,,,2023-02-15
80,Cannon County,4,Upper Cumberland CORE Region,,,2023-02-15
90,Carroll County,1,Northwest Tennessee CORE Region,,,2023-02-15
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2023-02-15
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2023-02-15
94,McKenzie,1,Northwest Tennessee CORE Region,,,2023-02-15
95,South Carroll,1,Northwest Tennessee CORE Region,,,2023-02-15
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2023-02-15
100,Carter County,6,First Tennessee CORE Region,,,2023-02-15
101,Elizabethton,6,First Tennessee CORE Region,,,2023-02-15
110,Cheatham County,3,Mid Cumberland CORE Region,,,2023-02-15
120,Chester County,9,Southwest CORE Region,,,2023-02-15
130,Claiborne County,5,East Tennessee CORE Region,,,2023-02-15
140,Clay County,4,Upper Cumberland CORE Region,,,2023-02-15
150,Cocke County,6,First Tennessee CORE Region,,,2023-02-15
151,Newport,6,First Tennessee CORE Region,,,2023-02-15
160,Coffee County,8,South Central CORE Region,,,2023-02-15
161,Manchester,8,South Central CORE Region,,,2023-02-15
162,Tullahoma,8,South Central CORE Region,,,2023-02-15
170,Crockett County,1,Northwest Tennessee CORE Region,,,2023-02-15
171,Alamo,1,Northwest Tennessee CORE Region,,,2023-02-15
172,Bells,1,Northwest Tennessee CORE Region,,,2023-02-15
180,Cumberland County,4,Upper Cumberland CORE Region,,,2023-02-15
190,Davidson County,3,Mid Cumberland CORE Region,,,2023-02-15
200,Decatur County,9,Southwest CORE Region,,,2023-02-15
210,DeKalb County,4,Upper Cumberland CORE Region,,,2023-02-15
220,Dickson County,3,Mid Cumberland CORE Region,,,2023-02-15
230,Dyer County,1,Northwest Tennessee CORE Region,,,2023-02-15
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2023-02-15
240,Fayette County Public Schools,9,Southwest CORE Region,,,2023-02-15
250,Fentress County,4,Upper Cumberland CORE Region,,,2023-02-15
260,Franklin County,8,South Central CORE Region,,,2023-02-15
