district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-01-19
11,Clinton,5,East Tennessee CORE Region,,,2022-01-19
12,Oak Ridge,5,East Tennessee CORE Region,6,0,2022-01-19
20,Bedford County,8,South Central CORE Region,160,39,2022-01-19
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-01-19
40,Bledsoe County,4,Upper Cumberland CORE Region,33,13,2022-01-19
50,Blount County,5,East Tennessee CORE Region,,,2022-01-19
51,Alcoa,5,East Tennessee CORE Region,,,2022-01-19
52,Maryville,5,East Tennessee CORE Region,,,2022-01-19
60,Bradley County,7,Southeast Tennessee CORE Region,,,2022-01-19
61,Cleveland,7,Southeast Tennessee CORE Region,64,42,2022-01-19
70,Campbell County,5,East Tennessee CORE Region,88,25,2022-01-19
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-01-19
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-01-19
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2022-01-19
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2022-01-19
94,McKenzie,1,Northwest Tennessee CORE Region,,,2022-01-19
95,South Carroll,1,Northwest Tennessee CORE Region,,,2022-01-19
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,15,9,2022-01-19
100,Carter County,6,First Tennessee CORE Region,,,2022-01-19
101,Elizabethton,6,First Tennessee CORE Region,,,2022-01-19
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-01-19
120,Chester County,9,Southwest CORE Region,121,41,2022-01-19
130,Claiborne County,5,East Tennessee CORE Region,,,2022-01-19
140,Clay County,4,Upper Cumberland CORE Region,,,2022-01-19
150,Cocke County,6,First Tennessee CORE Region,71,10,2022-01-19
151,Newport,6,First Tennessee CORE Region,8,8,2022-01-19
160,Coffee County,8,South Central CORE Region,,,2022-01-19
161,Manchester,8,South Central CORE Region,76,20,2022-01-19
162,Tullahoma,8,South Central CORE Region,116,12,2022-01-19
170,Crockett County,1,Northwest Tennessee CORE Region,61,29,2022-01-19
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-01-19
172,Bells,1,Northwest Tennessee CORE Region,,,2022-01-19
180,Cumberland County,4,Upper Cumberland CORE Region,50,6,2022-01-19
190,Davidson County,3,Mid Cumberland CORE Region,983,229,2022-01-19
200,Decatur County,9,Southwest CORE Region,,,2022-01-19
210,DeKalb County,4,Upper Cumberland CORE Region,53,14,2022-01-19
220,Dickson County,3,Mid Cumberland CORE Region,74,32,2022-01-19
230,Dyer County,1,Northwest Tennessee CORE Region,,,2022-01-19
231,Dyersburg,1,Northwest Tennessee CORE Region,54,22,2022-01-19
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-01-19
250,Fentress County,4,Upper Cumberland CORE Region,,,2022-01-19
260,Franklin County,8,South Central CORE Region,71,0,2022-01-19
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,59,15,2022-01-19
272,Milan,1,Northwest Tennessee CORE Region,,,2022-01-19
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-01-19
274,Bradford,1,Northwest Tennessee CORE Region,,,2022-01-19
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,71,0,2022-01-19
280,Giles County,8,South Central CORE Region,,,2022-01-19
290,Grainger County,5,East Tennessee CORE Region,,,2022-01-19
300,Greene County,6,First Tennessee CORE Region,94,14,2022-01-19
301,Greeneville,6,First Tennessee CORE Region,,,2022-01-19
310,Grundy County,7,Southeast Tennessee CORE Region,,,2022-01-19
320,Hamblen County,6,First Tennessee CORE Region,73,32,2022-01-19
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2022-01-19
340,Hancock County,6,First Tennessee CORE Region,,,2022-01-19
350,Hardeman County Schools,9,Southwest CORE Region,,,2022-01-19
