district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2022-01-26
11,Clinton,5,East Tennessee CORE Region,9,5,2022-01-26
12,Oak Ridge,5,East Tennessee CORE Region,0,0,2022-01-26
20,Bedford County,8,South Central CORE Region,249,65,2022-01-26
30,Benton County,1,Northwest Tennessee CORE Region,,,2022-01-26
40,Bledsoe County,4,Upper Cumberland CORE Region,69,32,2022-01-26
50,Blount County,5,East Tennessee CORE Region,109,55,2022-01-26
51,Alcoa,5,East Tennessee CORE Region,20,32,2022-01-26
52,Maryville,5,East Tennessee CORE Region,,,2022-01-26
60,Bradley County,7,Southeast Tennessee CORE Region,253,90,2022-01-26
61,Cleveland,7,Southeast Tennessee CORE Region,99,58,2022-01-26
70,Campbell County,5,East Tennessee CORE Region,4,22,2022-01-26
80,Cannon County,4,Upper Cumberland CORE Region,,,2022-01-26
90,Carroll County,1,Northwest Tennessee CORE Region,,,2022-01-26
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,24,4,2022-01-26
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,30,4,2022-01-26
94,McKenzie,1,Northwest Tennessee CORE Region,4,4,2022-01-26
95,South Carroll,1,Northwest Tennessee CORE Region,14,2,2022-01-26
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,9,7,2022-01-26
100,Carter County,6,First Tennessee CORE Region,,,2022-01-26
101,Elizabethton,6,First Tennessee CORE Region,87,27,2022-01-26
110,Cheatham County,3,Mid Cumberland CORE Region,,,2022-01-26
120,Chester County,9,Southwest CORE Region,130,41,2022-01-26
130,Claiborne County,5,East Tennessee CORE Region,66,18,2022-01-26
140,Clay County,4,Upper Cumberland CORE Region,26,6,2022-01-26
150,Cocke County,6,First Tennessee CORE Region,6,27,2022-01-26
151,Newport,6,First Tennessee CORE Region,13,3,2022-01-26
160,Coffee County,8,South Central CORE Region,122,34,2022-01-26
161,Manchester,8,South Central CORE Region,54,13,2022-01-26
162,Tullahoma,8,South Central CORE Region,153,16,2022-01-26
170,Crockett County,1,Northwest Tennessee CORE Region,47,19,2022-01-26
171,Alamo,1,Northwest Tennessee CORE Region,,,2022-01-26
172,Bells,1,Northwest Tennessee CORE Region,,,2022-01-26
180,Cumberland County,4,Upper Cumberland CORE Region,63,69,2022-01-26
190,Davidson County,3,Mid Cumberland CORE Region,1222,293,2022-01-26
200,Decatur County,9,Southwest CORE Region,166,21,2022-01-26
210,DeKalb County,4,Upper Cumberland CORE Region,64,15,2022-01-26
220,Dickson County,3,Mid Cumberland CORE Region,110,90,2022-01-26
230,Dyer County,1,Northwest Tennessee CORE Region,90,24,2022-01-26
231,Dyersburg,1,Northwest Tennessee CORE Region,62,17,2022-01-26
240,Fayette County Public Schools,9,Southwest CORE Region,,,2022-01-26
250,Fentress County,4,Upper Cumberland CORE Region,6,0,2022-01-26
260,Franklin County,8,South Central CORE Region,142,46,2022-01-26
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,29,10,2022-01-26
272,Milan,1,Northwest Tennessee CORE Region,,,2022-01-26
273,Trenton,1,Northwest Tennessee CORE Region,,,2022-01-26
274,Bradford,1,Northwest Tennessee CORE Region,29,3,2022-01-26
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,136,22,2022-01-26
280,Giles County,8,South Central CORE Region,105,14,2022-01-26
290,Grainger County,5,East Tennessee CORE Region,,,2022-01-26
300,Greene County,6,First Tennessee CORE Region,224,62,2022-01-26
301,Greeneville,6,First Tennessee CORE Region,151,56,2022-01-26
310,Grundy County,7,Southeast Tennessee CORE Region,41,25,2022-01-26
320,Hamblen County,6,First Tennessee CORE Region,,,2022-01-26
330,Hamilton County,7,Southeast Tennessee CORE Region,1115,220,2022-01-26
340,Hancock County,6,First Tennessee CORE Region,24,7,2022-01-26
350,Hardeman County Schools,9,Southwest CORE Region,46,0,2022-01-26
360,Hardin County,9,Southwest CORE Region,91,31,2022-01-26
370,Hawkins County,6,First Tennessee CORE Region,56,41,2022-01-26
371,Rogersville,6,First Tennessee CORE Region,12,2,2022-01-26
380,Haywood County,9,Southwest CORE Region,80,26,2022-01-26
390,Henderson County,9,Southwest CORE Region,173,60,2022-01-26
391,Lexington,9,Southwest CORE Region,255,23,2022-01-26
400,Henry County,1,Northwest Tennessee CORE Region,,,2022-01-26
401,Paris,1,Northwest Tennessee CORE Region,,,2022-01-26
410,Hickman County,8,South Central CORE Region,20,26,2022-01-26
420,Houston County,3,Mid Cumberland CORE Region,57,14,2022-01-26
430,Humphreys County,3,Mid Cumberland CORE Region,,,2022-01-26
440,Jackson County,4,Upper Cumberland CORE Region,,,2022-01-26
450,Jefferson County,5,East Tennessee CORE Region,139,49,2022-01-26
460,Johnson County,6,First Tennessee CORE Region,11,15,2022-01-26
470,Knox County,5,East Tennessee CORE Region,,,2022-01-26
480,Lake County,1,Northwest Tennessee CORE Region,,,2022-01-26
490,Lauderdale County,9,Southwest CORE Region,179,26,2022-01-26
500,Lawrence County,8,South Central CORE Region,275,84,2022-01-26
510,Lewis County,8,South Central CORE Region,23,7,2022-01-26
520,Lincoln County,8,South Central CORE Region,103,45,2022-01-26
521,Fayetteville,8,South Central CORE Region,,,2022-01-26
530,Loudon County,5,East Tennessee CORE Region,89,33,2022-01-26
531,Lenoir City,5,East Tennessee CORE Region,53,31,2022-01-26
540,McMinn County,7,Southeast Tennessee CORE Region,47,68,2022-01-26
541,Athens,7,Southeast Tennessee CORE Region,60,29,2022-01-26
542,Etowah,7,Southeast Tennessee CORE Region,16,5,2022-01-26
550,McNairy County,9,Southwest CORE Region,37,19,2022-01-26
560,Macon County,4,Upper Cumberland CORE Region,,,2022-01-26
570,Madison County,9,Southwest CORE Region,337,25,2022-01-26
580,Marion County,7,Southeast Tennessee CORE Region,82,6,2022-01-26
581,Richard City,7,Southeast Tennessee CORE Region,,,2022-01-26
590,Marshall County,8,South Central CORE Region,97,6,2022-01-26
600,Maury County,8,South Central CORE Region,,,2022-01-26
610,Meigs County,7,Southeast Tennessee CORE Region,62,23,2022-01-26
620,Monroe County,5,East Tennessee CORE Region,159,54,2022-01-26
621,Sweetwater,5,East Tennessee CORE Region,50,6,2022-01-26
630,Montgomery County,3,Mid Cumberland CORE Region,343,156,2022-01-26
640,Moore County,8,South Central CORE Region,48,3,2022-01-26
650,Morgan County,5,East Tennessee CORE Region,48,34,2022-01-26
660,Obion County,1,Northwest Tennessee CORE Region,52,0,2022-01-26
661,Union City,1,Northwest Tennessee CORE Region,,,2022-01-26
670,Overton County,4,Upper Cumberland CORE Region,13,9,2022-01-26
680,Perry County,8,South Central CORE Region,35,21,2022-01-26
690,Pickett County,4,Upper Cumberland CORE Region,,,2022-01-26
700,Polk County,7,Southeast Tennessee CORE Region,,,2022-01-26
710,Putnam County,4,Upper Cumberland CORE Region,252,74,2022-01-26
720,Rhea County,7,Southeast Tennessee CORE Region,,,2022-01-26
721,Dayton,7,Southeast Tennessee CORE Region,40,10,2022-01-26
730,Roane County,5,East Tennessee CORE Region,,,2022-01-26
740,Robertson County,3,Mid Cumberland CORE Region,287,83,2022-01-26
750,Rutherford County,3,Mid Cumberland CORE Region,1391,245,2022-01-26
751,Murfreesboro,3,Mid Cumberland CORE Region,352,126,2022-01-26
760,Scott County,5,East Tennessee CORE Region,,,2022-01-26
761,Oneida,5,East Tennessee CORE Region,29,7,2022-01-26
770,Sequatchie County,7,Southeast Tennessee CORE Region,74,23,2022-01-26
780,Sevier County,5,East Tennessee CORE Region,,,2022-01-26
792,Shelby County,9,Southwest CORE Region,826,416,2022-01-26
793,Arlington,9,Southwest CORE Region,,,2022-01-26
794,Bartlett,9,Southwest CORE Region,251,19,2022-01-26
795,Collierville,9,Southwest CORE Region,,,2022-01-26
796,Germantown,9,Southwest CORE Region,123,17,2022-01-26
797,Lakeland,9,Southwest CORE Region,70,0,2022-01-26
798,Millington Municipal Schools,9,Southwest CORE Region,70,9,2022-01-26
800,Smith County,4,Upper Cumberland CORE Region,,,2022-01-26
810,Stewart County,3,Mid Cumberland CORE Region,43,3,2022-01-26
820,Sullivan County,6,First Tennessee CORE Region,233,95,2022-01-26
821,Bristol,6,First Tennessee CORE Region,,,2022-01-26
822,Kingsport,6,First Tennessee CORE Region,287,66,2022-01-26
830,Sumner County,3,Mid Cumberland CORE Region,850,224,2022-01-26
840,Tipton County,9,Southwest CORE Region,235,21,2022-01-26
850,Trousdale County,4,Upper Cumberland CORE Region,3,26,2022-01-26
860,Unicoi County,6,First Tennessee CORE Region,,,2022-01-26
870,Union County,5,East Tennessee CORE Region,,,2022-01-26
880,Van Buren County,4,Upper Cumberland CORE Region,11,5,2022-01-26
890,Warren County,4,Upper Cumberland CORE Region,398,103,2022-01-26
900,Washington County,6,First Tennessee CORE Region,307,74,2022-01-26
901,Johnson City,6,First Tennessee CORE Region,252,43,2022-01-26
910,Wayne County,8,South Central CORE Region,,,2022-01-26
920,Weakley County,1,Northwest Tennessee CORE Region,195,38,2022-01-26
930,White County,4,Upper Cumberland CORE Region,,,2022-01-26
940,Williamson County,3,Mid Cumberland CORE Region,1766,405,2022-01-26
941,Franklin SSD,3,Mid Cumberland CORE Region,100,33,2022-01-26
950,Wilson County,3,Mid Cumberland CORE Region,488,55,2022-01-26
951,Lebanon,3,Mid Cumberland CORE Region,165,29,2022-01-26
960,West Tennessee School for the Deaf,9,Southwest CORE Region,0,2,2022-01-26
961,Alvin C York Institute,4,Upper Cumberland CORE Region,0,0,2022-01-26
963,Tennessee School for Blind,3,Mid Cumberland CORE Region,,,2022-01-26
964,Tennessee School for the Deaf,5,East Tennessee CORE Region,16,3,2022-01-26
985,Achievement School District,9,Southwest CORE Region,198,65,2022-01-26
986,Tennessee State Board of Education,3,Mid Cumberland CORE Region,,,2022-01-26
987,Tennessee Public Charter School Commission,3,Mid Cumberland CORE Region,16,5,2022-01-26
