district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2020-11-04
11,Clinton,5,East Tennessee CORE Region,0,0,2020-11-04
12,Oak Ridge,5,East Tennessee CORE Region,0,0,2020-11-04
20,Bedford County,8,South Central CORE Region,24,6,2020-11-04
30,Benton County,1,Northwest Tennessee CORE Region,8,3,2020-11-04
40,Bledsoe County,4,Upper Cumberland CORE Region,1,1,2020-11-04
50,Blount County,5,East Tennessee CORE Region,,,2020-11-04
51,Alcoa,5,East Tennessee CORE Region,,,2020-11-04
52,Maryville,5,East Tennessee CORE Region,0,0,2020-11-04
60,Bradley County,7,Southeast Tennessee CORE Region,,,2020-11-04
61,Cleveland,7,Southeast Tennessee CORE Region,15,7,2020-11-04
70,Campbell County,5,East Tennessee CORE Region,4,5,2020-11-04
80,Cannon County,4,Upper Cumberland CORE Region,3,1,2020-11-04
90,Carroll County,1,Northwest Tennessee CORE Region,,,2020-11-04
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,0,0,2020-11-04
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,0,0,2020-11-04
94,McKenzie,1,Northwest Tennessee CORE Region,,,2020-11-04
95,South Carroll,1,Northwest Tennessee CORE Region,,,2020-11-04
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,0,0,2020-11-04
100,Carter County,6,First Tennessee CORE Region,0,8,2020-11-04
101,Elizabethton,6,First Tennessee CORE Region,13,6,2020-11-04
110,Cheatham County,3,Mid Cumberland CORE Region,10,7,2020-11-04
120,Chester County,9,Southwest CORE Region,0,0,2020-11-04
130,Claiborne County,5,East Tennessee CORE Region,4,2,2020-11-04
140,Clay County,4,Upper Cumberland CORE Region,0,0,2020-11-04
150,Cocke County,6,First Tennessee CORE Region,0,6,2020-11-04
151,Newport,6,First Tennessee CORE Region,,,2020-11-04
160,Coffee County,8,South Central CORE Region,22,7,2020-11-04
161,Manchester,8,South Central CORE Region,0,0,2020-11-04
162,Tullahoma,8,South Central CORE Region,0,0,2020-11-04
170,Crockett County,1,Northwest Tennessee CORE Region,,,2020-11-04
171,Alamo,1,Northwest Tennessee CORE Region,1,1,2020-11-04
172,Bells,1,Northwest Tennessee CORE Region,0,0,2020-11-04
180,Cumberland County,4,Upper Cumberland CORE Region,7,1,2020-11-04
190,Davidson County,3,Mid Cumberland CORE Region,27,37,2020-11-04
200,Decatur County,9,Southwest CORE Region,5,6,2020-11-04
210,DeKalb County,4,Upper Cumberland CORE Region,7,7,2020-11-04
220,Dickson County,3,Mid Cumberland CORE Region,23,6,2020-11-04
230,Dyer County,1,Northwest Tennessee CORE Region,7,5,2020-11-04
231,Dyersburg,1,Northwest Tennessee CORE Region,0,0,2020-11-04
240,Fayette County Public Schools,9,Southwest CORE Region,2,1,2020-11-04
250,Fentress County,4,Upper Cumberland CORE Region,0,0,2020-11-04
260,Franklin County,8,South Central CORE Region,3,5,2020-11-04
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,2,1,2020-11-04
272,Milan,1,Northwest Tennessee CORE Region,5,2,2020-11-04
273,Trenton,1,Northwest Tennessee CORE Region,0,0,2020-11-04
