DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED,TOTAL_DEATHS_BY_DOD
05-19-21,Claiborne,3195,1,2040,1,1155,0,2188,1,25128,29,27316,30,0,73,-1,11,2,3111,0,95,73
05-19-21,Clay,1104,0,757,0,347,0,874,0,5783,5,6657,5,0,30,0,1,0,1073,0,25,30
05-19-21,Cocke,4532,2,2969,0,1563,2,3277,0,23326,54,26603,54,0,100,-2,30,4,4402,0,120,100
05-19-21,Coffee,6936,3,4777,1,2159,2,5830,1,47350,61,53180,62,0,124,-2,37,5,6775,0,126,124
05-19-21,Crockett,2039,1,1225,1,814,0,1431,1,7572,11,9003,12,0,49,1,7,0,1983,0,32,49
05-19-21,Cumberland,6795,10,5567,5,1228,5,6398,6,50210,66,56608,72,0,133,8,57,2,6605,0,167,133
05-19-21,Davidson,89899,42,83932,34,5967,8,101984,45,1050034,1576,1152018,1621,1,946,-20,552,61,88401,0,1996,945
05-19-21,Decatur,1594,1,1174,1,420,0,1396,1,11171,12,12567,13,0,39,1,8,0,1547,0,40,39
05-19-21,Dekalb,2813,3,2069,1,744,2,2386,1,17645,28,20031,29,0,54,1,16,2,2743,0,57,54
05-19-21,Dickson,6868,7,4972,2,1896,5,5867,2,37557,39,43424,41,0,114,4,25,3,6729,0,122,114
05-19-21,Dyer,5450,3,3577,2,1873,1,4039,2,22482,21,26521,23,0,106,-1,24,4,5320,0,114,106
05-19-21,Fayette,5131,3,4342,3,789,0,5378,3,39893,82,45271,85,0,78,-1,49,4,5004,0,135,78
05-19-21,Fentress,2436,0,2093,0,343,0,2389,0,13842,14,16231,14,0,47,-2,17,2,2372,0,64,47
05-19-21,Franklin,5166,2,4285,2,881,0,5016,2,39777,17,44793,19,0,90,-3,17,5,5059,0,110,90
05-19-21,Gibson,6567,2,3931,2,2636,0,4757,4,30766,46,35523,50,0,147,-2,45,4,6375,0,117,147
05-19-21,Giles,4020,5,3290,2,730,3,3783,2,23762,40,27545,42,0,101,2,24,3,3895,0,111,100
05-19-21,Grainger,2645,3,1944,3,701,0,2179,3,14509,33,16688,36,0,50,1,16,2,2579,0,75,50
05-19-21,Greene,7952,9,6337,9,1615,0,7099,11,53770,199,60869,210,0,157,3,67,6,7728,0,201,157
05-19-21,Grundy,1795,1,1500,1,295,0,1717,1,9587,5,11304,6,0,35,0,2,1,1758,0,62,35
05-19-21,Hamblen,8637,3,5976,3,2661,0,6717,3,47404,57,54121,60,0,174,-1,33,4,8430,1,269,174
05-19-21,Hamilton,44740,32,38233,23,6507,9,42901,26,334036,605,376937,631,1,498,-27,366,58,43876,5,1184,498
05-19-21,Hancock,598,0,407,0,191,0,435,0,4084,11,4519,11,0,12,0,9,0,577,0,24,12
05-19-21,Hardeman,3542,0,2839,0,703,0,3319,0,26236,60,29555,60,0,64,-6,20,6,3458,0,105,64
05-19-21,Hardin,3588,1,2416,1,1172,0,2871,1,24180,35,27051,36,0,68,-2,18,3,3502,0,71,68
05-19-21,Hawkins,6223,14,5003,14,1220,0,5395,15,37004,101,42399,116,0,109,-3,135,17,5979,0,168,109
05-19-21,Haywood,2714,0,2273,0,441,0,2594,0,14096,29,16690,29,0,62,-2,5,2,2647,0,84,62
05-19-21,Henderson,3817,1,2630,0,1187,1,3281,0,16420,17,19701,17,0,75,-1,28,2,3714,0,78,75
05-19-21,Henry,3221,1,2463,0,758,1,2848,1,18392,28,21240,29,0,76,-4,37,5,3108,0,80,76
05-19-21,Hickman,2853,0,2297,0,556,0,2647,0,17230,15,19877,15,0,46,-3,14,3,2793,0,59,46
05-19-21,Houston,1100,1,827,1,273,0,947,1,10852,17,11799,18,0,33,1,7,0,1060,0,40,33
05-19-21,Humphreys,1832,2,1156,2,676,0,1347,2,12221,14,13568,16,0,28,0,33,2,1771,0,38,28
05-19-21,Jackson,1325,1,1031,0,294,1,1202,0,5722,5,6924,5,0,36,1,9,0,1280,0,41,36
05-19-21,Jefferson,6267,2,4261,2,2006,0,4819,4,40246,41,45065,45,0,125,-6,50,8,6092,0,199,125
05-19-21,Johnson,2427,2,2093,1,334,1,2234,1,16590,32,18824,33,0,39,1,16,1,2372,0,59,39
05-19-21,Knox,51264,15,42699,6,8565,9,46728,7,340086,544,386814,551,0,638,-26,275,41,50351,0,1395,638
05-19-21,Lake,1708,1,1516,0,192,1,1785,0,10328,6,12113,6,0,26,1,6,0,1676,0,27,26
05-19-21,Lauderdale,3217,2,2500,2,717,0,2871,3,21810,22,24681,25,0,45,-2,26,4,3146,0,84,44
05-19-21,Lawrence,6005,5,4668,4,1337,1,5138,5,30526,55,35664,60,0,91,-4,63,9,5851,0,154,91
05-19-21,Lewis,1587,1,1181,1,406,0,1278,1,10198,4,11476,5,0,26,0,6,1,1555,0,43,26
05-19-21,Lincoln,4372,0,3366,0,1006,0,3824,0,18265,24,22089,24,0,63,-5,15,5,4294,0,89,62
05-19-21,Loudon,6188,6,4688,2,1500,4,5134,2,32451,62,37585,64,0,69,-3,41,9,6078,0,140,69
05-19-21,Macon,3635,4,2809,4,826,0,3302,3,17586,34,20888,37,0,78,2,18,2,3539,0,129,78
05-19-21,Madison,11307,17,6326,5,4981,12,7633,7,57709,141,65342,148,0,241,11,52,6,11014,1,339,241
05-19-21,Marion,3137,3,2677,1,460,2,2991,1,20372,19,23363,20,0,47,2,13,1,3077,0,115,47
05-19-21,Marshall,4208,1,3279,0,929,1,3715,1,23844,33,27559,34,0,58,-4,16,5,4134,0,92,58
05-19-21,Maury,13586,3,11850,3,1736,0,13078,6,77616,113,90694,119,1,173,-7,87,9,13326,0,298,172
05-19-21,McMinn,6570,4,5800,4,770,0,6391,4,44155,73,50546,77,0,99,1,60,3,6411,0,166,99
05-19-21,McNairy,2852,2,1998,2,854,0,2422,2,19052,51,21474,53,0,54,-2,20,4,2778,0,66,54
05-19-21,Meigs,1400,4,1249,3,151,1,1388,3,8391,14,9779,17,0,25,4,8,0,1367,0,46,25
05-19-21,Monroe,5899,4,4633,4,1266,0,5193,4,28455,44,33648,48,0,96,3,53,1,5750,0,162,96
05-19-21,Montgomery,20587,24,15064,19,5523,5,16552,20,125540,291,142092,311,0,228,-16,252,40,20107,2,311,228
05-19-21,Moore,1019,1,783,1,236,0,883,1,4997,10,5880,11,0,17,0,7,1,995,0,18,17
05-19-21,Morgan,2521,0,1835,0,686,0,1995,0,15868,27,17863,27,0,39,-5,20,5,2462,0,46,39
05-19-21,Obion,4564,1,3365,0,1199,1,3816,1,23528,35,27344,36,0,96,-1,28,2,4440,0,102,96
05-19-21,Out of State,18044,28,14299,20,3745,8,16221,16,660547,1189,676768,1205,1,100,14,164,13,17780,0,222,100
05-19-21,Overton,3028,0,2263,0,765,0,2664,0,15539,21,18203,21,0,61,0,12,0,2955,0,64,61
05-19-21,Pending,16931,42,10883,23,6048,19,12106,29,436971,894,449077,923,0,134,23,127,19,16670,0,139,133
05-19-21,Perry,1073,0,921,0,152,0,1037,0,6265,7,7302,7,0,28,0,5,0,1040,0,28,28
05-19-21,Pickett,758,1,500,0,258,1,603,0,4051,2,4654,2,0,24,0,1,1,733,0,28,24
05-19-21,Polk,2100,2,1880,2,220,0,2085,2,10015,15,12100,17,0,25,1,23,1,2052,0,91,25
05-19-21,Putnam,11449,2,9290,2,2159,0,11128,2,75090,101,86218,103,0,175,-7,60,9,11214,0,212,175
05-19-21,Rhea,4374,4,3775,1,599,3,4225,1,27971,34,32196,35,0,75,-3,21,7,4278,0,86,75
05-19-21,Roane,6337,5,4850,4,1487,1,5403,5,44978,101,50381,106,0,105,3,44,2,6188,0,154,105
05-19-21,Robertson,9824,5,7666,3,2158,2,8634,3,46179,71,54813,74,0,132,2,59,3,9633,0,442,132
05-19-21,Rutherford,43341,32,36875,21,6466,11,42844,21,254279,569,297123,590,0,438,-5,295,37,42608,0,597,438
05-19-21,Scott,3169,2,1716,0,1453,2,1835,0,12030,22,13865,22,0,45,-7,34,9,3090,0,69,45
05-19-21,Sequatchie,1725,0,1332,0,393,0,1456,0,12169,18,13625,18,0,29,0,24,0,1672,0,41,29
05-19-21,Sevier,13471,5,11431,3,2040,2,12593,4,70137,81,82730,85,0,176,-8,86,13,13209,0,285,176
05-19-21,Shelby,96973,108,89537,93,7436,15,110206,124,1061205,3090,1171411,3214,7,1644,-51,1172,152,94157,0,3783,1644
05-19-21,Smith,2789,3,2081,3,708,0,2600,3,14236,25,16836,28,0,39,2,14,1,2736,0,59,39
05-19-21,Stewart,1346,3,1013,2,333,1,1148,2,7265,15,8413,17,0,28,3,22,0,1296,0,26,28
05-19-21,Sullivan,17066,31,14817,27,2249,4,16068,30,95712,280,111780,310,0,302,15,272,16,16492,0,786,301
05-19-21,Sumner,24226,21,21293,11,2933,10,24120,13,129788,181,153908,194,0,349,-8,226,29,23651,0,722,348
05-19-21,Tipton,7423,9,5121,2,2302,7,6179,6,50985,109,57164,115,0,104,5,71,4,7248,0,162,103
05-19-21,Trousdale,2507,0,2345,0,162,0,2513,0,9608,8,12121,8,0,22,-1,5,1,2480,0,41,22
05-19-21,Unicoi,2047,0,1540,0,507,0,1694,0,14218,22,15912,22,0,49,-2,15,2,1983,0,71,49
05-19-21,Union,1932,1,1616,1,316,0,1741,1,11009,9,12750,10,0,34,0,17,1,1881,0,60,34
05-19-21,Van Buren,856,1,704,1,152,0,780,1,5443,5,6223,6,0,23,0,5,1,828,0,24,23
05-19-21,Warren,5555,0,4721,0,834,0,5361,2,34613,46,39974,48,1,82,-3,19,2,5454,0,86,82
05-19-21,Washington,14744,12,12605,11,2139,1,13878,13,89211,184,103089,197,0,247,-3,143,15,14354,1,376,247
05-19-21,Wayne,2969,1,2379,1,590,0,2616,1,11585,14,14201,15,0,34,0,6,1,2929,0,61,34
05-19-21,Weakley,4176,0,3046,0,1130,0,3490,1,22427,19,25917,20,0,67,-3,34,3,4075,0,79,67
05-19-21,White,3699,2,3001,1,698,1,3654,2,23743,38,27397,40,0,71,-6,49,8,3579,0,118,71
05-19-21,Williamson,28194,17,23631,9,4563,8,26222,11,195513,327,221735,338,0,217,-13,183,30,27794,0,294,217
05-19-21,Wilson,18958,9,17000,8,1958,1,19286,8,114509,245,133795,253,0,236,-5,155,14,18567,0,340,236
05-18-21,Anderson,8809,4,6526,0,2283,4,7316,0,65147,90,72463,90,0,172,0,62,4,8575,0,222,172
05-18-21,Bedford,6536,1,5112,0,1424,1,5896,0,33061,42,38957,42,0,129,0,29,1,6378,0,138,129
05-18-21,Benton,1682,1,1310,1,372,0,1452,1,9387,8,10839,9,0,40,-3,18,4,1624,0,41,40
05-18-21,Bledsoe,2168,1,1944,1,224,0,2062,1,16665,31,18727,32,0,11,-3,23,4,2134,0,32,11
05-18-21,Blount,15595,19,13226,16,2369,3,14601,17,79488,158,94089,175,0,196,0,105,19,15294,1,362,196
05-18-21,Bradley,15145,16,12315,14,2830,2,13997,16,70762,156,84759,172,1,152,8,114,7,14879,1,675,152
05-18-21,Campbell,4181,1,2279,1,1902,0,2556,1,25535,20,28091,21,0,63,-1,24,2,4094,0,128,63
05-18-21,Cannon,1929,1,1533,1,396,0,1707,1,9757,12,11464,13,0,31,-1,9,2,1889,0,39,31
05-18-21,Carroll,3643,6,2360,1,1283,5,2801,1,20201,20,23002,21,0,83,3,31,3,3529,1,84,83
05-18-21,Carter,6682,9,5786,7,896,2,6369,7,40097,46,46466,53,0,158,0,54,9,6470,0,234,158
05-18-21,Cheatham,4595,2,3483,2,1112,0,3935,2,28876,43,32811,45,0,56,-1,41,3,4498,0,90,56
05-18-21,Chester,2158,1,1537,0,621,1,1830,0,12412,9,14242,9,0,51,0,20,1,2087,0,45,51
05-18-21,Claiborne,3194,4,2039,2,1155,2,2187,2,25099,23,27286,25,0,73,0,12,4,3109,0,95,73
05-18-21,Clay,1104,0,757,0,347,0,874,0,5778,4,6652,4,0,30,0,1,0,1073,0,25,30
05-18-21,Cocke,4530,3,2969,1,1561,2,3277,1,23272,39,26549,40,1,100,-4,32,6,4398,0,120,100
05-18-21,Coffee,6933,6,4776,5,2157,1,5829,5,47289,53,53118,58,0,124,5,39,1,6770,0,126,124
05-18-21,Crockett,2038,1,1224,0,814,1,1430,0,7561,7,8991,7,0,49,-1,6,2,1983,0,32,49
05-18-21,Cumberland,6785,3,5562,2,1223,1,6392,3,50144,36,56536,39,0,133,-2,49,5,6603,0,167,133
05-18-21,Davidson,89857,52,83898,43,5959,9,101939,51,1048458,1448,1150397,1499,1,945,0,572,51,88340,0,1996,944
05-18-21,Decatur,1593,0,1173,0,420,0,1395,0,11159,7,12554,7,0,39,0,7,0,1547,0,40,39
05-18-21,Dekalb,2810,1,2068,1,742,0,2385,1,17617,17,20002,18,0,54,0,15,1,2741,0,57,54
05-18-21,Dickson,6861,3,4970,2,1891,1,5865,2,37518,56,43383,58,0,114,2,21,1,6726,0,122,114
05-18-21,Dyer,5447,0,3575,0,1872,0,4037,0,22461,22,26498,22,0,106,-4,25,4,5316,0,114,106
05-18-21,Fayette,5128,1,4339,1,789,0,5375,2,39811,54,45186,56,1,78,-9,50,9,5000,0,135,78
05-18-21,Fentress,2436,1,2093,1,343,0,2389,1,13828,26,16217,27,0,47,-1,19,2,2370,0,64,47
05-18-21,Franklin,5164,0,4283,0,881,0,5014,1,39760,21,44774,22,0,90,-5,20,5,5054,0,110,90
05-18-21,Gibson,6565,3,3929,2,2636,1,4753,2,30720,33,35473,35,1,147,-1,47,3,6371,0,117,147
05-18-21,Giles,4015,2,3288,2,727,0,3781,2,23722,19,27503,21,1,101,1,22,0,3892,0,111,100
05-18-21,Grainger,2642,2,1941,2,701,0,2176,2,14476,6,16652,8,0,50,-1,15,3,2577,0,75,50
05-18-21,Greene,7943,4,6328,4,1615,0,7088,5,53571,59,60659,64,0,157,-7,64,11,7722,0,201,157
05-18-21,Grundy,1794,0,1499,0,295,0,1716,1,9582,11,11298,12,0,35,-1,2,1,1757,0,62,35
05-18-21,Hamblen,8634,3,5973,0,2661,3,6714,0,47347,29,54061,29,0,174,-1,34,4,8426,0,268,174
05-18-21,Hamilton,44708,34,38210,18,6498,16,42875,22,333431,403,376306,425,1,497,-4,393,37,43818,0,1179,498
05-18-21,Hancock,598,1,407,0,191,1,435,0,4073,5,4508,5,0,12,1,9,0,577,1,24,12
05-18-21,Hardeman,3542,0,2839,0,703,0,3319,0,26176,9,29495,9,0,64,-5,26,5,3452,0,105,64
05-18-21,Hardin,3587,2,2415,2,1172,0,2870,3,24145,21,27015,24,0,68,2,20,0,3499,1,71,68
05-18-21,Hawkins,6209,13,4989,9,1220,4,5380,9,36903,33,42283,42,1,109,-5,138,17,5962,2,168,109
05-18-21,Haywood,2714,0,2273,0,441,0,2594,0,14067,23,16661,23,0,62,0,7,0,2645,0,84,62
05-18-21,Henderson,3816,5,2630,1,1186,4,3281,1,16403,7,19684,8,0,75,3,29,2,3712,0,78,75
05-18-21,Henry,3220,6,2463,5,757,1,2847,4,18364,18,21211,22,0,76,2,41,4,3103,2,80,76
05-18-21,Hickman,2853,0,2297,0,556,0,2647,0,17215,20,19862,20,0,46,-1,17,1,2790,0,59,46
05-18-21,Houston,1099,0,826,0,273,0,946,0,10835,8,11781,8,0,33,0,6,0,1060,0,40,33
05-18-21,Humphreys,1830,1,1154,1,676,0,1345,1,12207,19,13552,20,0,28,-3,33,4,1769,0,38,28
05-18-21,Jackson,1324,1,1031,0,293,1,1202,0,5717,6,6919,6,0,36,-1,8,2,1280,0,41,36
05-18-21,Jefferson,6265,10,4259,2,2006,8,4815,2,40205,21,45020,23,0,125,1,56,9,6084,1,199,125
05-18-21,Johnson,2425,1,2092,1,333,0,2233,1,16558,16,18791,17,0,39,-2,15,3,2371,0,59,39
05-18-21,Knox,51249,26,42693,14,8556,12,46721,14,339542,445,386263,459,1,638,-21,301,46,50310,0,1395,638
05-18-21,Lake,1707,2,1516,1,191,1,1785,1,10322,6,12107,7,0,26,2,5,0,1676,0,27,26
05-18-21,Lauderdale,3215,3,2498,2,717,1,2868,2,21788,35,24656,37,1,45,-3,28,5,3142,0,84,44
05-18-21,Lawrence,6000,3,4664,3,1336,0,5133,4,30471,29,35604,33,0,91,-11,67,14,5842,0,154,91
05-18-21,Lewis,1586,0,1180,0,406,0,1277,0,10194,6,11471,6,0,26,0,6,0,1554,0,43,26
05-18-21,Lincoln,4372,2,3366,1,1006,1,3824,2,18241,11,22065,13,0,63,0,20,2,4289,1,89,62
05-18-21,Loudon,6182,5,4686,3,1496,2,5132,5,32389,29,37521,34,0,69,0,44,5,6069,0,140,69
05-18-21,Macon,3631,1,2805,1,826,0,3299,1,17552,42,20851,43,0,78,0,16,1,3537,0,129,78
05-18-21,Madison,11290,2,6321,0,4969,2,7626,0,57568,70,65194,70,0,241,-2,41,4,11008,0,338,241
05-18-21,Marion,3134,4,2676,2,458,2,2990,2,20353,17,23343,19,0,47,3,11,1,3076,0,115,47
05-18-21,Marshall,4207,1,3279,0,928,1,3714,0,23811,18,27525,18,0,58,-4,20,5,4129,0,92,58
05-18-21,Maury,13583,8,11847,7,1736,1,13072,8,77503,80,90575,88,0,172,-4,94,12,13317,0,298,172
05-18-21,McMinn,6566,3,5796,2,770,1,6387,3,44082,39,50469,42,0,99,-4,59,7,6408,1,166,99
05-18-21,McNairy,2850,1,1996,1,854,0,2420,1,19001,21,21421,22,0,54,-2,22,3,2774,0,66,54
05-18-21,Meigs,1396,2,1246,1,150,1,1385,1,8377,11,9762,12,0,25,1,4,1,1367,0,46,25
05-18-21,Monroe,5895,5,4629,2,1266,3,5189,2,28411,32,33600,34,0,96,0,50,5,5749,0,162,96
05-18-21,Montgomery,20563,15,15045,8,5518,7,16532,9,125249,239,141781,248,0,228,-26,268,41,20067,0,309,228
05-18-21,Moore,1018,0,782,0,236,0,882,0,4987,6,5869,6,0,17,0,7,0,994,0,18,17
05-18-21,Morgan,2521,2,1835,0,686,2,1995,0,15841,15,17836,15,0,39,0,25,2,2457,0,46,39
05-18-21,Obion,4563,8,3365,4,1198,4,3815,5,23493,42,27308,47,0,96,7,29,1,4438,0,102,96
05-18-21,Out of State,18016,18,14279,14,3737,4,16205,15,659358,1015,675563,1030,0,99,3,150,15,17767,0,222,100
05-18-21,Overton,3028,4,2263,2,765,2,2664,2,15518,10,18182,12,0,61,-1,12,5,2955,0,64,61
05-18-21,Pending,16889,8,10860,7,6029,1,12077,6,436077,725,448154,731,0,134,-8,104,16,16651,0,139,133
05-18-21,Perry,1073,0,921,0,152,0,1037,0,6258,5,7295,5,0,28,-1,5,1,1040,0,28,28
05-18-21,Pickett,757,0,500,0,257,0,603,0,4049,5,4652,5,0,24,0,1,0,732,0,28,24
05-18-21,Polk,2098,1,1878,0,220,1,2083,0,10000,28,12083,28,0,25,-5,22,6,2051,0,91,25
05-18-21,Putnam,11447,3,9288,3,2159,0,11126,4,74989,78,86115,82,0,175,-9,67,12,11205,1,212,175
05-18-21,Rhea,4370,1,3774,1,596,0,4224,2,27937,47,32161,49,0,75,-4,24,5,4271,1,86,75
05-18-21,Roane,6332,3,4846,1,1486,2,5398,1,44877,50,50275,51,0,105,-3,41,6,6186,0,154,105
05-18-21,Robertson,9819,7,7663,3,2156,4,8631,3,46108,67,54739,70,0,132,2,57,5,9630,0,442,132
05-18-21,Rutherford,43309,17,36854,13,6455,4,42823,15,253710,451,296533,466,1,438,-17,300,33,42571,0,597,438
05-18-21,Scott,3167,2,1716,1,1451,1,1835,1,12008,21,13843,22,0,45,-2,41,4,3081,0,69,45
05-18-21,Sequatchie,1725,1,1332,0,393,1,1456,0,12151,7,13607,7,0,29,-2,24,3,1672,0,41,29
05-18-21,Sevier,13466,5,11428,1,2038,4,12589,2,70056,89,82645,91,0,176,-13,94,18,13196,0,285,176
05-18-21,Shelby,96865,96,89444,77,7421,19,110082,94,1058115,2215,1168197,2309,-3,1637,-37,1223,136,94005,0,3783,1643
05-18-21,Smith,2786,0,2078,0,708,0,2597,0,14211,5,16808,5,0,39,-1,12,1,2735,0,59,39
05-18-21,Stewart,1343,6,1011,1,332,5,1146,1,7250,7,8396,8,0,28,6,19,0,1296,0,26,28
05-18-21,Sullivan,17035,14,14790,13,2245,1,16038,13,95432,125,111470,138,1,302,-16,257,29,16476,1,786,301
05-18-21,Sumner,24205,18,21282,12,2923,6,24107,14,129607,176,153714,190,0,349,-3,234,21,23622,0,722,348
05-18-21,Tipton,7414,8,5119,5,2295,3,6173,4,50876,92,57049,96,1,104,-2,66,9,7244,0,162,103
05-18-21,Trousdale,2507,0,2345,0,162,0,2513,0,9600,4,12113,4,0,22,-1,6,1,2479,0,41,22
05-18-21,Unicoi,2047,0,1540,0,507,0,1694,0,14196,15,15890,15,0,49,-2,17,2,1981,0,71,49
05-18-21,Union,1931,2,1615,2,316,0,1740,3,11000,8,12740,11,0,34,-2,17,4,1880,0,60,34
05-18-21,Van Buren,855,0,703,0,152,0,779,0,5438,0,6217,0,0,23,-1,5,1,827,0,24,23
05-18-21,Warren,5555,1,4721,1,834,0,5359,1,34567,27,39926,28,0,81,-2,22,3,5452,0,86,81
05-18-21,Washington,14732,12,12594,11,2138,1,13865,12,89027,93,102892,105,2,247,-9,146,19,14339,0,375,247
05-18-21,Wayne,2968,0,2378,0,590,0,2615,0,11571,5,14186,5,0,34,0,6,0,2928,0,61,34
05-18-21,Weakley,4176,4,3046,0,1130,4,3489,1,22408,14,25897,15,1,67,-1,37,4,4072,0,79,67
05-18-21,White,3697,2,3000,2,697,0,3652,1,23705,17,27357,18,1,71,-5,55,6,3571,0,118,71
05-18-21,Williamson,28177,16,23622,9,4555,7,26211,10,195186,266,221397,276,0,217,-9,196,25,27764,0,294,217
05-18-21,Wilson,18949,10,16992,9,1957,1,19278,10,114264,144,133542,154,0,236,-18,160,28,18553,0,340,236
05-17-21,Anderson,8805,6,6526,5,2279,1,7316,5,65057,59,72373,64,1,172,1,62,4,8571,0,222,172
05-17-21,Bedford,6535,9,5112,3,1423,6,5896,4,33019,14,38915,18,0,129,-1,29,10,6377,0,138,129
05-17-21,Benton,1681,5,1309,1,372,4,1451,1,9379,0,10830,1,0,40,4,21,1,1620,1,41,40
05-17-21,Bledsoe,2167,4,1943,1,224,3,2061,1,16634,1,18695,2,0,11,-2,26,6,2130,0,32,11
05-17-21,Blount,15576,1,13210,1,2366,0,14584,2,79330,72,93914,74,0,196,-11,105,12,15275,0,361,196
05-17-21,Bradley,15129,9,12301,7,2828,2,13981,8,70606,64,84587,72,0,151,-8,106,17,14872,0,674,152
05-17-21,Campbell,4180,3,2278,0,1902,3,2555,0,25515,14,28070,14,0,63,1,25,2,4092,0,128,63
05-17-21,Cannon,1928,0,1532,0,396,0,1706,0,9745,8,11451,8,0,31,-1,10,1,1887,0,39,31
05-17-21,Carroll,3637,2,2359,0,1278,2,2800,0,20181,13,22981,13,0,83,1,28,1,3526,0,83,83
05-17-21,Carter,6673,4,5779,3,894,1,6362,4,40051,30,46413,34,0,158,-1,54,5,6461,0,234,158
05-17-21,Cheatham,4593,10,3481,1,1112,9,3933,1,28833,44,32766,45,0,56,4,42,6,4495,0,90,56
05-17-21,Chester,2157,2,1537,1,620,1,1830,1,12403,10,14233,11,0,51,0,20,2,2086,0,45,51
05-17-21,Claiborne,3190,1,2037,0,1153,1,2185,0,25076,8,27261,8,0,73,-2,12,3,3105,0,95,73
05-17-21,Clay,1104,1,757,1,347,0,874,1,5774,4,6648,5,0,30,0,1,1,1073,0,25,30
05-17-21,Cocke,4527,1,2968,0,1559,1,3276,0,23233,22,26509,22,0,99,-5,36,6,4392,0,120,99
05-17-21,Coffee,6927,3,4771,1,2156,2,5824,1,47236,14,53060,15,1,124,-1,34,3,6769,0,126,124
05-17-21,Crockett,2037,2,1224,1,813,1,1430,1,7554,1,8984,2,0,49,2,7,0,1981,0,32,49
05-17-21,Cumberland,6782,10,5560,6,1222,4,6389,6,50108,23,56497,29,0,133,2,51,8,6598,0,167,133
05-17-21,Davidson,89805,63,83855,54,5950,9,101888,65,1047010,1507,1148898,1572,2,944,-18,572,79,88289,1,1996,944
05-17-21,Decatur,1593,1,1173,0,420,1,1395,0,11152,5,12547,5,0,39,0,7,1,1547,0,40,39
05-17-21,Dekalb,2809,2,2067,0,742,2,2384,0,17600,13,19984,13,0,54,1,15,1,2740,0,57,54
05-17-21,Dickson,6858,3,4968,3,1890,0,5863,3,37462,93,43325,96,1,114,-5,19,7,6725,0,122,114
05-17-21,Dyer,5447,4,3575,3,1872,1,4037,2,22439,8,26476,10,0,106,2,29,2,5312,1,114,106
05-17-21,Fayette,5127,4,4338,1,789,3,5373,1,39757,34,45130,35,-1,77,-6,59,11,4991,0,135,78
05-17-21,Fentress,2435,1,2092,1,343,0,2388,2,13802,10,16190,12,0,47,-2,20,3,2368,0,64,47
05-17-21,Franklin,5164,2,4283,0,881,2,5013,0,39739,17,44752,17,0,90,-2,25,4,5049,0,110,90
05-17-21,Gibson,6562,6,3927,5,2635,1,4751,5,30687,22,35438,27,0,146,1,48,5,6368,0,117,147
05-17-21,Giles,4013,1,3286,1,727,0,3779,1,23703,14,27482,15,0,100,-2,21,3,3892,0,111,100
05-17-21,Grainger,2640,3,1939,0,701,3,2174,0,14470,9,16644,9,0,50,0,16,3,2574,0,75,50
05-17-21,Greene,7939,3,6324,3,1615,0,7083,3,53512,76,60595,79,1,157,-7,71,9,7711,1,201,157
