DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED,TOTAL_DEATHS_BY_DOD
05-24-21,Dickson,6889,3,4981,1,1908,2,5878,1,37737,46,43615,47,0,114,-3,25,6,6750,0,122,114
05-24-21,Dyer,5455,2,3579,0,1876,2,4041,0,22573,8,26614,8,0,106,-2,20,4,5329,0,115,106
05-24-21,Fayette,5145,2,4351,1,794,1,5393,2,40108,35,45501,37,0,79,-6,31,8,5035,0,137,79
05-24-21,Fentress,2440,0,2095,0,345,0,2391,0,13875,19,16266,19,0,47,-2,11,2,2382,0,64,47
05-24-21,Franklin,5171,2,4287,1,884,1,5020,1,39905,24,44925,25,0,90,0,12,2,5069,0,110,90
05-24-21,Gibson,6604,9,3948,6,2656,3,4776,6,30900,7,35676,13,0,147,3,65,6,6392,0,117,147
05-24-21,Giles,4022,3,3295,3,727,0,3790,3,23859,11,27649,14,0,101,-4,18,7,3903,0,111,100
05-24-21,Grainger,2653,2,1947,0,706,2,2183,0,14562,6,16745,6,0,50,-1,13,3,2590,0,76,50
05-24-21,Greene,7955,3,6342,3,1613,0,7064,3,56522,37,63586,40,0,157,-9,32,12,7766,0,201,157
05-24-21,Grundy,1793,0,1498,0,295,0,1717,0,9619,5,11336,5,0,35,0,2,0,1756,0,62,35
05-24-21,Hamblen,8637,1,5976,0,2661,1,6717,0,47572,20,54289,20,0,174,-5,17,6,8446,0,268,174
05-24-21,Hamilton,44870,28,38320,24,6550,4,43027,32,336214,500,379241,532,0,499,-18,318,46,44053,0,1191,499
05-24-21,Hancock,602,0,411,0,191,0,437,0,4116,1,4553,1,0,12,-1,10,1,580,0,24,12
05-24-21,Hardeman,3550,0,2843,0,707,0,3323,0,26437,10,29760,10,0,64,-5,16,5,3470,0,105,64
05-24-21,Hardin,3588,0,2416,0,1172,0,2872,0,24256,7,27128,7,0,68,-7,6,7,3514,0,70,68
05-24-21,Hawkins,6249,15,5021,9,1228,6,5372,10,38633,28,44005,38,0,110,2,89,13,6050,1,170,110
05-24-21,Haywood,2715,0,2273,0,442,0,2593,0,14144,11,16737,11,0,62,0,5,0,2648,0,84,62
05-24-21,Henderson,3821,2,2632,1,1189,1,3283,1,16457,3,19740,4,0,76,-1,17,3,3728,0,80,76
05-24-21,Henry,3229,3,2469,2,760,1,2857,2,18472,8,21329,10,0,76,2,29,1,3124,0,80,76
05-24-21,Hickman,2863,3,2303,1,560,2,2652,1,17287,18,19939,19,0,46,1,16,2,2801,0,59,46
05-24-21,Houston,1102,0,828,0,274,0,948,0,10891,3,11839,3,0,33,-1,4,1,1065,0,40,33
05-24-21,Humphreys,1851,6,1162,0,689,6,1356,0,12278,19,13634,19,0,28,5,40,1,1783,0,38,28
05-24-21,Jackson,1326,0,1032,0,294,0,1204,0,5738,5,6942,5,0,36,-1,6,1,1284,0,41,36
05-24-21,Jefferson,6278,4,4262,0,2016,4,4821,1,40375,13,45196,14,0,125,-2,32,6,6121,0,200,125
05-24-21,Johnson,2433,2,2097,1,336,1,2234,1,16699,5,18933,6,0,39,-2,12,4,2382,1,60,39
05-24-21,Knox,51465,22,42866,19,8599,3,46917,22,341970,426,388887,448,0,639,-13,232,35,50594,0,1401,639
05-24-21,Lake,1710,1,1517,1,193,0,1787,1,10351,2,12138,3,0,26,0,7,1,1677,0,28,26
05-24-21,Lauderdale,3225,0,2507,0,718,0,2877,0,21896,12,24773,12,1,47,-2,24,1,3154,0,86,46
05-24-21,Lawrence,6018,7,4673,3,1345,4,5155,3,30713,43,35868,46,0,92,-6,50,13,5876,0,156,92
05-24-21,Lewis,1589,0,1181,0,408,0,1278,0,10224,3,11502,3,0,26,0,7,0,1556,0,43,26
05-24-21,Lincoln,4373,1,3369,1,1004,0,3830,2,18352,6,22182,8,1,64,-1,9,1,4300,0,89,63
05-24-21,Loudon,6215,1,4707,1,1508,0,5158,1,32597,21,37755,22,0,70,-2,38,3,6107,0,144,70
05-24-21,Macon,3639,0,2811,0,828,0,3307,0,17685,21,20992,21,0,78,-2,12,2,3549,0,129,78
05-24-21,Madison,11344,12,6347,4,4997,8,7650,3,57976,33,65626,36,0,241,3,46,9,11057,0,340,241
05-24-21,Marion,3146,3,2680,1,466,2,2999,2,20464,15,23463,17,0,47,2,17,1,3082,0,115,47
05-24-21,Marshall,4211,1,3279,1,932,0,3720,1,23921,12,27641,13,0,58,-3,15,4,4138,0,92,58
05-24-21,Maury,13596,4,11859,3,1737,1,13094,2,77981,59,91075,61,0,173,-5,70,9,13353,0,298,172
05-24-21,McMinn,6575,3,5802,2,773,1,6399,2,44352,59,50751,61,0,99,-7,46,10,6430,0,168,99
05-24-21,McNairy,2855,0,1998,0,857,0,2425,0,19121,1,21546,1,0,54,-2,13,2,2788,0,67,54
05-24-21,Meigs,1401,1,1250,1,151,0,1389,1,8436,7,9825,8,0,25,1,9,0,1367,0,46,25
05-24-21,Monroe,5911,0,4639,0,1272,0,5202,1,28560,27,33762,28,0,96,-7,38,7,5777,0,162,96
05-24-21,Montgomery,20659,14,15099,8,5560,6,16599,11,126521,195,143120,206,0,228,-10,212,24,20219,0,312,228
05-24-21,Moore,1019,0,783,0,236,0,884,0,5013,2,5897,2,0,17,-1,5,1,997,0,18,17
05-24-21,Morgan,2524,0,1837,0,687,0,1997,0,15934,10,17931,10,0,39,-3,10,3,2475,0,46,39
05-24-21,Obion,4578,4,3372,3,1206,1,3824,4,23657,25,27481,29,0,96,1,29,3,4453,0,104,96
05-24-21,Out of State,17858,14,14151,11,3707,3,16003,13,664088,683,680091,696,0,100,5,168,9,17590,0,219,100
05-24-21,Overton,3032,1,2265,0,767,1,2667,0,15578,11,18245,11,0,61,-1,10,2,2961,0,64,61
05-24-21,Pending,16929,41,10877,26,6052,15,12082,13,440466,439,452548,452,0,134,31,106,10,16689,0,139,133
05-24-21,Perry,1073,0,920,0,153,0,1037,0,6292,2,7329,2,0,28,-1,2,1,1043,0,28,28
05-24-21,Pickett,763,0,505,0,258,0,608,0,4053,2,4661,2,0,24,0,7,0,732,0,28,24
05-24-21,Polk,2103,2,1882,0,221,2,2090,0,10090,13,12180,13,0,25,1,25,1,2053,0,92,25
05-24-21,Putnam,11467,6,9302,3,2165,3,11143,3,75317,40,86460,43,0,175,-1,46,7,11246,0,213,175
05-24-21,Rhea,4374,0,3776,0,598,0,4228,0,28109,23,32337,23,0,75,0,16,0,4283,0,86,75
05-24-21,Roane,6345,2,4858,0,1487,2,5412,0,45176,29,50588,29,0,105,-4,24,6,6216,0,154,105
05-24-21,Robertson,9832,3,7672,1,2160,2,8654,1,46446,54,55100,55,0,132,-2,50,5,9650,0,444,132
05-24-21,Rutherford,43406,9,36919,6,6487,3,42898,7,256125,288,299023,295,2,442,-28,237,35,42727,1,599,442
05-24-21,Scott,3183,2,1720,0,1463,2,1840,0,12084,7,13924,7,0,45,0,35,2,3103,0,69,45
05-24-21,Sequatchie,1736,4,1339,1,397,3,1463,1,12212,6,13675,7,0,29,-1,22,5,1685,0,41,29
05-24-21,Sevier,13477,3,11436,3,2041,0,12610,3,70474,95,83084,98,0,176,-1,48,4,13253,0,286,176
05-24-21,Shelby,97354,69,89849,48,7505,21,110653,61,1069360,1190,1180013,1251,2,1658,-72,1037,139,94659,2,3817,1658
05-24-21,Smith,2789,2,2080,1,709,1,2601,1,14290,17,16891,18,0,39,1,10,1,2740,0,59,39
05-24-21,Stewart,1354,1,1016,0,338,1,1151,0,7315,8,8466,8,0,28,-1,27,2,1299,0,26,28
05-24-21,Sullivan,17127,18,14877,17,2250,1,15999,21,100840,84,116839,105,0,302,-18,212,36,16613,0,791,301
05-24-21,Sumner,24271,21,21329,20,2942,1,24153,9,130475,167,154628,176,0,349,-9,156,30,23766,0,721,348
05-24-21,Tipton,7440,3,5130,2,2310,1,6188,2,51323,54,57511,56,-1,103,-3,58,7,7279,0,163,102
05-24-21,Trousdale,2509,0,2347,0,162,0,2515,0,9655,3,12170,3,0,22,-1,5,1,2482,0,41,22
05-24-21,Unicoi,2050,0,1543,0,507,0,1697,0,14351,9,16048,9,0,49,0,11,0,1990,0,71,49
05-24-21,Union,1941,6,1622,3,319,3,1747,3,11058,15,12805,18,0,34,6,18,0,1889,0,60,34
05-24-21,Van Buren,858,0,706,0,152,0,783,0,5462,2,6245,2,0,23,-1,4,1,831,0,24,23
05-24-21,Warren,5552,2,4716,0,836,2,5362,0,34735,13,40097,13,0,82,1,15,1,5455,0,86,82
05-24-21,Washington,14767,8,12626,7,2141,1,13877,8,91555,93,105432,101,0,248,2,110,6,14409,0,379,248
05-24-21,Wayne,2975,0,2384,0,591,0,2622,0,11633,9,14255,9,0,34,-1,9,1,2932,0,61,34
05-24-21,Weakley,4189,3,3051,0,1138,3,3495,0,22490,11,25985,11,0,67,2,30,1,4092,0,79,67
05-24-21,White,3707,1,3004,1,703,0,3662,3,23837,17,27499,20,0,71,-3,35,4,3601,0,118,71
05-24-21,Williamson,28228,6,23652,5,4576,1,26254,7,196829,283,223083,290,0,217,-15,133,21,27878,0,294,217
05-24-21,Wilson,18991,11,17028,10,1963,1,19325,11,115271,157,134596,168,0,238,0,134,11,18619,0,342,238
05-23-21,Anderson,8813,0,6525,0,2288,0,7327,0,65523,29,72850,29,0,172,-3,52,3,8589,0,223,172
05-23-21,Bedford,6545,0,5118,0,1427,0,5905,0,33225,16,39130,16,0,130,-1,27,1,6388,0,138,130
05-23-21,Benton,1682,0,1311,0,371,0,1452,0,9426,3,10878,3,0,40,0,11,0,1631,0,41,40
05-23-21,Bledsoe,2178,0,1953,0,225,0,2072,1,16813,57,18885,58,0,11,0,26,0,2141,0,33,11
05-23-21,Blount,15607,6,13228,3,2379,3,14612,4,80074,54,94686,58,0,196,-1,84,7,15327,1,362,196
05-23-21,Bradley,15176,2,12338,1,2838,1,14025,2,71318,58,85343,60,0,152,-5,95,7,14929,0,682,152
05-23-21,Campbell,4193,2,2284,0,1909,2,2562,0,25624,2,28186,2,0,63,-2,20,4,4110,0,128,63
05-23-21,Cannon,1933,1,1536,1,397,0,1710,1,9817,3,11527,4,0,31,-1,8,2,1894,0,39,31
05-23-21,Carroll,3645,0,2363,0,1282,0,2806,0,20278,6,23084,6,0,84,0,22,0,3539,0,85,84
05-23-21,Carter,6691,2,5798,2,893,0,6373,2,41001,20,47374,22,0,158,-5,44,7,6489,0,235,158
05-23-21,Cheatham,4600,0,3485,0,1115,0,3938,0,29057,22,32995,22,0,56,-3,27,3,4517,0,90,56
05-23-21,Chester,2169,2,1542,1,627,1,1836,1,12469,5,14305,6,0,51,2,21,0,2097,0,45,51
05-23-21,Claiborne,3192,0,2037,0,1155,0,2187,0,25207,4,27394,4,0,74,0,6,0,3112,0,95,74
05-23-21,Clay,1104,0,757,0,347,0,874,0,5793,0,6667,0,0,30,0,1,0,1073,0,25,30
05-23-21,Cocke,4534,0,2970,0,1564,0,3278,0,23433,10,26711,10,0,100,-1,19,1,4415,0,120,100
05-23-21,Coffee,6934,0,4772,0,2162,0,5833,0,47481,17,53314,17,0,124,-1,33,1,6777,0,126,125
05-23-21,Crockett,2039,0,1224,0,815,0,1431,0,7588,4,9019,4,0,49,0,8,0,1982,0,32,49
05-23-21,Cumberland,6808,1,5574,0,1234,1,6407,0,50325,21,56732,21,0,133,-1,53,2,6622,0,168,133
05-23-21,Davidson,90008,17,84017,15,5991,2,102115,20,1054533,868,1156648,888,1,947,-16,514,32,88547,0,2007,947
05-23-21,Decatur,1601,2,1180,2,421,0,1403,2,11202,5,12605,7,0,39,1,11,1,1551,0,40,39
05-23-21,Dekalb,2815,1,2068,0,747,1,2386,0,17717,8,20103,8,0,54,1,13,0,2748,0,57,54
05-23-21,Dickson,6886,2,4980,2,1906,0,5877,2,37691,17,43568,19,0,114,1,28,1,6744,0,122,114
05-23-21,Dyer,5453,0,3579,0,1874,0,4041,0,22565,11,26606,11,0,106,-1,22,1,5325,0,115,106
05-23-21,Fayette,5143,2,4350,0,793,2,5391,0,40073,26,45464,26,1,79,-4,37,5,5027,0,137,79
05-23-21,Fentress,2440,0,2095,0,345,0,2391,0,13856,2,16247,2,0,47,-1,13,1,2380,0,64,47
05-23-21,Franklin,5169,1,4286,0,883,1,5019,0,39881,12,44900,12,0,90,-1,12,2,5067,0,110,90
05-23-21,Gibson,6595,3,3942,2,2653,1,4770,2,30893,23,35663,25,0,147,-1,62,4,6386,0,117,147
05-23-21,Giles,4019,0,3292,0,727,0,3787,0,23848,11,27635,11,0,101,-2,22,2,3896,0,111,100
05-23-21,Grainger,2651,1,1947,0,704,1,2183,1,14556,5,16739,6,0,50,1,14,0,2587,0,76,50
05-23-21,Greene,7952,1,6339,1,1613,0,7061,1,56485,32,63546,33,0,157,-6,41,7,7754,0,201,157
05-23-21,Grundy,1793,0,1498,0,295,0,1717,0,9614,1,11331,1,0,35,0,2,0,1756,0,62,35
05-23-21,Hamblen,8636,0,5976,0,2660,0,6717,0,47552,15,54269,15,0,174,-6,22,6,8440,0,268,174
05-23-21,Hamilton,44842,14,38296,9,6546,5,42995,21,335714,230,378709,251,1,499,-21,336,34,44007,0,1191,499
05-23-21,Hancock,602,0,411,0,191,0,437,0,4115,0,4552,0,0,12,0,11,0,579,0,24,12
05-23-21,Hardeman,3550,2,2843,0,707,2,3323,0,26427,15,29750,15,0,64,-1,21,3,3465,0,105,64
05-23-21,Hardin,3588,0,2416,0,1172,0,2872,0,24249,9,27121,9,0,68,0,13,0,3507,0,70,68
05-23-21,Hawkins,6234,4,5012,4,1222,0,5362,6,38605,13,43967,19,0,110,-10,87,14,6037,0,169,110
05-23-21,Haywood,2715,0,2273,0,442,0,2593,0,14133,5,16726,5,0,62,0,5,0,2648,0,84,62
05-23-21,Henderson,3819,1,2631,0,1188,1,3282,0,16454,3,19736,3,0,76,0,18,1,3725,0,80,76
05-23-21,Henry,3226,2,2467,2,759,0,2855,2,18464,14,21319,16,0,76,-2,27,4,3123,0,80,76
05-23-21,Hickman,2860,0,2302,0,558,0,2651,0,17269,9,19920,9,0,46,-1,15,1,2799,0,59,46
05-23-21,Houston,1102,0,828,0,274,0,948,0,10888,4,11836,4,0,33,-1,5,1,1064,0,40,33
05-23-21,Humphreys,1845,6,1162,3,683,3,1356,3,12259,7,13615,10,0,28,4,35,2,1782,0,38,28
05-23-21,Jackson,1326,2,1032,2,294,0,1204,2,5733,4,6937,6,0,36,2,7,0,1283,0,41,36
05-23-21,Jefferson,6274,2,4262,2,2012,0,4820,1,40362,15,45182,16,0,125,-5,34,7,6115,0,200,125
05-23-21,Johnson,2431,0,2096,0,335,0,2233,0,16694,6,18927,6,0,39,-1,14,1,2378,0,59,39
05-23-21,Knox,51443,15,42847,7,8596,8,46895,9,341544,226,388439,235,1,639,-6,245,20,50559,0,1401,639
05-23-21,Lake,1709,1,1516,1,193,0,1786,1,10349,6,12135,7,0,26,0,7,1,1676,0,28,26
05-23-21,Lauderdale,3225,0,2507,0,718,0,2877,0,21884,15,24761,15,0,46,0,26,0,3153,0,86,46
05-23-21,Lawrence,6011,6,4670,6,1341,0,5152,6,30670,22,35822,28,0,92,4,56,2,5863,0,156,92
05-23-21,Lewis,1589,0,1181,0,408,0,1278,0,10221,4,11499,4,0,26,0,7,0,1556,0,43,26
05-23-21,Lincoln,4372,1,3368,1,1004,0,3828,1,18346,18,22174,19,0,63,0,10,1,4299,0,89,63
05-23-21,Loudon,6214,1,4706,0,1508,1,5157,1,32576,19,37733,20,1,70,-5,40,5,6104,0,144,70
05-23-21,Macon,3639,1,2811,1,828,0,3307,1,17664,11,20971,12,0,78,0,14,1,3547,0,129,78
05-23-21,Madison,11332,1,6343,0,4989,1,7647,0,57943,44,65590,44,0,241,-1,43,2,11048,0,340,241
05-23-21,Marion,3143,0,2679,0,464,0,2997,0,20449,9,23446,9,0,47,-1,15,1,3081,0,115,47
05-23-21,Marshall,4210,0,3278,0,932,0,3719,1,23909,11,27628,12,0,58,0,18,0,4134,0,92,58
05-23-21,Maury,13592,3,11856,3,1736,0,13092,4,77922,60,91014,64,0,173,-1,75,4,13344,0,298,172
05-23-21,McMinn,6572,0,5800,0,772,0,6397,1,44293,18,50690,19,0,99,-4,53,4,6420,0,168,99
05-23-21,McNairy,2855,0,1998,0,857,0,2425,0,19120,15,21545,15,0,54,-2,15,2,2786,0,67,54
05-23-21,Meigs,1400,0,1249,0,151,0,1388,0,8429,6,9817,6,0,25,0,8,0,1367,0,46,25
05-23-21,Monroe,5911,1,4639,1,1272,0,5201,2,28533,10,33734,12,0,96,-5,45,6,5770,0,162,96
05-23-21,Montgomery,20645,5,15091,5,5554,0,16588,6,126326,123,142914,129,0,228,-5,222,10,20195,0,312,228
05-23-21,Moore,1019,0,783,0,236,0,884,0,5011,1,5895,1,0,17,0,6,0,996,0,18,17
05-23-21,Morgan,2524,0,1837,0,687,0,1997,0,15924,11,17921,11,0,39,0,13,0,2472,0,46,39
05-23-21,Obion,4574,0,3369,0,1205,0,3820,0,23632,12,27452,12,0,96,-1,28,1,4450,0,104,96
05-23-21,Out of State,17844,14,14140,9,3704,5,15990,8,663405,327,679395,335,0,100,1,163,13,17581,1,219,100
05-23-21,Overton,3031,0,2265,0,766,0,2667,0,15567,3,18234,3,0,61,-3,11,3,2959,0,64,61
05-23-21,Pending,16888,7,10851,5,6037,2,12069,6,440027,391,452096,397,0,134,4,75,3,16679,0,139,133
05-23-21,Perry,1073,0,920,0,153,0,1037,0,6290,1,7327,1,0,28,0,3,0,1042,0,28,28
05-23-21,Pickett,763,0,505,0,258,0,608,0,4051,0,4659,0,0,24,0,7,0,732,0,28,24
05-23-21,Polk,2101,0,1882,0,219,0,2090,1,10077,8,12167,9,0,25,-1,24,1,2052,0,92,25
05-23-21,Putnam,11461,1,9299,1,2162,0,11140,1,75277,23,86417,24,0,175,-1,47,2,11239,0,213,175
05-23-21,Rhea,4374,0,3776,0,598,0,4228,0,28086,12,32314,12,0,75,0,16,0,4283,0,86,75
05-23-21,Roane,6343,0,4858,0,1485,0,5412,0,45147,21,50559,21,0,105,-6,28,6,6210,0,154,105
05-23-21,Robertson,9829,4,7671,3,2158,1,8653,6,46392,46,55045,52,0,132,-3,52,7,9645,0,444,132
05-23-21,Rutherford,43397,6,36913,4,6484,2,42891,7,255837,249,298728,256,0,440,-13,265,19,42692,0,598,442
05-23-21,Scott,3181,2,1720,0,1461,2,1840,1,12077,6,13917,7,0,45,1,35,1,3101,0,69,45
05-23-21,Sequatchie,1732,2,1338,1,394,1,1462,1,12206,5,13668,6,0,29,0,23,2,1680,0,41,29
05-23-21,Sevier,13474,0,11433,0,2041,0,12607,0,70379,39,82986,39,0,176,-12,49,12,13249,0,286,176
05-23-21,Shelby,97285,66,89801,53,7484,13,110592,70,1068170,1038,1178762,1108,-2,1656,-14,1109,82,94520,0,3815,1658
05-23-21,Smith,2787,0,2079,0,708,0,2600,0,14273,8,16873,8,0,39,-2,9,2,2739,0,59,39
05-23-21,Stewart,1353,0,1016,0,337,0,1151,0,7307,3,8458,3,0,28,-1,28,1,1297,0,26,28
05-23-21,Sullivan,17109,11,14860,11,2249,0,15978,13,100756,64,116734,77,0,302,-5,230,16,16577,1,791,301
05-23-21,Sumner,24250,5,21309,3,2941,2,24144,3,130308,106,154452,109,0,349,-12,165,17,23736,0,721,348
05-23-21,Tipton,7437,1,5128,1,2309,0,6186,1,51269,47,57455,48,1,104,-3,61,3,7272,0,163,102
05-23-21,Trousdale,2509,0,2347,0,162,0,2515,0,9652,12,12167,12,0,22,0,6,0,2481,0,41,22
05-23-21,Unicoi,2050,0,1543,0,507,0,1697,0,14342,11,16039,11,0,49,-2,11,2,1990,0,71,49
05-23-21,Union,1935,0,1619,0,316,0,1744,0,11043,2,12787,2,0,34,-2,12,2,1889,0,60,34
05-23-21,Van Buren,858,1,706,1,152,0,783,1,5460,1,6243,2,0,23,0,5,1,830,0,24,23
05-23-21,Warren,5550,0,4716,0,834,0,5362,0,34722,12,40084,12,0,82,-2,14,2,5454,0,86,82
05-23-21,Washington,14759,6,12619,6,2140,0,13869,6,91462,46,105331,52,0,248,-8,108,14,14403,1,379,248
05-23-21,Wayne,2975,1,2384,1,591,0,2622,1,11624,12,14246,13,0,34,0,10,1,2931,0,61,34
05-23-21,Weakley,4186,0,3051,0,1135,0,3495,1,22479,8,25974,9,0,67,-7,28,7,4091,0,79,67
05-23-21,White,3706,2,3003,1,703,1,3659,1,23820,11,27479,12,0,71,-4,38,6,3597,0,118,71
05-23-21,Williamson,28222,7,23647,5,4575,2,26247,4,196546,203,222793,207,0,217,-7,148,14,27857,0,294,217
05-23-21,Wilson,18980,8,17018,7,1962,1,19314,11,115114,119,134428,130,2,238,0,134,6,18608,0,342,238
05-22-21,Anderson,8813,5,6525,2,2288,3,7327,2,65494,40,72821,42,0,172,-3,55,8,8586,0,223,172
05-22-21,Bedford,6545,0,5118,0,1427,0,5905,1,33209,35,39114,36,0,130,-1,28,1,6387,0,138,130
05-22-21,Benton,1682,0,1311,0,371,0,1452,0,9423,5,10875,5,0,40,-2,11,2,1631,0,41,40
05-22-21,Bledsoe,2178,1,1953,1,225,0,2071,1,16756,17,18827,18,0,11,-1,26,2,2141,0,33,11
05-22-21,Blount,15601,6,13225,3,2376,3,14608,4,80020,82,94628,86,0,196,-3,85,9,15320,0,361,196
05-22-21,Bradley,15174,2,12337,2,2837,0,14023,4,71260,91,85283,95,0,152,-3,100,5,14922,1,682,152
05-22-21,Campbell,4191,0,2284,0,1907,0,2562,0,25622,18,28184,18,0,63,-1,22,1,4106,0,128,63
05-22-21,Cannon,1932,0,1535,0,397,0,1709,0,9814,10,11523,10,0,31,0,9,0,1892,0,39,31
05-22-21,Carroll,3645,1,2363,0,1282,1,2806,0,20272,13,23078,13,0,84,0,22,1,3539,0,85,84
05-22-21,Carter,6689,1,5796,1,893,0,6371,1,40981,32,47352,33,0,158,0,49,1,6482,1,235,158
05-22-21,Cheatham,4600,0,3485,0,1115,0,3938,0,29035,20,32973,20,0,56,-4,30,4,4514,0,90,56
05-22-21,Chester,2167,1,1541,0,626,1,1835,1,12464,6,14299,7,0,51,-1,19,2,2097,0,45,51
05-22-21,Claiborne,3192,0,2037,0,1155,0,2187,0,25203,11,27390,11,0,74,-2,6,2,3112,0,95,74
05-22-21,Clay,1104,0,757,0,347,0,874,0,5793,1,6667,1,0,30,0,1,0,1073,0,25,30
05-22-21,Cocke,4534,0,2970,0,1564,0,3278,0,23423,10,26701,10,0,100,-1,20,1,4414,0,120,100
05-22-21,Coffee,6934,2,4772,1,2162,1,5833,1,47464,37,53297,38,0,124,1,34,1,6776,0,126,124
05-22-21,Crockett,2039,0,1224,0,815,0,1431,0,7584,5,9015,5,0,49,0,8,0,1982,0,32,49
05-22-21,Cumberland,6807,0,5574,0,1233,0,6407,1,50304,33,56711,34,0,133,-5,54,5,6620,0,168,133
05-22-21,Davidson,89991,28,84002,21,5989,7,102095,27,1053665,862,1155760,889,0,946,1,530,27,88515,1,2007,947
05-22-21,Decatur,1599,2,1178,2,421,0,1401,2,11197,5,12598,7,0,39,2,10,0,1550,0,40,39
05-22-21,Dekalb,2814,0,2068,0,746,0,2386,0,17709,14,20095,14,0,54,-3,12,3,2748,0,57,54
05-22-21,Dickson,6884,0,4978,0,1906,0,5875,0,37674,20,43549,20,0,114,-3,27,3,6743,0,122,114
05-22-21,Dyer,5453,1,3579,1,1874,0,4041,1,22554,14,26595,15,0,106,-1,23,2,5324,0,115,106
05-22-21,Fayette,5141,2,4350,2,791,0,5391,5,40047,41,45438,46,-1,78,-3,41,6,5022,0,137,79
05-22-21,Fentress,2440,2,2095,0,345,2,2391,0,13854,1,16245,1,0,47,0,14,2,2379,0,64,47
05-22-21,Franklin,5168,0,4286,0,882,0,5019,1,39869,16,44888,17,0,90,-3,13,3,5065,0,110,90
05-22-21,Gibson,6592,2,3940,2,2652,0,4768,2,30870,23,35638,25,0,147,1,63,1,6382,0,117,147
05-22-21,Giles,4019,1,3292,1,727,0,3787,1,23837,14,27624,15,0,101,1,24,0,3894,0,111,100
05-22-21,Grainger,2650,2,1947,2,703,0,2182,2,14551,4,16733,6,0,50,2,13,0,2587,0,76,50
05-22-21,Greene,7951,0,6338,0,1613,0,7060,1,56453,60,63513,61,0,157,-10,47,10,7747,0,201,157
