DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED,TOTAL_DEATHS_BY_DOD
05-09-21,Humphreys,1803,1,1142,1,661,0,1330,1,12063,7,13393,8,0,27,-1,28,2,1748,0,35,27
05-09-21,Jackson,1323,0,1032,0,291,0,1203,0,5668,2,6871,2,0,36,0,11,0,1276,0,41,36
05-09-21,Jefferson,6222,5,4234,4,1988,1,4785,4,39937,39,44722,43,0,124,3,88,2,6010,0,195,124
05-09-21,Johnson,2409,0,2085,0,324,0,2224,0,16296,9,18520,9,0,39,-3,45,3,2325,0,59,39
05-09-21,Knox,50796,16,42333,13,8463,3,46344,16,335844,369,382188,385,0,635,-22,433,38,49728,0,1379,635
05-09-21,Lake,1704,0,1514,0,190,0,1781,0,10292,2,12073,2,0,26,0,4,0,1674,0,26,26
05-09-21,Lauderdale,3196,0,2486,0,710,0,2853,1,21578,12,24431,13,0,44,0,36,0,3116,0,84,43
05-09-21,Lawrence,5953,0,4628,0,1325,0,5092,0,30176,25,35268,25,0,87,-7,90,7,5776,0,149,87
05-09-21,Lewis,1582,0,1178,0,404,0,1275,0,10133,7,11408,7,0,26,-3,9,3,1547,0,43,26
05-09-21,Lincoln,4366,3,3356,3,1010,0,3812,3,18093,13,21905,16,0,63,0,33,3,4270,0,85,62
05-09-21,Loudon,6140,1,4668,0,1472,1,5108,1,32119,17,37227,18,0,69,-7,70,8,6001,0,138,69
05-09-21,Macon,3622,0,2802,0,820,0,3294,0,17282,8,20576,8,0,78,0,18,0,3526,0,129,78
05-09-21,Madison,11185,1,6253,1,4932,0,7546,1,56888,44,64434,45,0,242,-4,64,5,10879,0,336,242
05-09-21,Marion,3128,2,2673,2,455,0,2988,2,20153,16,23141,18,0,47,0,12,2,3069,0,114,47
05-09-21,Marshall,4199,1,3282,0,917,1,3709,0,23638,8,27347,8,0,58,-1,49,2,4092,0,93,58
05-09-21,Maury,13517,4,11797,2,1720,2,13014,2,76782,55,89796,57,0,172,-9,157,13,13188,0,296,171
05-09-21,McMinn,6518,4,5765,4,753,0,6344,4,43710,33,50054,37,0,98,-4,63,8,6357,0,162,98
05-09-21,McNairy,2825,2,1988,0,837,2,2412,0,18774,7,21186,7,0,54,-1,28,3,2743,0,66,54
05-09-21,Meigs,1390,0,1243,0,147,0,1381,0,8292,9,9673,9,0,25,-1,15,1,1350,0,46,25
05-09-21,Monroe,5855,4,4607,2,1248,2,5164,2,28152,14,33316,16,0,95,-2,58,6,5702,0,159,95
05-09-21,Montgomery,20315,7,14895,6,5420,1,16359,6,122679,131,139038,137,2,227,-12,305,17,19783,0,307,227
05-09-21,Moore,1012,0,779,0,233,0,879,0,4949,1,5828,1,0,17,-1,6,1,989,0,18,17
05-09-21,Morgan,2502,0,1831,0,671,0,1985,0,15703,6,17688,6,0,39,-1,25,1,2438,0,46,39
05-09-21,Obion,4541,0,3352,0,1189,0,3800,0,23236,20,27036,20,0,96,-2,23,2,4422,0,102,96
05-09-21,Out of State,18422,9,14560,7,3862,2,16323,9,651807,329,668130,338,1,98,-1,346,9,17978,0,220,98
05-09-21,Overton,3016,2,2257,0,759,2,2658,0,15401,11,18059,11,0,61,2,19,0,2936,0,64,61
05-09-21,Pending,17005,19,10957,7,6048,12,12169,7,430093,378,442262,385,0,134,9,201,10,16670,0,141,133
05-09-21,Perry,1067,0,916,0,151,0,1031,0,6193,1,7224,1,0,28,-1,8,1,1031,0,28,28
05-09-21,Pickett,760,0,501,0,259,0,602,0,3997,1,4599,1,0,24,0,2,0,734,0,28,24
05-09-21,Polk,2082,2,1867,2,215,0,2067,3,9853,7,11920,10,0,24,-1,46,3,2012,0,89,24
05-09-21,Putnam,11398,1,9256,1,2142,0,11082,1,74218,44,85300,45,0,175,-4,119,5,11104,0,210,175
05-09-21,Rhea,4353,0,3759,0,594,0,4204,0,27599,30,31803,30,0,75,-1,25,1,4253,0,84,75
05-09-21,Roane,6302,3,4837,2,1465,1,5386,2,44445,23,49831,25,0,105,-4,60,7,6137,0,152,105
05-09-21,Robertson,9768,5,7633,3,2135,2,8594,4,45509,43,54103,47,0,131,0,67,5,9570,0,435,131
05-09-21,Rutherford,43100,16,36712,13,6388,3,42633,14,250051,232,292684,246,1,435,-23,401,38,42264,0,595,435
05-09-21,Scott,3136,0,1711,0,1425,0,1829,0,11879,1,13708,1,0,45,-6,48,6,3043,0,67,45
05-09-21,Sequatchie,1702,0,1325,0,377,0,1449,0,12078,6,13527,6,0,29,0,23,0,1650,0,41,29
05-09-21,Sevier,13408,13,11396,11,2012,2,12531,12,69187,76,81718,88,0,175,4,131,9,13102,0,282,175
05-09-21,Shelby,95968,81,88680,69,7288,12,109056,83,1038838,1073,1147894,1156,2,1622,-18,1577,97,92769,0,3710,1622
05-09-21,Smith,2779,0,2072,0,707,0,2591,0,14102,11,16693,11,0,39,-1,20,1,2720,0,59,39
05-09-21,Stewart,1325,0,1002,0,323,0,1135,0,7167,6,8302,6,0,28,-1,9,1,1288,0,26,28
05-09-21,Sullivan,16846,10,14623,10,2223,0,15851,10,93859,133,109710,143,1,295,-17,348,26,16203,0,771,294
05-09-21,Sumner,24052,11,21187,7,2865,4,23975,12,127932,121,151907,133,0,349,-16,316,27,23387,0,715,348
05-09-21,Tipton,7371,5,5099,4,2272,1,6146,5,50078,52,56224,57,-1,102,2,90,4,7179,0,159,101
05-09-21,Trousdale,2502,0,2342,0,160,0,2510,0,9531,4,12041,4,0,22,0,7,0,2473,0,41,22
05-09-21,Unicoi,2042,1,1540,1,502,0,1690,1,14031,7,15721,8,0,49,-4,42,5,1951,0,70,49
05-09-21,Union,1907,0,1595,0,312,0,1720,0,10901,12,12621,12,0,34,-2,14,2,1859,0,59,34
05-09-21,Van Buren,848,0,697,0,151,0,772,0,5408,1,6180,1,0,23,-1,5,1,820,0,23,23
05-09-21,Warren,5546,0,4719,0,827,0,5343,0,34289,13,39632,13,0,81,-2,17,2,5448,0,84,81
05-09-21,Washington,14623,10,12517,7,2106,3,13772,7,87798,104,101570,111,0,245,-10,207,20,14171,0,369,245
05-09-21,Wayne,2962,0,2375,0,587,0,2613,0,11488,9,14101,9,0,34,0,16,0,2912,0,61,34
05-09-21,Weakley,4147,5,3033,1,1114,4,3469,2,22206,9,25675,11,0,65,-1,78,6,4004,0,76,65
05-09-21,White,3660,2,2971,2,689,0,3615,2,23457,17,27072,19,0,70,-4,69,6,3521,0,116,70
05-09-21,Williamson,28040,14,23531,7,4509,7,26101,8,192959,178,219060,186,0,217,-10,275,24,27548,0,294,217
05-09-21,Wilson,18838,7,16896,7,1942,0,19190,6,112663,140,131853,146,1,235,-4,181,10,18422,0,338,235
05-08-21,Anderson,8766,6,6516,3,2250,3,7289,2,64445,70,71734,72,0,172,-6,63,12,8531,0,217,172
05-08-21,Bedford,6510,3,5104,3,1406,0,5882,4,32729,24,38611,28,0,128,0,42,3,6340,0,138,129
05-08-21,Benton,1667,1,1303,1,364,0,1443,1,9313,10,10756,11,0,40,0,25,1,1602,0,39,40
05-08-21,Bledsoe,2145,2,1929,0,216,2,2047,0,16501,24,18548,24,0,11,0,27,2,2107,0,32,11
05-08-21,Blount,15507,9,13158,5,2349,4,14515,5,78509,125,93024,130,0,193,-5,186,14,15128,0,354,193
05-08-21,Bradley,15054,12,12240,6,2814,6,13904,7,69569,94,83473,101,0,150,-7,204,19,14700,0,661,150
05-08-21,Campbell,4157,3,2266,0,1891,3,2544,0,25362,11,27906,11,0,63,-1,34,4,4060,0,127,63
05-08-21,Cannon,1922,0,1529,0,393,0,1704,0,9646,13,11350,13,0,31,-1,19,1,1872,0,39,31
05-08-21,Carroll,3622,1,2354,1,1268,0,2793,1,20022,15,22815,16,0,83,0,29,1,3510,0,83,83
05-08-21,Carter,6638,0,5752,0,886,0,6331,0,39629,87,45960,87,0,158,-5,97,5,6383,0,231,158
05-08-21,Cheatham,4555,1,3457,1,1098,0,3905,1,28480,43,32385,44,0,55,0,42,1,4458,0,90,56
05-08-21,Chester,2148,1,1535,1,613,0,1826,1,12306,7,14132,8,0,51,-3,27,4,2070,0,45,51
05-08-21,Claiborne,3181,0,2030,0,1151,0,2176,0,24928,18,27104,18,0,73,-4,29,4,3079,0,95,73
05-08-21,Clay,1103,0,755,0,348,0,872,0,5757,5,6629,5,0,31,0,2,0,1070,0,26,31
05-08-21,Cocke,4511,5,2961,1,1550,4,3265,1,23006,20,26271,21,0,99,2,40,3,4372,0,119,99
05-08-21,Coffee,6909,2,4764,2,2145,0,5814,2,46904,55,52718,57,0,121,-1,38,3,6750,0,124,122
05-08-21,Crockett,2032,0,1222,0,810,0,1425,0,7493,3,8918,3,0,48,0,10,0,1974,0,30,48
05-08-21,Cumberland,6743,5,5526,2,1217,3,6347,2,49792,23,56139,25,0,132,3,79,2,6532,0,165,133
05-08-21,Davidson,89446,51,83572,42,5874,9,101438,63,1034967,1803,1136405,1866,0,934,4,771,47,87741,0,1977,937
05-08-21,Decatur,1589,0,1172,0,417,0,1392,0,11100,3,12492,3,0,39,0,9,0,1541,0,40,39
05-08-21,Dekalb,2800,4,2061,3,739,1,2378,3,17458,18,19836,21,0,54,3,21,1,2725,0,56,54
05-08-21,Dickson,6841,1,4955,1,1886,0,5848,1,36986,37,42834,38,0,110,-1,52,2,6679,0,121,112
05-08-21,Dyer,5429,0,3566,0,1863,0,4026,1,22301,16,26327,17,0,106,-2,33,2,5290,0,109,106
05-08-21,Fayette,5090,7,4307,4,783,3,5326,9,39254,73,44580,82,0,77,2,114,5,4899,0,131,76
05-08-21,Fentress,2423,0,2080,0,343,0,2374,0,13629,39,16003,39,0,47,-3,22,3,2354,0,64,47
05-08-21,Franklin,5152,1,4272,0,880,1,4997,0,39505,24,44502,24,0,90,-1,33,2,5029,0,110,90
05-08-21,Gibson,6531,3,3917,3,2614,0,4737,3,30401,34,35138,37,0,146,-3,45,6,6340,0,116,146
05-08-21,Giles,3998,0,3278,0,720,0,3770,3,23517,34,27287,37,0,100,-1,30,1,3868,0,111,100
05-08-21,Grainger,2630,0,1937,0,693,0,2168,0,14373,15,16541,15,0,50,-1,18,1,2562,0,72,50
05-08-21,Greene,7885,6,6278,6,1607,0,7028,6,52605,53,59633,59,0,155,3,83,3,7647,0,195,156
05-08-21,Grundy,1793,0,1499,0,294,0,1715,0,9491,4,11206,4,0,34,-1,5,1,1754,0,61,34
05-08-21,Hamblen,8614,3,5972,1,2642,2,6704,2,47005,22,53709,24,0,173,-3,61,6,8380,0,265,173
05-08-21,Hamilton,44339,22,37926,11,6413,11,42535,14,328821,381,371356,395,0,494,-3,494,25,43351,0,1171,495
05-08-21,Hancock,591,0,407,0,184,0,435,0,4041,2,4476,2,0,12,-3,11,3,568,0,23,12
05-08-21,Hardeman,3529,0,2829,0,700,0,3304,0,25793,30,29097,30,0,64,-3,38,3,3427,0,105,64
05-08-21,Hardin,3577,2,2410,1,1167,1,2861,1,23951,27,26812,28,0,67,-1,26,3,3484,0,68,68
05-08-21,Hawkins,6106,12,4923,10,1183,2,5304,10,36268,33,41572,43,0,107,6,193,6,5806,0,157,107
05-08-21,Haywood,2713,1,2271,1,442,0,2590,1,13923,9,16513,10,0,62,-2,16,3,2635,0,83,62
05-08-21,Henderson,3790,0,2617,0,1173,0,3269,0,16309,10,19578,10,0,76,-1,26,1,3688,0,79,76
05-08-21,Henry,3192,3,2448,3,744,0,2827,5,18179,8,21006,13,0,76,3,49,0,3067,0,77,76
05-08-21,Hickman,2844,2,2288,2,556,0,2639,3,17044,15,19683,18,0,46,2,21,0,2777,0,58,46
05-08-21,Houston,1095,0,823,0,272,0,943,0,10779,6,11722,6,0,33,0,7,0,1055,0,40,33
05-08-21,Humphreys,1802,1,1141,0,661,1,1329,0,12056,10,13385,10,0,27,0,29,1,1746,0,35,27
05-08-21,Jackson,1323,1,1032,0,291,1,1203,0,5666,6,6869,6,0,36,0,11,1,1276,0,41,36
05-08-21,Jefferson,6217,6,4230,3,1987,3,4781,3,39898,26,44679,29,0,124,-1,85,7,6008,0,195,124
05-08-21,Johnson,2409,0,2085,0,324,0,2224,1,16287,22,18511,23,0,39,-2,48,2,2322,0,59,39
05-08-21,Knox,50780,22,42320,11,8460,11,46328,13,335475,315,381803,328,0,635,-18,455,40,49690,0,1379,635
05-08-21,Lake,1704,0,1514,0,190,0,1781,0,10290,2,12071,2,0,26,0,4,0,1674,0,26,26
05-08-21,Lauderdale,3196,2,2486,1,710,1,2852,1,21566,31,24418,32,0,44,0,36,2,3116,0,84,43
05-08-21,Lawrence,5953,6,4628,4,1325,2,5092,4,30151,27,35243,31,0,87,3,97,3,5769,0,149,87
05-08-21,Lewis,1582,0,1178,0,404,0,1275,0,10126,5,11401,5,0,26,0,12,0,1544,0,43,26
05-08-21,Lincoln,4363,2,3353,1,1010,1,3809,1,18080,19,21889,20,0,63,0,33,2,4267,0,85,62
05-08-21,Loudon,6139,3,4668,1,1471,2,5107,1,32102,37,37209,38,0,69,0,77,3,5993,0,138,69
05-08-21,Macon,3622,1,2802,1,820,0,3294,1,17274,29,20568,30,0,78,-2,18,3,3526,0,129,78
05-08-21,Madison,11184,8,6252,7,4932,1,7545,7,56844,61,64389,68,0,242,4,68,4,10874,0,336,242
05-08-21,Marion,3126,2,2671,2,455,0,2986,2,20137,12,23123,14,0,47,1,12,1,3067,0,114,47
05-08-21,Marshall,4198,4,3282,4,916,0,3709,6,23630,17,27339,23,0,58,3,50,1,4090,0,93,58
05-08-21,Maury,13513,5,11795,4,1718,1,13012,4,76727,78,89739,82,0,172,-9,166,14,13175,0,296,171
05-08-21,McMinn,6514,0,5761,0,753,0,6340,0,43677,19,50017,19,0,98,-4,67,4,6349,0,162,98
05-08-21,McNairy,2823,2,1988,0,835,2,2412,0,18767,83,21179,83,0,54,0,29,2,2740,0,66,54
05-08-21,Meigs,1390,0,1243,0,147,0,1381,0,8283,7,9664,7,0,25,-2,16,2,1349,0,46,25
05-08-21,Monroe,5851,1,4605,1,1246,0,5162,1,28138,18,33300,19,0,95,-4,60,5,5696,0,159,95
05-08-21,Montgomery,20308,30,14889,21,5419,9,16353,25,122548,158,138901,183,0,225,9,317,21,19766,0,307,227
05-08-21,Moore,1012,1,779,1,233,0,879,1,4948,3,5827,4,0,17,1,7,0,988,0,18,17
05-08-21,Morgan,2502,2,1831,2,671,0,1985,2,15697,18,17682,20,0,39,2,26,0,2437,0,46,39
05-08-21,Obion,4541,0,3352,0,1189,0,3800,1,23216,17,27016,18,0,96,0,25,0,4420,0,102,96
05-08-21,Out of State,18413,26,14553,13,3860,13,16314,20,651478,590,667792,610,0,97,13,347,13,17969,0,220,98
05-08-21,Overton,3014,0,2257,0,757,0,2658,0,15390,9,18048,9,0,61,0,17,0,2936,0,64,61
05-08-21,Pending,16986,36,10950,19,6036,17,12162,19,429715,690,441877,709,0,134,28,192,8,16660,0,141,133
05-08-21,Perry,1067,1,916,1,151,0,1031,1,6192,5,7223,6,0,28,1,9,0,1030,0,28,28
05-08-21,Pickett,760,0,501,0,259,0,602,0,3996,1,4598,1,0,24,-1,2,1,734,0,28,24
05-08-21,Polk,2080,1,1865,1,215,0,2064,1,9846,13,11910,14,0,24,1,47,0,2009,0,89,24
05-08-21,Putnam,11397,4,9255,3,2142,1,11081,4,74174,38,85255,42,0,175,-2,123,6,11099,0,210,175
05-08-21,Rhea,4353,0,3759,0,594,0,4204,0,27569,9,31773,9,0,75,-2,26,2,4252,0,84,75
05-08-21,Roane,6299,7,4835,5,1464,2,5384,5,44422,55,49806,60,0,105,0,64,7,6130,0,152,105
05-08-21,Robertson,9763,1,7630,1,2133,0,8590,2,45466,44,54056,46,0,131,-3,67,4,9565,0,435,131
05-08-21,Rutherford,43084,25,36699,18,6385,7,42619,24,249819,431,292438,455,0,434,-11,424,36,42226,0,595,435
05-08-21,Scott,3136,2,1711,0,1425,2,1829,0,11878,13,13707,13,0,45,-3,54,5,3037,0,67,45
05-08-21,Sequatchie,1702,1,1325,0,377,1,1449,0,12072,9,13521,9,0,29,1,23,0,1650,0,41,29
05-08-21,Sevier,13395,4,11385,3,2010,1,12519,5,69111,56,81630,61,0,175,-5,127,9,13093,0,282,175
05-08-21,Shelby,95887,112,88611,91,7276,21,108973,122,1037765,2249,1146738,2371,0,1620,6,1595,106,92672,0,3710,1622
05-08-21,Smith,2779,0,2072,0,707,0,2591,0,14091,13,16682,13,0,39,0,21,0,2719,0,59,39
05-08-21,Stewart,1325,0,1002,0,323,0,1135,0,7161,6,8296,6,0,28,0,10,0,1287,0,26,28
05-08-21,Sullivan,16836,9,14613,7,2223,2,15841,10,93726,116,109567,126,0,294,-9,365,18,16177,0,771,293
05-08-21,Sumner,24041,13,21180,9,2861,4,23963,14,127811,185,151774,199,0,349,-8,332,21,23360,0,715,348
05-08-21,Tipton,7366,4,5095,2,2271,2,6141,2,50026,70,56167,72,0,103,0,88,4,7175,0,159,101
05-08-21,Trousdale,2502,0,2342,0,160,0,2510,0,9527,13,12037,13,0,22,0,7,0,2473,0,41,22
05-08-21,Unicoi,2041,4,1539,3,502,1,1689,3,14024,69,15713,72,0,49,-1,46,5,1946,0,70,49
05-08-21,Union,1907,1,1595,1,312,0,1720,1,10889,9,12609,10,0,34,0,16,1,1857,0,59,34
05-08-21,Van Buren,848,0,697,0,151,0,772,0,5407,3,6179,3,0,23,0,6,0,819,0,23,23
05-08-21,Warren,5546,0,4719,0,827,0,5343,0,34276,35,39619,35,0,81,-2,19,2,5446,0,84,81
05-08-21,Washington,14613,17,12510,16,2103,1,13765,16,87694,134,101459,150,0,245,-12,217,29,14151,0,369,245
05-08-21,Wayne,2962,0,2375,0,587,0,2613,0,11479,4,14092,4,0,34,0,16,0,2912,0,61,34
05-08-21,Weakley,4142,3,3032,3,1110,0,3467,3,22197,20,25664,23,0,65,-2,79,5,3998,0,76,65
05-08-21,White,3658,5,2969,1,689,4,3613,1,23440,23,27053,24,0,70,5,73,0,3515,0,116,70
05-08-21,Williamson,28026,10,23524,4,4502,6,26093,6,192781,279,218874,285,0,217,-3,285,13,27524,0,294,217
05-08-21,Wilson,18831,18,16889,16,1942,2,19184,21,112523,223,131707,244,0,234,13,185,5,18412,0,338,235
05-07-21,Anderson,8760,5,6513,2,2247,3,7287,3,64375,121,71662,124,0,172,-4,69,9,8519,0,217,172
05-07-21,Bedford,6507,6,5101,5,1406,1,5878,6,32705,74,38583,80,0,128,2,42,4,6337,0,138,129
05-07-21,Benton,1666,2,1302,1,364,1,1442,1,9303,12,10745,13,0,40,-1,25,3,1601,0,39,40
05-07-21,Bledsoe,2143,1,1929,0,214,1,2047,4,16477,44,18524,48,0,11,0,27,1,2105,0,32,11
05-07-21,Blount,15498,13,13153,7,2345,6,14510,8,78384,159,92894,167,0,193,0,191,13,15114,0,354,193
05-07-21,Bradley,15042,20,12234,14,2808,6,13897,20,69475,131,83372,151,0,150,-6,211,26,14681,1,661,150
05-07-21,Campbell,4154,1,2266,0,1888,1,2544,0,25351,37,27895,37,0,63,-1,35,2,4056,0,127,63
05-07-21,Cannon,1922,2,1529,2,393,0,1704,2,9633,18,11337,20,0,31,1,20,1,1871,0,39,31
05-07-21,Carroll,3621,5,2353,0,1268,5,2792,1,20007,39,22799,40,0,83,3,29,2,3509,0,83,83
05-07-21,Carter,6638,11,5752,10,886,1,6331,10,39542,75,45873,85,0,158,-1,102,12,6378,0,231,158
05-07-21,Cheatham,4554,4,3456,4,1098,0,3904,4,28437,47,32341,51,0,55,-4,42,8,4457,0,90,56
05-07-21,Chester,2147,5,1534,2,613,3,1825,2,12299,20,14124,22,0,51,3,30,2,2066,0,45,51
05-07-21,Claiborne,3181,1,2030,0,1151,1,2176,0,24910,71,27086,71,0,73,-12,33,13,3075,0,95,73
05-07-21,Clay,1103,2,755,1,348,1,872,2,5752,7,6624,9,0,31,2,2,0,1070,0,26,31
05-07-21,Cocke,4506,8,2960,0,1546,8,3264,0,22986,72,26250,72,0,99,-1,38,9,4369,0,119,99
05-07-21,Coffee,6907,7,4762,3,2145,4,5812,3,46849,63,52661,66,0,121,4,39,3,6747,0,124,122
05-07-21,Crockett,2032,0,1222,0,810,0,1425,0,7490,9,8915,9,0,48,-1,10,1,1974,0,30,48
05-07-21,Cumberland,6738,8,5524,3,1214,5,6345,5,49769,128,56114,133,0,132,0,76,8,6530,0,165,133
05-07-21,Davidson,89395,78,83530,66,5865,12,101375,84,1033164,2229,1134539,2313,1,934,-21,767,98,87694,0,1977,937
05-07-21,Decatur,1589,2,1172,0,417,2,1392,0,11097,12,12489,12,0,39,2,9,0,1541,0,40,39
05-07-21,Dekalb,2796,1,2058,1,738,0,2375,1,17440,48,19815,49,0,54,0,18,1,2724,0,56,54
05-07-21,Dickson,6840,3,4954,3,1886,0,5847,4,36949,98,42796,102,0,110,1,53,2,6677,0,121,112
05-07-21,Dyer,5429,3,3566,2,1863,1,4025,1,22285,43,26310,44,0,106,-3,35,6,5288,0,109,106
05-07-21,Fayette,5083,16,4303,9,780,7,5317,12,39181,78,44498,90,0,77,10,112,6,4894,0,131,76
05-07-21,Fentress,2423,8,2080,7,343,1,2374,7,13590,78,15964,85,0,47,2,25,6,2351,1,64,47
05-07-21,Franklin,5151,2,4272,1,879,1,4997,1,39481,26,44478,27,0,90,1,34,1,5027,0,110,90
05-07-21,Gibson,6528,5,3914,3,2614,2,4734,3,30367,53,35101,56,0,146,-2,48,7,6334,0,116,146
05-07-21,Giles,3998,3,3278,2,720,1,3767,4,23483,52,27250,56,0,100,1,31,2,3867,0,111,100
05-07-21,Grainger,2630,2,1937,1,693,1,2168,1,14358,28,16526,29,0,50,1,19,1,2561,1,72,50
05-07-21,Greene,7879,14,6272,11,1607,3,7022,14,52552,165,59574,179,0,155,5,80,9,7644,0,195,156
