DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED,TOTAL_DEATHS_BY_DOD
05-26-21,Gibson,6611,3,3951,2,2660,1,4780,2,30971,49,35751,51,0,147,-6,61,9,6403,0,118,147
05-26-21,Giles,4025,0,3297,0,728,0,3792,0,23905,27,27697,27,0,101,-1,19,1,3905,0,111,100
05-26-21,Grainger,2652,0,1946,0,706,0,2183,0,14597,25,16780,25,-1,49,1,13,0,2590,0,76,49
05-26-21,Greene,7963,5,6348,5,1615,0,7068,5,56782,177,63850,182,1,158,0,31,4,7774,0,200,158
05-26-21,Grundy,1793,0,1498,0,295,0,1717,0,9625,1,11342,1,0,35,-1,1,1,1757,0,62,35
05-26-21,Hamblen,8638,2,5974,1,2664,1,6719,1,47645,48,54364,49,0,174,-1,17,3,8447,0,268,174
05-26-21,Hamilton,44959,60,38377,41,6582,19,43093,49,337139,544,380232,593,0,499,28,312,32,44148,3,1195,499
05-26-21,Hancock,602,0,411,0,191,0,437,0,4119,2,4556,2,0,12,-1,9,1,581,0,24,12
05-26-21,Hardeman,3549,0,2842,0,707,0,3323,0,26473,21,29796,21,1,65,-1,14,0,3470,0,106,65
05-26-21,Hardin,3589,2,2417,2,1172,0,2874,2,24294,16,27168,18,0,68,0,5,2,3516,1,71,68
05-26-21,Hawkins,6274,9,5041,6,1233,3,5393,6,38735,58,44128,64,0,110,0,93,9,6071,0,170,110
05-26-21,Haywood,2715,1,2273,0,442,1,2592,0,14163,11,16755,11,0,62,1,5,0,2648,0,84,62
05-26-21,Henderson,3826,4,2635,3,1191,1,3286,3,16479,14,19765,17,0,76,2,20,2,3730,0,80,76
05-26-21,Henry,3238,5,2476,4,762,1,2865,5,18508,19,21373,24,0,76,1,30,4,3132,0,80,76
05-26-21,Hickman,2864,0,2303,0,561,0,2654,2,17328,22,19982,24,0,46,-1,15,1,2803,0,59,46
05-26-21,Houston,1106,2,829,0,277,2,949,0,10917,19,11866,19,0,33,2,5,0,1068,0,40,33
05-26-21,Humphreys,1852,1,1162,0,690,1,1357,1,12312,21,13669,22,0,28,-1,33,2,1791,0,38,28
05-26-21,Jackson,1326,0,1032,0,294,0,1204,0,5748,4,6952,4,0,36,0,5,0,1285,0,41,36
05-26-21,Jefferson,6280,1,4264,1,2016,0,4824,1,40428,27,45252,28,0,125,-3,31,4,6124,0,200,125
05-26-21,Johnson,2438,4,2101,3,337,1,2240,5,16729,23,18969,28,0,39,3,14,1,2385,0,61,39
05-26-21,Knox,51585,19,42966,8,8619,11,47024,11,342863,573,389887,584,0,639,-3,222,22,50724,0,1401,639
05-26-21,Lake,1711,0,1518,0,193,0,1788,0,10370,6,12158,6,0,26,0,6,0,1679,0,28,26
05-26-21,Lauderdale,3232,1,2512,1,720,0,2883,1,21958,24,24841,25,0,47,-2,26,3,3159,1,87,46
05-26-21,Lawrence,6026,4,4680,3,1346,1,5163,4,30787,38,35950,42,0,92,-2,45,6,5889,0,156,92
05-26-21,Lewis,1590,0,1181,0,409,0,1279,1,10235,5,11514,6,0,26,0,7,0,1557,0,43,26
05-26-21,Lincoln,4373,1,3368,0,1005,1,3830,0,18382,14,22212,14,1,65,-3,5,3,4303,1,90,64
05-26-21,Loudon,6217,1,4709,1,1508,0,5162,1,32680,63,37842,64,0,70,0,34,1,6113,0,144,70
05-26-21,Macon,3641,2,2813,2,828,0,3307,2,17785,73,21092,75,0,78,0,11,2,3552,0,129,78
05-26-21,Madison,11355,18,6355,9,5000,9,7657,10,58171,132,65828,142,0,241,12,45,6,11069,0,340,241
05-26-21,Marion,3150,3,2682,1,468,2,3002,2,20498,18,23500,20,0,47,0,19,3,3084,0,115,47
05-26-21,Marshall,4218,7,3280,1,938,6,3721,1,23972,32,27693,33,0,58,6,20,1,4140,0,92,58
05-26-21,Maury,13604,11,11858,3,1746,8,13096,3,78156,98,91252,101,0,173,6,62,5,13369,0,298,172
05-26-21,McMinn,6582,4,5805,3,777,1,6405,5,44433,40,50838,45,0,99,-1,41,5,6442,0,167,99
05-26-21,McNairy,2856,0,1997,0,859,0,2425,0,19163,32,21588,32,0,54,0,13,0,2789,0,67,54
05-26-21,Meigs,1400,0,1249,0,151,0,1388,0,8469,26,9857,26,0,25,0,8,0,1367,0,46,25
05-26-21,Monroe,5918,5,4644,3,1274,2,5207,3,28616,38,33823,41,0,96,-2,34,7,5788,0,163,96
05-26-21,Montgomery,20674,10,15115,8,5559,2,16617,8,127041,296,143658,304,0,228,-6,191,16,20255,0,313,228
05-26-21,Moore,1019,0,783,0,236,0,884,0,5027,11,5911,11,0,17,-3,2,3,1000,0,18,17
05-26-21,Morgan,2524,0,1837,0,687,0,1997,0,15966,24,17963,24,0,39,-2,8,2,2477,0,46,39
05-26-21,Obion,4584,3,3378,3,1206,0,3829,3,23715,37,27544,40,0,96,1,29,2,4459,0,105,96
05-26-21,Out of State,17813,32,14089,24,3724,8,15926,22,665778,921,681704,943,0,100,24,194,8,17519,0,219,100
05-26-21,Overton,3033,1,2265,0,768,1,2667,0,15597,14,18264,14,0,61,0,9,1,2963,0,64,61
05-26-21,Pending,16908,14,10862,8,6046,6,12090,11,441983,1009,454073,1020,1,135,2,84,11,16689,0,139,134
05-26-21,Perry,1073,0,920,0,153,0,1036,0,6308,12,7344,12,0,28,0,2,0,1043,0,28,28
05-26-21,Pickett,763,0,505,0,258,0,608,0,4059,5,4667,5,0,24,0,7,0,732,0,28,24
05-26-21,Polk,2105,0,1883,0,222,0,2090,0,10113,13,12203,13,0,25,-4,21,4,2059,0,92,25
05-26-21,Putnam,11472,4,9301,1,2171,3,11145,1,75427,61,86572,62,3,178,-8,37,9,11257,0,216,178
05-26-21,Rhea,4377,4,3779,4,598,0,4232,4,28173,39,32405,43,0,75,2,16,2,4286,0,86,75
05-26-21,Roane,6346,0,4858,0,1488,0,5415,3,45309,104,50724,107,0,105,-4,19,4,6222,0,154,105
05-26-21,Robertson,9834,1,7672,0,2162,1,8655,0,46592,93,55247,93,0,132,-2,42,3,9660,0,444,132
05-26-21,Rutherford,43441,20,36940,15,6501,5,42923,17,257076,538,299999,555,0,442,-7,220,27,42779,0,600,442
05-26-21,Scott,3186,1,1721,1,1465,0,1841,1,12122,22,13963,23,0,45,-4,30,5,3111,0,69,45
05-26-21,Sequatchie,1737,2,1340,2,397,0,1464,2,12231,12,13695,14,0,29,0,18,2,1690,0,41,29
05-26-21,Sevier,13486,5,11437,2,2049,3,12613,3,70650,131,83263,134,0,176,-2,43,7,13267,0,287,176
05-26-21,Shelby,97502,84,89957,60,7545,24,110806,78,1073885,2516,1184691,2594,0,1661,-30,981,114,94860,0,3832,1661
05-26-21,Smith,2791,1,2082,1,709,0,2603,1,14325,20,16928,21,1,40,0,10,0,2741,0,59,40
05-26-21,Stewart,1356,0,1017,0,339,0,1152,0,7349,19,8501,19,0,28,-4,24,4,1304,0,26,28
05-26-21,Sullivan,17156,20,14905,20,2251,0,16036,24,101081,115,117117,139,1,303,-4,206,23,16647,0,789,302
05-26-21,Sumner,24305,16,21361,12,2944,4,24203,14,130767,158,154970,172,0,349,-2,141,18,23815,0,721,348
05-26-21,Tipton,7445,5,5133,4,2312,1,6198,4,51500,81,57698,85,0,104,2,59,3,7282,0,164,103
05-26-21,Trousdale,2510,1,2348,1,162,0,2516,1,9675,12,12191,13,0,22,0,4,1,2484,0,41,22
05-26-21,Unicoi,2050,0,1542,0,508,0,1697,0,14393,18,16090,18,0,49,0,10,0,1991,0,70,49
05-26-21,Union,1940,0,1621,0,319,0,1746,0,11073,10,12819,10,0,34,-2,10,2,1896,0,60,34
05-26-21,Van Buren,858,0,706,0,152,0,783,0,5468,3,6251,3,0,23,0,4,0,831,0,24,23
05-26-21,Warren,5554,2,4718,1,836,1,5365,1,34815,45,40180,46,0,82,-1,14,3,5458,0,86,82
05-26-21,Washington,14781,10,12640,9,2141,1,13897,10,91847,173,105744,183,0,248,-11,94,21,14439,1,380,248
05-26-21,Wayne,2976,1,2385,1,591,0,2625,3,11654,10,14279,13,0,34,1,11,0,2931,0,61,34
05-26-21,Weakley,4190,1,3051,0,1139,1,3495,0,22531,23,26026,23,0,67,-2,26,3,4097,0,79,67
05-26-21,White,3706,0,3003,0,703,0,3664,1,23878,31,27542,32,3,74,-9,25,6,3607,0,121,74
05-26-21,Williamson,28253,11,23667,8,4586,3,26273,8,197468,339,223741,347,1,218,2,134,8,27901,1,295,218
05-26-21,Wilson,19006,6,17037,3,1969,3,19337,5,115632,207,134969,212,0,239,-10,108,16,18659,0,343,239
05-25-21,Anderson,8822,2,6528,0,2294,2,7331,1,65624,45,72955,46,0,172,-10,42,12,8608,0,225,172
05-25-21,Bedford,6546,2,5118,1,1428,1,5906,1,33290,49,39196,50,0,130,1,25,1,6391,0,138,130
05-25-21,Benton,1681,1,1312,1,369,0,1453,1,9438,7,10891,8,0,40,1,9,0,1632,0,42,41
05-25-21,Bledsoe,2178,0,1953,0,225,0,2071,0,16837,13,18908,13,0,11,-3,21,3,2146,0,33,11
05-25-21,Blount,15615,8,13235,7,2380,1,14621,9,80257,112,94878,121,0,196,-2,69,10,15350,0,363,196
05-25-21,Bradley,15186,5,12344,1,2842,4,14036,3,71556,99,85592,102,0,152,-1,84,6,14950,0,683,153
05-25-21,Campbell,4198,2,2286,1,1912,1,2564,0,25659,19,28223,19,0,63,-3,20,5,4115,0,128,63
05-25-21,Cannon,1935,2,1536,0,399,2,1711,1,9829,7,11540,8,0,31,1,9,1,1895,0,39,31
05-25-21,Carroll,3651,6,2367,4,1284,2,2810,4,20303,15,23113,19,0,84,3,23,3,3544,0,85,83
05-25-21,Carter,6694,3,5800,2,894,1,6377,3,41077,54,47454,57,0,158,1,42,2,6494,0,235,158
05-25-21,Cheatham,4604,0,3488,0,1116,0,3941,0,29117,42,33058,42,0,56,-7,19,7,4529,0,90,56
05-25-21,Chester,2170,0,1542,0,628,0,1836,0,12479,7,14315,7,0,51,-5,15,5,2104,0,45,51
05-25-21,Claiborne,3197,2,2040,2,1157,0,2192,2,25240,11,27432,13,0,74,1,7,1,3116,0,95,74
05-25-21,Clay,1103,0,756,0,347,0,874,0,5801,2,6675,2,0,30,-1,0,1,1073,0,25,30
05-25-21,Cocke,4539,2,2973,1,1566,1,3280,1,23468,18,26748,19,0,100,0,16,2,4423,0,121,100
05-25-21,Coffee,6943,4,4776,1,2167,3,5835,1,47558,52,53393,53,0,125,1,34,3,6784,0,126,125
05-25-21,Crockett,2039,0,1224,0,815,0,1432,1,7597,7,9029,8,0,49,-2,6,2,1984,0,32,49
05-25-21,Cumberland,6811,2,5577,2,1234,0,6412,2,50366,25,56778,27,0,133,-1,54,3,6624,0,173,138
05-25-21,Davidson,90051,30,84050,21,6001,9,102172,24,1057265,1413,1159437,1437,0,948,-16,458,46,88645,0,2007,948
05-25-21,Decatur,1601,0,1180,0,421,0,1404,0,11209,4,12613,4,0,39,-2,9,2,1553,0,40,39
05-25-21,Dekalb,2816,1,2069,1,747,0,2388,1,17751,21,20139,22,0,54,0,13,1,2749,0,57,54
05-25-21,Dickson,6897,7,4985,4,1912,3,5884,5,37790,49,43674,54,0,114,7,31,0,6752,0,122,114
05-25-21,Dyer,5456,3,3577,1,1879,2,4041,1,22591,19,26632,20,0,106,1,21,2,5329,2,117,106
05-25-21,Fayette,5151,5,4356,4,795,1,5398,5,40163,53,45561,58,1,80,1,36,3,5035,0,141,83
05-25-21,Fentress,2441,0,2095,0,346,0,2391,0,13882,8,16273,8,0,47,-2,10,2,2384,0,65,48
05-25-21,Franklin,5171,1,4287,1,884,0,5022,2,39929,22,44951,24,0,90,-1,11,2,5070,0,110,90
05-25-21,Gibson,6608,5,3949,3,2659,2,4778,5,30922,31,35700,36,0,147,3,67,2,6394,0,118,147
05-25-21,Giles,4025,4,3297,3,728,1,3792,3,23878,19,27670,22,0,101,2,20,2,3904,0,111,100
05-25-21,Grainger,2652,0,1946,0,706,0,2183,0,14572,11,16755,11,0,50,0,12,0,2590,0,76,49
05-25-21,Greene,7958,4,6343,2,1615,2,7063,2,56605,47,63668,49,0,157,-1,31,5,7770,0,200,158
05-25-21,Grundy,1793,0,1498,0,295,0,1717,0,9624,6,11341,6,0,35,0,2,0,1756,0,62,35
05-25-21,Hamblen,8636,3,5973,2,2663,1,6718,2,47597,22,54315,24,0,174,1,18,2,8444,0,268,174
05-25-21,Hamilton,44899,30,38336,16,6563,14,43044,18,336595,380,379639,398,0,499,-9,284,39,44116,0,1192,499
05-25-21,Hancock,602,0,411,0,191,0,437,0,4117,2,4554,2,0,12,0,10,0,580,0,24,12
05-25-21,Hardeman,3549,0,2842,0,707,0,3323,0,26452,15,29775,15,0,64,-2,15,2,3470,0,106,65
05-25-21,Hardin,3587,0,2415,0,1172,0,2872,0,24278,22,27150,22,0,68,-1,5,1,3514,0,70,68
05-25-21,Hawkins,6265,18,5035,16,1230,2,5387,16,38677,44,44064,60,0,110,5,93,13,6062,0,170,110
05-25-21,Haywood,2714,0,2273,0,441,0,2592,0,14152,9,16744,9,0,62,-1,4,1,2648,0,84,62
05-25-21,Henderson,3822,3,2632,1,1190,2,3283,1,16465,9,19748,10,0,76,1,18,2,3728,0,80,76
05-25-21,Henry,3233,4,2472,3,761,1,2860,3,18489,17,21349,20,0,76,0,29,4,3128,0,80,76
05-25-21,Hickman,2864,1,2303,0,561,1,2652,0,17306,19,19958,19,0,46,0,16,1,2802,0,59,46
05-25-21,Houston,1104,2,829,1,275,1,949,0,10898,7,11847,7,0,33,1,3,1,1068,0,40,33
05-25-21,Humphreys,1851,0,1162,0,689,0,1356,0,12291,14,13647,14,0,28,-5,34,5,1789,0,38,28
05-25-21,Jackson,1326,0,1032,0,294,0,1204,0,5744,5,6948,5,0,36,-1,5,1,1285,0,41,36
05-25-21,Jefferson,6279,2,4263,2,2016,0,4823,2,40401,25,45224,27,0,125,0,34,2,6120,0,200,125
05-25-21,Johnson,2434,1,2098,1,336,0,2235,1,16706,5,18941,6,0,39,0,11,1,2384,1,61,39
05-25-21,Knox,51566,19,42958,7,8608,12,47013,8,342290,310,389303,318,0,639,-9,225,28,50702,0,1401,639
05-25-21,Lake,1711,0,1518,0,193,0,1788,0,10364,13,12152,13,0,26,-2,6,2,1679,0,28,26
05-25-21,Lauderdale,3231,6,2511,4,720,2,2882,4,21934,38,24816,42,0,47,3,28,3,3156,0,86,46
05-25-21,Lawrence,6022,2,4677,2,1345,0,5159,2,30749,36,35908,38,0,92,-4,47,6,5883,0,156,92
05-25-21,Lewis,1590,1,1181,0,409,1,1278,0,10230,6,11508,6,0,26,0,7,1,1557,0,43,26
05-25-21,Lincoln,4372,0,3368,0,1004,0,3830,0,18368,16,22198,16,0,64,-1,8,1,4300,0,89,64
05-25-21,Loudon,6216,1,4708,1,1508,0,5161,2,32617,21,37778,23,0,70,-4,34,5,6112,0,144,70
05-25-21,Macon,3639,0,2811,0,828,0,3305,0,17712,27,21017,27,0,78,-1,11,1,3550,0,129,78
05-25-21,Madison,11337,4,6346,2,4991,2,7647,2,58039,60,65686,62,0,241,0,33,4,11063,0,340,241
05-25-21,Marion,3147,2,2681,2,466,0,3000,1,20480,16,23480,17,0,47,2,19,0,3081,0,115,47
05-25-21,Marshall,4211,0,3279,0,932,0,3720,0,23940,19,27660,19,0,58,-1,14,1,4139,0,92,58
05-25-21,Maury,13593,1,11855,1,1738,0,13093,1,78058,78,91151,79,0,173,-12,56,13,13364,0,298,172
05-25-21,McMinn,6578,3,5802,0,776,3,6400,0,44393,43,50793,43,0,99,-5,42,8,6437,0,167,99
05-25-21,McNairy,2856,2,1997,0,859,2,2425,0,19131,10,21556,10,0,54,0,13,2,2789,0,67,54
05-25-21,Meigs,1400,0,1249,0,151,0,1388,0,8443,9,9831,9,0,25,0,8,0,1367,0,46,25
05-25-21,Monroe,5913,3,4641,2,1272,1,5204,2,28578,20,33782,22,0,96,-2,36,5,5781,1,163,96
05-25-21,Montgomery,20664,9,15107,9,5557,0,16609,10,126745,218,143354,228,0,228,-14,197,23,20239,0,313,228
05-25-21,Moore,1019,1,783,0,236,1,884,0,5016,3,5900,3,0,17,0,5,1,997,0,18,17
05-25-21,Morgan,2524,0,1837,0,687,0,1997,0,15942,8,17939,8,0,39,0,10,0,2475,0,46,39
05-25-21,Obion,4581,2,3375,2,1206,0,3826,2,23678,28,27504,30,0,96,-2,28,4,4457,0,105,96
05-25-21,Out of State,17781,19,14065,10,3716,9,15904,5,664857,797,680761,802,0,100,8,170,11,17511,0,219,100
05-25-21,Overton,3032,0,2265,0,767,0,2667,0,15583,7,18250,7,0,61,-1,9,1,2962,0,64,61
05-25-21,Pending,16894,6,10854,4,6040,2,12079,3,440974,577,453053,580,0,134,1,82,5,16678,0,139,134
05-25-21,Perry,1073,0,920,0,153,0,1036,0,6296,4,7332,4,0,28,0,2,0,1043,0,28,28
05-25-21,Pickett,763,0,505,0,258,0,608,0,4054,1,4662,1,0,24,0,7,0,732,0,28,24
05-25-21,Polk,2105,2,1883,1,222,1,2090,1,10100,12,12190,13,0,25,0,25,2,2055,0,92,25
05-25-21,Putnam,11468,5,9300,2,2168,3,11144,2,75366,44,86510,46,0,175,-1,45,6,11248,0,216,178
05-25-21,Rhea,4373,0,3775,0,598,0,4228,0,28134,28,32362,28,0,75,-2,14,2,4284,0,86,75
05-25-21,Roane,6346,1,4858,0,1488,1,5412,0,45205,29,50617,29,0,105,0,23,1,6218,0,154,105
05-25-21,Robertson,9833,1,7672,0,2161,1,8655,0,46499,53,55154,53,0,132,-7,44,8,9657,0,444,132
05-25-21,Rutherford,43421,17,36925,8,6496,9,42906,8,256538,415,299444,423,0,442,-10,227,27,42752,0,600,442
05-25-21,Scott,3185,1,1720,0,1465,1,1840,0,12100,15,13940,15,0,45,-2,34,3,3106,0,69,45
05-25-21,Sequatchie,1735,0,1338,0,397,0,1462,0,12219,6,13681,6,0,29,-3,18,3,1688,0,41,29
05-25-21,Sevier,13481,8,11435,3,2046,5,12610,2,70519,45,83129,47,0,176,0,45,8,13260,0,287,176
05-25-21,Shelby,97418,88,89897,67,7521,21,110728,80,1071369,2007,1182097,2087,3,1661,-20,1011,105,94746,1,3832,1661
05-25-21,Smith,2790,1,2081,1,709,0,2602,1,14305,14,16907,15,0,39,-1,10,2,2741,0,59,40
05-25-21,Stewart,1356,2,1017,1,339,1,1152,1,7330,15,8482,16,0,28,1,28,1,1300,0,26,28
05-25-21,Sullivan,17136,13,14885,12,2251,1,16012,14,100966,126,116978,140,0,302,-4,210,17,16624,0,789,302
05-25-21,Sumner,24289,11,21349,7,2940,4,24189,9,130609,134,154798,143,0,349,-11,143,22,23797,0,721,348
05-25-21,Tipton,7440,5,5129,2,2311,3,6194,3,51419,96,57613,99,1,104,-1,57,5,7279,0,164,103
05-25-21,Trousdale,2509,0,2347,0,162,0,2515,0,9663,8,12178,8,0,22,-1,4,1,2483,0,41,22
05-25-21,Unicoi,2050,0,1542,0,508,0,1697,0,14375,23,16072,23,0,49,-2,10,2,1991,0,70,49
05-25-21,Union,1940,0,1621,0,319,0,1746,0,11063,5,12809,5,0,34,-5,12,5,1894,0,60,34
05-25-21,Van Buren,858,0,706,0,152,0,783,0,5465,3,6248,3,0,23,0,4,0,831,0,24,23
05-25-21,Warren,5552,1,4717,1,835,0,5364,1,34770,35,40134,36,0,82,0,15,1,5455,0,86,82
05-25-21,Washington,14771,9,12631,9,2140,0,13887,10,91674,119,105561,129,0,248,-2,105,11,14418,0,379,248
05-25-21,Wayne,2975,1,2384,1,591,0,2622,0,11644,11,14266,11,0,34,1,10,0,2931,0,61,34
05-25-21,Weakley,4189,2,3051,1,1138,1,3495,1,22508,18,26003,19,0,67,-2,28,4,4094,0,79,67
05-25-21,White,3706,1,3003,1,703,0,3663,1,23847,11,27510,12,0,71,-4,34,5,3601,0,121,74
05-25-21,Williamson,28242,16,23659,9,4583,7,26265,8,197129,294,223394,302,0,217,-1,132,17,27893,0,294,218
05-25-21,Wilson,19000,9,17034,6,1966,3,19332,6,115425,150,134757,156,1,239,-16,118,24,18643,0,343,239
05-24-21,Anderson,8820,8,6528,3,2292,5,7330,3,65579,58,72909,61,0,172,1,52,7,8596,0,225,172
05-24-21,Bedford,6544,0,5117,0,1427,0,5905,0,33241,16,39146,16,0,130,-3,24,3,6390,0,138,130
05-24-21,Benton,1680,0,1311,0,369,0,1452,0,9431,5,10883,5,0,40,-4,8,4,1632,0,42,40
05-24-21,Bledsoe,2178,0,1953,0,225,0,2071,0,16824,10,18895,10,0,11,-2,24,2,2143,0,33,11
05-24-21,Blount,15607,2,13228,1,2379,1,14612,1,80145,72,94757,73,0,196,-13,71,15,15340,0,363,196
05-24-21,Bradley,15181,6,12343,5,2838,1,14033,8,71457,170,85490,178,0,152,-11,85,17,14944,1,683,152
05-24-21,Campbell,4196,4,2285,2,1911,2,2564,2,25640,16,28204,18,0,63,3,23,1,4110,0,128,63
05-24-21,Cannon,1933,0,1536,0,397,0,1710,0,9822,4,11532,4,0,31,0,8,0,1894,0,39,31
05-24-21,Carroll,3645,2,2363,0,1282,2,2806,0,20288,10,23094,10,0,84,0,20,2,3541,0,85,83
05-24-21,Carter,6691,2,5798,2,893,0,6374,2,41023,22,47397,24,0,158,-3,41,5,6492,0,235,158
05-24-21,Cheatham,4604,4,3488,3,1116,1,3941,3,29075,19,33016,22,0,56,-1,26,5,4522,0,90,56
05-24-21,Chester,2170,1,1542,0,628,1,1836,0,12472,3,14308,3,0,51,-1,20,2,2099,0,45,51
05-24-21,Claiborne,3195,3,2038,1,1157,2,2190,1,25229,19,27419,20,0,74,0,6,3,3115,0,95,74
05-24-21,Clay,1103,0,756,0,347,0,874,0,5799,5,6673,5,0,30,0,1,0,1072,0,25,30
05-24-21,Cocke,4537,3,2972,1,1565,2,3279,1,23450,17,26729,18,0,100,-3,16,6,4421,0,121,100
05-24-21,Coffee,6939,5,4775,2,2164,3,5834,2,47506,25,53340,27,1,125,0,33,4,6781,0,126,125
05-24-21,Crockett,2039,0,1224,0,815,0,1431,0,7590,2,9021,2,0,49,0,8,0,1982,0,32,49
05-24-21,Cumberland,6809,2,5575,2,1234,0,6410,3,50341,15,56751,18,0,133,-3,55,5,6621,0,173,138
05-24-21,Davidson,90021,34,84029,31,5992,3,102148,34,1055852,1327,1158000,1361,1,948,-31,474,64,88599,0,2007,948
05-24-21,Decatur,1601,0,1180,0,421,0,1404,0,11205,3,12609,3,0,39,-1,11,1,1551,0,40,39
05-24-21,Dekalb,2815,1,2068,1,747,0,2387,1,17730,15,20117,16,0,54,1,13,0,2748,0,57,54
05-24-21,Dickson,6890,4,4981,1,1909,3,5879,2,37741,46,43620,48,0,114,-2,24,6,6752,0,122,114
05-24-21,Dyer,5453,2,3576,0,1877,2,4040,0,22572,8,26612,8,0,106,-2,20,4,5327,0,115,106
05-24-21,Fayette,5146,2,4352,1,794,1,5393,1,40110,35,45503,36,0,79,-6,35,8,5032,0,141,83
05-24-21,Fentress,2441,0,2095,0,346,0,2391,0,13874,19,16265,19,0,47,-2,12,2,2382,0,65,48
05-24-21,Franklin,5170,2,4286,1,884,1,5020,1,39907,24,44927,25,0,90,0,12,2,5068,0,110,90
05-24-21,Gibson,6603,9,3946,6,2657,3,4773,4,30891,7,35664,11,0,147,3,64,6,6392,0,118,147
05-24-21,Giles,4021,3,3294,3,727,0,3789,3,23859,11,27648,14,0,101,-4,18,7,3902,0,111,100
05-24-21,Grainger,2652,2,1946,0,706,2,2183,0,14561,6,16744,6,0,50,-1,12,3,2590,0,76,49
05-24-21,Greene,7954,3,6341,3,1613,0,7061,3,56558,37,63619,40,0,157,-9,32,12,7765,0,200,158
