DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
05-19-20,Roane,9,0,9,0,9,2546,2555,72,0,0,0,8,0,1,0,1
05-19-20,Robertson,298,4,298,4,298,2757,3055,99,0,0,1,174,3,124,0,28
05-19-20,Rutherford,906,22,906,22,906,9323,10229,273,0,19,18,391,4,496,0,72
05-19-20,Scott,11,-1,11,-1,11,543,554,13,0,0,0,11,-1,0,0,0
05-19-20,Sequatchie,9,-1,9,-1,9,824,833,5,0,0,1,7,-2,2,0,1
05-19-20,Sevier,68,-1,68,-1,68,3391,3459,330,0,2,0,62,-1,4,0,6
05-19-20,Shelby,3936,90,3936,90,3936,40729,44665,1301,0,87,101,2542,-11,1307,-1,351
05-19-20,Smith,29,4,29,4,29,733,762,26,0,1,0,21,4,7,0,1
05-19-20,Stewart,8,1,8,1,8,294,302,6,0,0,0,3,1,5,0,1
05-19-20,Sullivan,57,0,57,0,57,3350,3407,91,0,2,0,51,0,4,0,6
05-19-20,Sumner,768,19,768,19,768,6358,7126,404,0,41,2,358,17,369,0,196
05-19-20,Tipton,407,2,407,2,407,2998,3405,89,0,2,11,103,-9,302,0,19
05-19-20,Trousdale,1384,1,1384,1,1384,1701,3085,12,0,4,786,897,-785,483,0,13
05-19-20,Unicoi,3,0,3,0,3,390,393,2,0,0,1,3,-1,0,0,0
05-19-20,Union,4,0,4,0,4,412,416,14,0,0,0,3,0,1,0,0
05-19-20,Van Buren,4,0,4,0,4,297,301,7,0,0,0,2,0,2,0,0
05-19-20,Warren,16,0,16,0,16,1478,1494,32,0,0,0,10,0,6,0,0
05-19-20,Washington,70,4,70,4,70,2739,2809,16,0,0,3,62,1,8,1,7
05-19-20,Wayne,63,0,63,0,63,2154,2217,5,0,0,0,4,0,59,0,2
05-19-20,Weakley,27,1,27,1,27,884,911,20,0,0,0,23,1,4,0,1
05-19-20,White,21,2,21,2,21,1081,1102,16,0,0,1,12,1,9,0,1
05-19-20,Williamson,492,12,492,12,492,8005,8497,179,0,10,4,335,8,147,0,45
05-19-20,Wilson,338,11,338,11,338,4696,5034,279,0,8,1,201,10,129,0,27
05-20-20,Anderson,37,0,37,0,37,3756,3793,72,0,1,0,30,0,6,0,3
05-20-20,Bedford,259,2,259,2,259,2117,2376,14,0,4,4,197,-2,58,0,10
05-20-20,Benton,7,0,7,0,7,679,686,6,0,1,0,5,0,1,0,2
05-20-20,Bledsoe,607,0,607,0,607,3204,3811,1,0,1,1,598,-1,8,0,4
05-20-20,Blount,76,0,76,0,76,2670,2746,50,0,3,2,67,-2,6,0,5
05-20-20,Bradley,84,0,84,0,84,2058,2142,15,0,1,0,69,0,14,0,14
05-20-20,Campbell,17,0,17,0,17,1225,1242,32,0,1,0,16,0,0,0,2
05-20-20,Cannon,13,0,13,0,13,445,458,7,0,0,0,11,0,2,0,2
05-20-20,Carroll,26,1,26,1,26,1061,1087,25,0,1,1,18,0,7,0,5
05-20-20,Carter,19,0,19,0,19,1184,1203,1,0,1,0,17,0,1,0,2
05-20-20,Cheatham,94,1,94,1,94,1542,1636,9,0,0,0,43,1,51,0,7
05-20-20,Chester,12,0,12,0,12,544,556,9,0,0,1,11,-1,1,0,1
05-20-20,Claiborne,8,0,8,0,8,616,624,17,0,0,0,6,0,2,0,0
05-20-20,Clay,6,0,6,0,6,360,366,3,0,0,1,6,-1,0,0,0
05-20-20,Cocke,20,0,20,0,20,829,849,14,0,0,0,17,0,3,0,1
05-20-20,Coffee,62,-1,62,-1,62,1828,1890,9,0,0,-1,39,0,23,0,5
05-20-20,Crockett,14,0,14,0,14,434,448,7,0,1,0,10,0,3,0,1
05-20-20,Cumberland,94,0,94,0,94,3086,3180,57,0,1,1,65,-1,28,0,9
05-20-20,Davidson,4222,48,4222,48,4222,28784,33006,998,2,48,112,2559,-66,1615,5,327
05-20-20,Decatur,5,0,5,0,5,283,288,4,0,0,0,5,0,0,0,0
05-20-20,Dekalb,32,0,32,0,32,1066,1098,8,0,0,0,20,0,12,0,0
05-20-20,Dickson,94,1,94,1,94,1816,1910,15,0,0,1,51,0,43,0,13
05-20-20,Dyer,45,0,45,0,45,1201,1246,25,0,0,3,38,-3,7,0,6
05-20-20,Fayette,95,0,95,0,95,2336,2431,32,0,2,4,77,-4,16,0,13
05-20-20,Fentress,9,0,9,0,9,579,588,3,0,0,0,4,0,5,0,1
05-20-20,Franklin,43,0,43,0,43,1774,1817,2,0,1,0,36,0,6,0,5
05-20-20,Gibson,59,0,59,0,59,2014,2073,34,0,1,4,53,-4,5,0,4
05-20-20,Giles,12,0,12,0,12,823,835,6,0,0,0,8,0,4,0,1
05-20-20,Grainger,6,0,6,0,6,495,501,8,0,0,1,6,-1,0,0,2
05-20-20,Greene,46,0,46,0,46,1583,1629,2,0,2,0,44,0,0,0,8
05-20-20,Grundy,31,0,31,0,31,429,460,0,0,1,0,26,0,4,0,10
05-20-20,Hamblen,24,0,24,0,24,2091,2115,26,0,2,0,18,0,4,1,5
05-20-20,Hamilton,402,25,402,25,402,6219,6621,318,0,13,8,161,17,228,0,55
05-20-20,Hancock,1,0,1,0,1,119,120,-1,0,0,0,0,0,1,0,0
05-20-20,Hardeman,183,0,183,0,183,4763,4946,10,0,0,1,21,-1,162,0,2
05-20-20,Hardin,10,0,10,0,10,1303,1313,7,0,1,0,6,0,3,0,2
05-20-20,Hawkins,31,0,31,0,31,1311,1342,6,0,2,0,29,0,0,0,6
05-20-20,Haywood,29,0,29,0,29,677,706,19,0,1,2,24,-2,4,0,6
05-20-20,Henderson,12,0,12,0,12,876,888,36,0,0,0,10,0,2,0,1
05-20-20,Henry,20,0,20,0,20,1132,1152,13,0,0,1,15,-1,5,1,4
05-20-20,Hickman,52,0,52,0,52,816,868,2,0,0,0,42,0,10,0,2
05-20-20,Houston,7,0,7,0,7,237,244,0,0,0,1,5,-1,2,0,4
05-20-20,Humphreys,12,0,12,0,12,509,521,15,0,1,0,6,0,5,0,1
05-20-20,Jackson,13,0,13,0,13,528,541,6,0,0,0,7,0,6,0,1
05-20-20,Jefferson,26,0,26,0,26,1504,1530,28,0,0,0,23,0,3,0,0
05-20-20,Johnson,15,0,15,0,15,1861,1876,1,0,0,0,15,0,0,0,0
05-20-20,Knox,319,6,319,6,319,12761,13080,426,0,5,19,282,-13,32,0,30
05-20-20,Lake,403,0,403,0,403,1209,1612,12,0,0,2,57,-2,346,0,0
05-20-20,Lauderdale,50,2,50,2,50,3036,3086,15,0,1,1,32,1,17,0,7
05-20-20,Lawrence,22,1,22,1,22,1238,1260,4,0,0,0,17,1,5,0,3
05-20-20,Lewis,2,0,2,0,2,242,244,0,0,0,0,2,0,0,0,0
05-20-20,Lincoln,19,2,19,2,19,1045,1064,6,0,0,1,16,1,3,0,2
05-20-20,Loudon,102,5,102,5,102,1487,1589,35,0,0,0,43,5,59,1,5
05-20-20,Macon,93,0,93,0,93,1195,1288,22,0,3,4,48,-4,42,0,10
05-20-20,Madison,162,0,162,0,162,4442,4604,74,0,2,1,147,-1,13,0,18
05-20-20,Marion,35,1,35,1,35,701,736,12,0,1,0,24,1,10,0,9
05-20-20,Marshall,27,1,27,1,27,889,916,3,0,1,1,21,0,5,0,5
05-20-20,Maury,73,2,73,2,73,2418,2491,15,0,0,0,42,2,31,0,7
05-20-20,McMinn,125,0,125,0,125,2261,2386,20,0,12,6,90,-6,23,0,17
05-20-20,McNairy,12,0,12,0,12,639,651,17,0,0,0,11,0,1,0,1
05-20-20,Meigs,22,0,22,0,22,405,427,2,0,0,0,19,0,3,0,3
05-20-20,Monroe,53,2,53,2,53,786,839,23,0,2,2,28,0,23,0,8
05-20-20,Montgomery,216,0,216,0,216,6066,6282,93,0,2,2,106,-2,108,1,23
05-20-20,Moore,3,0,3,0,3,313,316,52,0,0,0,3,0,0,0,0
05-20-20,Morgan,17,0,17,0,17,2879,2896,9,0,0,0,6,0,11,0,0
05-20-20,Obion,20,1,20,1,20,797,817,7,0,1,0,14,1,5,0,1
05-20-20,Out of State,344,-26,344,-26,344,54712,55056,2066,-1,4,3,167,-28,173,0,18
05-20-20,Overton,18,0,18,0,18,1092,1110,42,0,0,3,13,-3,5,0,2
05-20-20,Pending,70,4,70,4,70,35093,35163,640,0,0,0,1,4,69,0,0
05-20-20,Perry,13,0,13,0,13,133,146,0,0,0,0,11,0,2,0,0
05-20-20,Pickett,2,0,2,0,2,223,225,6,0,0,0,0,0,2,0,0
05-20-20,Polk,14,0,14,0,14,438,452,1,0,0,0,12,0,2,0,1
05-20-20,Putnam,310,24,310,24,310,3402,3712,83,0,5,17,143,7,162,1,7
05-20-20,Rhea,13,-2,13,-2,13,954,967,5,0,0,1,8,-3,5,0,1
05-20-20,Roane,9,0,9,0,9,2586,2595,40,0,0,0,8,0,1,0,1
05-20-20,Robertson,301,3,301,3,301,2784,3085,30,0,0,5,179,-2,122,0,28
05-20-20,Rutherford,913,7,913,7,913,9547,10460,231,0,19,18,409,-11,485,0,72
05-20-20,Scott,11,0,11,0,11,551,562,8,0,0,0,11,0,0,0,0
05-20-20,Sequatchie,9,0,9,0,9,826,835,2,0,0,0,7,0,2,0,1
05-20-20,Sevier,68,0,68,0,68,3559,3627,168,0,2,3,65,-3,1,0,6
05-20-20,Shelby,3973,37,3973,37,3973,41690,45663,998,3,90,72,2614,-38,1269,6,357
05-20-20,Smith,29,0,29,0,29,741,770,8,0,1,1,22,-1,6,0,1
05-20-20,Stewart,8,0,8,0,8,299,307,5,0,0,0,3,0,5,0,1
05-20-20,Sullivan,58,1,58,1,58,3369,3427,20,0,2,3,54,-2,2,0,6
05-20-20,Sumner,769,1,769,1,769,6686,7455,329,0,41,3,361,-2,367,0,196
05-20-20,Tipton,409,2,409,2,409,3054,3463,58,0,2,44,147,-42,260,0,19
05-20-20,Trousdale,1384,0,1384,0,1384,1724,3108,23,0,4,430,1327,-430,53,0,13
05-20-20,Unicoi,3,0,3,0,3,391,394,1,0,0,0,3,0,0,0,0
05-20-20,Union,4,0,4,0,4,414,418,2,0,0,0,3,0,1,0,0
05-20-20,Van Buren,4,0,4,0,4,298,302,1,0,0,0,2,0,2,0,0
05-20-20,Warren,16,0,16,0,16,1484,1500,6,0,0,1,11,-1,5,0,0
05-20-20,Washington,71,1,71,1,71,2741,2812,3,0,0,0,62,1,9,0,7
05-20-20,Wayne,63,0,63,0,63,2154,2217,0,0,0,0,4,0,59,0,2
05-20-20,Weakley,26,-1,26,-1,26,900,926,15,0,0,0,23,-1,3,0,1
05-20-20,White,22,1,22,1,22,1100,1122,20,0,0,1,13,0,9,1,2
05-20-20,Williamson,488,-4,488,-4,488,8107,8595,98,0,10,5,340,-9,138,0,45
05-20-20,Wilson,344,6,344,6,344,4853,5197,163,0,8,17,218,-11,118,0,27
05-21-20,Anderson,37,0,37,0,37,3813,3850,57,0,1,0,30,0,6,0,3
05-21-20,Bedford,262,3,262,3,262,2184,2446,70,0,4,5,202,-2,56,0,10
05-21-20,Benton,7,0,7,0,7,686,693,7,0,1,0,5,0,1,0,2
05-21-20,Bledsoe,607,0,607,0,607,3217,3824,13,0,1,3,601,-3,5,0,4
05-21-20,Blount,77,1,77,1,77,2737,2814,68,0,3,3,70,-2,4,0,5
05-21-20,Bradley,89,5,89,5,89,2123,2212,70,0,1,1,70,4,18,0,14
05-21-20,Campbell,17,0,17,0,17,1247,1264,22,0,1,0,16,0,0,0,2
05-21-20,Cannon,15,2,15,2,15,450,465,7,0,0,0,11,2,4,0,2
05-21-20,Carroll,26,0,26,0,26,1098,1124,37,0,1,1,19,-1,6,1,6
05-21-20,Carter,19,0,19,0,19,1205,1224,21,0,1,0,17,0,1,0,2
05-21-20,Cheatham,97,3,97,3,97,1595,1692,56,0,0,4,47,-1,50,0,7
05-21-20,Chester,12,0,12,0,12,551,563,7,0,0,0,11,0,1,0,1
05-21-20,Claiborne,8,0,8,0,8,625,633,9,0,0,0,6,0,2,0,0
05-21-20,Clay,6,0,6,0,6,369,375,9,0,0,0,6,0,0,0,0
05-21-20,Cocke,20,0,20,0,20,861,881,32,0,0,0,17,0,3,0,1
05-21-20,Coffee,63,1,63,1,63,1886,1949,59,0,0,2,41,-1,22,0,5
05-21-20,Crockett,14,0,14,0,14,436,450,2,0,1,0,10,0,3,0,1
05-21-20,Cumberland,96,2,96,2,96,3172,3268,88,0,1,4,69,-2,26,0,9
05-21-20,Davidson,4292,70,4292,70,4292,29129,33421,415,0,48,138,2697,-68,1547,4,331
05-21-20,Decatur,5,0,5,0,5,286,291,3,0,0,0,5,0,0,0,0
05-21-20,Dekalb,32,0,32,0,32,1095,1127,29,0,0,1,21,-1,11,0,0
05-21-20,Dickson,97,3,97,3,97,1880,1977,67,0,0,0,51,3,46,0,13
05-21-20,Dyer,45,0,45,0,45,1212,1257,11,0,0,0,38,0,7,0,6
05-21-20,Fayette,98,3,98,3,98,2413,2511,80,0,2,1,78,2,18,2,15
05-21-20,Fentress,9,0,9,0,9,596,605,17,0,0,1,5,-1,4,0,1
05-21-20,Franklin,44,1,44,1,44,1820,1864,47,0,1,0,36,1,7,0,5
05-21-20,Gibson,59,0,59,0,59,2029,2088,15,0,1,0,53,0,5,0,4
05-21-20,Giles,12,0,12,0,12,855,867,32,0,0,0,8,0,4,0,1
05-21-20,Grainger,6,0,6,0,6,502,508,7,0,0,0,6,0,0,0,2
05-21-20,Greene,46,0,46,0,46,1618,1664,35,0,2,0,44,0,0,0,8
05-21-20,Grundy,31,0,31,0,31,435,466,6,0,1,0,26,0,4,0,10
05-21-20,Hamblen,24,0,24,0,24,2126,2150,35,0,2,2,20,-2,2,0,5
05-21-20,Hamilton,425,23,425,23,425,6401,6826,205,0,13,6,167,17,245,1,56
05-21-20,Hancock,1,0,1,0,1,120,121,1,0,0,0,0,0,1,0,0
05-21-20,Hardeman,184,1,184,1,184,4793,4977,31,0,0,69,90,-68,94,0,2
05-21-20,Hardin,10,0,10,0,10,1314,1324,11,1,2,0,6,-1,2,0,2
05-21-20,Hawkins,31,0,31,0,31,1327,1358,16,0,2,0,29,0,0,0,6
05-21-20,Haywood,29,0,29,0,29,682,711,5,0,1,0,24,0,4,0,6
05-21-20,Henderson,12,0,12,0,12,890,902,14,0,0,0,10,0,2,0,1
05-21-20,Henry,28,8,28,8,28,1187,1215,63,0,0,0,15,8,13,1,5
05-21-20,Hickman,52,0,52,0,52,837,889,21,0,0,2,44,-2,8,0,2
05-21-20,Houston,7,0,7,0,7,240,247,3,0,0,0,5,0,2,0,4
05-21-20,Humphreys,12,0,12,0,12,525,537,16,0,1,0,6,0,5,0,1
05-21-20,Jackson,13,0,13,0,13,531,544,3,0,0,0,7,0,6,0,1
05-21-20,Jefferson,27,1,27,1,27,1525,1552,22,0,0,1,24,0,3,0,0
05-21-20,Johnson,15,0,15,0,15,1869,1884,8,0,0,0,15,0,0,0,0
05-21-20,Knox,321,2,321,2,321,12960,13281,201,0,5,1,283,1,33,1,31
05-21-20,Lake,403,0,403,0,403,1211,1614,2,0,0,1,58,-1,345,0,0
05-21-20,Lauderdale,51,1,51,1,51,3075,3126,40,0,1,0,32,1,18,0,7
05-21-20,Lawrence,22,0,22,0,22,1276,1298,38,0,0,0,17,0,5,0,3
05-21-20,Lewis,2,0,2,0,2,255,257,13,0,0,0,2,0,0,0,0
05-21-20,Lincoln,22,3,22,3,22,1082,1104,40,0,0,1,17,2,5,0,2
05-21-20,Loudon,110,8,110,8,110,1507,1617,28,0,0,4,47,4,63,0,5
05-21-20,Macon,93,0,93,0,93,1202,1295,7,0,3,3,51,-3,39,0,10
05-21-20,Madison,162,0,162,0,162,4473,4635,31,0,2,1,148,-1,12,2,20
05-21-20,Marion,35,0,35,0,35,713,748,12,0,1,1,25,-1,9,0,9
05-21-20,Marshall,27,0,27,0,27,909,936,20,0,1,0,21,0,5,0,5
05-21-20,Maury,74,1,74,1,74,2479,2553,62,0,0,1,43,0,31,0,7
05-21-20,McMinn,124,-1,124,-1,124,2281,2405,19,0,12,0,90,-1,22,0,17
05-21-20,McNairy,12,0,12,0,12,648,660,9,0,0,0,11,0,1,0,1
05-21-20,Meigs,22,0,22,0,22,409,431,4,0,0,0,19,0,3,0,3
05-21-20,Monroe,55,2,55,2,55,793,848,9,0,2,0,28,2,25,0,8
05-21-20,Montgomery,217,1,217,1,217,6247,6464,182,0,2,1,107,0,108,1,24
05-21-20,Moore,3,0,3,0,3,319,322,6,0,0,0,3,0,0,0,0
05-21-20,Morgan,17,0,17,0,17,2888,2905,9,0,0,0,6,0,11,0,0
05-21-20,Obion,20,0,20,0,20,811,831,14,0,1,1,15,-1,4,0,1
05-21-20,Out of State,339,-5,339,-5,339,55613,55952,896,0,4,10,177,-15,158,0,18
05-21-20,Overton,18,0,18,0,18,1118,1136,26,0,0,0,13,0,5,0,2
05-21-20,Pending,67,-3,67,-3,67,35573,35640,477,0,0,1,2,-4,65,0,0
05-21-20,Perry,13,0,13,0,13,139,152,6,0,0,0,11,0,2,0,0
05-21-20,Pickett,2,0,2,0,2,224,226,1,0,0,0,0,0,2,0,0
05-21-20,Polk,14,0,14,0,14,451,465,13,0,0,0,12,0,2,0,1
05-21-20,Putnam,321,11,321,11,321,3415,3736,24,0,5,3,146,8,170,0,7
05-21-20,Rhea,188,175,188,175,188,1042,1230,263,0,0,1,9,174,179,1,2
05-21-20,Roane,9,0,9,0,9,2619,2628,33,0,0,0,8,0,1,0,1
05-21-20,Robertson,317,16,317,16,317,2885,3202,117,0,0,6,185,10,132,2,30
05-21-20,Rutherford,930,17,930,17,930,9664,10594,134,1,20,11,420,5,490,2,74
05-21-20,Scott,11,0,11,0,11,559,570,8,0,0,0,11,0,0,0,0
05-21-20,Sequatchie,10,1,10,1,10,840,850,15,0,0,2,9,-1,1,0,1
05-21-20,Sevier,69,1,69,1,69,3639,3708,81,0,2,1,66,0,1,0,6
05-21-20,Shelby,4033,60,4033,60,4033,42927,46960,1297,1,91,98,2712,-39,1230,7,364
05-21-20,Smith,29,0,29,0,29,758,787,17,0,1,0,22,0,6,0,1
05-21-20,Stewart,8,0,8,0,8,303,311,4,0,0,0,3,0,5,0,1
05-21-20,Sullivan,60,2,60,2,60,3406,3466,39,0,2,0,54,2,4,0,6
05-21-20,Sumner,778,9,778,9,778,6730,7508,53,1,42,0,361,8,375,0,196
05-21-20,Tipton,409,0,409,0,409,3152,3561,98,0,2,1,148,-1,259,0,19
05-21-20,Trousdale,1385,1,1385,1,1385,1727,3112,4,0,4,5,1332,-4,49,0,13
05-21-20,Unicoi,3,0,3,0,3,404,407,13,0,0,0,3,0,0,0,0
05-21-20,Union,4,0,4,0,4,418,422,4,0,0,0,3,0,1,0,0
05-21-20,Van Buren,4,0,4,0,4,300,304,2,0,0,0,2,0,2,0,0
05-21-20,Warren,16,0,16,0,16,1508,1524,24,0,0,0,11,0,5,0,0
05-21-20,Washington,68,-3,68,-3,68,2791,2859,47,0,0,4,66,-7,2,-1,6
05-21-20,Wayne,63,0,63,0,63,2162,2225,8,0,0,0,4,0,59,0,2
05-21-20,Weakley,26,0,26,0,26,914,940,14,0,0,0,23,0,3,0,1
05-21-20,White,22,0,22,0,22,1128,1150,28,0,0,3,16,-3,6,0,2
05-21-20,Williamson,491,3,491,3,491,8255,8746,151,0,10,1,341,2,140,0,45
05-21-20,Wilson,344,0,344,0,344,4928,5272,75,0,8,2,220,-2,116,0,27
05-22-20,Anderson,37,0,37,0,37,3850,3887,37,0,1,1,31,-1,5,0,3
05-22-20,Bedford,263,1,263,1,263,2196,2459,13,0,4,3,205,-2,54,0,10
05-22-20,Benton,7,0,7,0,7,694,701,8,0,1,0,5,0,1,0,2
05-22-20,Bledsoe,607,0,607,0,607,3227,3834,10,0,1,1,602,-1,4,0,4
05-22-20,Blount,78,1,78,1,78,2769,2847,33,0,3,0,70,1,5,0,5
05-22-20,Bradley,90,1,90,1,90,2134,2224,12,0,1,2,72,-1,17,0,14
05-22-20,Campbell,17,0,17,0,17,1267,1284,20,0,1,0,16,0,0,0,2
05-22-20,Cannon,15,0,15,0,15,452,467,2,0,0,0,11,0,4,0,2
05-22-20,Carroll,26,0,26,0,26,1150,1176,52,0,1,2,21,-2,4,0,6
05-22-20,Carter,19,0,19,0,19,1210,1229,5,0,1,0,17,0,1,0,2
05-22-20,Cheatham,100,3,100,3,100,1618,1718,26,0,0,1,48,2,52,0,7
05-22-20,Chester,12,0,12,0,12,558,570,7,0,0,0,11,0,1,0,1
05-22-20,Claiborne,8,0,8,0,8,635,643,10,0,0,1,7,-1,1,0,0
05-22-20,Clay,6,0,6,0,6,374,380,5,0,0,0,6,0,0,0,0
05-22-20,Cocke,20,0,20,0,20,870,890,9,0,0,1,18,-1,2,0,1
05-22-20,Coffee,64,1,64,1,64,1892,1956,7,0,0,0,41,1,23,0,5
05-22-20,Crockett,14,0,14,0,14,454,468,18,0,1,0,10,0,3,0,1
05-22-20,Cumberland,97,1,97,1,97,3186,3283,15,0,1,3,72,-2,24,0,9
05-22-20,Davidson,4396,104,4396,104,4396,29649,34045,624,0,48,166,2863,-62,1485,7,338
05-22-20,Decatur,5,0,5,0,5,295,300,9,0,0,0,5,0,0,0,0
05-22-20,Dekalb,32,0,32,0,32,1100,1132,5,0,0,4,25,-4,7,0,0
05-22-20,Dickson,101,4,101,4,101,1891,1992,15,0,0,2,53,2,48,1,14
05-22-20,Dyer,46,1,46,1,46,1227,1273,16,0,0,1,39,0,7,0,6
05-22-20,Fayette,100,2,100,2,100,2495,2595,84,0,2,1,79,1,19,0,15
05-22-20,Fentress,9,0,9,0,9,596,605,0,0,0,2,7,-2,2,0,1
05-22-20,Franklin,45,1,45,1,45,1828,1873,9,0,1,2,38,-1,6,1,6
05-22-20,Gibson,60,1,60,1,60,2158,2218,130,0,1,1,54,0,5,0,4
05-22-20,Giles,12,0,12,0,12,858,870,3,0,0,0,8,0,4,0,1
05-22-20,Grainger,6,0,6,0,6,510,516,8,0,0,0,6,0,0,0,2
05-22-20,Greene,47,1,47,1,47,1638,1685,21,0,2,0,44,1,1,0,8
05-22-20,Grundy,31,0,31,0,31,435,466,0,0,1,0,26,0,4,0,10
05-22-20,Hamblen,25,1,25,1,25,2148,2173,23,0,2,1,21,0,2,0,5
05-22-20,Hamilton,468,43,468,43,468,6479,6947,121,0,13,16,183,27,272,2,58
05-22-20,Hancock,1,0,1,0,1,120,121,0,0,0,0,0,0,1,0,0
05-22-20,Hardeman,187,3,187,3,187,4805,4992,15,0,0,34,124,-31,63,0,2
05-22-20,Hardin,10,0,10,0,10,1323,1333,9,0,2,0,6,0,2,0,2
05-22-20,Hawkins,31,0,31,0,31,1337,1368,10,0,2,0,29,0,0,0,6
05-22-20,Haywood,29,0,29,0,29,698,727,16,0,1,0,24,0,4,0,6
05-22-20,Henderson,12,0,12,0,12,909,921,19,0,0,1,11,-1,1,0,1
05-22-20,Henry,29,1,29,1,29,1224,1253,38,0,0,1,16,0,13,0,5
05-22-20,Hickman,52,0,52,0,52,839,891,2,0,0,1,45,-1,7,0,2
05-22-20,Houston,7,0,7,0,7,240,247,0,0,0,0,5,0,2,0,4
05-22-20,Humphreys,12,0,12,0,12,529,541,4,0,1,0,6,0,5,0,1
05-22-20,Jackson,14,1,14,1,14,535,549,5,0,0,0,7,1,7,0,1
05-22-20,Jefferson,27,0,27,0,27,1550,1577,25,0,0,0,24,0,3,0,0
05-22-20,Johnson,15,0,15,0,15,1869,1884,0,0,0,0,15,0,0,0,0
05-22-20,Knox,322,1,322,1,322,13232,13554,273,0,5,9,292,-8,25,0,31
05-22-20,Lake,406,3,406,3,406,1219,1625,11,0,0,1,59,2,347,0,0
05-22-20,Lauderdale,51,0,51,0,51,3088,3139,13,0,1,0,32,0,18,0,7
05-22-20,Lawrence,23,1,23,1,23,1280,1303,5,0,0,0,17,1,6,0,3
05-22-20,Lewis,3,1,3,1,3,256,259,2,0,0,0,2,1,1,0,0
05-22-20,Lincoln,26,4,26,4,26,1085,1111,7,0,0,0,17,4,9,0,2
05-22-20,Loudon,130,20,130,20,130,1646,1776,159,0,0,4,51,16,79,0,5
05-22-20,Macon,97,4,97,4,97,1215,1312,17,0,3,0,51,4,43,0,10
05-22-20,Madison,163,1,163,1,163,4522,4685,50,0,2,1,149,0,12,0,20
05-22-20,Marion,35,0,35,0,35,715,750,2,0,1,0,25,0,9,0,9
05-22-20,Marshall,28,1,28,1,28,913,941,5,0,1,1,22,0,5,0,5
05-22-20,Maury,78,4,78,4,78,2500,2578,25,0,0,5,48,-1,30,0,7
05-22-20,McMinn,124,0,124,0,124,2293,2417,12,0,12,2,92,-2,20,0,17
05-22-20,McNairy,12,0,12,0,12,655,667,7,0,0,0,11,0,1,0,1
05-22-20,Meigs,22,0,22,0,22,417,439,8,0,0,0,19,0,3,0,3
05-22-20,Monroe,57,2,57,2,57,832,889,41,0,2,1,29,1,26,0,8
05-22-20,Montgomery,218,1,218,1,218,6279,6497,33,1,3,0,107,0,108,0,24
05-22-20,Moore,3,0,3,0,3,321,324,2,0,0,0,3,0,0,0,0
05-22-20,Morgan,17,0,17,0,17,2898,2915,10,0,0,0,6,0,11,0,0
05-22-20,Obion,21,1,21,1,21,852,873,42,0,1,0,15,1,5,0,1
05-22-20,Out of State,353,14,353,14,353,57235,57588,1636,0,4,5,182,9,167,1,19
05-22-20,Overton,18,0,18,0,18,1128,1146,10,0,0,0,13,0,5,0,2
05-22-20,Pending,61,-6,61,-6,61,36237,36298,658,0,0,-2,0,-4,61,0,0
05-22-20,Perry,13,0,13,0,13,142,155,3,0,0,1,12,-1,1,0,0
05-22-20,Pickett,2,0,2,0,2,227,229,3,0,0,0,0,0,2,0,0
05-22-20,Polk,14,0,14,0,14,452,466,1,0,0,0,12,0,2,0,1
05-22-20,Putnam,350,29,350,29,350,3588,3938,202,0,5,2,148,27,197,0,7
05-22-20,Rhea,193,5,193,5,193,1049,1242,12,0,0,2,11,3,182,0,2
05-22-20,Roane,10,1,10,1,10,2646,2656,28,0,0,0,8,1,2,0,1
05-22-20,Robertson,335,18,335,18,335,2982,3317,115,0,0,3,188,15,147,2,32
05-22-20,Rutherford,950,20,950,20,950,9779,10729,135,0,20,13,433,7,497,0,74
05-22-20,Scott,11,0,11,0,11,563,574,4,0,0,0,11,0,0,0,0
05-22-20,Sequatchie,10,0,10,0,10,840,850,0,0,0,0,9,0,1,0,1
05-22-20,Sevier,70,1,70,1,70,3701,3771,63,0,2,0,66,1,2,0,6
05-22-20,Shelby,4127,94,4127,94,4127,44688,48815,1855,1,92,69,2781,24,1254,7,371
05-22-20,Smith,29,0,29,0,29,774,803,16,0,1,0,22,0,6,0,1
05-22-20,Stewart,8,0,8,0,8,306,314,3,0,0,0,3,0,5,0,1
05-22-20,Sullivan,61,1,61,1,61,3440,3501,35,0,2,1,55,0,4,0,6
05-22-20,Sumner,792,14,792,14,792,6927,7719,211,0,42,1,362,13,388,0,196
05-22-20,Tipton,423,14,423,14,423,3222,3645,84,0,2,1,149,13,272,0,19
05-22-20,Trousdale,1390,5,1390,5,1390,1729,3119,7,0,4,3,1335,2,51,0,13
05-22-20,Unicoi,3,0,3,0,3,407,410,3,0,0,0,3,0,0,0,0
05-22-20,Union,4,0,4,0,4,428,432,10,0,0,0,3,0,1,0,0
05-22-20,Van Buren,4,0,4,0,4,302,306,2,0,0,0,2,0,2,0,0
05-22-20,Warren,16,0,16,0,16,1516,1532,8,0,0,0,11,0,5,0,0
