DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED,TOTAL_DEATHS_BY_DOD
05-23-21,Hamblen,8636,0,5976,0,2660,0,6718,0,47554,15,54272,15,0,174,-6,22,6,8440,0,268,174
05-23-21,Hamilton,44843,15,38295,8,6548,7,42999,21,335715,230,378714,251,1,499,-20,336,34,44008,0,1191,499
05-23-21,Hancock,601,0,410,0,191,0,436,0,4114,0,4550,0,0,12,0,10,0,579,0,24,12
05-23-21,Hardeman,3550,2,2843,0,707,2,3323,0,26427,15,29750,15,0,64,-1,21,3,3465,0,105,64
05-23-21,Hardin,3589,0,2415,0,1174,0,2871,0,24250,9,27121,9,0,68,0,13,0,3508,0,71,68
05-23-21,Hawkins,6232,3,5009,3,1223,0,5360,5,38608,13,43968,18,0,110,-11,85,14,6037,0,169,110
05-23-21,Haywood,2716,0,2273,0,443,0,2594,0,14132,5,16726,5,0,62,0,5,0,2649,0,84,62
05-23-21,Henderson,3819,1,2631,0,1188,1,3282,0,16452,3,19734,3,0,76,0,18,1,3725,0,80,76
05-23-21,Henry,3226,2,2467,2,759,0,2855,2,18464,14,21319,16,0,76,-2,27,4,3123,0,80,76
05-23-21,Hickman,2860,0,2302,0,558,0,2652,0,17269,9,19921,9,0,46,-1,15,1,2799,0,59,46
05-23-21,Houston,1102,0,828,0,274,0,948,0,10888,4,11836,4,0,33,-1,5,1,1064,0,40,33
05-23-21,Humphreys,1845,6,1163,3,682,3,1357,3,12258,7,13615,10,0,28,4,35,2,1782,0,38,28
05-23-21,Jackson,1327,2,1033,2,294,0,1204,2,5734,4,6938,6,0,36,2,7,0,1284,0,41,36
05-23-21,Jefferson,6275,2,4263,2,2012,0,4822,2,40362,15,45184,17,0,125,-5,35,7,6115,0,200,125
05-23-21,Johnson,2431,0,2096,0,335,0,2233,0,16694,6,18927,6,0,39,-1,14,1,2378,0,59,39
05-23-21,Knox,51386,16,42792,7,8594,9,46840,9,341545,227,388385,236,1,639,-5,246,20,50501,0,1400,639
05-23-21,Lake,1710,1,1517,1,193,0,1786,1,10349,6,12135,7,0,26,0,7,1,1677,0,28,26
05-23-21,Lauderdale,3225,0,2507,0,718,0,2878,0,21884,15,24762,15,0,46,0,25,0,3154,0,85,45
05-23-21,Lawrence,6012,6,4671,6,1341,0,5152,6,30670,22,35822,28,0,92,4,56,2,5864,0,156,92
05-23-21,Lewis,1589,0,1181,0,408,0,1279,0,10221,4,11500,4,0,26,0,7,0,1556,0,43,26
05-23-21,Lincoln,4372,1,3368,1,1004,0,3828,1,18347,18,22175,19,0,63,0,10,1,4299,0,88,62
05-23-21,Loudon,6214,1,4706,0,1508,1,5158,1,32577,19,37735,20,1,70,-4,41,4,6103,0,143,70
05-23-21,Macon,3639,1,2812,1,827,0,3307,1,17664,11,20971,12,0,78,0,14,1,3547,0,129,78
05-23-21,Madison,11332,1,6343,0,4989,1,7648,0,57945,44,65593,44,0,241,-1,53,2,11038,0,340,241
05-23-21,Marion,3145,0,2681,0,464,0,2997,0,20449,9,23446,9,0,47,-1,17,1,3081,0,115,47
05-23-21,Marshall,4211,1,3279,1,932,0,3720,2,23909,11,27629,13,0,58,1,19,0,4134,0,92,58
05-23-21,Maury,13593,3,11857,3,1736,0,13092,4,77922,60,91014,64,0,173,-1,76,4,13344,0,298,172
05-23-21,McMinn,6572,0,5800,0,772,0,6397,1,44294,18,50691,19,0,99,-4,53,4,6420,0,167,99
05-23-21,McNairy,2856,0,2000,0,856,0,2425,0,19120,15,21545,15,0,54,-2,15,2,2787,0,67,54
05-23-21,Meigs,1400,0,1249,0,151,0,1388,0,8430,6,9818,6,0,25,0,8,0,1367,0,46,25
05-23-21,Monroe,5911,1,4638,1,1273,0,5200,2,28534,10,33734,12,0,96,-5,45,6,5770,0,162,96
05-23-21,Montgomery,20646,5,15092,5,5554,0,16588,6,126353,123,142941,129,0,228,-5,224,10,20194,0,312,228
05-23-21,Moore,1019,0,783,0,236,0,884,0,5011,1,5895,1,0,17,0,6,0,996,0,18,17
05-23-21,Morgan,2524,0,1837,0,687,0,1997,0,15924,11,17921,11,0,39,0,13,0,2472,0,46,39
05-23-21,Obion,4574,0,3369,0,1205,0,3820,0,23629,12,27449,12,0,96,-1,28,1,4450,0,103,96
05-23-21,Out of State,17934,17,14216,11,3718,6,16090,10,663400,328,679490,338,0,100,4,168,13,17666,0,219,100
05-23-21,Overton,3030,0,2264,0,766,0,2666,0,15567,3,18233,3,0,61,-2,11,2,2958,0,64,61
05-23-21,Pending,16901,12,10862,8,6039,4,12080,8,440042,392,452122,400,0,134,9,99,3,16668,0,139,133
05-23-21,Perry,1073,0,920,0,153,0,1037,0,6290,1,7327,1,0,28,0,3,0,1042,0,28,28
05-23-21,Pickett,764,0,505,0,259,0,608,0,4051,0,4659,0,0,24,0,7,0,733,0,28,24
05-23-21,Polk,2102,0,1883,0,219,0,2090,1,10078,8,12168,9,0,25,-1,24,1,2053,0,92,25
05-23-21,Putnam,11463,1,9301,1,2162,0,11141,1,75277,23,86418,24,0,175,-1,48,2,11240,0,213,175
05-23-21,Rhea,4374,0,3776,0,598,0,4228,0,28086,12,32314,12,0,75,0,16,0,4283,0,86,75
05-23-21,Roane,6343,0,4858,0,1485,0,5412,0,45149,21,50561,21,0,105,-6,28,6,6210,0,154,105
05-23-21,Robertson,9830,4,7673,3,2157,1,8653,6,46392,46,55045,52,0,132,-3,52,7,9646,0,442,132
05-23-21,Rutherford,43401,6,36916,4,6485,2,42893,8,255833,249,298726,257,0,440,-13,267,19,42694,0,598,440
05-23-21,Scott,3181,2,1719,0,1462,2,1840,1,12077,6,13917,7,0,45,1,35,1,3101,0,69,45
05-23-21,Sequatchie,1731,1,1338,1,393,0,1462,1,12207,5,13669,6,0,29,-1,22,2,1680,0,41,29
05-23-21,Sevier,13480,0,11439,0,2041,0,12607,0,70375,39,82982,39,0,176,-12,49,12,13255,0,286,176
05-23-21,Shelby,97295,66,89811,53,7484,13,110598,70,1068167,1042,1178765,1112,-2,1656,-14,1112,82,94527,0,3807,1656
05-23-21,Smith,2787,0,2079,0,708,0,2600,0,14274,8,16874,8,0,39,-2,9,2,2739,0,59,39
05-23-21,Stewart,1353,0,1016,0,337,0,1151,0,7307,3,8458,3,0,28,-1,28,1,1297,0,26,28
05-23-21,Sullivan,17111,12,14861,12,2250,0,15980,14,100762,64,116742,78,0,302,-4,231,16,16578,0,786,301
05-23-21,Sumner,24257,5,21319,3,2938,2,24144,3,130307,106,154451,109,0,349,-12,177,17,23731,0,722,348
05-23-21,Tipton,7441,1,5132,1,2309,0,6190,1,51269,47,57459,48,1,104,-2,64,2,7273,0,164,103
05-23-21,Trousdale,2509,0,2347,0,162,0,2514,0,9653,12,12167,12,0,22,0,6,0,2481,0,41,22
05-23-21,Unicoi,2051,0,1543,0,508,0,1698,0,14342,11,16040,11,0,49,-2,11,2,1991,0,71,49
05-23-21,Union,1935,0,1619,0,316,0,1744,0,11043,2,12787,2,0,34,-2,12,2,1889,0,60,34
05-23-21,Van Buren,858,1,706,1,152,0,783,1,5460,1,6243,2,0,23,0,5,1,830,0,24,23
05-23-21,Warren,5550,0,4716,0,834,0,5362,0,34721,12,40083,12,0,82,-2,14,2,5454,0,86,82
05-23-21,Washington,14764,6,12623,6,2141,0,13870,6,91461,46,105331,52,0,248,-8,108,14,14408,0,376,248
05-23-21,Wayne,2975,1,2384,1,591,0,2622,1,11624,12,14246,13,0,34,0,10,1,2931,0,61,34
05-23-21,Weakley,4187,0,3052,0,1135,0,3496,1,22480,8,25976,9,0,67,-7,28,7,4092,0,79,67
05-23-21,White,3705,1,3003,1,702,0,3659,1,23820,11,27479,12,0,71,-5,37,6,3597,0,118,71
05-23-21,Williamson,28225,6,23649,4,4576,2,26249,4,196550,204,222799,208,0,217,-8,148,14,27860,0,294,217
05-23-21,Wilson,18982,8,17019,7,1963,1,19314,11,115116,119,134430,130,2,238,0,135,6,18609,0,342,238
05-22-21,Anderson,8821,5,6532,2,2289,3,7327,2,65492,40,72819,42,0,172,-3,55,8,8594,0,223,172
05-22-21,Bedford,6545,0,5118,0,1427,0,5905,1,33210,35,39115,36,0,130,-1,28,1,6387,0,138,130
05-22-21,Benton,1682,0,1311,0,371,0,1452,0,9422,5,10874,5,0,40,-2,11,2,1631,0,41,40
05-22-21,Bledsoe,2178,1,1953,1,225,0,2071,1,16756,17,18827,18,0,11,-1,26,2,2141,0,33,11
05-22-21,Blount,15604,6,13228,3,2376,3,14612,4,80025,82,94637,86,0,196,-3,85,9,15323,0,361,196
05-22-21,Bradley,15174,2,12337,2,2837,0,14024,4,71268,91,85292,95,0,152,-3,100,5,14922,1,678,152
05-22-21,Campbell,4191,0,2284,0,1907,0,2562,0,25623,18,28185,18,0,63,-1,23,1,4105,0,128,63
05-22-21,Cannon,1932,0,1535,0,397,0,1709,0,9815,10,11524,10,0,31,0,9,0,1892,0,39,31
05-22-21,Carroll,3645,1,2361,0,1284,1,2806,0,20272,13,23078,13,0,84,0,22,1,3539,0,85,84
05-22-21,Carter,6689,1,5796,1,893,0,6371,1,40975,32,47346,33,0,158,0,49,1,6482,0,234,158
05-22-21,Cheatham,4600,0,3485,0,1115,0,3938,0,29034,20,32972,20,0,56,-4,30,4,4514,0,90,56
05-22-21,Chester,2167,1,1541,0,626,1,1835,1,12463,6,14298,7,0,51,-1,19,2,2097,0,45,51
05-22-21,Claiborne,3192,0,2037,0,1155,0,2188,0,25203,11,27391,11,0,74,-2,7,2,3111,0,95,74
05-22-21,Clay,1104,0,757,0,347,0,874,0,5794,1,6668,1,0,30,0,1,0,1073,0,25,30
05-22-21,Cocke,4534,0,2970,0,1564,0,3279,0,23424,10,26703,10,0,100,-1,20,1,4414,0,120,100
05-22-21,Coffee,6934,2,4772,1,2162,1,5833,1,47465,37,53298,38,0,124,1,33,1,6777,0,126,124
05-22-21,Crockett,2041,0,1226,0,815,0,1431,0,7584,5,9015,5,0,49,0,9,0,1983,0,32,49
05-22-21,Cumberland,6810,0,5576,0,1234,0,6408,1,50306,33,56714,34,0,133,-5,54,5,6623,0,167,133
05-22-21,Davidson,89997,27,84007,20,5990,7,102099,26,1053654,862,1155753,888,0,946,0,532,27,88519,0,2003,946
05-22-21,Decatur,1599,2,1179,2,420,0,1401,2,11197,5,12598,7,0,39,2,10,0,1550,0,40,39
05-22-21,Dekalb,2816,0,2069,0,747,0,2386,0,17707,14,20093,14,0,54,-3,12,3,2750,0,57,54
05-22-21,Dickson,6883,0,4978,0,1905,0,5875,0,37674,20,43549,20,0,114,-3,27,3,6742,0,122,114
05-22-21,Dyer,5452,1,3578,1,1874,0,4043,1,22556,14,26599,15,0,106,-1,22,2,5324,0,114,106
05-22-21,Fayette,5142,2,4351,2,791,0,5393,5,40048,41,45441,46,-1,78,-3,41,6,5023,0,137,79
05-22-21,Fentress,2440,2,2095,0,345,2,2391,0,13853,1,16244,1,0,47,0,14,2,2379,0,64,47
05-22-21,Franklin,5169,0,4287,0,882,0,5020,1,39870,16,44890,17,0,90,-3,13,3,5066,0,110,90
05-22-21,Gibson,6593,2,3941,2,2652,0,4767,2,30870,23,35637,25,0,147,1,63,1,6383,0,117,147
05-22-21,Giles,4020,1,3292,1,728,0,3788,1,23837,14,27625,15,0,101,1,24,0,3895,0,111,100
05-22-21,Grainger,2650,2,1947,2,703,0,2182,2,14551,4,16733,6,0,50,2,13,0,2587,0,75,50
05-22-21,Greene,7953,0,6340,0,1613,0,7060,1,56453,60,63513,61,0,157,-10,47,10,7749,0,201,157
05-22-21,Grundy,1794,0,1499,0,295,0,1717,0,9613,5,11330,5,0,35,0,2,0,1757,0,62,35
05-22-21,Hamblen,8636,0,5976,0,2660,0,6718,0,47539,15,54257,15,0,174,-1,28,1,8434,0,268,174
05-22-21,Hamilton,44828,18,38287,9,6541,9,42978,17,335485,376,378463,393,0,498,-11,356,29,43974,0,1191,498
05-22-21,Hancock,601,0,410,0,191,0,436,0,4114,2,4550,2,0,12,0,10,0,579,0,24,12
05-22-21,Hardeman,3548,2,2843,2,705,0,3323,2,26412,119,29735,121,0,64,1,22,1,3462,0,105,64
05-22-21,Hardin,3589,0,2415,0,1174,0,2871,0,24241,12,27112,12,0,68,-2,13,2,3508,0,71,68
05-22-21,Hawkins,6229,1,5006,0,1223,1,5355,1,38595,37,43950,38,0,110,-10,96,11,6023,0,169,110
05-22-21,Haywood,2716,2,2273,0,443,2,2594,0,14127,8,16721,8,0,62,0,5,2,2649,0,84,62
05-22-21,Henderson,3818,0,2631,0,1187,0,3282,0,16449,4,19731,4,0,76,-2,18,2,3724,0,80,76
05-22-21,Henry,3224,1,2465,0,759,1,2853,0,18450,9,21303,9,0,76,-1,29,2,3119,0,80,76
05-22-21,Hickman,2860,2,2302,2,558,0,2652,2,17260,9,19912,11,0,46,2,16,0,2798,0,59,46
05-22-21,Houston,1102,1,828,0,274,1,948,0,10884,10,11832,10,0,33,1,6,0,1063,0,40,33
05-22-21,Humphreys,1839,0,1160,0,679,0,1354,0,12251,2,13605,2,0,28,-2,31,2,1780,0,38,28
05-22-21,Jackson,1325,0,1031,0,294,0,1202,0,5730,2,6932,2,0,36,-1,5,1,1284,0,41,36
05-22-21,Jefferson,6273,1,4261,0,2012,1,4820,0,40347,26,45167,26,0,125,-5,40,6,6108,0,200,125
05-22-21,Johnson,2431,1,2096,0,335,1,2233,0,16688,8,18921,8,0,39,1,15,0,2377,0,59,39
05-22-21,Knox,51370,9,42785,4,8585,5,46831,3,341318,269,388149,272,0,638,-5,251,14,50481,0,1400,639
05-22-21,Lake,1709,0,1516,0,193,0,1785,0,10343,6,12128,6,0,26,0,7,0,1676,0,28,26
05-22-21,Lauderdale,3225,1,2507,1,718,0,2878,1,21869,20,24747,21,0,46,0,25,1,3154,0,85,45
05-22-21,Lawrence,6006,2,4665,0,1341,2,5146,3,30648,27,35794,30,0,92,-3,52,5,5862,0,156,92
05-22-21,Lewis,1589,0,1181,0,408,0,1279,0,10217,5,11496,5,0,26,0,7,0,1556,0,43,26
05-22-21,Lincoln,4371,1,3367,1,1004,0,3827,1,18329,22,22156,23,0,63,-4,10,5,4298,0,88,62
05-22-21,Loudon,6213,6,4706,4,1507,2,5157,5,32558,23,37715,28,0,69,5,45,1,6099,0,143,70
05-22-21,Macon,3638,1,2811,1,827,0,3306,1,17653,5,20959,6,0,78,-2,14,3,3546,0,129,78
05-22-21,Madison,11331,2,6343,2,4988,0,7648,2,57901,55,65549,57,0,241,1,54,1,11036,0,340,241
05-22-21,Marion,3145,1,2681,1,464,0,2997,2,20440,17,23437,19,0,47,1,18,0,3080,0,115,47
05-22-21,Marshall,4210,1,3278,0,932,1,3718,1,23898,14,27616,15,0,58,0,18,1,4134,0,92,58
05-22-21,Maury,13590,4,11854,4,1736,0,13088,3,77862,68,90950,71,0,173,2,77,2,13340,0,298,172
05-22-21,McMinn,6572,2,5800,1,772,1,6396,1,44276,23,50672,24,0,99,1,57,1,6416,1,167,99
05-22-21,McNairy,2856,1,2000,0,856,1,2425,0,19105,23,21530,23,0,54,-4,17,5,2785,0,67,54
05-22-21,Meigs,1400,0,1249,0,151,0,1388,0,8424,10,9812,10,0,25,0,8,0,1367,0,46,25
05-22-21,Monroe,5910,0,4637,0,1273,0,5198,0,28524,14,33722,14,0,96,-7,50,7,5764,0,162,96
05-22-21,Montgomery,20641,14,15087,10,5554,4,16582,10,126230,187,142812,197,0,228,-6,229,20,20184,1,312,228
05-22-21,Moore,1019,0,783,0,236,0,884,0,5010,2,5894,2,0,17,0,6,0,996,0,18,17
05-22-21,Morgan,2524,0,1837,0,687,0,1997,0,15913,13,17910,13,0,39,-1,13,1,2472,0,46,39
05-22-21,Obion,4574,0,3369,0,1205,0,3820,0,23617,22,27437,22,0,96,-5,29,5,4449,0,103,96
05-22-21,Out of State,17917,12,14205,5,3712,7,16080,7,663072,423,679152,430,0,100,3,164,9,17653,0,219,100
05-22-21,Overton,3030,1,2264,1,766,0,2666,1,15564,8,18230,9,0,61,1,13,0,2956,0,64,61
05-22-21,Pending,16889,8,10854,5,6035,3,12072,7,439650,512,451722,519,0,134,4,90,4,16665,0,139,133
05-22-21,Perry,1073,0,920,0,153,0,1037,0,6289,9,7326,9,0,28,0,3,0,1042,0,28,28
05-22-21,Pickett,764,0,505,0,259,0,608,0,4051,1,4659,1,0,24,0,7,0,733,0,28,24
05-22-21,Polk,2102,2,1883,2,219,0,2089,2,10070,13,12159,15,0,25,1,25,1,2052,0,92,25
05-22-21,Putnam,11462,3,9300,3,2162,0,11140,4,75254,37,86394,41,0,175,-5,49,8,11238,0,213,175
05-22-21,Rhea,4374,0,3776,0,598,0,4228,0,28074,24,32302,24,0,75,-2,16,2,4283,0,86,75
05-22-21,Roane,6343,0,4858,0,1485,0,5412,0,45128,31,50540,31,0,105,-2,34,2,6204,0,154,105
05-22-21,Robertson,9826,2,7670,1,2156,1,8647,3,46346,46,54993,49,0,132,-1,55,3,9639,0,442,132
05-22-21,Rutherford,43395,19,36912,13,6483,6,42885,16,255584,400,298469,416,0,440,-2,280,21,42675,0,598,440
05-22-21,Scott,3179,1,1719,1,1460,0,1839,2,12071,10,13910,12,0,45,-1,34,2,3100,0,69,45
05-22-21,Sequatchie,1730,1,1337,1,393,0,1461,1,12202,4,13663,5,0,29,1,23,0,1678,0,41,29
05-22-21,Sevier,13480,0,11439,0,2041,0,12607,0,70336,34,82943,34,0,176,-5,61,5,13243,0,286,176
05-22-21,Shelby,97229,93,89758,81,7471,12,110528,111,1067125,1797,1177653,1908,5,1658,17,1126,71,94445,0,3807,1656
05-22-21,Smith,2787,0,2079,0,708,0,2600,0,14266,7,16866,7,0,39,0,11,0,2737,0,59,39
05-22-21,Stewart,1353,3,1016,0,337,3,1151,0,7304,9,8455,9,0,28,3,29,0,1296,0,26,28
05-22-21,Sullivan,17099,9,14849,9,2250,0,15966,10,100698,128,116664,138,0,302,-18,235,27,16562,0,786,301
05-22-21,Sumner,24252,5,21316,4,2936,1,24141,4,130201,106,154342,110,0,349,-10,189,15,23714,0,722,348
05-22-21,Tipton,7440,4,5131,3,2309,1,6189,3,51222,65,57411,68,-1,103,-2,66,7,7271,0,164,103
05-22-21,Trousdale,2509,0,2347,0,162,0,2514,0,9641,10,12155,10,0,22,0,6,0,2481,0,41,22
05-22-21,Unicoi,2051,2,1543,1,508,1,1698,1,14331,7,16029,8,0,49,-1,13,3,1989,0,71,49
05-22-21,Union,1935,0,1619,0,316,0,1744,0,11041,7,12785,7,0,34,-1,14,1,1887,0,60,34
05-22-21,Van Buren,857,0,705,0,152,0,782,0,5459,4,6241,4,0,23,0,5,0,829,0,24,23
05-22-21,Warren,5550,1,4716,1,834,0,5362,1,34709,37,40071,38,0,82,1,16,0,5452,0,86,82
05-22-21,Washington,14758,2,12617,2,2141,0,13864,3,91415,100,105279,103,0,248,-17,116,19,14394,0,376,248
05-22-21,Wayne,2974,2,2383,2,591,0,2621,2,11612,7,14233,9,0,34,0,10,2,2930,0,61,34
05-22-21,Weakley,4187,5,3052,3,1135,2,3495,3,22472,14,25967,17,0,67,3,35,2,4085,0,79,67
05-22-21,White,3704,1,3002,0,702,1,3658,0,23809,17,27467,17,0,71,-1,42,2,3591,0,118,71
05-22-21,Williamson,28219,6,23645,4,4574,2,26245,9,196346,193,222591,202,0,217,-15,156,21,27846,0,294,217
05-22-21,Wilson,18974,4,17012,4,1962,0,19303,4,114997,123,134300,127,0,236,-5,135,9,18603,0,342,238
05-21-21,Anderson,8816,2,6530,0,2286,2,7325,1,65452,70,72777,71,0,172,-7,58,9,8586,0,223,172
05-21-21,Bedford,6545,2,5118,1,1427,1,5904,1,33175,34,39079,35,1,130,-2,29,3,6386,0,138,130
05-21-21,Benton,1682,0,1311,0,371,0,1452,0,9417,6,10869,6,0,40,-2,13,2,1629,0,41,40
05-21-21,Bledsoe,2177,4,1952,4,225,0,2070,4,16739,20,18809,24,0,11,1,27,3,2139,1,33,11
05-21-21,Blount,15598,2,13225,0,2373,2,14608,0,79943,117,94551,117,0,196,-2,88,4,15314,0,361,196
05-21-21,Bradley,15172,9,12335,9,2837,0,14020,8,71177,130,85197,138,0,152,-7,103,16,14917,0,677,152
05-21-21,Campbell,4191,5,2284,3,1907,2,2562,3,25605,24,28167,27,0,63,-1,24,6,4104,0,128,63
05-21-21,Cannon,1932,1,1535,0,397,1,1709,0,9805,12,11514,12,0,31,0,9,1,1892,0,39,31
05-21-21,Carroll,3644,0,2361,0,1283,0,2806,0,20259,20,23065,20,1,84,-3,22,2,3538,0,85,84
05-21-21,Carter,6688,4,5795,3,893,1,6370,4,40943,33,47313,37,0,158,1,49,3,6481,0,234,158
05-21-21,Cheatham,4600,3,3485,0,1115,3,3938,1,29014,33,32952,34,0,56,1,34,2,4510,0,90,56
05-21-21,Chester,2166,3,1541,1,625,2,1834,1,12457,12,14291,13,0,51,-1,20,4,2095,0,45,51
05-21-21,Claiborne,3192,1,2037,0,1155,1,2188,0,25192,35,27380,35,0,74,0,9,1,3109,0,95,74
05-21-21,Clay,1104,0,757,0,347,0,874,0,5793,7,6667,7,0,30,0,1,0,1073,0,25,30
05-21-21,Cocke,4534,3,2970,1,1564,2,3279,1,23414,26,26693,27,0,100,-7,21,10,4413,0,120,100
05-21-21,Coffee,6932,4,4771,1,2161,3,5832,2,47428,44,53260,46,0,124,0,32,4,6776,0,126,124
05-21-21,Crockett,2041,2,1226,2,815,0,1431,1,7579,5,9010,6,0,49,2,9,0,1983,0,32,49
05-21-21,Cumberland,6810,11,5576,8,1234,3,6407,8,50273,29,56680,37,0,133,5,59,6,6618,0,167,133
05-21-21,Davidson,89970,45,83987,34,5983,11,102073,33,1052792,1286,1154865,1319,0,946,-19,532,64,88492,0,2003,945
05-21-21,Decatur,1597,2,1177,2,420,0,1399,3,11192,14,12591,17,0,39,1,8,1,1550,0,40,39
05-21-21,Dekalb,2816,1,2069,0,747,1,2386,0,17693,33,20079,33,0,54,-1,15,2,2747,0,57,54
05-21-21,Dickson,6883,4,4978,1,1905,3,5875,1,37654,48,43529,49,0,114,2,30,2,6739,0,122,114
05-21-21,Dyer,5451,1,3577,0,1874,1,4042,1,22542,22,26584,23,0,106,1,23,0,5322,0,114,106
05-21-21,Fayette,5140,7,4349,5,791,2,5388,7,40007,59,45395,66,0,79,2,44,5,5017,0,137,79
05-21-21,Fentress,2438,1,2095,1,343,0,2391,1,13852,12,16243,13,0,47,-1,14,2,2377,0,64,47
05-21-21,Franklin,5169,3,4287,2,882,1,5019,2,39854,24,44873,26,0,90,0,16,3,5063,0,110,90
05-21-21,Gibson,6591,12,3939,2,2652,10,4765,1,30847,37,35612,38,0,147,8,62,4,6382,0,117,147
05-21-21,Giles,4019,0,3291,0,728,0,3787,0,23823,17,27610,17,0,101,0,23,0,3895,0,111,100
05-21-21,Grainger,2648,2,1945,1,703,1,2180,1,14547,16,16727,17,0,50,0,11,2,2587,0,75,50
05-21-21,Greene,7953,4,6340,4,1613,0,7059,5,56393,77,63452,82,0,157,-2,57,6,7739,0,201,157
