DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED,TOTAL_DEATHS_BY_DOD
05-18-21,Giles,4015,2,3288,2,727,0,3782,2,23722,19,27504,21,1,101,1,22,0,3892,0,111,100
05-18-21,Grainger,2642,2,1941,2,701,0,2176,2,14476,6,16652,8,0,50,-1,15,3,2577,0,75,50
05-18-21,Greene,7944,4,6328,4,1616,0,7087,5,53571,59,60658,64,0,157,-7,66,11,7721,0,201,157
05-18-21,Grundy,1794,0,1499,0,295,0,1716,1,9582,11,11298,12,0,35,-1,2,1,1757,0,62,35
05-18-21,Hamblen,8640,6,5975,1,2665,5,6715,1,47346,29,54061,30,0,174,2,38,4,8428,0,267,174
05-18-21,Hamilton,44710,34,38210,17,6500,17,42876,22,333433,403,376309,425,1,497,-4,400,37,43813,0,1179,497
05-18-21,Hancock,598,1,408,0,190,1,435,0,4073,5,4508,5,0,12,1,9,0,577,0,23,12
05-18-21,Hardeman,3543,0,2839,0,704,0,3319,0,26175,9,29494,9,0,64,-5,26,5,3453,0,105,64
05-18-21,Hardin,3588,2,2414,2,1174,0,2871,3,24146,21,27017,24,0,68,2,20,0,3500,0,70,68
05-18-21,Hawkins,6207,11,4988,8,1219,3,5379,8,36903,33,42282,41,1,109,-7,136,17,5962,2,168,109
05-18-21,Haywood,2715,0,2274,0,441,0,2594,0,14067,23,16661,23,0,62,0,7,0,2646,0,84,62
05-18-21,Henderson,3817,5,2630,1,1187,4,3282,1,16403,7,19685,8,0,76,3,29,2,3712,0,79,76
05-18-21,Henry,3217,4,2461,4,756,0,2846,4,18364,18,21210,22,0,76,0,39,4,3102,0,78,76
05-18-21,Hickman,2853,0,2297,0,556,0,2647,0,17216,20,19863,20,0,46,-1,17,1,2790,0,59,46
05-18-21,Houston,1099,0,826,0,273,0,946,0,10836,8,11782,8,0,33,0,6,0,1060,0,40,33
05-18-21,Humphreys,1830,1,1155,1,675,0,1345,1,12207,19,13552,20,0,28,-3,33,4,1769,0,38,28
05-18-21,Jackson,1326,1,1033,0,293,1,1204,0,5717,6,6921,6,0,36,-1,8,2,1282,0,41,36
05-18-21,Jefferson,6256,4,4256,1,2000,3,4812,1,40205,21,45017,22,0,125,-5,48,9,6083,0,197,125
05-18-21,Johnson,2427,2,2093,2,334,0,2234,2,16557,16,18791,18,0,39,-1,17,3,2371,0,60,39
05-18-21,Knox,51225,27,42671,14,8554,13,46694,14,339534,445,386228,459,1,638,-20,302,46,50285,0,1395,638
05-18-21,Lake,1707,2,1516,1,191,1,1785,1,10322,6,12107,7,0,26,2,5,0,1676,0,27,26
05-18-21,Lauderdale,3214,3,2497,2,717,1,2867,2,21789,35,24656,37,1,45,-3,27,5,3142,0,84,44
05-18-21,Lawrence,6000,3,4664,3,1336,0,5133,4,30470,29,35603,33,0,91,-11,67,14,5842,0,154,91
05-18-21,Lewis,1586,0,1180,0,406,0,1277,0,10194,6,11471,6,0,26,0,6,0,1554,0,43,26
05-18-21,Lincoln,4372,2,3366,1,1006,1,3824,2,18241,11,22065,13,0,63,0,20,2,4289,1,89,62
05-18-21,Loudon,6178,6,4681,4,1497,2,5126,6,32388,29,37514,35,0,69,1,45,5,6064,0,140,69
05-18-21,Macon,3632,1,2806,1,826,0,3299,1,17552,42,20851,43,0,78,0,16,1,3538,0,129,78
05-18-21,Madison,11295,2,6322,0,4973,2,7627,0,57569,72,65196,72,0,241,-2,56,4,10998,0,338,241
05-18-21,Marion,3135,4,2677,2,458,2,2991,2,20353,17,23344,19,0,47,3,12,1,3076,0,115,47
05-18-21,Marshall,4207,1,3279,0,928,1,3714,0,23812,18,27526,18,0,58,-4,20,5,4129,0,92,58
05-18-21,Maury,13585,8,11849,7,1736,1,13072,7,77503,80,90575,87,0,172,-4,94,12,13319,0,298,171
05-18-21,McMinn,6567,3,5797,2,770,1,6388,3,44087,42,50475,45,0,99,-4,59,7,6409,0,164,99
05-18-21,McNairy,2850,1,1995,1,855,0,2420,1,19001,21,21421,22,0,54,-2,22,3,2774,0,66,54
05-18-21,Meigs,1396,2,1246,1,150,1,1385,1,8377,11,9762,12,0,25,1,5,1,1366,0,46,25
05-18-21,Monroe,5895,5,4630,2,1265,3,5188,2,28411,33,33599,35,0,96,0,50,5,5749,0,164,96
05-18-21,Montgomery,20564,16,15046,9,5518,7,16533,10,125249,239,141782,249,0,228,-25,269,41,20067,0,309,228
05-18-21,Moore,1018,0,782,0,236,0,882,0,4987,6,5869,6,0,17,0,7,0,994,0,18,17
05-18-21,Morgan,2523,2,1837,0,686,2,1995,0,15841,15,17836,15,0,39,0,25,2,2459,0,46,39
05-18-21,Obion,4562,6,3365,3,1197,3,3814,4,23493,42,27307,46,0,96,5,27,1,4439,0,102,96
05-18-21,Out of State,18164,32,14400,22,3764,10,16255,16,659366,1021,675621,1037,0,99,17,176,15,17889,0,224,99
05-18-21,Overton,3026,2,2261,0,765,2,2662,0,15518,10,18180,10,0,61,-3,10,5,2955,0,64,61
05-18-21,Pending,16942,35,10896,21,6046,14,12113,20,436096,725,448209,745,0,134,19,136,16,16672,0,139,133
05-18-21,Perry,1073,0,921,0,152,0,1037,0,6258,5,7295,5,0,28,-1,5,1,1040,0,28,28
05-18-21,Pickett,758,0,500,0,258,0,603,0,4048,5,4651,5,0,24,0,1,0,733,0,28,24
05-18-21,Polk,2097,0,1878,0,219,0,2083,0,10001,29,12084,29,0,25,-6,21,6,2051,0,91,25
05-18-21,Putnam,11448,4,9289,4,2159,0,11128,5,74992,82,86120,87,0,175,-8,69,12,11204,0,211,175
05-18-21,Rhea,4371,1,3774,1,597,0,4224,2,27936,47,32160,49,0,75,-4,24,5,4272,1,87,75
05-18-21,Roane,6331,2,4845,0,1486,2,5397,0,44878,50,50275,50,0,105,-4,39,6,6187,0,154,105
05-18-21,Robertson,9817,5,7663,3,2154,2,8632,3,46108,67,54740,70,0,132,0,56,5,9629,0,442,132
05-18-21,Rutherford,43309,15,36855,12,6454,3,42821,14,253709,451,296530,465,1,438,-19,299,33,42572,0,597,438
05-18-21,Scott,3167,2,1716,1,1451,1,1835,1,12009,21,13844,22,0,45,-2,41,4,3081,0,69,45
05-18-21,Sequatchie,1725,1,1332,0,393,1,1456,0,12151,7,13607,7,0,29,-2,24,3,1672,0,41,29
05-18-21,Sevier,13472,6,11431,2,2041,4,12588,4,70051,89,82639,93,0,176,-12,94,18,13202,0,286,176
05-18-21,Shelby,96867,90,89443,71,7424,19,110079,90,1058124,2233,1168203,2323,-3,1637,-42,1217,135,94013,0,3772,1637
05-18-21,Smith,2788,0,2079,0,709,0,2597,0,14211,5,16808,5,0,39,-1,12,1,2737,0,59,39
05-18-21,Stewart,1344,6,1012,1,332,5,1146,1,7250,7,8396,8,0,28,6,20,0,1296,0,26,28
05-18-21,Sullivan,17034,13,14789,12,2245,1,16037,12,95436,125,111473,137,1,302,-17,258,29,16474,0,784,301
05-18-21,Sumner,24207,18,21281,11,2926,7,24105,13,129605,176,153710,189,0,349,-3,233,21,23625,0,722,348
05-18-21,Tipton,7414,8,5119,5,2295,3,6173,4,50878,92,57051,96,1,104,-2,66,9,7244,0,162,103
05-18-21,Trousdale,2507,0,2345,0,162,0,2513,0,9599,4,12112,4,0,22,-1,6,1,2479,0,41,22
05-18-21,Unicoi,2047,0,1540,0,507,0,1693,0,14196,15,15889,15,0,49,-2,16,2,1982,0,71,49
05-18-21,Union,1930,1,1613,1,317,0,1739,2,10999,8,12738,10,0,34,-3,16,4,1880,0,60,34
05-18-21,Van Buren,855,0,703,0,152,0,779,0,5438,0,6217,0,0,23,-1,5,1,827,0,24,23
05-18-21,Warren,5560,1,4726,1,834,0,5360,1,34568,27,39928,28,0,81,-2,22,3,5457,0,86,81
05-18-21,Washington,14736,12,12597,9,2139,3,13868,12,89022,93,102890,105,2,247,-9,145,19,14344,0,375,247
05-18-21,Wayne,2968,0,2378,0,590,0,2615,0,11572,5,14187,5,0,34,0,6,0,2928,0,61,34
05-18-21,Weakley,4173,1,3046,0,1127,1,3489,1,22407,14,25896,15,1,67,-4,34,4,4072,0,78,67
05-18-21,White,3697,2,3000,2,697,0,3652,1,23705,17,27357,18,1,71,-5,55,6,3571,0,118,71
05-18-21,Williamson,28179,17,23625,10,4554,7,26213,11,195186,266,221399,277,0,217,-8,198,25,27764,0,294,217
05-18-21,Wilson,18949,10,16992,9,1957,1,19277,10,114264,144,133541,154,0,236,-18,160,28,18553,0,340,236
05-17-21,Anderson,8809,6,6529,5,2280,1,7314,5,65056,59,72370,64,1,172,1,63,4,8574,0,222,172
05-17-21,Bedford,6537,9,5113,3,1424,6,5895,4,33020,14,38915,18,0,129,-1,30,10,6378,0,138,129
05-17-21,Benton,1681,5,1309,1,372,4,1451,1,9379,0,10830,1,0,40,4,21,1,1620,1,41,40
05-17-21,Bledsoe,2167,4,1943,1,224,3,2061,1,16634,1,18695,2,0,11,-2,26,6,2130,0,32,11
05-17-21,Blount,15582,1,13214,1,2368,0,14584,2,79331,72,93915,74,0,196,-11,107,12,15279,0,360,196
05-17-21,Bradley,15130,9,12300,7,2830,2,13981,8,70605,64,84586,72,0,151,-8,108,17,14871,0,673,152
05-17-21,Campbell,4181,3,2279,0,1902,3,2557,0,25515,14,28072,14,0,63,1,25,2,4093,0,129,63
05-17-21,Cannon,1928,0,1532,0,396,0,1706,0,9745,8,11451,8,0,31,-1,10,1,1887,0,39,31
05-17-21,Carroll,3638,2,2359,0,1279,2,2801,0,20181,13,22982,13,0,83,1,29,1,3526,0,83,83
05-17-21,Carter,6674,4,5780,3,894,1,6362,4,40050,30,46412,34,0,158,-1,54,5,6462,0,234,158
05-17-21,Cheatham,4593,10,3481,1,1112,9,3933,1,28802,44,32735,45,0,56,4,42,6,4495,0,90,56
05-17-21,Chester,2157,2,1537,1,620,1,1830,1,12403,10,14233,11,0,51,0,20,2,2086,0,45,51
05-17-21,Claiborne,3190,1,2036,0,1154,1,2184,0,25074,8,27258,8,0,73,-2,12,3,3105,0,95,73
05-17-21,Clay,1104,1,757,1,347,0,874,1,5774,4,6648,5,0,30,0,1,1,1073,0,25,30
05-17-21,Cocke,4527,1,2968,0,1559,1,3276,0,23233,22,26509,22,0,99,-5,36,6,4392,0,120,99
05-17-21,Coffee,6927,3,4771,1,2156,2,5824,1,47236,14,53060,15,1,124,-1,34,3,6769,0,126,124
05-17-21,Crockett,2037,2,1224,1,813,1,1430,1,7554,1,8984,2,0,49,2,7,0,1981,0,32,49
05-17-21,Cumberland,6782,10,5560,6,1222,4,6389,6,50107,23,56496,29,0,133,2,52,8,6597,0,167,133
05-17-21,Davidson,89819,60,83866,51,5953,9,101888,63,1047034,1507,1148922,1570,2,944,-20,576,78,88299,1,1996,944
05-17-21,Decatur,1593,1,1173,0,420,1,1395,0,11152,5,12547,5,0,39,0,7,1,1547,0,40,39
05-17-21,Dekalb,2809,2,2067,0,742,2,2384,0,17600,13,19984,13,0,54,1,15,1,2740,0,57,54
05-17-21,Dickson,6858,3,4968,3,1890,0,5863,3,37461,93,43324,96,1,114,-5,23,7,6721,0,122,114
05-17-21,Dyer,5447,3,3576,3,1871,0,4037,2,22440,8,26477,10,0,106,1,28,2,5313,1,114,106
05-17-21,Fayette,5128,4,4339,1,789,3,5373,1,39750,34,45123,35,-1,77,-6,59,11,4992,0,135,78
05-17-21,Fentress,2435,1,2092,1,343,0,2388,2,13802,10,16190,12,0,47,-2,20,3,2368,0,64,47
05-17-21,Franklin,5164,2,4283,0,881,2,5013,0,39739,17,44752,17,0,90,-2,25,4,5049,0,110,90
05-17-21,Gibson,6564,6,3926,5,2638,1,4751,5,30687,22,35438,27,0,146,1,47,5,6371,0,117,147
05-17-21,Giles,4013,1,3286,1,727,0,3780,1,23703,14,27483,15,0,100,-2,21,3,3892,0,111,100
05-17-21,Grainger,2640,3,1939,0,701,3,2174,0,14470,9,16644,9,0,50,0,16,3,2574,0,75,50
05-17-21,Greene,7940,3,6324,3,1616,0,7082,3,53512,76,60594,79,1,157,-6,73,8,7710,1,201,157
05-17-21,Grundy,1794,0,1499,0,295,0,1715,0,9571,4,11286,4,1,35,-1,3,0,1756,0,62,35
05-17-21,Hamblen,8634,6,5974,1,2660,5,6714,1,47317,24,54031,25,1,174,2,36,3,8424,0,267,174
05-17-21,Hamilton,44676,32,38193,14,6483,18,42854,20,333030,265,375884,285,0,496,-28,404,60,43776,0,1179,496
05-17-21,Hancock,597,2,408,1,189,1,435,0,4068,0,4503,0,0,12,2,8,0,577,0,23,12
05-17-21,Hardeman,3543,1,2839,1,704,0,3319,2,26166,9,29485,11,0,64,0,31,1,3448,0,105,64
05-17-21,Hardin,3586,1,2412,1,1174,0,2868,1,24125,8,26993,9,0,68,1,18,0,3500,0,70,68
05-17-21,Hawkins,6196,9,4980,3,1216,6,5371,2,36870,29,42241,31,1,108,-5,143,13,5945,2,166,109
05-17-21,Haywood,2715,0,2274,0,441,0,2594,0,14044,5,16638,5,0,62,-1,7,1,2646,0,84,62
05-17-21,Henderson,3812,1,2629,1,1183,0,3281,1,16396,5,19677,6,0,76,0,26,1,3710,0,79,76
05-17-21,Henry,3213,5,2457,3,756,2,2842,3,18346,20,21188,23,0,76,3,39,2,3098,0,78,76
05-17-21,Hickman,2853,1,2297,1,556,0,2647,1,17196,20,19843,21,0,46,0,18,1,2789,0,59,46
05-17-21,Houston,1099,1,826,1,273,0,946,1,10828,9,11774,10,0,33,0,6,1,1060,0,40,33
05-17-21,Humphreys,1829,5,1154,2,675,3,1344,1,12188,20,13532,21,0,28,1,36,4,1765,0,38,28
05-17-21,Jackson,1325,0,1033,0,292,0,1204,0,5711,1,6915,1,0,36,-1,9,1,1280,0,41,36
05-17-21,Jefferson,6252,5,4255,3,1997,2,4811,4,40184,27,44995,31,0,125,-2,53,7,6074,0,197,125
05-17-21,Johnson,2425,3,2091,0,334,3,2232,1,16541,6,18773,7,0,39,-3,18,6,2368,0,60,39
05-17-21,Knox,51198,15,42657,7,8541,8,46680,8,339089,422,385769,430,0,637,-18,322,33,50239,0,1395,637
05-17-21,Lake,1705,0,1515,0,190,0,1784,0,10316,3,12100,3,0,26,-2,3,2,1676,0,27,26
05-17-21,Lauderdale,3211,1,2495,0,716,1,2865,1,21754,9,24619,10,0,44,1,30,0,3137,0,84,44
05-17-21,Lawrence,5997,6,4661,3,1336,3,5129,3,30441,43,35570,46,0,91,-6,78,12,5828,0,154,91
05-17-21,Lewis,1586,0,1180,0,406,0,1277,0,10188,6,11465,6,0,26,0,6,0,1554,0,43,26
05-17-21,Lincoln,4370,1,3365,0,1005,1,3822,1,18230,10,22052,11,0,63,-3,20,4,4287,0,88,62
05-17-21,Loudon,6172,3,4677,1,1495,2,5120,1,32359,26,37479,27,0,69,-2,44,5,6059,0,140,69
05-17-21,Macon,3631,1,2805,0,826,1,3298,0,17510,30,20808,30,0,78,0,16,1,3537,0,129,78
05-17-21,Madison,11293,17,6322,9,4971,8,7627,10,57497,64,65124,74,0,241,10,58,7,10994,0,338,241
05-17-21,Marion,3131,0,2675,0,456,0,2989,0,20336,9,23325,9,0,47,-2,9,2,3075,0,115,47
05-17-21,Marshall,4206,3,3279,0,927,3,3714,0,23794,16,27508,16,0,58,-3,24,6,4124,0,92,58
05-17-21,Maury,13577,13,11842,7,1735,6,13065,7,77423,91,90488,98,0,172,-7,98,20,13307,0,298,171
05-17-21,McMinn,6564,8,5795,4,769,4,6385,5,44045,22,50430,27,1,99,2,63,5,6402,0,164,99
05-17-21,McNairy,2849,2,1994,1,855,1,2419,1,18980,10,21399,11,0,54,-1,24,3,2771,0,66,54
05-17-21,Meigs,1394,1,1245,0,149,1,1384,0,8366,6,9750,6,0,25,0,4,1,1365,0,46,25
05-17-21,Monroe,5890,3,4628,1,1262,2,5186,1,28378,19,33564,20,0,96,-4,50,7,5744,1,164,96
05-17-21,Montgomery,20548,77,15037,55,5511,22,16523,60,125010,926,141533,986,0,228,38,294,39,20026,0,309,228
05-17-21,Moore,1018,0,782,0,236,0,882,0,4981,3,5863,3,0,17,-1,7,1,994,0,18,17
05-17-21,Morgan,2521,2,1837,1,684,1,1995,2,15826,13,17821,15,0,39,0,25,2,2457,0,46,39
05-17-21,Obion,4556,1,3362,0,1194,1,3810,1,23451,15,27261,16,0,96,0,22,1,4438,0,102,96
05-17-21,Out of State,18132,20,14378,15,3754,5,16239,16,658345,844,674584,860,0,99,-3,159,23,17874,0,224,99
05-17-21,Overton,3024,0,2261,0,763,0,2662,0,15508,5,18170,5,0,61,-2,13,2,2950,0,64,61
05-17-21,Pending,16907,16,10875,7,6032,9,12093,8,435371,540,447464,548,0,134,4,117,12,16656,0,139,133
05-17-21,Perry,1073,0,921,0,152,0,1037,0,6253,10,7290,10,0,28,-2,6,2,1039,0,28,28
05-17-21,Pickett,758,0,500,0,258,0,603,0,4043,0,4646,0,0,24,0,1,0,733,0,28,24
05-17-21,Polk,2097,1,1878,0,219,1,2083,0,9972,1,12055,1,0,25,-2,27,3,2045,0,91,25
05-17-21,Putnam,11444,4,9285,0,2159,4,11123,2,74910,30,86033,32,0,175,-6,77,10,11192,0,211,175
05-17-21,Rhea,4370,7,3773,5,597,2,4222,5,27889,28,32111,33,0,75,7,28,0,4267,0,86,75
05-17-21,Roane,6329,3,4845,0,1484,3,5397,0,44828,28,50225,28,0,105,-1,43,4,6181,0,154,105
05-17-21,Robertson,9812,2,7660,1,2152,1,8629,2,46041,62,54670,64,0,132,-7,56,9,9624,0,442,132
05-17-21,Rutherford,43294,22,36843,15,6451,7,42807,16,253258,322,296065,338,0,437,-14,318,36,42539,0,597,438
05-17-21,Scott,3165,5,1715,0,1450,5,1834,0,11988,5,13822,5,0,45,1,43,4,3077,0,69,45
05-17-21,Sequatchie,1724,7,1332,0,392,7,1456,0,12144,5,13600,5,0,29,5,26,2,1669,0,41,29
05-17-21,Sevier,13466,7,11429,3,2037,4,12584,3,69962,67,82546,70,0,176,-7,106,14,13184,0,286,176
05-17-21,Shelby,96777,69,89372,53,7405,16,109989,74,1055891,1313,1165880,1387,2,1640,-110,1259,177,93878,0,3772,1637
05-17-21,Smith,2788,1,2079,0,709,1,2597,0,14206,12,16803,12,0,39,-3,13,4,2736,0,59,39
05-17-21,Stewart,1338,3,1011,1,327,2,1145,1,7243,31,8388,32,0,28,1,14,2,1296,0,26,28
05-17-21,Sullivan,17021,28,14777,23,2244,5,16025,25,95311,99,111336,124,1,301,-5,275,32,16445,1,784,301
05-17-21,Sumner,24189,19,21270,15,2919,4,24092,18,129429,166,153521,184,0,349,-15,236,34,23604,0,722,348
05-17-21,Tipton,7406,6,5114,0,2292,6,6169,0,50786,71,56955,71,-1,103,-8,68,15,7235,0,162,103
05-17-21,Trousdale,2507,1,2345,1,162,0,2513,1,9595,10,12108,11,0,22,1,7,0,2478,0,41,22
05-17-21,Unicoi,2047,3,1540,0,507,3,1693,0,14181,12,15874,12,0,49,-1,18,4,1980,0,71,49
05-17-21,Union,1929,1,1612,0,317,1,1737,0,10991,9,12728,9,0,34,-1,19,2,1876,0,60,34
05-17-21,Van Buren,855,0,703,0,152,0,779,0,5438,1,6217,1,0,23,-1,6,1,826,0,24,23
05-17-21,Warren,5559,0,4725,0,834,0,5359,0,34541,23,39900,23,0,81,-3,24,3,5454,0,86,81
05-17-21,Washington,14724,13,12588,10,2136,3,13856,12,88929,85,102785,97,0,245,-12,154,25,14325,1,375,247
05-17-21,Wayne,2968,0,2378,0,590,0,2615,0,11567,6,14182,6,0,34,-3,6,3,2928,0,61,34
05-17-21,Weakley,4172,3,3046,1,1126,2,3488,3,22393,10,25881,13,1,66,-8,38,10,4068,0,78,67
05-17-21,White,3695,7,2998,4,697,3,3651,6,23688,10,27339,16,0,70,-2,60,9,3565,0,118,71
05-17-21,Williamson,28162,15,23615,7,4547,8,26202,9,194920,249,221122,258,0,217,-8,206,23,27739,0,294,217
05-17-21,Wilson,18939,13,16983,11,1956,2,19267,14,114120,217,133387,231,0,236,-8,178,21,18525,0,340,236
05-16-21,Anderson,8803,3,6524,1,2279,2,7309,1,64997,36,72306,37,0,171,-4,62,7,8570,0,222,172
05-16-21,Bedford,6528,0,5110,0,1418,0,5891,0,33006,14,38897,14,0,129,-1,31,1,6368,0,138,129
05-16-21,Benton,1676,0,1308,0,368,0,1450,1,9379,6,10829,7,0,40,-2,17,2,1619,0,40,40
05-16-21,Bledsoe,2163,0,1942,0,221,0,2060,0,16633,9,18693,9,0,11,-1,28,1,2124,0,32,11
05-16-21,Blount,15581,5,13213,4,2368,1,14582,4,79259,52,93841,56,0,196,-2,118,7,15267,0,360,196
05-16-21,Bradley,15121,7,12293,5,2828,2,13973,7,70541,134,84514,141,0,151,-5,116,12,14854,1,673,151
05-16-21,Campbell,4178,0,2279,0,1899,0,2557,0,25501,13,28058,13,0,63,-1,24,1,4091,0,129,63
05-16-21,Cannon,1928,1,1532,1,396,0,1706,1,9737,8,11443,9,0,31,0,11,1,1886,0,39,31
05-16-21,Carroll,3636,1,2359,1,1277,0,2801,1,20168,18,22969,19,0,83,1,28,0,3525,0,83,83
05-16-21,Carter,6670,0,5777,0,893,0,6358,0,40020,18,46378,18,0,158,-8,55,8,6457,0,234,158
05-16-21,Cheatham,4583,1,3480,1,1103,0,3932,2,28758,11,32690,13,0,56,-1,38,2,4489,0,90,56
05-16-21,Chester,2155,0,1536,0,619,0,1829,0,12393,7,14222,7,0,51,-1,20,1,2084,0,45,51
05-16-21,Claiborne,3189,1,2036,1,1153,0,2184,1,25066,8,27250,9,0,73,-1,14,2,3102,0,95,73
05-16-21,Clay,1103,0,756,0,347,0,873,0,5770,1,6643,1,0,30,0,1,0,1072,0,25,30
05-16-21,Cocke,4526,0,2968,0,1558,0,3276,1,23211,9,26487,10,0,99,-1,41,1,4386,0,120,99
05-16-21,Coffee,6924,1,4770,1,2154,0,5823,2,47222,23,53045,25,0,123,0,35,1,6766,0,126,123
05-16-21,Crockett,2035,0,1223,0,812,0,1429,0,7553,2,8982,2,0,49,0,5,0,1981,0,32,49
05-16-21,Cumberland,6772,0,5554,0,1218,0,6383,4,50084,18,56467,22,0,133,-6,50,6,6589,0,167,133
05-16-21,Davidson,89759,16,83815,11,5944,5,101825,18,1045527,604,1147352,622,0,942,-19,596,35,88221,0,1995,944
05-16-21,Decatur,1592,0,1173,0,419,0,1395,0,11147,2,12542,2,0,39,0,7,0,1546,0,40,39
05-16-21,Dekalb,2807,0,2067,0,740,0,2384,0,17587,12,19971,12,0,54,0,14,0,2739,0,57,54
05-16-21,Dickson,6855,0,4965,0,1890,0,5860,0,37368,14,43228,14,0,113,-2,28,2,6714,0,122,114
05-16-21,Dyer,5444,1,3573,0,1871,1,4035,1,22432,5,26467,6,0,106,-1,27,2,5311,0,113,106
05-16-21,Fayette,5124,0,4338,0,786,0,5372,0,39716,27,45088,27,0,78,-5,65,5,4981,0,135,78
05-16-21,Fentress,2434,0,2091,0,343,0,2386,1,13792,7,16178,8,0,47,-1,22,1,2365,0,64,47
05-16-21,Franklin,5162,0,4283,0,879,0,5013,0,39722,12,44735,12,0,90,-1,27,1,5045,0,110,90
05-16-21,Gibson,6558,0,3921,0,2637,0,4746,0,30665,18,35411,18,0,146,-2,46,2,6366,0,117,147
05-16-21,Giles,4012,1,3285,1,727,0,3779,1,23689,13,27468,14,0,100,-2,23,3,3889,0,111,100
05-16-21,Grainger,2637,1,1939,0,698,1,2174,0,14461,6,16635,6,0,50,1,16,0,2571,0,75,50
05-16-21,Greene,7937,2,6321,1,1616,1,7079,3,53436,40,60515,43,0,156,-9,79,11,7702,0,200,157
