DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
05-17-21,41-50 years,127922,0.149041,112,0.16944,408,0
05-17-21,51-60 years,120503,0.140397,84,0.12708,1084,2
05-17-21,61-70 years,86137,0.100357,46,0.069592,2322,5
05-17-21,71-80 years,49664,0.057863,26,0.039334,3759,3
05-17-21,81+ years,25386,0.029577,5,0.007564,4571,2
05-17-21,Pending,1070,0.001247,0,0,0,0
05-16-21,0-10 years,47716,0.055636,23,0.083032,5,0
05-16-21,11-20 years,110839,0.129237,33,0.119134,5,0
05-16-21,21-30 years,155055,0.180792,49,0.176895,49,0
05-16-21,31-40 years,133622,0.155802,48,0.173285,136,1
05-16-21,41-50 years,127810,0.149025,50,0.180505,408,0
05-16-21,51-60 years,120419,0.140407,31,0.111913,1082,2
05-16-21,61-70 years,86091,0.100381,24,0.086643,2317,1
05-16-21,71-80 years,49638,0.057877,17,0.061372,3756,0
05-16-21,81+ years,25381,0.029594,2,0.007220,4569,0
05-16-21,Pending,1070,0.001248,0,0,0,0
05-15-21,0-10 years,47693,0.055627,30,0.075188,5,0
05-15-21,11-20 years,110806,0.12924,58,0.145363,5,0
05-15-21,21-30 years,155006,0.180794,88,0.220551,49,0
05-15-21,31-40 years,133574,0.155796,60,0.150376,135,0
05-15-21,41-50 years,127760,0.149015,54,0.135338,408,0
05-15-21,51-60 years,120388,0.140416,56,0.140351,1080,0
05-15-21,61-70 years,86067,0.100386,26,0.065163,2316,1
05-15-21,71-80 years,49621,0.057876,21,0.052632,3756,0
05-15-21,81+ years,25379,0.029601,6,0.015038,4569,0
05-15-21,Pending,1070,0.001248,0,0,0,0
05-14-21,0-10 years,47663,0.055618,68,0.083847,5,0
05-14-21,11-20 years,110748,0.129233,106,0.130703,5,0
05-14-21,21-30 years,154918,0.180775,168,0.207152,49,0
05-14-21,31-40 years,133514,0.155799,148,0.182491,135,-1
05-14-21,41-50 years,127706,0.149021,125,0.154131,408,1
05-14-21,51-60 years,120332,0.140416,88,0.108508,1080,4
05-14-21,61-70 years,86041,0.100402,62,0.076449,2315,4
05-14-21,71-80 years,49600,0.057879,29,0.035758,3756,0
05-14-21,81+ years,25373,0.029608,17,0.020962,4569,2
05-14-21,Pending,1070,0.001249,0,0,0,0
05-13-21,0-10 years,47595,0.055592,64,0.090014,5,0
05-13-21,11-20 years,110642,0.129231,114,0.160338,5,0
05-13-21,21-30 years,154750,0.18075,145,0.203938,49,0
05-13-21,31-40 years,133366,0.155773,100,0.140647,136,1
05-13-21,41-50 years,127581,0.149016,95,0.133615,407,0
05-13-21,51-60 years,120244,0.140447,100,0.140647,1076,3
05-13-21,61-70 years,85979,0.100425,54,0.075949,2311,1
05-13-21,71-80 years,49571,0.057900,24,0.033755,3756,2
05-13-21,81+ years,25356,0.029616,15,0.021097,4567,0
05-13-21,Pending,1070,0.001250,0,0,0,0
05-12-21,0-10 years,47531,0.055563,79,0.087973,5,0
05-12-21,11-20 years,110528,0.129206,139,0.154788,5,0
05-12-21,21-30 years,154605,0.180731,161,0.179287,49,0
05-12-21,31-40 years,133266,0.155786,144,0.160356,135,3
05-12-21,41-50 years,127486,0.149029,130,0.144766,407,1
05-12-21,51-60 years,120144,0.140447,110,0.122494,1073,3
05-12-21,61-70 years,85925,0.100445,86,0.095768,2310,0
05-12-21,71-80 years,49547,0.057920,30,0.033408,3754,0
05-12-21,81+ years,25341,0.029623,17,0.018931,4567,2
05-12-21,Pending,1070,0.001251,2,0.002227,0,0
05-11-21,0-10 years,47452,0.055529,54,0.063754,5,0
05-11-21,11-20 years,110389,0.129179,120,0.141677,5,0
05-11-21,21-30 years,154444,0.180732,138,0.162928,49,1
05-11-21,31-40 years,133122,0.155781,161,0.190083,132,1
05-11-21,41-50 years,127356,0.149034,132,0.155844,406,0
05-11-21,51-60 years,120034,0.140465,120,0.141677,1070,3
05-11-21,61-70 years,85839,0.10045,70,0.082645,2310,1
05-11-21,71-80 years,49517,0.057945,46,0.054309,3754,-1
05-11-21,81+ years,25324,0.029634,6,0.007084,4565,-1
05-11-21,Pending,1068,0.001250,0,0,0,0
05-10-21,0-10 years,47398,0.055521,62,0.098569,5,0
05-10-21,11-20 years,110269,0.129166,95,0.151033,5,0
05-10-21,21-30 years,154306,0.18075,92,0.146264,48,0
05-10-21,31-40 years,132961,0.155747,101,0.160572,131,1
05-10-21,41-50 years,127224,0.149027,95,0.151033,406,1
05-10-21,51-60 years,119914,0.140464,98,0.155803,1067,3
05-10-21,61-70 years,85769,0.100468,44,0.069952,2309,6
05-10-21,71-80 years,49471,0.057949,27,0.042925,3755,4
05-10-21,81+ years,25318,0.029657,14,0.022258,4566,1
05-10-21,Pending,1068,0.001251,1,0.001590,0,0
05-09-21,0-10 years,47336,0.055489,16,0.042553,5,0
05-09-21,11-20 years,110174,0.12915,65,0.172872,5,0
05-09-21,21-30 years,154214,0.180776,76,0.202128,48,0
05-09-21,31-40 years,132860,0.155744,69,0.183511,130,2
05-09-21,41-50 years,127129,0.149025,64,0.170213,405,2
05-09-21,51-60 years,119816,0.140453,44,0.117021,1064,5
05-09-21,61-70 years,85725,0.10049,28,0.074468,2303,3
05-09-21,71-80 years,49444,0.057960,12,0.031915,3751,5
05-09-21,81+ years,25304,0.029662,2,0.005319,4565,2
05-09-21,Pending,1067,0.001251,0,0,0,0
05-08-21,0-10 years,47320,0.055495,50,0.089445,5,0
05-08-21,11-20 years,110109,0.129131,76,0.135957,5,0
05-08-21,21-30 years,154138,0.180766,103,0.184258,48,0
05-08-21,31-40 years,132791,0.155731,101,0.18068,128,0
05-08-21,41-50 years,127065,0.149016,71,0.127013,403,0
05-08-21,51-60 years,119772,0.140463,69,0.123435,1059,0
05-08-21,61-70 years,85697,0.100502,58,0.103757,2300,0
05-08-21,71-80 years,49432,0.057972,24,0.042934,3746,0
05-08-21,81+ years,25302,0.029673,7,0.012522,4563,0
05-08-21,Pending,1067,0.001251,0,0,0,0
05-07-21,0-10 years,47270,0.055472,80,0.077220,5,0
05-07-21,11-20 years,110033,0.129126,185,0.178571,5,0
05-07-21,21-30 years,154035,0.180764,202,0.194981,48,0
05-07-21,31-40 years,132690,0.155715,170,0.164093,128,0
05-07-21,41-50 years,126994,0.149031,150,0.144788,403,0
05-07-21,51-60 years,119703,0.140474,130,0.125483,1059,0
05-07-21,61-70 years,85639,0.100499,68,0.065637,2300,0
05-07-21,71-80 years,49408,0.057981,42,0.040541,3746,2
05-07-21,81+ years,25295,0.029684,9,0.008687,4563,0
05-07-21,Pending,1067,0.001252,0,0,0,0
05-06-21,0-10 years,47190,0.055446,75,0.095057,5,0
05-06-21,11-20 years,109848,0.129066,122,0.154626,5,0
05-06-21,21-30 years,153833,0.180747,134,0.169835,48,0
05-06-21,31-40 years,132520,0.155705,132,0.1673,128,0
05-06-21,41-50 years,126844,0.149036,104,0.131812,403,4
05-06-21,51-60 years,119573,0.140493,117,0.148289,1059,1
05-06-21,61-70 years,85571,0.100542,59,0.074778,2300,0
05-06-21,71-80 years,49366,0.058003,37,0.046895,3744,4
05-06-21,81+ years,25286,0.029710,8,0.010139,4563,2
05-06-21,Pending,1067,0.001254,1,0.001267,0,0
05-05-21,0-10 years,47115,0.055409,110,0.091060,5,0
05-05-21,11-20 years,109726,0.129043,191,0.158113,5,0
05-05-21,21-30 years,153699,0.180757,235,0.194536,48,0
05-05-21,31-40 years,132388,0.155694,185,0.153146,128,0
05-05-21,41-50 years,126740,0.149052,190,0.157285,399,2
05-05-21,51-60 years,119456,0.140485,151,0.125,1058,1
05-05-21,61-70 years,85512,0.100566,91,0.075331,2300,4
05-05-21,71-80 years,49329,0.058013,34,0.028146,3740,7
05-05-21,81+ years,25278,0.029728,20,0.016556,4561,2
05-05-21,Pending,1066,0.001254,1,0.000828,0,0
05-04-21,0-10 years,47005,0.055359,51,0.059789,5,0
05-04-21,11-20 years,109535,0.129001,151,0.177022,5,0
05-04-21,21-30 years,153464,0.180737,165,0.193435,48,0
05-04-21,31-40 years,132203,0.155698,144,0.168816,128,0
05-04-21,41-50 years,126550,0.14904,117,0.137163,397,1
05-04-21,51-60 years,119305,0.140507,105,0.123095,1057,3
05-04-21,61-70 years,85421,0.100602,76,0.089097,2296,3
05-04-21,71-80 years,49295,0.058056,26,0.030481,3733,2
05-04-21,81+ years,25258,0.029747,18,0.021102,4559,2
05-04-21,Pending,1065,0.001254,0,0,0,0
05-03-21,0-10 years,46954,0.055354,38,0.057927,5,0
05-03-21,11-20 years,109384,0.128953,93,0.141768,5,-1
05-03-21,21-30 years,153299,0.180724,128,0.195122,48,0
05-03-21,31-40 years,132059,0.155684,112,0.170732,128,0
05-03-21,41-50 years,126433,0.149052,93,0.141768,396,1
05-03-21,51-60 years,119200,0.140525,87,0.132622,1054,2
05-03-21,61-70 years,85345,0.100613,57,0.08689,2293,6
05-03-21,71-80 years,49269,0.058083,29,0.044207,3731,2
05-03-21,81+ years,25240,0.029755,18,0.027439,4557,3
05-03-21,Pending,1065,0.001256,1,0.001524,0,0
05-02-21,0-10 years,46916,0.055352,44,0.088176,5,0
05-02-21,11-20 years,109291,0.128943,88,0.176353,6,0
05-02-21,21-30 years,153171,0.180713,100,0.200401,48,0
05-02-21,31-40 years,131947,0.155673,69,0.138277,128,0
05-02-21,41-50 years,126340,0.149058,63,0.126253,395,0
05-02-21,51-60 years,119113,0.140531,71,0.142285,1052,1
05-02-21,61-70 years,85288,0.100624,40,0.080160,2287,0
05-02-21,71-80 years,49240,0.058094,20,0.040080,3729,0
05-02-21,81+ years,25222,0.029757,3,0.006012,4554,0
05-02-21,Pending,1064,0.001255,1,0.002004,0,0
05-01-21,0-10 years,46872,0.055333,55,0.090610,5,0
05-01-21,11-20 years,109203,0.128915,81,0.133443,6,0
05-01-21,21-30 years,153071,0.180702,105,0.172982,48,0
05-01-21,31-40 years,131878,0.155683,106,0.174629,128,0
05-01-21,41-50 years,126277,0.149071,93,0.153213,395,0
05-01-21,51-60 years,119042,0.14053,81,0.133443,1051,0
05-01-21,61-70 years,85248,0.100636,51,0.084020,2287,0
05-01-21,71-80 years,49220,0.058105,26,0.042834,3729,-1
05-01-21,81+ years,25219,0.029771,9,0.014827,4554,0
05-01-21,Pending,1063,0.001255,0,0,0,0
04-30-21,0-10 years,46817,0.055307,84,0.078212,5,0
04-30-21,11-20 years,109122,0.128912,191,0.17784,6,0
04-30-21,21-30 years,152966,0.180707,230,0.214153,48,0
04-30-21,31-40 years,131772,0.155669,183,0.170391,128,0
04-30-21,41-50 years,126184,0.149068,144,0.134078,395,0
04-30-21,51-60 years,118961,0.140535,116,0.108007,1051,2
04-30-21,61-70 years,85197,0.100648,72,0.067039,2287,2
04-30-21,71-80 years,49194,0.058116,34,0.031657,3730,1
04-30-21,81+ years,25210,0.029782,19,0.017691,4554,2
04-30-21,Pending,1063,0.001256,1,0.000931,0,0
04-29-21,0-10 years,46733,0.055278,125,0.121477,5,0
04-29-21,11-20 years,108931,0.12885,172,0.167153,6,0
04-29-21,21-30 years,152736,0.180665,180,0.174927,48,0
04-29-21,31-40 years,131589,0.155651,152,0.147716,128,0
04-29-21,41-50 years,126040,0.149087,145,0.140914,395,0
04-29-21,51-60 years,118845,0.140576,128,0.124393,1049,2
04-29-21,61-70 years,85125,0.100691,74,0.071914,2285,3
04-29-21,71-80 years,49160,0.058149,36,0.034985,3729,2
04-29-21,81+ years,25191,0.029797,17,0.016521,4552,2
04-29-21,Pending,1062,0.001256,0,0,0,0
04-28-21,0-10 years,46608,0.055198,128,0.107203,5,0
04-28-21,11-20 years,108759,0.128803,210,0.175879,6,0
04-28-21,21-30 years,152556,0.180672,218,0.18258,48,0
04-28-21,31-40 years,131437,0.15566,179,0.149916,128,1
04-28-21,41-50 years,125895,0.149097,170,0.142379,395,3
04-28-21,51-60 years,118717,0.140596,149,0.124791,1047,0
04-28-21,61-70 years,85051,0.100726,95,0.079564,2282,5
04-28-21,71-80 years,49124,0.058177,31,0.025963,3727,2
04-28-21,81+ years,25174,0.029813,13,0.010888,4550,6
04-28-21,Pending,1062,0.001258,1,0.000838,0,0
04-27-21,0-10 years,46480,0.055124,76,0.065574,5,0
04-27-21,11-20 years,108549,0.128736,202,0.174288,6,0
04-27-21,21-30 years,152338,0.180669,230,0.198447,48,0
04-27-21,31-40 years,131258,0.155669,192,0.16566,127,0
04-27-21,41-50 years,125725,0.149107,172,0.148404,392,1
04-27-21,51-60 years,118568,0.140619,146,0.125971,1047,1
04-27-21,61-70 years,84956,0.100756,87,0.075065,2277,4
04-27-21,71-80 years,49093,0.058223,42,0.036238,3725,2
04-27-21,81+ years,25161,0.029840,9,0.007765,4544,0
04-27-21,Pending,1061,0.001258,3,0.002588,0,0
04-26-21,0-10 years,46404,0.055110,88,0.080586,5,0
04-26-21,11-20 years,108347,0.128674,176,0.161172,6,0
04-26-21,21-30 years,152108,0.180644,210,0.192308,48,1
04-26-21,31-40 years,131066,0.155655,158,0.144689,127,0
04-26-21,41-50 years,125553,0.149108,174,0.159341,391,1
04-26-21,51-60 years,118422,0.140639,144,0.131868,1046,1
04-26-21,61-70 years,84869,0.100791,92,0.084249,2273,4
04-26-21,71-80 years,49051,0.058253,37,0.033883,3723,3
04-26-21,81+ years,25152,0.029871,9,0.008242,4544,1
04-26-21,Pending,1058,0.001256,4,0.003663,0,0
04-25-21,0-10 years,46316,0.055077,48,0.086957,5,0
04-25-21,11-20 years,108171,0.128631,91,0.164855,6,0
04-25-21,21-30 years,151898,0.180629,106,0.192029,47,0
04-25-21,31-40 years,130908,0.155669,79,0.143116,127,0
04-25-21,41-50 years,125379,0.149094,79,0.143116,390,0
04-25-21,51-60 years,118278,0.14065,68,0.123188,1045,2
04-25-21,61-70 years,84777,0.100812,51,0.092391,2269,2
04-25-21,71-80 years,49014,0.058285,23,0.041667,3720,2
04-25-21,81+ years,25143,0.029899,7,0.012681,4543,0
04-25-21,Pending,1054,0.001253,0,0,0,0
04-24-21,0-10 years,46268,0.055056,77,0.102394,5,0
04-24-21,11-20 years,108080,0.128608,133,0.176862,6,0
04-24-21,21-30 years,151792,0.180622,132,0.175532,47,0
04-24-21,31-40 years,130829,0.155677,116,0.154255,127,0
04-24-21,41-50 years,125300,0.149098,85,0.113032,390,0
04-24-21,51-60 years,118210,0.140662,99,0.131649,1043,0
04-24-21,61-70 years,84726,0.100818,61,0.081117,2267,0
04-24-21,71-80 years,48991,0.058296,36,0.047872,3718,0
04-24-21,81+ years,25136,0.029910,13,0.017287,4543,0
04-24-21,Pending,1054,0.001254,0,0,0,0
04-23-21,0-10 years,46191,0.055013,77,0.080628,5,0
04-23-21,11-20 years,107947,0.128564,151,0.158115,6,0
04-23-21,21-30 years,151660,0.180626,183,0.191623,47,0
04-23-21,31-40 years,130713,0.155679,154,0.161257,127,0
04-23-21,41-50 years,125215,0.14913,120,0.125654,390,0
04-23-21,51-60 years,118111,0.14067,146,0.15288,1043,1
04-23-21,61-70 years,84665,0.100836,69,0.072251,2267,0
04-23-21,71-80 years,48955,0.058305,41,0.042932,3718,1
04-23-21,81+ years,25123,0.029921,13,0.013613,4543,2
04-23-21,Pending,1054,0.001255,1,0.001047,0,0
04-22-21,0-10 years,46114,0.054984,159,0.085992,5,0
04-22-21,11-20 years,107796,0.128531,312,0.16874,6,0
04-22-21,21-30 years,151477,0.180614,325,0.175771,47,0
04-22-21,31-40 years,130559,0.155672,290,0.156842,127,0
04-22-21,41-50 years,125095,0.149157,284,0.153597,390,0
04-22-21,51-60 years,117965,0.140656,235,0.127096,1042,5
04-22-21,61-70 years,84596,0.100868,156,0.084370,2267,0
04-22-21,71-80 years,48914,0.058323,65,0.035154,3717,0
04-22-21,81+ years,25110,0.029940,22,0.011898,4541,7
04-22-21,Pending,1053,0.001256,1,0.000541,0,0
04-21-21,0-10 years,45955,0.054916,98,0.070860,5,0
04-21-21,11-20 years,107484,0.128442,213,0.154013,6,0
04-21-21,21-30 years,151152,0.180624,261,0.18872,47,0
04-21-21,31-40 years,130269,0.15567,233,0.168474,127,0
04-21-21,41-50 years,124811,0.149147,186,0.13449,390,2
04-21-21,51-60 years,117730,0.140686,201,0.145336,1037,6
04-21-21,61-70 years,84440,0.100905,129,0.093275,2267,6
04-21-21,71-80 years,48849,0.058374,42,0.030369,3717,4
04-21-21,81+ years,25088,0.029980,17,0.012292,4534,1
04-21-21,Pending,1052,0.001257,3,0.002169,0,0
04-20-21,0-10 years,45857,0.054889,94,0.085766,5,0
04-20-21,11-20 years,107271,0.1284,165,0.150547,6,0
04-20-21,21-30 years,150891,0.180611,180,0.164234,47,0
04-20-21,31-40 years,130036,0.155648,166,0.15146,127,0
04-20-21,41-50 years,124625,0.149172,170,0.155109,388,0
04-20-21,51-60 years,117529,0.140678,176,0.160584,1031,3
04-20-21,61-70 years,84311,0.100917,92,0.083942,2261,3
04-20-21,71-80 years,48807,0.058420,39,0.035584,3713,4
04-20-21,81+ years,25071,0.030009,14,0.012774,4533,5
04-20-21,Pending,1049,0.001256,0,0,0,0
04-19-21,0-10 years,45763,0.054849,51,0.060570,5,0
04-19-21,11-20 years,107106,0.12837,131,0.155582,6,0
04-19-21,21-30 years,150711,0.180633,154,0.182898,47,1
04-19-21,31-40 years,129870,0.155654,131,0.155582,127,0
04-19-21,41-50 years,124455,0.149164,132,0.15677,388,1
04-19-21,51-60 years,117353,0.140652,103,0.122328,1028,2
04-19-21,61-70 years,84219,0.10094,84,0.099762,2258,6
04-19-21,71-80 years,48768,0.058450,37,0.043943,3709,2
04-19-21,81+ years,25057,0.030032,18,0.021378,4528,3
04-19-21,Pending,1049,0.001257,1,0.001188,0,0
04-18-21,0-10 years,45712,0.054843,41,0.073214,5,0
04-18-21,11-20 years,106975,0.128343,82,0.146429,6,1
04-18-21,21-30 years,150557,0.18063,110,0.196429,46,0
04-18-21,31-40 years,129739,0.155654,92,0.164286,127,1
04-18-21,41-50 years,124323,0.149156,91,0.1625,387,0
04-18-21,51-60 years,117250,0.14067,72,0.128571,1026,1
04-18-21,61-70 years,84135,0.100941,44,0.078571,2252,3
04-18-21,71-80 years,48731,0.058465,21,0.0375,3707,7
04-18-21,81+ years,25039,0.030040,7,0.0125,4525,4
04-18-21,Pending,1048,0.001257,0,0,0,0
04-17-21,0-10 years,45671,0.05483,71,0.100709,5,0
04-17-21,11-20 years,106893,0.128331,91,0.129078,5,0
04-17-21,21-30 years,150447,0.18062,141,0.2,46,0
04-17-21,31-40 years,129647,0.155648,122,0.17305,126,0
04-17-21,41-50 years,124232,0.149147,106,0.150355,387,0
04-17-21,51-60 years,117178,0.140678,89,0.126241,1025,1
04-17-21,61-70 years,84091,0.100956,53,0.075177,2249,0
04-17-21,71-80 years,48710,0.058479,21,0.029787,3700,0
04-17-21,81+ years,25032,0.030052,9,0.012766,4521,0
04-17-21,Pending,1048,0.001258,2,0.002837,0,0
04-16-21,0-10 years,45600,0.054792,258,0.061210,5,0
04-16-21,11-20 years,106802,0.12833,616,0.146145,5,0
04-16-21,21-30 years,150306,0.180603,800,0.189798,46,0
04-16-21,31-40 years,129525,0.155633,755,0.179122,126,1
04-16-21,41-50 years,124126,0.149146,701,0.166311,387,1
04-16-21,51-60 years,117089,0.140691,593,0.140688,1024,2
04-16-21,61-70 years,84038,0.100978,355,0.084223,2249,3
04-16-21,71-80 years,48689,0.058503,107,0.025386,3700,5
04-16-21,81+ years,25023,0.030067,29,0.006880,4521,2
04-16-21,Pending,1046,0.001257,1,0.000237,0,0
04-15-21,0-10 years,45342,0.054759,130,0.094477,5,0
04-15-21,11-20 years,106186,0.128239,212,0.15407,5,0
04-15-21,21-30 years,149506,0.180556,268,0.194767,46,0
04-15-21,31-40 years,128770,0.155514,244,0.177326,125,0
04-15-21,41-50 years,123425,0.149059,185,0.134448,386,2
04-15-21,51-60 years,116496,0.140691,175,0.12718,1022,1
04-15-21,61-70 years,83683,0.101063,109,0.079215,2246,1
04-15-21,71-80 years,48582,0.058672,37,0.026890,3695,3
04-15-21,81+ years,24994,0.030185,15,0.010901,4519,1
04-15-21,Pending,1045,0.001262,1,0.000727,0,0
04-14-21,0-10 years,45212,0.054693,151,0.083703,5,0
04-14-21,11-20 years,105974,0.128196,289,0.1602,5,0
04-14-21,21-30 years,149238,0.180533,342,0.189579,46,0
04-14-21,31-40 years,128526,0.155478,309,0.171286,125,0
04-14-21,41-50 years,123240,0.149083,249,0.138027,384,0
04-14-21,51-60 years,116321,0.140713,233,0.129157,1021,1
04-14-21,61-70 years,83574,0.101099,138,0.076497,2245,7
04-14-21,71-80 years,48545,0.058725,59,0.032705,3692,0
04-14-21,81+ years,24979,0.030217,30,0.01663,4518,1
04-14-21,Pending,1044,0.001263,4,0.002217,0,0
04-13-21,0-10 years,45061,0.054629,113,0.099297,5,0
04-13-21,11-20 years,105685,0.128126,176,0.154657,5,0
04-13-21,21-30 years,148896,0.180513,176,0.154657,46,0
04-13-21,31-40 years,128217,0.155443,199,0.174868,125,0
04-13-21,41-50 years,122991,0.149107,163,0.143234,384,-1
04-13-21,51-60 years,116088,0.140738,169,0.148506,1020,3
04-13-21,61-70 years,83436,0.101153,83,0.072935,2238,-1
04-13-21,71-80 years,48486,0.058782,43,0.037786,3692,5
04-13-21,81+ years,24949,0.030247,15,0.013181,4517,4
04-13-21,Pending,1040,0.001261,1,0.000879,0,0
04-12-21,0-10 years,44948,0.054568,113,0.091721,5,0
04-12-21,11-20 years,105509,0.12809,166,0.13474,5,0
04-12-21,21-30 years,148720,0.180549,235,0.190747,46,0
04-12-21,31-40 years,128018,0.155416,220,0.178571,125,0
04-12-21,41-50 years,122828,0.149115,170,0.137987,385,3
04-12-21,51-60 years,115919,0.140728,174,0.141234,1017,0
04-12-21,61-70 years,83353,0.101192,98,0.079545,2239,2
04-12-21,71-80 years,48443,0.058811,45,0.036526,3687,1
04-12-21,81+ years,24934,0.030270,10,0.008117,4513,1
04-12-21,Pending,1039,0.001261,1,0.000812,0,0
04-11-21,0-10 years,44835,0.054512,57,0.087023,5,0
04-11-21,11-20 years,105343,0.12808,103,0.157252,5,0
04-11-21,21-30 years,148485,0.180533,124,0.189313,46,0
04-11-21,31-40 years,127798,0.155381,107,0.163359,125,0
04-11-21,41-50 years,122658,0.149132,99,0.151145,382,0
04-11-21,51-60 years,115745,0.140727,93,0.141985,1017,0
04-11-21,61-70 years,83255,0.101224,43,0.065649,2237,1
04-11-21,71-80 years,48398,0.058844,19,0.029008,3686,1
04-11-21,81+ years,24924,0.030304,10,0.015267,4512,1
04-11-21,Pending,1038,0.001262,0,0,0,0
04-10-21,0-10 years,44778,0.054486,49,0.056193,5,0
04-10-21,11-20 years,105240,0.128057,122,0.139908,5,0
04-10-21,21-30 years,148361,0.180526,186,0.213303,46,0
04-10-21,31-40 years,127691,0.155375,139,0.159404,125,0
04-10-21,41-50 years,122559,0.14913,138,0.158257,382,0
04-10-21,51-60 years,115652,0.140726,114,0.130734,1017,4
04-10-21,61-70 years,83212,0.101253,77,0.088303,2236,3
04-10-21,71-80 years,48379,0.058868,39,0.044725,3685,1
04-10-21,81+ years,24914,0.030315,8,0.009174,4511,0
04-10-21,Pending,1038,0.001263,0,0,0,0
04-09-21,0-10 years,44729,0.054484,91,0.068012,5,0
04-09-21,11-20 years,105118,0.128044,223,0.166667,5,0
04-09-21,21-30 years,148175,0.180492,249,0.186099,46,0
04-09-21,31-40 years,127552,0.155371,232,0.173393,125,0
04-09-21,41-50 years,122421,0.149121,195,0.14574,382,0
04-09-21,51-60 years,115538,0.140737,173,0.129297,1013,0
04-09-21,61-70 years,83135,0.101267,123,0.091928,2233,1
04-09-21,71-80 years,48340,0.058883,34,0.025411,3684,2
04-09-21,81+ years,24906,0.030338,17,0.012706,4511,0
04-09-21,Pending,1038,0.001264,1,0.000747,0,0
04-08-21,0-10 years,44638,0.054462,91,0.079199,5,0
04-08-21,11-20 years,104895,0.127981,203,0.176675,5,0
04-08-21,21-30 years,147926,0.180483,223,0.194082,46,0
04-08-21,31-40 years,127320,0.155341,172,0.149695,125,0
04-08-21,41-50 years,122226,0.149126,172,0.149695,382,0
04-08-21,51-60 years,115365,0.140755,149,0.129678,1013,1
04-08-21,61-70 years,83012,0.101282,96,0.083551,2232,2
04-08-21,71-80 years,48306,0.058937,29,0.025239,3682,1
04-08-21,81+ years,24889,0.030367,14,0.012185,4511,0
04-08-21,Pending,1037,0.001265,0,0,0,0
04-07-21,0-10 years,44547,0.054427,139,0.087808,5,0
04-07-21,11-20 years,104692,0.127913,223,0.140872,5,0
04-07-21,21-30 years,147703,0.180463,283,0.178774,46,0
04-07-21,31-40 years,127148,0.155349,263,0.16614,125,1
04-07-21,41-50 years,122054,0.149125,237,0.149716,382,3
04-07-21,51-60 years,115216,0.140771,223,0.140872,1012,3
04-07-21,61-70 years,82916,0.101307,136,0.085913,2230,5
04-07-21,71-80 years,48277,0.058985,54,0.034112,3681,3
04-07-21,81+ years,24875,0.030392,23,0.014529,4511,6
04-07-21,Pending,1037,0.001267,2,0.001263,0,0
04-06-21,0-10 years,44408,0.054363,92,0.068914,5,0
04-06-21,11-20 years,104469,0.127888,216,0.161798,5,-1
04-06-21,21-30 years,147420,0.180467,266,0.199251,46,0
04-06-21,31-40 years,126885,0.155328,217,0.162547,124,0
04-06-21,41-50 years,121817,0.149124,205,0.153558,379,1
04-06-21,51-60 years,114993,0.140771,177,0.132584,1009,0
