DATE,AGE_RANGE,AR_CASECOUNT,AR_TOTALPERCENT,NEW_ARCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
06-22-20,0-10 years,1605,0.045144,21,0.046563,2,0
06-22-20,11-20 years,3280,0.092257,57,0.126386,1,0
06-22-20,21-30 years,7637,0.214806,135,0.299335,4,0
06-22-20,31-40 years,7341,0.20648,74,0.16408,11,1
06-22-20,41-50 years,6025,0.169465,68,0.150776,25,0
06-22-20,51-60 years,4763,0.133969,51,0.113082,49,2
06-22-20,61-70 years,2656,0.074705,30,0.066519,107,2
06-22-20,71-80 years,1336,0.037578,9,0.019956,159,0
06-22-20,81+ years,846,0.023795,6,0.013304,173,0
06-22-20,Pending,64,0.001800,0,0,0,0
06-23-20,0-10 years,1649,0.045423,44,0.058667,2,0
06-23-20,11-20 years,3405,0.093794,125,0.166667,1,0
06-23-20,21-30 years,7794,0.214693,157,0.209333,4,0
06-23-20,31-40 years,7488,0.206264,147,0.196,11,0
06-23-20,41-50 years,6136,0.169022,111,0.148,26,1
06-23-20,51-60 years,4849,0.13357,86,0.114667,50,1
06-23-20,61-70 years,2692,0.074154,36,0.048,108,1
06-23-20,71-80 years,1368,0.037683,32,0.042667,164,5
06-23-20,81+ years,857,0.023607,11,0.014667,176,3
06-23-20,Pending,65,0.001790,1,0.001333,0,0
06-24-20,0-10 years,1700,0.045656,51,0.054721,3,1
06-24-20,11-20 years,3523,0.094615,118,0.126609,1,0
06-24-20,21-30 years,8023,0.215469,229,0.245708,4,0
06-24-20,31-40 years,7663,0.205801,175,0.187768,12,1
06-24-20,41-50 years,6306,0.169357,170,0.182403,26,0
06-24-20,51-60 years,4940,0.132671,91,0.097639,51,1
06-24-20,61-70 years,2749,0.073828,57,0.061159,109,1
06-24-20,71-80 years,1401,0.037626,33,0.035408,169,5
06-24-20,81+ years,866,0.023258,9,0.009657,181,5
06-24-20,Pending,64,0.001719,-1,-0.001073,0,0
06-25-20,0-10 years,1750,0.046011,50,0.062578,3,0
06-25-20,11-20 years,3602,0.094705,79,0.098874,1,0
06-25-20,21-30 years,8217,0.216044,194,0.242804,4,0
06-25-20,31-40 years,7805,0.205211,142,0.177722,13,1
06-25-20,41-50 years,6418,0.168744,112,0.140175,26,0
06-25-20,51-60 years,5026,0.132145,86,0.107635,50,-1
06-25-20,61-70 years,2791,0.073382,42,0.052566,110,1
06-25-20,71-80 years,1431,0.037624,30,0.037547,175,6
06-25-20,81+ years,884,0.023242,18,0.022528,185,4
06-25-20,Pending,110,0.002892,46,0.057572,0,0
06-26-20,0-10 years,1798,0.045584,48,0.034043,3,0
06-26-20,11-20 years,3733,0.094641,131,0.092908,2,1
06-26-20,21-30 years,8482,0.215039,265,0.187943,4,0
06-26-20,31-40 years,8031,0.203605,226,0.160284,12,-1
06-26-20,41-50 years,6579,0.166793,161,0.114184,26,0
06-26-20,51-60 years,5162,0.130869,136,0.096454,50,0
06-26-20,61-70 years,2876,0.072913,85,0.060284,111,1
06-26-20,71-80 years,1464,0.037116,33,0.023404,177,2
06-26-20,81+ years,898,0.022766,14,0.009929,192,7
06-26-20,Pending,421,0.010673,311,0.220567,0,0
06-27-20,0-10 years,1837,0.045728,39,0.053571,3,0
06-27-20,11-20 years,3812,0.094892,79,0.108516,1,-1
06-27-20,21-30 years,8692,0.21637,210,0.288462,5,1
06-27-20,31-40 years,8179,0.2036,148,0.203297,11,-1
06-27-20,41-50 years,6690,0.166534,111,0.152473,26,0
06-27-20,51-60 years,5273,0.131261,111,0.152473,51,1
06-27-20,61-70 years,2926,0.072837,50,0.068681,112,1
06-27-20,71-80 years,1494,0.037190,30,0.041209,180,3
06-27-20,81+ years,915,0.022777,17,0.023352,195,3
06-27-20,Pending,354,0.008812,-67,-0.092033,0,0
06-29-20,0-10 years,1960,0.046339,123,0.057882,3,0
06-29-20,11-20 years,4046,0.095657,234,0.110118,1,0
06-29-20,21-30 years,9281,0.219425,589,0.277176,5,0
06-29-20,31-40 years,8569,0.202591,390,0.183529,11,0
06-29-20,41-50 years,7051,0.166702,361,0.169882,26,0
06-29-20,51-60 years,5508,0.130222,235,0.110588,52,1
06-29-20,61-70 years,3078,0.072771,152,0.071529,113,1
06-29-20,71-80 years,1579,0.037331,85,0.04,183,3
06-29-20,81+ years,952,0.022508,37,0.017412,198,3
06-29-20,Pending,273,0.006454,-81,-0.038118,0,0
06-30-20,0-10 years,2020,0.046427,60,0.049505,3,0
06-30-20,11-20 years,4161,0.095635,115,0.094884,1,0
06-30-20,21-30 years,9587,0.220345,306,0.252475,5,0
06-30-20,31-40 years,8817,0.202648,248,0.20462,11,0
06-30-20,41-50 years,7256,0.16677,205,0.169142,26,0
06-30-20,51-60 years,5654,0.12995,146,0.120462,55,3
06-30-20,61-70 years,3169,0.072836,91,0.075083,114,1
06-30-20,71-80 years,1627,0.037395,48,0.039604,189,6
06-30-20,81+ years,972,0.022340,20,0.016502,200,2
06-30-20,Pending,246,0.005654,-27,-0.022277,0,0
07-01-20,0-10 years,2099,0.046320,79,0.043743,3,0
07-01-20,11-20 years,4383,0.096723,222,0.122924,0,-1
07-01-20,21-30 years,10134,0.223635,547,0.302879,5,0
07-01-20,31-40 years,9184,0.20267,367,0.203212,11,0
07-01-20,41-50 years,7505,0.165618,249,0.137874,27,1
07-01-20,51-60 years,5813,0.12828,159,0.088040,55,0
07-01-20,61-70 years,3277,0.072316,108,0.059801,115,1
07-01-20,71-80 years,1670,0.036853,43,0.023810,190,1
07-01-20,81+ years,1009,0.022266,37,0.020487,203,3
07-01-20,Pending,241,0.005318,-5,-0.002769,0,0
07-02-20,0-10 years,2152,0.045895,53,0.033651,3,0
07-02-20,11-20 years,4567,0.097398,184,0.116825,0,0
07-02-20,21-30 years,10571,0.225443,437,0.27746,5,0
07-02-20,31-40 years,9489,0.202367,305,0.193651,11,0
07-02-20,41-50 years,7730,0.164854,225,0.142857,27,0
07-02-20,51-60 years,6003,0.128023,190,0.120635,58,3
07-02-20,61-70 years,3379,0.072062,102,0.064762,115,0
07-02-20,71-80 years,1722,0.036724,52,0.033016,192,2
07-02-20,81+ years,1036,0.022094,27,0.017143,209,6
07-02-20,Pending,241,0.005140,0,0,0,0
07-03-20,0-10 years,2230,0.045779,78,0.042810,4,1
07-03-20,11-20 years,4776,0.098046,209,0.114709,0,0
07-03-20,21-30 years,11032,0.226474,461,0.253019,6,1
07-03-20,31-40 years,9833,0.20186,344,0.188804,11,0
07-03-20,41-50 years,8019,0.164621,289,0.158617,28,1
07-03-20,51-60 years,6208,0.127443,205,0.112514,59,1
07-03-20,61-70 years,3507,0.071995,128,0.070252,116,1
07-03-20,71-80 years,1806,0.037075,84,0.046103,195,3
07-03-20,81+ years,1071,0.021986,35,0.019210,214,5
07-03-20,Pending,230,0.004722,-11,-0.006037,0,0
07-04-20,0-10 years,2279,0.045453,49,0.034314,4,0
07-04-20,11-20 years,4927,0.098265,151,0.105742,0,0
07-04-20,21-30 years,11472,0.228799,440,0.308123,6,0
07-04-20,31-40 years,10098,0.201396,265,0.185574,11,0
07-04-20,41-50 years,8208,0.163702,189,0.132353,28,0
07-04-20,51-60 years,6350,0.126645,142,0.099440,60,1
07-04-20,61-70 years,3598,0.071759,91,0.063725,116,0
07-04-20,71-80 years,1859,0.037076,53,0.037115,196,1
07-04-20,81+ years,1095,0.021839,24,0.016807,216,2
07-04-20,Pending,254,0.005066,24,0.016807,0,0
07-05-20,0-10 years,2332,0.045342,53,0.041053,4,0
07-05-20,11-20 years,5084,0.098851,157,0.121611,0,0
07-05-20,21-30 years,11856,0.230522,384,0.297444,8,2
07-05-20,31-40 years,10318,0.200618,220,0.170411,12,1
07-05-20,41-50 years,8407,0.163462,199,0.154144,29,1
07-05-20,51-60 years,6492,0.126227,142,0.109992,63,3
07-05-20,61-70 years,3684,0.071630,86,0.066615,117,1
07-05-20,71-80 years,1896,0.036865,37,0.028660,197,1
07-05-20,81+ years,1110,0.021582,15,0.011619,216,0
07-05-20,Pending,252,0.004900,-2,-0.001549,0,0
07-06-20,0-10 years,2360,0.045250,28,0.038674,3,-1
07-06-20,11-20 years,5173,0.099185,89,0.122928,0,0
07-06-20,21-30 years,12063,0.231291,207,0.285912,8,0
07-06-20,31-40 years,10429,0.199962,111,0.153315,12,0
07-06-20,41-50 years,8507,0.16311,100,0.138122,32,3
07-06-20,51-60 years,6581,0.126182,89,0.122928,64,1
07-06-20,61-70 years,3749,0.071882,65,0.089779,118,1
07-06-20,71-80 years,1929,0.036986,33,0.045580,199,2
07-06-20,81+ years,1122,0.021513,12,0.016575,217,1
07-06-20,Pending,242,0.004640,-10,-0.013812,0,0
07-07-20,0-10 years,2444,0.045670,84,0.061810,3,0
07-07-20,11-20 years,5319,0.099395,146,0.107432,0,0
07-07-20,21-30 years,12463,0.232892,400,0.294334,9,1
07-07-20,31-40 years,10639,0.198808,210,0.154525,13,1
07-07-20,41-50 years,8702,0.162612,195,0.143488,32,0
07-07-20,51-60 years,6742,0.125986,161,0.118469,65,1
07-07-20,61-70 years,3855,0.072037,106,0.077999,123,5
07-07-20,71-80 years,1987,0.03713,58,0.042678,200,1
07-07-20,81+ years,1144,0.021378,22,0.016188,220,3
07-07-20,Pending,219,0.004092,-23,-0.016924,0,0
07-08-20,0-10 years,2558,0.045690,114,0.046117,3,0
07-08-20,11-20 years,5611,0.100221,292,0.118123,0,0
07-08-20,21-30 years,13150,0.23488,687,0.277913,9,0
07-08-20,31-40 years,11084,0.197978,445,0.180016,12,-1
07-08-20,41-50 years,9069,0.161987,367,0.148463,32,0
07-08-20,51-60 years,7008,0.125174,266,0.107605,66,1
07-08-20,61-70 years,4015,0.071714,160,0.064725,128,5
07-08-20,71-80 years,2060,0.036795,73,0.029531,208,8
07-08-20,81+ years,1183,0.021130,39,0.015777,227,7
07-08-20,Pending,248,0.004430,29,0.011731,0,0
07-09-20,0-10 years,2635,0.045754,77,0.047975,3,0
07-09-20,11-20 years,5786,0.100467,175,0.109034,0,0
07-09-20,21-30 years,13550,0.23528,400,0.249221,10,1
07-09-20,31-40 years,11357,0.197201,273,0.170093,12,0
07-09-20,41-50 years,9297,0.161431,228,0.142056,34,2
07-09-20,51-60 years,7232,0.125575,224,0.139564,68,2
07-09-20,61-70 years,4142,0.071921,127,0.079128,136,8
07-09-20,71-80 years,2125,0.036898,65,0.040498,216,8
07-09-20,81+ years,1207,0.020958,24,0.014953,231,4
07-09-20,Pending,260,0.004515,12,0.007477,0,0
07-10-20,0-10 years,2709,0.045494,74,0.037852,3,0
07-10-20,11-20 years,6029,0.101249,243,0.124297,0,0
07-10-20,21-30 years,14077,0.236405,527,0.269565,11,1
07-10-20,31-40 years,11722,0.196856,365,0.186701,13,1
07-10-20,41-50 years,9615,0.161472,318,0.16266,34,0
07-10-20,51-60 years,7460,0.125281,228,0.116624,69,1
07-10-20,61-70 years,4275,0.071793,133,0.068031,138,2
07-10-20,71-80 years,2185,0.036694,60,0.030691,221,5
07-10-20,81+ years,1246,0.020925,39,0.019949,234,3
07-10-20,Pending,228,0.003829,-32,-0.016368,0,0
07-11-20,0-10 years,2785,0.045651,76,0.052055,3,0
07-11-20,11-20 years,6207,0.101744,178,0.121918,0,0
07-11-20,21-30 years,14478,0.237321,401,0.274658,11,0
07-11-20,31-40 years,11977,0.196325,255,0.174658,13,0
07-11-20,41-50 years,9832,0.161164,217,0.14863,36,2
07-11-20,51-60 years,7653,0.125447,193,0.132192,75,6
07-11-20,61-70 years,4385,0.071878,110,0.075342,139,1
07-11-20,71-80 years,2247,0.036832,62,0.042466,222,1
07-11-20,81+ years,1272,0.020850,26,0.017808,239,5
07-11-20,Pending,170,0.002787,-58,-0.039726,0,0
07-12-20,0-10 years,2821,0.045529,36,0.037736,3,0
07-12-20,11-20 years,6334,0.102227,127,0.133124,0,0
07-12-20,21-30 years,14731,0.23775,253,0.265199,12,1
07-12-20,31-40 years,12140,0.195933,163,0.17086,13,0
07-12-20,41-50 years,9980,0.161072,148,0.155136,36,0
07-12-20,51-60 years,7761,0.125258,108,0.113208,76,1
07-12-20,61-70 years,4461,0.071998,76,0.079665,139,0
07-12-20,71-80 years,2284,0.036862,37,0.038784,223,1
07-12-20,81+ years,1279,0.020642,7,0.007338,239,0
07-12-20,Pending,169,0.002728,-1,-0.001048,0,0
07-13-20,0-10 years,2969,0.045485,148,0.044659,3,0
07-13-20,11-20 years,6740,0.103257,406,0.122511,0,0
07-13-20,21-30 years,15610,0.239146,879,0.265238,12,0
07-13-20,31-40 years,12710,0.194718,570,0.171998,14,1
07-13-20,41-50 years,10458,0.160217,478,0.144237,37,1
07-13-20,51-60 years,8130,0.124552,369,0.111346,76,0
07-13-20,61-70 years,4694,0.071912,233,0.070308,139,0
07-13-20,71-80 years,2422,0.037105,138,0.041642,226,3
07-13-20,81+ years,1372,0.021019,93,0.028063,242,3
07-13-20,Pending,169,0.002589,0,0,0,0
07-14-20,0-10 years,3025,0.045293,56,0.036988,3,0
07-14-20,11-20 years,6933,0.103806,193,0.127477,0,0
07-14-20,21-30 years,15984,0.239324,374,0.247028,13,1
07-14-20,31-40 years,13002,0.194676,292,0.192867,14,0
07-14-20,41-50 years,10674,0.159819,216,0.142668,37,0
07-14-20,51-60 years,8308,0.124394,178,0.117569,80,4
07-14-20,61-70 years,4795,0.071794,101,0.066711,146,7
07-14-20,71-80 years,2483,0.037177,61,0.040291,228,2
07-14-20,81+ years,1400,0.020962,28,0.018494,246,4
07-14-20,Pending,184,0.002755,15,0.009908,0,0
07-15-20,0-10 years,3120,0.045177,95,0.041795,3,0
07-15-20,11-20 years,7256,0.105067,323,0.142103,0,0
07-15-20,21-30 years,16528,0.239325,544,0.239331,13,0
07-15-20,31-40 years,13381,0.193756,379,0.16674,14,0
07-15-20,41-50 years,11025,0.159641,351,0.154421,38,1
07-15-20,51-60 years,8621,0.124832,313,0.137703,84,4
07-15-20,61-70 years,4952,0.071705,157,0.069072,148,2
07-15-20,71-80 years,2583,0.037402,100,0.043995,229,1
07-15-20,81+ years,1439,0.020837,39,0.017158,254,8
07-15-20,Pending,156,0.002259,-28,-0.012319,0,0
07-16-20,0-10 years,3238,0.045261,118,0.047600,3,0
07-16-20,11-20 years,7647,0.106891,391,0.157725,0,0
07-16-20,21-30 years,17151,0.23974,623,0.251311,12,-1
07-16-20,31-40 years,13769,0.192466,388,0.156515,14,0
07-16-20,41-50 years,11344,0.158569,319,0.128681,38,0
07-16-20,51-60 years,8909,0.124532,288,0.116176,84,0
07-16-20,61-70 years,5152,0.072016,200,0.080678,151,3
07-16-20,71-80 years,2666,0.037266,83,0.033481,233,4
07-16-20,81+ years,1491,0.020841,52,0.020976,261,7
07-16-20,Pending,173,0.002418,17,0.006858,0,0
07-17-20,0-10 years,3341,0.045259,103,0.045195,3,0
07-17-20,11-20 years,7955,0.107764,308,0.135147,0,0
07-17-20,21-30 years,17727,0.240141,576,0.252742,12,0
07-17-20,31-40 years,14144,0.191604,375,0.164546,14,0
07-17-20,41-50 years,11685,0.158293,341,0.149627,39,1
07-17-20,51-60 years,9205,0.124697,296,0.129882,87,3
07-17-20,61-70 years,5325,0.072136,173,0.075910,154,3
07-17-20,71-80 years,2750,0.037253,84,0.036858,237,4
07-17-20,81+ years,1536,0.020808,45,0.019746,269,8
07-17-20,Pending,151,0.002046,-22,-0.009653,0,0
07-18-20,0-10 years,3474,0.045509,133,0.052841,3,0
07-18-20,11-20 years,8278,0.108442,323,0.128327,0,0
07-18-20,21-30 years,18318,0.239965,591,0.234803,12,0
07-18-20,31-40 years,14575,0.190932,431,0.171236,14,0
07-18-20,41-50 years,12070,0.158117,385,0.15296,40,1
07-18-20,51-60 years,9501,0.124463,296,0.1176,93,6
07-18-20,61-70 years,5513,0.072220,188,0.074692,158,4
07-18-20,71-80 years,2839,0.037191,89,0.035360,240,3
07-18-20,81+ years,1613,0.021130,77,0.030592,278,9
07-18-20,Pending,155,0.002030,4,0.001589,0,0
07-19-20,0-10 years,3578,0.045804,104,0.05846,3,0
07-19-20,11-20 years,8529,0.109185,251,0.141091,0,0
07-19-20,21-30 years,18730,0.239775,412,0.231591,12,0
07-19-20,31-40 years,14881,0.190501,306,0.172007,14,0
07-19-20,41-50 years,12317,0.157678,247,0.138842,41,1
07-19-20,51-60 years,9695,0.124112,194,0.10905,94,1
07-19-20,61-70 years,5646,0.072278,133,0.074761,158,0
07-19-20,71-80 years,2919,0.037368,80,0.044969,243,3
07-19-20,81+ years,1664,0.021302,51,0.028668,278,0
07-19-20,Pending,156,0.001997,1,0.000562,0,0
07-20-20,0-10 years,3647,0.045728,69,0.042099,3,0
07-20-20,11-20 years,8757,0.1098,228,0.139109,0,0
07-20-20,21-30 years,19112,0.239637,382,0.233069,12,0
07-20-20,31-40 years,15143,0.189871,262,0.159854,14,0
07-20-20,41-50 years,12603,0.158023,286,0.174497,41,0
07-20-20,51-60 years,9884,0.123931,189,0.115314,94,0
07-20-20,61-70 years,5760,0.072222,114,0.069555,159,1
07-20-20,71-80 years,2999,0.037603,80,0.04881,243,0
07-20-20,81+ years,1691,0.021203,27,0.016473,281,3
07-20-20,Pending,158,0.001981,2,0.001220,0,0
07-21-20,0-10 years,3734,0.045568,87,0.039726,3,0
07-21-20,11-20 years,9067,0.110649,310,0.141553,0,0
07-21-20,21-30 years,19601,0.2392,489,0.223288,12,0
07-21-20,31-40 years,15515,0.189337,372,0.169863,14,0
07-21-20,41-50 years,12919,0.157656,316,0.144292,42,1
07-21-20,51-60 years,10177,0.124195,293,0.13379,98,4
07-21-20,61-70 years,5937,0.072452,177,0.080822,165,6
07-21-20,71-80 years,3105,0.037892,106,0.048402,250,7
07-21-20,81+ years,1745,0.021295,54,0.024658,287,6
07-21-20,Pending,144,0.001757,-14,-0.006393,0,0
07-22-20,0-10 years,3875,0.045903,141,0.057016,3,0
07-22-20,11-20 years,9389,0.111222,322,0.130206,0,0
07-22-20,21-30 years,20162,0.238838,561,0.22685,12,0
07-22-20,31-40 years,15905,0.18841,390,0.157703,14,0
07-22-20,41-50 years,13236,0.156793,317,0.128184,42,0
07-22-20,51-60 years,10474,0.124075,297,0.120097,101,3
07-22-20,61-70 years,6167,0.073054,230,0.093004,167,2
07-22-20,71-80 years,3223,0.038180,118,0.047715,252,2
07-22-20,81+ years,1819,0.021548,74,0.029923,297,10
07-22-20,Pending,167,0.001978,23,0.009300,0,0
07-23-20,0-10 years,3985,0.045811,110,0.042802,3,0
07-23-20,11-20 years,9665,0.111109,276,0.107393,0,0
07-23-20,21-30 years,20726,0.238265,564,0.219455,12,0
07-23-20,31-40 years,16343,0.187879,438,0.170428,16,2
07-23-20,41-50 years,13613,0.156495,377,0.146693,48,6
07-23-20,51-60 years,10822,0.124409,348,0.135409,107,6
07-23-20,61-70 years,6423,0.073839,256,0.099611,171,4
07-23-20,71-80 years,3377,0.038822,154,0.059922,263,11
07-23-20,81+ years,1869,0.021486,50,0.019455,305,8
07-23-20,Pending,164,0.001885,-3,-0.001167,0,0
07-24-20,0-10 years,4077,0.045769,92,0.043998,3,0
07-24-20,11-20 years,9915,0.111307,250,0.11956,1,1
07-24-20,21-30 years,21164,0.23759,438,0.209469,12,0
07-24-20,31-40 years,16699,0.187465,356,0.170253,16,0
07-24-20,41-50 years,13924,0.156312,311,0.148733,51,3
07-24-20,51-60 years,11097,0.124576,275,0.131516,107,0
07-24-20,61-70 years,6620,0.074317,197,0.094213,174,3
07-24-20,71-80 years,3476,0.039022,99,0.047346,265,2
07-24-20,81+ years,1933,0.021700,64,0.030607,309,4
07-24-20,Pending,173,0.001942,9,0.004304,0,0
07-25-20,0-10 years,4163,0.045850,86,0.050058,4,1
07-25-20,11-20 years,10135,0.111624,220,0.128056,1,0
07-25-20,21-30 years,21554,0.237389,390,0.227008,12,0
07-25-20,31-40 years,16982,0.187035,283,0.164726,16,0
07-25-20,41-50 years,14215,0.15656,291,0.169383,55,4
07-25-20,51-60 years,11293,0.124378,196,0.114086,111,4
07-25-20,61-70 years,6753,0.074376,133,0.077416,179,5
07-25-20,71-80 years,3556,0.039165,80,0.046566,273,8
07-25-20,81+ years,1977,0.021774,44,0.025611,313,4
07-25-20,Pending,168,0.001850,-5,-0.002910,0,0
07-26-20,0-10 years,4366,0.046478,203,0.064650,3,-1
07-26-20,11-20 years,10555,0.112364,420,0.133758,2,1
07-26-20,21-30 years,22264,0.237012,710,0.226115,12,0
07-26-20,31-40 years,17465,0.185924,483,0.153822,16,0
07-26-20,41-50 years,14657,0.156032,442,0.140764,55,0
07-26-20,51-60 years,11664,0.12417,371,0.118153,111,0
07-26-20,61-70 years,7034,0.074881,281,0.089490,179,0
07-26-20,71-80 years,3708,0.039474,152,0.048408,274,1
07-26-20,81+ years,2047,0.021791,70,0.022293,315,2
07-26-20,Pending,176,0.001874,8,0.002548,0,0
07-27-20,0-10 years,4494,0.046575,128,0.050137,3,0
07-27-20,11-20 years,10857,0.112521,302,0.118292,1,-1
07-27-20,21-30 years,22863,0.236949,599,0.234626,12,0
07-27-20,31-40 years,17879,0.185296,414,0.162162,15,-1
07-27-20,41-50 years,15037,0.155842,380,0.148844,57,2
07-27-20,51-60 years,11968,0.124035,304,0.119076,112,1
07-27-20,61-70 years,7270,0.075345,236,0.092440,181,2
07-27-20,71-80 years,3835,0.039745,127,0.049745,279,5
07-27-20,81+ years,2112,0.021889,65,0.025460,318,3
07-27-20,Pending,174,0.001803,-2,-0.000783,0,0
07-28-20,0-10 years,4601,0.046454,107,0.041879,3,0
07-28-20,11-20 years,11142,0.112495,285,0.111546,1,0
07-28-20,21-30 years,23396,0.236218,533,0.208611,12,0
07-28-20,31-40 years,18285,0.184615,406,0.158904,15,0
07-28-20,41-50 years,15400,0.155486,363,0.142074,58,1
07-28-20,51-60 years,12291,0.124096,323,0.126419,118,6
07-28-20,61-70 years,7521,0.075936,251,0.098239,183,2
07-28-20,71-80 years,3953,0.039912,118,0.046184,285,6
07-28-20,81+ years,2181,0.022021,69,0.027006,324,6
07-28-20,Pending,274,0.002766,100,0.039139,0,0
07-29-20,0-10 years,4713,0.046746,112,0.062992,3,0
07-29-20,11-20 years,11346,0.112535,204,0.114736,1,0
07-29-20,21-30 years,23707,0.235137,311,0.174916,12,0
07-29-20,31-40 years,18603,0.184513,318,0.178853,18,3
07-29-20,41-50 years,15669,0.155413,269,0.151294,58,0
07-29-20,51-60 years,12517,0.124149,226,0.127109,120,2
07-29-20,61-70 years,7697,0.076342,176,0.098988,190,7
07-29-20,71-80 years,4057,0.040239,104,0.058493,290,5
07-29-20,81+ years,2258,0.022396,77,0.043307,328,4
07-29-20,Pending,255,0.002529,-19,-0.010686,0,0
07-30-20,0-10 years,4837,0.047020,124,0.060517,3,0
07-30-20,11-20 years,11599,0.112753,253,0.123475,2,1
07-30-20,21-30 years,24120,0.234468,413,0.201562,12,0
07-30-20,31-40 years,18950,0.184211,347,0.169351,18,0
07-30-20,41-50 years,15962,0.155165,293,0.142997,59,1
07-30-20,51-60 years,12783,0.124262,266,0.129819,119,-1
07-30-20,61-70 years,7900,0.076795,203,0.099073,193,3
07-30-20,71-80 years,4166,0.040497,109,0.053197,295,5
07-30-20,81+ years,2315,0.022504,57,0.027818,332,4
07-30-20,Pending,239,0.002323,-16,-0.007809,0,0
07-31-20,0-10 years,4984,0.047037,147,0.047604,3,0
07-31-20,11-20 years,11974,0.113006,375,0.121438,1,-1
07-31-20,21-30 years,24777,0.233836,657,0.212759,11,-1
07-31-20,31-40 years,19456,0.183618,506,0.16386,17,-1
07-31-20,41-50 years,16461,0.155353,499,0.161593,60,1
07-31-20,51-60 years,13201,0.124586,418,0.135363,120,1
07-31-20,61-70 years,8189,0.077285,289,0.093588,199,6
07-31-20,71-80 years,4306,0.040638,140,0.045337,307,12
07-31-20,81+ years,2386,0.022518,71,0.022992,342,10
07-31-20,Pending,225,0.002123,-14,-0.004534,0,0
08-01-20,0-10 years,5140,0.047512,156,0.070112,3,0
08-01-20,11-20 years,12287,0.113575,313,0.140674,1,0
08-01-20,21-30 years,25196,0.2329,419,0.188315,11,0
08-01-20,31-40 years,19800,0.183022,344,0.154607,18,1
08-01-20,41-50 years,16779,0.155097,318,0.142921,60,0
08-01-20,51-60 years,13508,0.124861,307,0.137978,120,0
08-01-20,61-70 years,8383,0.077488,194,0.087191,200,1
08-01-20,71-80 years,4424,0.040893,118,0.053034,308,1
08-01-20,81+ years,2437,0.022526,51,0.022921,346,4
08-01-20,Pending,230,0.002126,5,0.002247,0,0
08-02-20,0-10 years,5218,0.047598,78,0.054054,3,0
08-02-20,11-20 years,12507,0.114087,220,0.15246,1,0
08-02-20,21-30 years,25475,0.232379,279,0.193347,11,0
08-02-20,31-40 years,20023,0.182647,223,0.154539,18,0
08-02-20,41-50 years,16984,0.154925,205,0.142065,60,0
08-02-20,51-60 years,13690,0.124878,182,0.126126,121,1
08-02-20,61-70 years,8525,0.077764,142,0.098406,200,0
08-02-20,71-80 years,4507,0.041112,83,0.057519,312,4
08-02-20,81+ years,2468,0.022513,31,0.021483,347,1
08-02-20,Pending,230,0.002098,0,0,0,0
08-03-20,0-10 years,5258,0.047525,40,0.039643,3,0
08-03-20,11-20 years,12625,0.114113,118,0.116947,1,0
08-03-20,21-30 years,25661,0.231941,186,0.184341,12,1
08-03-20,31-40 years,20176,0.182364,153,0.151635,20,2
08-03-20,41-50 years,17133,0.154859,149,0.147671,60,0
08-03-20,51-60 years,13827,0.124977,137,0.135778,121,0
08-03-20,61-70 years,8632,0.078022,107,0.106046,205,5
08-03-20,71-80 years,4575,0.041352,68,0.067393,321,9
08-03-20,81+ years,2524,0.022814,56,0.055500,349,2
08-03-20,Pending,225,0.002034,-5,-0.004955,0,0
08-04-20,0-10 years,5345,0.047536,87,0.048199,4,1
08-04-20,11-20 years,12865,0.114416,240,0.132964,1,0
08-04-20,21-30 years,26039,0.231579,378,0.209418,12,0
08-04-20,31-40 years,20480,0.18214,304,0.168421,19,-1
08-04-20,41-50 years,17401,0.154757,268,0.148476,63,3
08-04-20,51-60 years,14051,0.124963,224,0.1241,122,1
08-04-20,61-70 years,8810,0.078352,178,0.098615,211,6
08-04-20,71-80 years,4652,0.041373,77,0.042659,326,5
08-04-20,81+ years,2575,0.022901,51,0.028255,359,10
08-04-20,Pending,223,0.001983,-2,-0.001108,0,0
08-05-20,0-10 years,5428,0.047573,83,0.050091,3,-1
08-05-20,11-20 years,13094,0.114761,229,0.138202,1,0
08-05-20,21-30 years,26368,0.2311,329,0.198552,12,0
08-05-20,31-40 years,20743,0.1818,263,0.158721,21,2
08-05-20,41-50 years,17658,0.154762,257,0.1551,63,0
08-05-20,51-60 years,14248,0.124875,197,0.11889,125,3
08-05-20,61-70 years,8965,0.078573,155,0.093543,220,9
08-05-20,71-80 years,4750,0.041631,98,0.059143,333,7
08-05-20,81+ years,2630,0.023050,55,0.033193,366,7
08-05-20,Pending,214,0.001876,-9,-0.005432,0,0
08-06-20,0-10 years,5570,0.047873,142,0.063055,3,0
08-06-20,11-20 years,13372,0.114929,278,0.123446,1,0
08-06-20,21-30 years,26783,0.230193,415,0.184281,12,0
08-06-20,31-40 years,21116,0.181487,373,0.165631,23,2
08-06-20,41-50 years,18003,0.154731,345,0.153197,65,2
08-06-20,51-60 years,14570,0.125226,322,0.142984,126,1
08-06-20,61-70 years,9158,0.078711,193,0.085702,234,14
08-06-20,71-80 years,4872,0.041874,122,0.054174,344,11
08-06-20,81+ years,2695,0.023163,65,0.028863,378,12
08-06-20,Pending,211,0.001813,-3,-0.001332,0,0
08-07-20,0-10 years,5676,0.047785,106,0.043586,4,1
08-07-20,11-20 years,13698,0.115321,326,0.134046,1,0
08-07-20,21-30 years,27287,0.229723,504,0.207237,12,0
