DATE,AGE_RANGE,AR_CASECOUNT,AR_TOTALPERCENT,NEW_ARCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
04-28-20,41-50 years,1668,0.165937126939912,18,0.134328358208955,10,0
04-28-20,51-60 years,1651,0.16424592120970999,27,0.201492537313433,15,0
04-28-20,61-70 years,1051,0.10455630720254699,26,0.19402985074626899,44,2
04-28-20,71-80 years,530,5.2725825706327098E-2,13,9.7014925373134303E-2,50,0
04-28-20,81+ years,341,3.3923597294070802E-2,5,3.7313432835820899E-2,65,2
04-28-20,Pending,421,4.1882212495025897E-2,-2,-1.49253731343284E-2,0,0
04-29-20,0-10 years,180,1.7364460737024901E-2,9,2.8662420382165599E-2,1,0
04-29-20,11-20 years,614,5.9232104958518203E-2,15,4.7770700636942699E-2,0,0
04-29-20,21-30 years,1980,0.191009068107274,52,0.16560509554140099,1,0
04-29-20,31-40 years,1768,0.170557592128111,76,0.24203821656051,2,0
04-29-20,41-50 years,1734,0.16727763843334001,66,0.210191082802548,10,0
04-29-20,51-60 years,1714,0.165348253907004,63,0.200636942675159,15,0
04-29-20,61-70 years,1072,0.103415010611615,21,6.6878980891719703E-2,45,1
04-29-20,71-80 years,546,5.2672197568975503E-2,16,5.0955414012738898E-2,53,3
04-29-20,81+ years,354,3.4150106116149E-2,13,4.1401273885350302E-2,68,3
04-29-20,Pending,404,3.8973567431989202E-2,-17,-5.4140127388534999E-2,0,0
04-30-20,0-10 years,204,1.9003260363297601E-2,24,6.50406504065041E-2,1,0
04-30-20,11-20 years,647,6.0270144387517502E-2,33,8.9430894308943104E-2,0,0
04-30-20,21-30 years,2104,0.19599441080577601,124,0.336043360433604,1,0
04-30-20,31-40 years,1958,0.18239403819282701,190,0.51490514905149098,3,1
04-30-20,41-50 years,1892,0.17624592454587801,158,0.42818428184281798,10,0
04-30-20,51-60 years,1836,0.171029343269679,122,0.33062330623306202,15,0
04-30-20,61-70 years,1128,0.10507685142058699,56,0.15176151761517601,46,1
04-30-20,71-80 years,566,5.2724732184443401E-2,20,5.4200542005420099E-2,52,-1
04-30-20,81+ years,359,3.3442012109920802E-2,5,1.3550135501355001E-2,71,3
04-30-20,Pending,41,3.8192827200745202E-3,-363,-0.98373983739837401,0,0
05-01-20,0-10 years,220,1.8501387604070298E-2,16,1.3840830449827E-2,1,0
05-01-20,11-20 years,682,5.7354301572617901E-2,35,3.0276816608996501E-2,1,1
05-01-20,21-30 years,2371,0.19939450004204901,267,0.23096885813148799,1,0
05-01-20,31-40 years,2254,0.189555125725339,296,0.25605536332179901,3,0
05-01-20,41-50 years,2128,0.17895887646118899,236,0.20415224913494801,10,0
05-01-20,51-60 years,1987,0.167101168951308,151,0.130622837370242,16,1
05-01-20,61-70 years,1202,0.10108485409133,74,6.4013840830449795E-2,46,0
05-01-20,71-80 years,587,4.93650660163149E-2,21,1.81660899653979E-2,53,1
05-01-20,81+ years,371,3.1200067277773101E-2,12,1.03806228373702E-2,73,2
05-01-20,Pending,89,7.4846522580102604E-3,48,4.1522491349481001E-2,0,0
05-02-20,0-10 years,239,1.88768659663534E-2,19,2.4675324675324701E-2,1,0
05-02-20,11-20 years,724,5.7183476818576703E-2,42,5.4545454545454501E-2,1,0
05-02-20,21-30 years,2523,0.19927335913434999,152,0.197402597402597,1,0
05-02-20,31-40 years,2440,0.19271779480293799,186,0.241558441558442,3,0
05-02-20,41-50 years,2262,0.17865887370665801,134,0.174025974025974,10,0
05-02-20,51-60 years,2068,0.163336229365769,81,0.10519480519480499,16,0
05-02-20,61-70 years,1257,9.9281257404628398E-2,55,7.1428571428571397E-2,47,1
05-02-20,71-80 years,612,4.8337414106310699E-2,25,3.2467532467532499E-2,54,1
05-02-20,81+ years,385,3.0408340573414398E-2,14,1.8181818181818198E-2,75,2
05-02-20,Pending,151,1.19263881210015E-2,62,8.0519480519480505E-2,1,1
05-03-20,0-10 years,274,2.07938073916673E-2,35,6.7829457364341095E-2,1,0
05-03-20,11-20 years,768,5.8283372543067501E-2,44,8.5271317829457405E-2,1,0
05-03-20,21-30 years,2615,0.19845184791682499,92,0.178294573643411,1,0
05-03-20,31-40 years,2540,0.192760112316916,100,0.193798449612403,3,0
05-03-20,41-50 years,2350,0.17834104879714699,88,0.170542635658915,10,0
05-03-20,51-60 years,2155,0.16354253623738299,87,0.168604651162791,16,0
05-03-20,61-70 years,1302,9.8808530014419096E-2,45,8.7209302325581398E-2,47,0
05-03-20,71-80 years,631,4.7886468847233798E-2,19,3.6821705426356599E-2,55,1
05-03-20,81+ years,393,2.9824694543522799E-2,8,1.5503875968992199E-2,76,1
05-03-20,Pending,149,1.13075813918191E-2,-2,-3.8759689922480598E-3,0,-1
05-04-20,0-10 years,281,2.0705917028958801E-2,7,1.7766497461928901E-2,1,0
05-04-20,11-20 years,806,5.9391349200501098E-2,38,9.6446700507614197E-2,1,0
05-04-20,21-30 years,2669,0.19666936850637401,54,0.13705583756345199,1,0
05-04-20,31-40 years,2582,0.19025863974651799,42,0.10659898477157401,3,0
05-04-20,41-50 years,2405,0.17721612261439801,55,0.13959390862944199,10,0
05-04-20,51-60 years,2207,0.16262618819541699,52,0.131979695431472,17,1
05-04-20,61-70 years,1339,9.8666273671800198E-2,37,9.3908629441624397E-2,50,3
05-04-20,71-80 years,659,4.8559428192469202E-2,28,7.1065989847715699E-2,59,4
05-04-20,81+ years,407,2.9990420750129001E-2,14,3.5532994923857898E-2,77,1
05-04-20,Pending,216,1.5916292093434498E-2,67,0.17005076142132,0,0
05-05-20,0-10 years,290,2.1183345507669801E-2,9,7.5630252100840303E-2,1,0
05-05-20,11-20 years,817,5.9678597516435401E-2,11,9.2436974789915999E-2,1,0
05-05-20,21-30 years,2685,0.19612856099342599,16,0.13445378151260501,1,0
05-05-20,31-40 years,2604,0.190211833455077,22,0.184873949579832,3,0
05-05-20,41-50 years,2421,0.17684441197954701,16,0.13445378151260501,10,0
05-05-20,51-60 years,2228,0.162746530314098,21,0.17647058823529399,17,0
05-05-20,61-70 years,1355,9.8977355734112496E-2,16,0.13445378151260501,51,1
05-05-20,71-80 years,664,4.8502556610664702E-2,5,4.20168067226891E-2,62,3
05-05-20,81+ years,414,3.02410518626735E-2,7,5.8823529411764698E-2,80,3
05-05-20,Pending,212,1.54857560262966E-2,-4,-3.3613445378151301E-2,0,0
05-06-20,0-10 years,304,2.1810876739847902E-2,14,4.4303797468354403E-2,1,0
05-06-20,11-20 years,868,6.2275792796671003E-2,51,0.161392405063291,1,0
05-06-20,21-30 years,2753,0.197517577844741,68,0.215189873417722,1,0
05-06-20,31-40 years,2655,0.19048643994834299,51,0.161392405063291,3,0
05-06-20,41-50 years,2470,0.17721337351126401,49,0.155063291139241,10,0
05-06-20,51-60 years,2263,0.16236188836274901,35,0.110759493670886,19,2
05-06-20,61-70 years,1381,9.9081647295164305E-2,26,8.2278481012658194E-2,52,1
05-06-20,71-80 years,676,4.8500502224135503E-2,12,3.7974683544303799E-2,68,6
05-06-20,81+ years,424,3.0420433347682602E-2,10,3.1645569620253201E-2,84,4
05-06-20,Pending,212,1.5210216673841301E-2,0,0,0,0
05-07-20,0-10 years,313,2.2204880817253098E-2,9,0.1,1,0
05-07-20,11-20 years,883,6.2641884222474506E-2,15,0.16666666666666699,1,0
05-07-20,21-30 years,2776,0.19693530079455199,23,0.25555555555555598,1,0
05-07-20,31-40 years,2691,0.190905221339387,36,0.4,3,0
05-07-20,41-50 years,2502,0.17749716231555099,32,0.35555555555555601,9,-1
05-07-20,51-60 years,2281,0.16181895573212299,18,0.2,18,-1
05-07-20,61-70 years,1394,9.8893303064699206E-2,13,0.14444444444444399,52,0
05-07-20,71-80 years,684,4.8524404086265599E-2,8,8.8888888888888906E-2,68,0
05-07-20,81+ years,425,3.0150397275822902E-2,1,1.1111111111111099E-2,84,0
05-07-20,Pending,147,1.0428490351872899E-2,-65,-0.72222222222222199,0,0
05-08-20,0-10 years,322,2.2297624818225899E-2,9,2.6086956521739101E-2,1,0
05-08-20,11-20 years,916,6.3430510352468703E-2,33,9.5652173913043495E-2,1,0
05-08-20,21-30 years,2848,0.19721625926182401,72,0.208695652173913,1,0
05-08-20,31-40 years,2766,0.19153798213420101,75,0.217391304347826,3,0
05-08-20,41-50 years,2556,0.17699605290492301,54,0.15652173913043499,9,0
05-08-20,51-60 years,2335,0.16169240357316,54,0.15652173913043499,18,0
05-08-20,61-70 years,1417,9.8123398656602703E-2,23,6.6666666666666693E-2,53,1
05-08-20,71-80 years,693,4.7988366456616603E-2,9,2.6086956521739101E-2,70,2
05-08-20,81+ years,427,2.9568589432864799E-2,2,5.7971014492753598E-3,85,1
05-08-20,Pending,161,1.1148812409112901E-2,14,4.0579710144927499E-2,0,0
05-09-20,0-10 years,340,2.30227518959913E-2,18,5.5045871559633003E-2,1,0
05-09-20,11-20 years,942,6.3786565547128901E-2,26,7.9510703363914401E-2,1,0
05-09-20,21-30 years,2905,0.19670910075839701,57,0.17431192660550501,1,0
05-09-20,31-40 years,2839,0.19223997833152801,73,0.223241590214067,3,0
05-09-20,41-50 years,2596,0.17578548212351,40,0.122324159021407,9,0
05-09-20,51-60 years,2377,0.160956121343445,42,0.12844036697247699,18,0
05-09-20,61-70 years,1446,9.7914409534127805E-2,29,8.8685015290519906E-2,53,0
05-09-20,71-80 years,698,4.7264355362946903E-2,5,1.5290519877675801E-2,71,1
05-09-20,81+ years,441,2.9861863488624098E-2,14,4.2813455657492401E-2,85,0
05-09-20,Pending,184,1.2459371614301201E-2,23,7.0336391437308896E-2,0,0
05-10-20,0-10 years,348,2.3223223223223202E-2,8,3.6866359447004601E-2,1,0
05-10-20,11-20 years,969,6.4664664664664695E-2,27,0.124423963133641,1,0
05-10-20,21-30 years,2939,0.196129462796129,34,0.15668202764976999,1,0
05-10-20,31-40 years,2886,0.19259259259259301,47,0.216589861751152,3,0
05-10-20,41-50 years,2632,0.17564230897564201,36,0.16589861751152099,9,0
05-10-20,51-60 years,2402,0.16029362696029401,25,0.115207373271889,18,0
05-10-20,61-70 years,1462,9.7564230897564205E-2,16,7.3732718894009203E-2,53,0
05-10-20,71-80 years,706,4.7113780447113798E-2,8,3.6866359447004601E-2,72,1
05-10-20,81+ years,445,2.9696363029696402E-2,4,1.8433179723502301E-2,85,0
05-10-20,Pending,196,1.30797464130797E-2,12,5.5299539170506902E-2,0,0
05-11-20,0-10 years,363,2.3353062274832699E-2,15,2.6833631484794299E-2,1,0
05-11-20,11-20 years,993,6.3883170355120894E-2,24,4.2933810375670803E-2,1,0
05-11-20,21-30 years,3020,0.19428718476582599,81,0.14490161001788901,1,0
05-11-20,31-40 years,2953,0.18997683993823999,67,0.11985688729874799,3,0
05-11-20,41-50 years,2713,0.174536798764797,81,0.14490161001788901,10,1
05-11-20,51-60 years,2435,0.156652084405558,33,5.9033989266547397E-2,19,1
05-11-20,61-70 years,1484,9.5470921255790001E-2,22,3.9355992844364897E-2,54,1
05-11-20,71-80 years,722,4.64487905301081E-2,16,2.86225402504472E-2,73,1
05-11-20,81+ years,455,2.9271744724652601E-2,10,1.7889087656529499E-2,89,4
05-11-20,Pending,406,2.6119402985074602E-2,210,0.37567084078711999,0,0
05-12-20,0-10 years,379,2.35243001675874E-2,16,2.8268551236749099E-2,1,0
05-12-20,11-20 years,1029,6.3869405995903406E-2,36,6.3604240282685506E-2,1,0
05-12-20,21-30 years,3154,0.19576686735770599,134,0.23674911660777401,1,0
05-12-20,31-40 years,3100,0.192415120104277,147,0.25971731448763302,3,0
05-12-20,41-50 years,2816,0.174787412326982,103,0.18197879858657201,12,2
05-12-20,51-60 years,2496,0.15498727577431601,61,0.107773851590106,23,4
05-12-20,61-70 years,1508,9.3600645521693296E-2,24,4.2402826855123699E-2,57,3
05-12-20,71-80 years,733,4.5496865495624102E-2,11,1.9434628975265E-2,74,1
05-12-20,81+ years,468,2.9048476196387601E-2,13,2.2968197879858699E-2,92,3
05-12-20,Pending,427,2.65036310595245E-2,21,3.7102473498233202E-2,0,0
05-13-20,0-10 years,389,2.3762981062920002E-2,10,3.8461538461538498E-2,1,0
05-13-20,11-20 years,1048,6.4019547953573605E-2,19,7.3076923076923095E-2,1,0
05-13-20,21-30 years,3205,0.19578497251068999,51,0.19615384615384601,1,0
05-13-20,31-40 years,3165,0.19334147831398901,65,0.25,3,0
05-13-20,41-50 years,2871,0.175381795968235,55,0.21153846153846201,14,2
05-13-20,51-60 years,2525,0.15424557116676799,29,0.111538461538462,24,1
05-13-20,61-70 years,1522,9.2974954184483802E-2,14,5.3846153846153801E-2,58,1
05-13-20,71-80 years,737,4.5021380574221101E-2,4,1.5384615384615399E-2,77,3
05-13-20,81+ years,470,2.8711056811240102E-2,2,7.6923076923076901E-3,94,2
05-13-20,Pending,438,2.6756261453879E-2,11,4.2307692307692303E-2,0,0
05-14-20,0-10 years,409,2.4492484579915E-2,20,6.0790273556230998E-2,1,0
05-14-20,11-20 years,1087,6.5093718186717803E-2,39,0.11854103343465,1,0
05-14-20,21-30 years,3285,0.196718366369244,80,0.24316109422492399,1,0
05-14-20,31-40 years,3227,0.193245104497275,62,0.188449848024316,3,0
05-14-20,41-50 years,2924,0.17510030540750901,53,0.16109422492401201,14,0
05-14-20,51-60 years,2563,0.15348224444577499,38,0.11550151975683901,26,2
05-14-20,61-70 years,1543,9.2400742559434701E-2,21,6.3829787234042507E-2,61,3
05-14-20,71-80 years,749,4.4852985208695101E-2,12,3.64741641337386E-2,82,5
05-14-20,81+ years,475,2.8444817054913502E-2,5,1.51975683890578E-2,98,4
05-14-20,Pending,437,2.6169231690520399E-2,-1,-3.0395136778115501E-3,0,0
05-15-20,0-10 years,422,2.48674130819093E-2,13,4.7970479704797099E-2,1,0
05-15-20,11-20 years,1119,6.5939893930465496E-2,32,0.118081180811808,1,0
05-15-20,21-30 years,3325,0.19593400117855,40,0.14760147601476001,1,0
05-15-20,31-40 years,3274,0.192928697701827,47,0.17343173431734299,3,0
05-15-20,41-50 years,2961,0.17448438420742499,37,0.13653136531365301,14,0
05-15-20,51-60 years,2589,0.152563347083088,26,9.5940959409594101E-2,26,0
05-15-20,61-70 years,1551,9.1396582203889201E-2,8,2.9520295202952001E-2,61,0
05-15-20,71-80 years,755,4.4490276959339999E-2,6,2.2140221402214E-2,85,3
05-15-20,81+ years,479,2.8226281673541499E-2,4,1.4760147601476E-2,98,0
05-15-20,Pending,495,2.9169121979964598E-2,58,0.21402214022140201,0,0
05-16-20,0-10 years,446,2.5798241554835701E-2,24,7.5471698113207503E-2,1,0
05-16-20,11-20 years,1158,6.69828782970847E-2,39,0.122641509433962,1,0
05-16-20,21-30 years,3378,0.195395650161962,53,0.16666666666666699,1,0
05-16-20,31-40 years,3339,0.19313975011568699,65,0.20440251572327001,3,0
05-16-20,41-50 years,3018,0.17457195742711701,57,0.179245283018868,14,0
05-16-20,51-60 years,2619,0.151492364645997,30,9.4339622641509399E-2,26,0
05-16-20,61-70 years,1585,9.1682091624247994E-2,34,0.106918238993711,62,1
05-16-20,71-80 years,768,4.4423877834335997E-2,13,4.08805031446541E-2,87,2
05-16-20,81+ years,481,2.7822767237390099E-2,2,6.2893081761006301E-3,100,2
05-16-20,Pending,496,2.8690421101342001E-2,1,3.1446540880503099E-3,0,0
05-17-20,0-10 years,449,2.5822406257188901E-2,3,0.03,1,0
05-17-20,11-20 years,1165,6.7000230043708295E-2,7,7.0000000000000007E-2,1,0
05-17-20,21-30 years,3409,0.196054750402576,31,0.31,1,0
05-17-20,31-40 years,3358,0.193121693121693,19,0.19,3,0
05-17-20,41-50 years,3030,0.17425810904071801,12,0.12,14,0
05-17-20,51-60 years,2635,0.151541292845641,16,0.16,26,0
05-17-20,61-70 years,1588,9.13273521969174E-2,3,0.03,63,1
05-17-20,71-80 years,774,4.4513457556935802E-2,6,0.06,87,0
05-17-20,81+ years,482,2.77202668507016E-2,1,0.01,102,2
05-17-20,Pending,498,2.8640441683919899E-2,2,0.02,0,0
05-18-20,0-10 years,473,2.6261728943423501E-2,24,3.8523274478330698E-2,1,0
05-18-20,11-20 years,1231,6.8347121203708797E-2,66,0.10593900481540899,1,0
05-18-20,21-30 years,3556,0.19743490089389801,147,0.235955056179775,1,0
05-18-20,31-40 years,3506,0.19465881961023801,148,0.23756019261637201,3,0
05-18-20,41-50 years,3133,0.17394925323413499,103,0.16532905296950201,14,0
05-18-20,51-60 years,2713,0.15063017045139099,78,0.12520064205457501,27,1
05-18-20,61-70 years,1626,9.02781633446227E-2,38,6.0995184590690199E-2,63,0
05-18-20,71-80 years,786,4.3639997779134999E-2,12,1.92616372391653E-2,87,0
05-18-20,81+ years,491,2.7261118205541099E-2,9,1.4446227929374E-2,104,2
05-18-20,Pending,496,2.7538726333907099E-2,-2,-3.2102728731942202E-3,0,0
05-19-20,0-10 years,501,2.7260855370551701E-2,28,7.6294277929155302E-2,1,0
05-19-20,11-20 years,1279,6.9594079878115098E-2,48,0.13079019073569501,1,0
05-19-20,21-30 years,3651,0.19866144302970901,95,0.258855585831063,1,0
05-19-20,31-40 years,3572,0.19436282511698799,66,0.17983651226158001,3,0
05-19-20,41-50 years,3191,0.17363151594297499,58,0.158038147138965,14,0
05-19-20,51-60 years,2745,0.14936336924583701,32,8.7193460490463198E-2,28,1
05-19-20,61-70 years,1658,9.0216563282185205E-2,32,8.7193460490463198E-2,63,0
05-19-20,71-80 years,793,4.31494177821308E-2,7,1.9073569482288801E-2,89,2
05-19-20,81+ years,495,2.6934378060724799E-2,4,1.08991825613079E-2,105,1
05-19-20,Pending,493,2.6825552290782501E-2,-3,-8.1743869209809292E-3,0,0
05-20-20,0-10 years,509,2.7466004748543101E-2,8,5.1948051948052E-2,1,0
05-20-20,11-20 years,1299,7.0094970861212996E-2,20,0.12987012987013,1,0
05-20-20,21-30 years,3690,0.199115044247788,39,0.253246753246753,1,0
05-20-20,31-40 years,3612,0.194906108353119,40,0.25974025974025999,3,0
05-20-20,41-50 years,3212,0.17332182171379201,21,0.13636363636363599,14,0
05-20-20,51-60 years,2753,0.148553852795165,8,5.1948051948052E-2,27,-1
05-20-20,61-70 years,1666,8.9898553852795202E-2,8,5.1948051948052E-2,66,3
05-20-20,71-80 years,800,4.3168573278653102E-2,7,4.5454545454545497E-2,89,0
05-20-20,81+ years,497,2.68184761493633E-2,2,1.2987012987013E-2,107,2
05-20-20,Pending,494,2.6656593999568299E-2,1,6.4935064935064896E-3,0,0
05-21-20,0-10 years,533,2.81103317335584E-2,24,5.5944055944055902E-2,1,0
05-21-20,11-20 years,1337,7.0513158588681998E-2,38,8.8578088578088604E-2,1,0
05-21-20,21-30 years,3829,0.201940825905807,139,0.32400932400932397,1,0
05-21-20,31-40 years,3708,0.19555930594377899,96,0.223776223776224,3,0
05-21-20,41-50 years,3274,0.172670217815516,62,0.14452214452214501,14,0
05-21-20,51-60 years,2785,0.14688043879542201,32,7.4592074592074606E-2,28,1
05-21-20,61-70 years,1685,8.8866620958810205E-2,19,4.4289044289044302E-2,66,0
05-21-20,71-80 years,811,4.2772005695902102E-2,11,2.5641025641025599E-2,91,2
05-21-20,81+ years,522,2.7530193555192199E-2,25,5.82750582750583E-2,108,1
05-21-20,Pending,477,2.5156901007330802E-2,-17,-3.9627039627039597E-2,0,0
05-22-20,0-10 years,557,2.87202227493039E-2,24,5.5427251732101598E-2,1,0
05-22-20,11-20 years,1388,7.1568526348355199E-2,51,0.117782909930716,1,0
05-22-20,21-30 years,3914,0.20181499432814301,85,0.19630484988452701,1,0
05-22-20,31-40 years,3804,0.19614313705269701,96,0.221709006928406,3,0
05-22-20,41-50 years,3337,0.17206352480148501,63,0.145496535796767,14,0
05-22-20,51-60 years,2853,0.147107352789523,68,0.157043879907621,28,0
05-22-20,61-70 years,1709,8.8120037124884004E-2,24,5.5427251732101598E-2,66,0
05-22-20,71-80 years,829,4.27451789213159E-2,18,4.1570438799076202E-2,92,1
05-22-20,81+ years,542,2.7946787666288501E-2,20,4.6189376443418001E-2,109,1
05-22-20,Pending,461,2.3770238218005599E-2,-16,-3.6951501154734397E-2,0,0
05-23-20,0-10 years,588,2.9713477184294301E-2,31,7.8481012658227794E-2,1,0
05-23-20,11-20 years,1430,7.2262367982212306E-2,42,0.10632911392405101,1,0
05-23-20,21-30 years,3996,0.20193036535448999,82,0.20759493670886101,1,0
05-23-20,31-40 years,3892,0.196674920410329,88,0.22278481012658199,3,0
05-23-20,41-50 years,3408,0.17221688817019601,71,0.17974683544303799,15,1
05-23-20,51-60 years,2885,0.14578806407600201,32,8.1012658227848103E-2,30,2
05-23-20,61-70 years,1737,8.77760371923796E-2,28,7.0886075949367106E-2,68,2
05-23-20,71-80 years,842,4.2548890797918001E-2,13,3.29113924050633E-2,94,2
05-23-20,81+ years,550,2.7793218454697101E-2,8,2.0253164556962001E-2,116,7
05-23-20,Pending,461,2.32957703774824E-2,0,0,0,0
05-24-20,0-10 years,606,3.0081906180193602E-2,18,5.0561797752809001E-2,1,0
05-24-20,11-20 years,1474,7.31695209729461E-2,44,0.123595505617978,1,0
05-24-20,21-30 years,4073,0.20218416480516299,77,0.21629213483146101,1,0
05-24-20,31-40 years,3971,0.19712087366592199,79,0.22191011235955099,3,0
05-24-20,41-50 years,3479,0.172697939935468,71,0.199438202247191,16,1
05-24-20,51-60 years,2918,0.14484983866964499,33,9.2696629213483206E-2,30,0
05-24-20,61-70 years,1752,8.6969471332836903E-2,15,4.2134831460674198E-2,71,3
05-24-20,71-80 years,852,4.2293373045420697E-2,10,2.8089887640449399E-2,96,2
05-24-20,81+ years,564,2.79970215934475E-2,14,3.9325842696629199E-2,117,1
05-24-20,Pending,456,2.2635889798957601E-2,-5,-1.40449438202247E-2,0,0
05-25-20,0-10 years,635,3.0814771679526402E-2,29,6.2770562770562796E-2,1,0
05-25-20,11-20 years,1534,7.4440724025816501E-2,60,0.12987012987013,1,0
05-25-20,21-30 years,4174,0.202552530693454,101,0.21861471861471901,1,0
05-25-20,31-40 years,4098,0.19886446353181,127,0.27489177489177502,3,0
05-25-20,41-50 years,3534,0.17149512301645101,55,0.119047619047619,16,0
05-25-20,51-60 years,2980,0.144611054496045,62,0.13419913419913401,30,0
05-25-20,61-70 years,1769,8.5844615907215996E-2,17,3.67965367965368E-2,72,1
05-25-20,71-80 years,858,4.1636337166982097E-2,6,1.2987012987013E-2,96,0
05-25-20,81+ years,565,2.7417867714854199E-2,1,2.1645021645021602E-3,118,1
05-25-20,Pending,460,2.2322511767845901E-2,4,8.6580086580086597E-3,0,0
05-26-20,0-10 years,663,3.16241354638684E-2,28,7.8212290502793297E-2,1,0
05-26-20,11-20 years,1572,7.4982113045552107E-2,38,0.106145251396648,1,0
05-26-20,21-30 years,4245,0.20248032435010699,71,0.19832402234636901,1,0
05-26-20,31-40 years,4183,0.19952301454805599,85,0.237430167597765,3,0
05-26-20,41-50 years,3587,0.171094681612211,53,0.14804469273743001,16,0
05-26-20,51-60 years,3032,0.14462198902933501,52,0.14525139664804501,31,1
05-26-20,61-70 years,1790,8.5380395897925093E-2,21,5.8659217877095E-2,73,1
05-26-20,71-80 years,867,4.1354638683520101E-2,9,2.5139664804469299E-2,97,1
05-26-20,81+ years,570,2.7188170760791799E-2,5,1.3966480446927399E-2,120,2
05-26-20,Pending,456,2.1750536608633401E-2,-4,-1.11731843575419E-2,0,0
05-27-20,0-10 years,692,3.24791138646391E-2,29,8.5043988269794701E-2,1,0
05-27-20,11-20 years,1622,7.6128790012203101E-2,50,0.14662756598240501,1,0
05-27-20,21-30 years,4309,0.20224349948371401,64,0.18768328445747801,1,0
05-27-20,31-40 years,4247,0.199333521073876,64,0.18768328445747801,5,2
05-27-20,41-50 years,3631,0.17042147751806999,44,0.12903225806451599,16,0
05-27-20,51-60 years,3077,0.14441941237210201,45,0.13196480938416399,31,0
05-27-20,61-70 years,1812,8.5046465784286096E-2,22,6.4516129032258104E-2,76,3
05-27-20,71-80 years,881,4.1349854501079503E-2,14,4.1055718475073298E-2,100,3
05-27-20,81+ years,579,2.7175443537031801E-2,9,2.63929618768328E-2,122,2
05-27-20,Pending,456,2.14024218529992E-2,0,0,0,0
05-28-20,0-10 years,720,3.3211864015867898E-2,28,7.5067024128686294E-2,1,0
05-28-20,11-20 years,1670,7.7033073481249104E-2,48,0.12868632707774799,1,0
05-28-20,21-30 years,4382,0.202131094607685,73,0.195710455764075,1,0
05-28-20,31-40 years,4334,0.19991697033996,87,0.233243967828418,5,0
05-28-20,41-50 years,3707,0.17099497209280901,76,0.20375335120643401,17,1
05-28-20,51-60 years,3114,0.143641311868629,37,9.91957104557641E-2,31,0
05-28-20,61-70 years,1836,8.4690253240463101E-2,24,6.4343163538873996E-2,77,1
05-28-20,71-80 years,890,4.1053554130725603E-2,9,2.4128686327077702E-2,100,0
05-28-20,81+ years,582,2.68462567461599E-2,3,8.0428954423592495E-3,123,1
05-28-20,Pending,444,2.0480649476451899E-2,-12,-3.2171581769436998E-2,0,0
05-29-20,0-10 years,748,3.3869141951550802E-2,28,6.8965517241379296E-2,1,0
05-29-20,11-20 years,1721,7.7926194249490599E-2,51,0.12561576354679799,1,0
05-29-20,21-30 years,4471,0.202445098483133,89,0.219211822660099,1,0
05-29-20,31-40 years,4435,0.20081503282771099,101,0.248768472906404,5,0
05-29-20,41-50 years,3763,0.17038714059316301,56,0.13793103448275901,18,1
05-29-20,51-60 years,3161,0.14312882046638001,47,0.11576354679803,31,0
05-29-20,61-70 years,1860,8.4220058863481995E-2,24,5.91133004926108E-2,78,1
05-29-20,71-80 years,897,4.0615802580937298E-2,7,1.72413793103448E-2,100,0
05-29-20,81+ years,587,2.6579126103690301E-2,5,1.23152709359606E-2,125,2
05-29-20,Pending,442,2.0013583880461899E-2,-2,-4.92610837438424E-3,0,0
05-30-20,0-10 years,775,3.43437029158912E-2,27,5.6133056133056101E-2,1,0
05-30-20,11-20 years,1783,7.9012673934237304E-2,62,0.12889812889812899,1,0
05-30-20,21-30 years,4597,0.20371355136045399,126,0.26195426195426202,1,0
05-30-20,31-40 years,4580,0.20296020561907299,145,0.30145530145530097,5,0
05-30-20,41-50 years,3860,0.17105379774882601,97,0.20166320166320201,18,0
05-30-20,51-60 years,3235,0.143357263139236,74,0.15384615384615399,31,0
05-30-20,61-70 years,1895,8.3975892936275803E-2,35,7.2765072765072797E-2,78,0
05-30-20,71-80 years,916,4.05920411238146E-2,19,3.9501039501039503E-2,102,2
05-30-20,81+ years,598,2.65000443144554E-2,11,2.2869022869022902E-2,127,2
05-30-20,Pending,327,1.44908269077373E-2,-115,-0.23908523908523899,0,0
05-31-20,0-10 years,807,3.5077805789793998E-2,32,7.2727272727272696E-2,1,0
05-31-20,11-20 years,1836,7.9805268190906706E-2,53,0.120454545454545,1,0
05-31-20,21-30 years,4694,0.20403373033121799,97,0.22045454545454499,1,0
05-31-20,31-40 years,4661,0.20259932191602201,81,0.184090909090909,5,0
05-31-20,41-50 years,3928,0.17073806833000099,68,0.15454545454545501,18,0
05-31-20,51-60 years,3291,0.14304963922455,56,0.12727272727272701,31,0
05-31-20,61-70 years,1920,8.3456489611405699E-2,25,5.6818181818181802E-2,78,0
05-31-20,71-80 years,925,4.0206902547161603E-2,9,2.04545454545455E-2,102,0
05-31-20,81+ years,615,2.6732156828653399E-2,17,3.8636363636363601E-2,127,0
05-31-20,Pending,329,1.4300617230287801E-2,2,4.5454545454545496E-3,0,0
06-01-20,0-10 years,850,3.6087288783221497E-2,43,7.8467153284671506E-2,1,0
06-01-20,11-20 years,1889,8.0198692366477004E-2,53,9.6715328467153305E-2,1,0
06-01-20,21-30 years,4791,0.203404941835782,97,0.177007299270073,1,0
06-01-20,31-40 years,4779,0.20289547422943,118,0.21532846715328499,5,0
