DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
05-11-21,41-50 years,127326,0.149036,132,0.155844,406,0
05-11-21,51-60 years,120002,0.140463,120,0.141677,1070,3
05-11-21,61-70 years,85820,0.100453,70,0.082645,2310,1
05-11-21,71-80 years,49506,0.057947,46,0.054309,3754,-1
05-11-21,81+ years,25321,0.029638,6,0.007084,4565,-1
05-11-21,Pending,1068,0.00125,0,0,0,0
05-10-21,0-10 years,47387,0.055522,62,0.098569,5,0
05-10-21,11-20 years,110237,0.129161,95,0.151033,5,0
05-10-21,21-30 years,154267,0.180749,92,0.146264,48,0
05-10-21,31-40 years,132926,0.155745,101,0.160572,131,1
05-10-21,41-50 years,127194,0.149029,95,0.151033,406,1
05-10-21,51-60 years,119882,0.140462,98,0.155803,1067,3
05-10-21,61-70 years,85750,0.10047,44,0.069952,2309,6
05-10-21,71-80 years,49460,0.057951,27,0.042925,3755,4
05-10-21,81+ years,25315,0.029661,14,0.022258,4566,1
05-10-21,Pending,1068,0.001251,1,0.001590,0,0
05-09-21,0-10 years,47325,0.055490,16,0.042553,5,0
05-09-21,11-20 years,110142,0.129145,65,0.172872,5,0
05-09-21,21-30 years,154175,0.180775,76,0.202128,48,0
05-09-21,31-40 years,132825,0.155741,69,0.183511,130,2
05-09-21,41-50 years,127099,0.149027,64,0.170213,405,2
05-09-21,51-60 years,119784,0.14045,44,0.117021,1064,5
05-09-21,61-70 years,85706,0.100493,28,0.074468,2303,3
05-09-21,71-80 years,49433,0.057962,12,0.031915,3751,5
05-09-21,81+ years,25301,0.029666,2,0.005319,4565,2
05-09-21,Pending,1067,0.001251,0,0,0,0
05-08-21,0-10 years,47309,0.055496,50,0.089445,5,0
05-08-21,11-20 years,110077,0.129125,76,0.135957,5,0
05-08-21,21-30 years,154099,0.180765,103,0.184258,48,0
05-08-21,31-40 years,132756,0.155729,101,0.18068,128,0
05-08-21,41-50 years,127035,0.149018,71,0.127013,403,0
05-08-21,51-60 years,119740,0.140461,69,0.123435,1059,0
05-08-21,61-70 years,85678,0.100504,58,0.103757,2300,0
05-08-21,71-80 years,49421,0.057973,24,0.042934,3746,0
05-08-21,81+ years,25299,0.029677,7,0.012522,4563,0
05-08-21,Pending,1067,0.001252,0,0,0,0
05-07-21,0-10 years,47259,0.055473,80,0.077220,5,0
05-07-21,11-20 years,110001,0.129121,185,0.178571,5,0
05-07-21,21-30 years,153996,0.180763,202,0.194981,48,0
05-07-21,31-40 years,132655,0.155713,170,0.164093,128,0
05-07-21,41-50 years,126964,0.149032,150,0.144788,403,0
05-07-21,51-60 years,119671,0.140472,130,0.125483,1059,0
05-07-21,61-70 years,85620,0.100502,68,0.065637,2300,0
05-07-21,71-80 years,49397,0.057983,42,0.040541,3746,2
05-07-21,81+ years,25292,0.029688,9,0.008687,4563,0
05-07-21,Pending,1067,0.001252,0,0,0,0
05-06-21,0-10 years,47179,0.055447,75,0.095057,5,0
05-06-21,11-20 years,109816,0.129061,122,0.154626,5,0
05-06-21,21-30 years,153794,0.180746,134,0.169835,48,0
05-06-21,31-40 years,132485,0.155702,132,0.1673,128,0
05-06-21,41-50 years,126814,0.149038,104,0.131812,403,4
05-06-21,51-60 years,119541,0.14049,117,0.148289,1059,1
05-06-21,61-70 years,85552,0.100545,59,0.074778,2300,0
05-06-21,71-80 years,49355,0.058004,37,0.046895,3744,4
05-06-21,81+ years,25283,0.029714,8,0.010139,4563,2
05-06-21,Pending,1067,0.001254,1,0.001267,0,0
05-05-21,0-10 years,47104,0.055410,110,0.091060,5,0
05-05-21,11-20 years,109694,0.129037,191,0.158113,5,0
05-05-21,21-30 years,153660,0.180756,235,0.194536,48,0
05-05-21,31-40 years,132353,0.155692,185,0.153146,128,0
05-05-21,41-50 years,126710,0.149054,190,0.157285,399,2
05-05-21,51-60 years,119424,0.140483,151,0.125,1058,1
05-05-21,61-70 years,85493,0.100569,91,0.075331,2300,4
05-05-21,71-80 years,49318,0.058015,34,0.028146,3740,7
05-05-21,81+ years,25275,0.029732,20,0.016556,4561,2
05-05-21,Pending,1066,0.001254,1,0.000828,0,0
05-04-21,0-10 years,46994,0.055359,51,0.059789,5,0
05-04-21,11-20 years,109503,0.128996,151,0.177022,5,0
05-04-21,21-30 years,153425,0.180736,165,0.193435,48,0
05-04-21,31-40 years,132168,0.155695,144,0.168816,128,0
05-04-21,41-50 years,126520,0.149042,117,0.137163,397,1
05-04-21,51-60 years,119273,0.140505,105,0.123095,1057,3
05-04-21,61-70 years,85402,0.100604,76,0.089097,2296,3
05-04-21,71-80 years,49284,0.058057,26,0.030481,3733,2
05-04-21,81+ years,25255,0.029751,18,0.021102,4559,2
05-04-21,Pending,1065,0.001255,0,0,0,0
05-03-21,0-10 years,46943,0.055355,38,0.057927,5,0
05-03-21,11-20 years,109352,0.128947,93,0.141768,5,-1
05-03-21,21-30 years,153260,0.180723,128,0.195122,48,0
05-03-21,31-40 years,132024,0.155682,112,0.170732,128,0
05-03-21,41-50 years,126403,0.149054,93,0.141768,396,1
05-03-21,51-60 years,119168,0.140522,87,0.132622,1054,2
05-03-21,61-70 years,85326,0.100616,57,0.08689,2293,6
05-03-21,71-80 years,49258,0.058085,29,0.044207,3731,2
05-03-21,81+ years,25237,0.029759,18,0.027439,4557,3
05-03-21,Pending,1065,0.001256,1,0.001524,0,0
05-02-21,0-10 years,46905,0.055353,44,0.088176,5,0
05-02-21,11-20 years,109259,0.128937,88,0.176353,6,0
05-02-21,21-30 years,153132,0.180712,100,0.200401,48,0
05-02-21,31-40 years,131912,0.15567,69,0.138277,128,0
05-02-21,41-50 years,126310,0.149059,63,0.126253,395,0
05-02-21,51-60 years,119081,0.140528,71,0.142285,1052,1
05-02-21,61-70 years,85269,0.100627,40,0.080160,2287,0
05-02-21,71-80 years,49229,0.058096,20,0.040080,3729,0
05-02-21,81+ years,25219,0.029761,3,0.006012,4554,0
05-02-21,Pending,1064,0.001256,1,0.002004,0,0
05-01-21,0-10 years,46861,0.055334,55,0.090461,5,0
05-01-21,11-20 years,109171,0.128909,82,0.134868,6,0
05-01-21,21-30 years,153032,0.180701,105,0.172697,48,0
05-01-21,31-40 years,131843,0.155681,106,0.174342,128,0
05-01-21,41-50 years,126247,0.149073,93,0.152961,395,0
05-01-21,51-60 years,119010,0.140527,81,0.133224,1051,0
05-01-21,61-70 years,85229,0.100639,51,0.083882,2287,0
05-01-21,71-80 years,49209,0.058106,26,0.042763,3729,-1
05-01-21,81+ years,25216,0.029775,9,0.014803,4554,0
05-01-21,Pending,1063,0.001255,0,0,0,0
04-30-21,0-10 years,46806,0.055308,84,0.078285,5,0
04-30-21,11-20 years,109089,0.128905,191,0.178006,6,0
04-30-21,21-30 years,152927,0.180706,230,0.214352,48,0
04-30-21,31-40 years,131737,0.155667,183,0.17055,128,0
04-30-21,41-50 years,126154,0.14907,144,0.134203,395,0
04-30-21,51-60 years,118929,0.140533,115,0.107176,1051,2
04-30-21,61-70 years,85178,0.100651,72,0.067102,2287,2
04-30-21,71-80 years,49183,0.058117,34,0.031687,3730,1
04-30-21,81+ years,25207,0.029786,19,0.017707,4554,2
04-30-21,Pending,1063,0.001256,1,0.000932,0,0
04-29-21,0-10 years,46722,0.055279,125,0.121477,5,0
04-29-21,11-20 years,108898,0.128843,172,0.167153,6,0
04-29-21,21-30 years,152697,0.180664,180,0.174927,48,0
04-29-21,31-40 years,131554,0.155648,152,0.147716,128,0
04-29-21,41-50 years,126010,0.149089,145,0.140914,395,0
04-29-21,51-60 years,118814,0.140575,128,0.124393,1049,2
04-29-21,61-70 years,85106,0.100693,74,0.071914,2285,3
04-29-21,71-80 years,49149,0.058151,36,0.034985,3729,2
04-29-21,81+ years,25188,0.029801,17,0.016521,4552,2
04-29-21,Pending,1062,0.001257,0,0,0,0
04-28-21,0-10 years,46597,0.055199,128,0.107203,5,0
04-28-21,11-20 years,108726,0.128796,210,0.175879,6,0
04-28-21,21-30 years,152517,0.180671,218,0.18258,48,0
04-28-21,31-40 years,131402,0.155658,179,0.149916,128,1
04-28-21,41-50 years,125865,0.149099,170,0.142379,395,3
04-28-21,51-60 years,118686,0.140595,149,0.124791,1047,0
04-28-21,61-70 years,85032,0.100728,95,0.079564,2282,5
04-28-21,71-80 years,49113,0.058179,31,0.025963,3727,2
04-28-21,81+ years,25171,0.029817,13,0.010888,4550,6
04-28-21,Pending,1062,0.001258,1,0.000838,0,0
04-27-21,0-10 years,46469,0.055125,76,0.065574,5,0
04-27-21,11-20 years,108516,0.128729,202,0.174288,6,0
04-27-21,21-30 years,152299,0.180668,230,0.198447,48,0
04-27-21,31-40 years,131223,0.155666,192,0.16566,127,0
04-27-21,41-50 years,125695,0.149108,172,0.148404,392,1
04-27-21,51-60 years,118537,0.140617,146,0.125971,1047,1
04-27-21,61-70 years,84937,0.100758,87,0.075065,2277,4
04-27-21,71-80 years,49082,0.058225,42,0.036238,3725,2
04-27-21,81+ years,25158,0.029844,9,0.007765,4544,0
04-27-21,Pending,1061,0.001259,3,0.002588,0,0
04-26-21,0-10 years,46393,0.05511,88,0.08066,5,0
04-26-21,11-20 years,108314,0.128667,175,0.160403,6,0
04-26-21,21-30 years,152069,0.180644,210,0.192484,48,1
04-26-21,31-40 years,131031,0.155652,158,0.144821,127,0
04-26-21,41-50 years,125523,0.149109,174,0.159487,391,1
04-26-21,51-60 years,118391,0.140637,144,0.131989,1046,1
04-26-21,61-70 years,84850,0.100794,92,0.084326,2273,4
04-26-21,71-80 years,49040,0.058255,37,0.033914,3723,3
04-26-21,81+ years,25149,0.029875,9,0.008249,4544,1
04-26-21,Pending,1058,0.001257,4,0.003666,0,0
04-25-21,0-10 years,46305,0.055077,48,0.086957,5,0
04-25-21,11-20 years,108139,0.128626,91,0.164855,6,0
04-25-21,21-30 years,151859,0.180628,106,0.192029,47,0
04-25-21,31-40 years,130873,0.155666,79,0.143116,127,0
04-25-21,41-50 years,125349,0.149096,79,0.143116,390,0
04-25-21,51-60 years,118247,0.140649,68,0.123188,1045,2
04-25-21,61-70 years,84758,0.100815,51,0.092391,2269,2
04-25-21,71-80 years,49003,0.058286,23,0.041667,3720,2
04-25-21,81+ years,25140,0.029903,7,0.012681,4543,0
04-25-21,Pending,1054,0.001254,0,0,0,0
04-24-21,0-10 years,46257,0.055056,77,0.102394,5,0
04-24-21,11-20 years,108048,0.128602,133,0.176862,6,0
04-24-21,21-30 years,151753,0.180621,132,0.175532,47,0
04-24-21,31-40 years,130794,0.155675,116,0.154255,127,0
04-24-21,41-50 years,125270,0.1491,85,0.113032,390,0
04-24-21,51-60 years,118179,0.14066,99,0.131649,1043,0
04-24-21,61-70 years,84707,0.100821,61,0.081117,2267,0
04-24-21,71-80 years,48980,0.058297,36,0.047872,3718,0
04-24-21,81+ years,25133,0.029914,13,0.017287,4543,0
04-24-21,Pending,1054,0.001255,0,0,0,0
04-23-21,0-10 years,46180,0.055014,77,0.080713,5,0
04-23-21,11-20 years,107915,0.128559,151,0.158281,6,0
04-23-21,21-30 years,151621,0.180625,183,0.191824,47,0
04-23-21,31-40 years,130678,0.155676,154,0.161426,127,0
04-23-21,41-50 years,125185,0.149132,119,0.124738,390,0
04-23-21,51-60 years,118080,0.140668,146,0.15304,1043,1
04-23-21,61-70 years,84646,0.100838,69,0.072327,2267,0
04-23-21,71-80 years,48944,0.058307,41,0.042977,3718,1
04-23-21,81+ years,25120,0.029925,13,0.013627,4543,2
04-23-21,Pending,1054,0.001256,1,0.001048,0,0
04-22-21,0-10 years,46103,0.054985,159,0.086039,5,0
04-22-21,11-20 years,107764,0.128525,312,0.168831,6,0
04-22-21,21-30 years,151438,0.180613,324,0.175325,47,0
04-22-21,31-40 years,130524,0.155669,290,0.156926,127,0
04-22-21,41-50 years,125066,0.14916,284,0.15368,390,0
04-22-21,51-60 years,117934,0.140654,235,0.127165,1042,5
04-22-21,61-70 years,84577,0.100871,156,0.084416,2267,0
04-22-21,71-80 years,48903,0.058324,65,0.035173,3717,0
04-22-21,81+ years,25107,0.029944,22,0.011905,4541,7
04-22-21,Pending,1053,0.001256,1,0.000541,0,0
04-21-21,0-10 years,45944,0.054916,98,0.070912,5,0
04-21-21,11-20 years,107452,0.128436,213,0.154124,6,0
04-21-21,21-30 years,151114,0.180624,260,0.188133,47,0
04-21-21,31-40 years,130234,0.155667,233,0.168596,127,0
04-21-21,41-50 years,124782,0.14915,186,0.134588,390,2
04-21-21,51-60 years,117699,0.140684,201,0.145441,1037,6
04-21-21,61-70 years,84421,0.100907,129,0.093343,2267,6
04-21-21,71-80 years,48838,0.058375,42,0.030391,3717,4
04-21-21,81+ years,25085,0.029984,17,0.012301,4534,1
04-21-21,Pending,1052,0.001257,3,0.002171,0,0
04-20-21,0-10 years,45846,0.054890,94,0.085766,5,0
04-20-21,11-20 years,107239,0.128393,165,0.150547,6,0
04-20-21,21-30 years,150854,0.180612,180,0.164234,47,0
04-20-21,31-40 years,130001,0.155645,166,0.15146,127,0
04-20-21,41-50 years,124596,0.149174,170,0.155109,388,0
04-20-21,51-60 years,117498,0.140676,176,0.160584,1031,3
04-20-21,61-70 years,84292,0.10092,92,0.083942,2261,3
04-20-21,71-80 years,48796,0.058422,39,0.035584,3713,4
04-20-21,81+ years,25068,0.030013,14,0.012774,4533,5
04-20-21,Pending,1049,0.001256,0,0,0,0
04-19-21,0-10 years,45752,0.054849,51,0.060642,5,0
04-19-21,11-20 years,107074,0.128364,130,0.154578,6,0
04-19-21,21-30 years,150674,0.180633,154,0.183115,47,1
04-19-21,31-40 years,129835,0.155651,131,0.155767,127,0
04-19-21,41-50 years,124426,0.149166,132,0.156956,388,1
04-19-21,51-60 years,117322,0.14065,103,0.122473,1028,2
04-19-21,61-70 years,84200,0.100942,84,0.099881,2258,6
04-19-21,71-80 years,48757,0.058452,37,0.043995,3709,2
04-19-21,81+ years,25054,0.030036,18,0.021403,4528,3
04-19-21,Pending,1049,0.001258,1,0.001189,0,0
04-18-21,0-10 years,45701,0.054843,41,0.073214,5,0
04-18-21,11-20 years,106944,0.128338,82,0.146429,6,1
04-18-21,21-30 years,150520,0.180631,110,0.196429,46,0
04-18-21,31-40 years,129704,0.155651,91,0.1625,127,1
04-18-21,41-50 years,124294,0.149158,92,0.164286,387,0
04-18-21,51-60 years,117219,0.140668,72,0.128571,1026,1
04-18-21,61-70 years,84116,0.100943,44,0.078571,2252,3
04-18-21,71-80 years,48720,0.058466,21,0.0375,3707,7
04-18-21,81+ years,25036,0.030044,7,0.0125,4525,4
04-18-21,Pending,1048,0.001258,0,0,0,0
04-17-21,0-10 years,45660,0.054831,71,0.100709,5,0
04-17-21,11-20 years,106862,0.128325,91,0.129078,5,0
04-17-21,21-30 years,150410,0.18062,141,0.2,46,0
04-17-21,31-40 years,129613,0.155646,122,0.17305,126,0
04-17-21,41-50 years,124202,0.149148,106,0.150355,387,0
04-17-21,51-60 years,117147,0.140676,89,0.126241,1025,1
04-17-21,61-70 years,84072,0.100958,53,0.075177,2249,0
04-17-21,71-80 years,48699,0.058480,21,0.029787,3700,0
04-17-21,81+ years,25029,0.030056,9,0.012766,4521,0
04-17-21,Pending,1048,0.001258,2,0.002837,0,0
04-16-21,0-10 years,45589,0.054792,258,0.061224,5,0
04-16-21,11-20 years,106771,0.128325,616,0.146179,5,0
04-16-21,21-30 years,150269,0.180604,800,0.189843,46,0
04-16-21,31-40 years,129491,0.155631,755,0.179165,126,1
04-16-21,41-50 years,124096,0.149147,700,0.166113,387,1
04-16-21,51-60 years,117058,0.140688,593,0.140721,1024,2
04-16-21,61-70 years,84019,0.10098,355,0.084243,2249,3
04-16-21,71-80 years,48678,0.058505,107,0.025392,3700,5
04-16-21,81+ years,25020,0.030071,29,0.006882,4521,2
04-16-21,Pending,1046,0.001257,1,0.000237,0,0
04-15-21,0-10 years,45331,0.054759,130,0.094545,5,0
04-15-21,11-20 years,106155,0.128234,212,0.154182,5,0
04-15-21,21-30 years,149469,0.180557,267,0.194182,46,0
04-15-21,31-40 years,128736,0.155512,244,0.177455,125,0
04-15-21,41-50 years,123396,0.149061,185,0.134545,386,2
04-15-21,51-60 years,116465,0.140688,175,0.127273,1022,1
04-15-21,61-70 years,83664,0.101065,109,0.079273,2246,1
04-15-21,71-80 years,48571,0.058673,37,0.026909,3695,3
04-15-21,81+ years,24991,0.030189,15,0.010909,4519,1
04-15-21,Pending,1045,0.001262,1,0.000727,0,0
04-14-21,0-10 years,45201,0.054693,151,0.083749,5,0
04-14-21,11-20 years,105943,0.128191,289,0.160288,5,0
04-14-21,21-30 years,149202,0.180534,342,0.189684,46,0
04-14-21,31-40 years,128492,0.155475,309,0.171381,125,0
04-14-21,41-50 years,123211,0.149085,249,0.138103,384,0
04-14-21,51-60 years,116290,0.140711,233,0.129229,1021,1
04-14-21,61-70 years,83555,0.101101,137,0.075984,2245,7
04-14-21,71-80 years,48534,0.058726,59,0.032723,3692,0
04-14-21,81+ years,24976,0.030221,30,0.016639,4518,1
04-14-21,Pending,1044,0.001263,4,0.002219,0,0
04-13-21,0-10 years,45050,0.054630,113,0.099297,5,0
04-13-21,11-20 years,105654,0.128121,176,0.154657,5,0
04-13-21,21-30 years,148860,0.180514,176,0.154657,46,0
04-13-21,31-40 years,128183,0.15544,199,0.174868,125,0
04-13-21,41-50 years,122962,0.149109,163,0.143234,384,-1
04-13-21,51-60 years,116057,0.140736,169,0.148506,1020,3
04-13-21,61-70 years,83418,0.101156,83,0.072935,2238,-1
04-13-21,71-80 years,48475,0.058783,43,0.037786,3692,5
04-13-21,81+ years,24946,0.030251,15,0.013181,4517,4
04-13-21,Pending,1040,0.001261,1,0.000879,0,0
04-12-21,0-10 years,44937,0.054568,112,0.090983,5,0
04-12-21,11-20 years,105478,0.128084,166,0.13485,5,0
04-12-21,21-30 years,148684,0.18055,235,0.190902,46,0
04-12-21,31-40 years,127984,0.155413,220,0.178716,125,0
04-12-21,41-50 years,122799,0.149117,170,0.138099,385,3
04-12-21,51-60 years,115888,0.140725,174,0.141348,1017,0
04-12-21,61-70 years,83335,0.101195,98,0.079610,2239,2
04-12-21,71-80 years,48432,0.058812,45,0.036556,3687,1
04-12-21,81+ years,24931,0.030274,10,0.008123,4513,1
04-12-21,Pending,1039,0.001262,1,0.000812,0,0
04-11-21,0-10 years,44825,0.054513,57,0.087289,5,0
04-11-21,11-20 years,105312,0.128074,103,0.157734,5,0
04-11-21,21-30 years,148449,0.180534,123,0.188361,46,0
04-11-21,31-40 years,127764,0.155378,107,0.163859,125,0
04-11-21,41-50 years,122629,0.149134,99,0.151608,382,0
04-11-21,51-60 years,115714,0.140724,92,0.140888,1017,0
04-11-21,61-70 years,83237,0.101228,43,0.065850,2237,1
04-11-21,71-80 years,48387,0.058845,19,0.029096,3686,1
04-11-21,81+ years,24921,0.030307,10,0.015314,4512,1
04-11-21,Pending,1038,0.001262,0,0,0,0
04-10-21,0-10 years,44768,0.054487,49,0.056193,5,0
04-10-21,11-20 years,105209,0.12805,122,0.139908,5,0
04-10-21,21-30 years,148326,0.180528,186,0.213303,46,0
04-10-21,31-40 years,127657,0.155372,139,0.159404,125,0
04-10-21,41-50 years,122530,0.149132,138,0.158257,382,0
04-10-21,51-60 years,115622,0.140724,114,0.130734,1017,4
04-10-21,61-70 years,83194,0.101256,77,0.088303,2236,3
04-10-21,71-80 years,48368,0.058869,39,0.044725,3685,1
04-10-21,81+ years,24911,0.030319,8,0.009174,4511,0
04-10-21,Pending,1038,0.001263,0,0,0,0
04-09-21,0-10 years,44719,0.054485,91,0.067961,5,0
04-09-21,11-20 years,105087,0.128038,223,0.166542,5,0
04-09-21,21-30 years,148140,0.180493,249,0.18596,46,0
04-09-21,31-40 years,127518,0.155367,232,0.173264,125,0
04-09-21,41-50 years,122392,0.149122,195,0.145631,382,0
04-09-21,51-60 years,115508,0.140735,174,0.129948,1013,0
