DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
05-13-21,71-80 years,49576,0.057894,24,0.033755,3756,2
05-13-21,81+ years,25370,0.029626,15,0.021097,4567,0
05-13-21,Pending,1072,0.001252,0,0,0,0
05-12-21,0-10 years,47535,0.055556,79,0.087778,5,0
05-12-21,11-20 years,110551,0.129206,138,0.153333,5,0
05-12-21,21-30 years,154634,0.180728,161,0.178889,49,0
05-12-21,31-40 years,133287,0.155779,144,0.16,135,3
05-12-21,41-50 years,127524,0.149043,130,0.144444,407,1
05-12-21,51-60 years,120170,0.140448,110,0.122222,1072,3
05-12-21,61-70 years,85937,0.100439,86,0.095556,2310,0
05-12-21,71-80 years,49552,0.057914,30,0.033333,3754,0
05-12-21,81+ years,25355,0.029634,19,0.021111,4567,2
05-12-21,Pending,1072,0.001253,3,0.003333,0,0
05-11-21,0-10 years,47456,0.055522,54,0.063754,5,0
05-11-21,11-20 years,110413,0.129181,120,0.141677,5,0
05-11-21,21-30 years,154473,0.18073,138,0.162928,49,1
05-11-21,31-40 years,133143,0.155774,161,0.190083,132,1
05-11-21,41-50 years,127394,0.149048,132,0.155844,406,0
05-11-21,51-60 years,120060,0.140468,120,0.141677,1069,3
05-11-21,61-70 years,85851,0.100444,70,0.082645,2310,1
05-11-21,71-80 years,49522,0.057940,46,0.054309,3754,-1
05-11-21,81+ years,25336,0.029643,6,0.007084,4565,-1
05-11-21,Pending,1069,0.001251,0,0,0,0
05-10-21,0-10 years,47402,0.055514,62,0.098569,5,0
05-10-21,11-20 years,110293,0.129168,95,0.151033,5,0
05-10-21,21-30 years,154335,0.180748,92,0.146264,48,0
05-10-21,31-40 years,132982,0.15574,101,0.160572,131,1
05-10-21,41-50 years,127262,0.149041,95,0.151033,406,1
05-10-21,51-60 years,119940,0.140466,98,0.155803,1066,3
05-10-21,61-70 years,85781,0.100461,44,0.069952,2309,6
05-10-21,71-80 years,49476,0.057943,27,0.042925,3755,4
05-10-21,81+ years,25330,0.029665,14,0.022258,4566,1
05-10-21,Pending,1069,0.001252,1,0.001590,0,0
05-09-21,0-10 years,47340,0.055483,16,0.042553,5,0
05-09-21,11-20 years,110198,0.129152,65,0.172872,5,0
05-09-21,21-30 years,154243,0.180773,76,0.202128,48,0
05-09-21,31-40 years,132881,0.155737,69,0.183511,130,2
05-09-21,41-50 years,127167,0.14904,64,0.170213,405,2
05-09-21,51-60 years,119842,0.140455,44,0.117021,1063,5
05-09-21,61-70 years,85737,0.100484,28,0.074468,2303,3
05-09-21,71-80 years,49449,0.057954,12,0.031915,3751,5
05-09-21,81+ years,25316,0.02967,2,0.005319,4565,2
05-09-21,Pending,1068,0.001252,0,0,0,0
05-08-21,0-10 years,47324,0.055488,50,0.089445,5,0
05-08-21,11-20 years,110133,0.129133,76,0.135957,5,0
05-08-21,21-30 years,154167,0.180764,103,0.184258,48,0
05-08-21,31-40 years,132812,0.155725,101,0.18068,128,0
05-08-21,41-50 years,127103,0.149031,71,0.127013,403,0
05-08-21,51-60 years,119798,0.140465,69,0.123435,1058,0
05-08-21,61-70 years,85709,0.100495,58,0.103757,2300,0
05-08-21,71-80 years,49437,0.057966,24,0.042934,3746,0
05-08-21,81+ years,25314,0.029681,7,0.012522,4563,0
05-08-21,Pending,1068,0.001252,0,0,0,0
05-07-21,0-10 years,47274,0.055466,80,0.077220,5,0
05-07-21,11-20 years,110057,0.129129,185,0.178571,5,0
05-07-21,21-30 years,154064,0.180761,202,0.194981,48,0
05-07-21,31-40 years,132711,0.155708,170,0.164093,128,0
05-07-21,41-50 years,127032,0.149045,150,0.144788,403,0
05-07-21,51-60 years,119729,0.140477,130,0.125483,1058,0
05-07-21,61-70 years,85651,0.100493,68,0.065637,2300,0
05-07-21,71-80 years,49413,0.057976,42,0.040541,3746,2
05-07-21,81+ years,25307,0.029692,9,0.008687,4563,0
05-07-21,Pending,1068,0.001253,0,0,0,0
05-06-21,0-10 years,47194,0.055440,75,0.095057,5,0
05-06-21,11-20 years,109872,0.129068,122,0.154626,5,0
05-06-21,21-30 years,153862,0.180744,134,0.169835,48,0
05-06-21,31-40 years,132541,0.155698,132,0.1673,128,0
05-06-21,41-50 years,126882,0.14905,104,0.131812,403,4
05-06-21,51-60 years,119599,0.140495,117,0.148289,1058,1
05-06-21,61-70 years,85583,0.100536,59,0.074778,2300,0
05-06-21,71-80 years,49371,0.057997,37,0.046895,3744,4
05-06-21,81+ years,25298,0.029718,8,0.010139,4563,2
05-06-21,Pending,1068,0.001255,1,0.001267,0,0
05-05-21,0-10 years,47119,0.055403,110,0.090984,5,0
05-05-21,11-20 years,109750,0.129045,191,0.157982,5,0
05-05-21,21-30 years,153728,0.180754,235,0.194376,48,0
05-05-21,31-40 years,132409,0.155687,185,0.153019,128,0
05-05-21,41-50 years,126778,0.149066,190,0.157155,399,2
05-05-21,51-60 years,119482,0.140488,151,0.124897,1057,1
05-05-21,61-70 years,85524,0.10056,92,0.076096,2300,4
05-05-21,71-80 years,49334,0.058007,34,0.028122,3740,7
05-05-21,81+ years,25290,0.029736,20,0.016543,4561,2
05-05-21,Pending,1067,0.001255,1,0.000827,0,0
05-04-21,0-10 years,47009,0.055352,52,0.060890,5,0
05-04-21,11-20 years,109559,0.129003,151,0.176815,5,0
05-04-21,21-30 years,153493,0.180735,165,0.193208,48,0
05-04-21,31-40 years,132224,0.155691,144,0.168618,128,0
05-04-21,41-50 years,126588,0.149055,117,0.137002,397,1
05-04-21,51-60 years,119331,0.14051,105,0.122951,1056,3
05-04-21,61-70 years,85432,0.100594,76,0.088993,2296,3
05-04-21,71-80 years,49300,0.058050,26,0.030445,3733,2
05-04-21,81+ years,25270,0.029755,18,0.021077,4559,2
05-04-21,Pending,1066,0.001255,0,0,0,0
05-03-21,0-10 years,46957,0.055347,38,0.057927,5,0
05-03-21,11-20 years,109408,0.128955,93,0.141768,5,-1
05-03-21,21-30 years,153328,0.180722,128,0.195122,48,0
05-03-21,31-40 years,132080,0.155678,112,0.170732,128,0
05-03-21,41-50 years,126471,0.149067,93,0.141768,396,1
05-03-21,51-60 years,119226,0.140527,87,0.132622,1053,2
05-03-21,61-70 years,85356,0.100606,57,0.08689,2293,6
05-03-21,71-80 years,49274,0.058078,29,0.044207,3731,2
05-03-21,81+ years,25252,0.029764,18,0.027439,4557,3
05-03-21,Pending,1066,0.001256,1,0.001524,0,0
05-02-21,0-10 years,46919,0.055345,44,0.088176,5,0
05-02-21,11-20 years,109315,0.128945,88,0.176353,6,0
05-02-21,21-30 years,153200,0.180711,100,0.200401,48,0
05-02-21,31-40 years,131968,0.155666,69,0.138277,128,0
05-02-21,41-50 years,126378,0.149072,63,0.126253,395,0
05-02-21,51-60 years,119139,0.140534,71,0.142285,1051,1
05-02-21,61-70 years,85299,0.100617,40,0.080160,2287,0
05-02-21,71-80 years,49245,0.058088,20,0.040080,3729,0
05-02-21,81+ years,25234,0.029765,3,0.006012,4554,0
05-02-21,Pending,1065,0.001256,1,0.002004,0,0
05-01-21,0-10 years,46875,0.055325,55,0.090610,5,0
05-01-21,11-20 years,109227,0.128917,81,0.133443,6,0
05-01-21,21-30 years,153100,0.180699,105,0.172982,48,0
05-01-21,31-40 years,131899,0.155677,106,0.174629,128,0
05-01-21,41-50 years,126315,0.149086,93,0.153213,395,0
05-01-21,51-60 years,119068,0.140533,81,0.133443,1050,0
05-01-21,61-70 years,85259,0.100629,51,0.084020,2287,0
05-01-21,71-80 years,49225,0.058099,26,0.042834,3729,-1
05-01-21,81+ years,25231,0.029779,9,0.014827,4554,0
05-01-21,Pending,1064,0.001256,0,0,0,0
04-30-21,0-10 years,46820,0.055300,84,0.078212,5,0
04-30-21,11-20 years,109146,0.128914,191,0.17784,6,0
04-30-21,21-30 years,152995,0.180705,230,0.214153,48,0
04-30-21,31-40 years,131793,0.155663,183,0.170391,128,0
04-30-21,41-50 years,126222,0.149083,144,0.134078,395,0
04-30-21,51-60 years,118987,0.140538,116,0.108007,1050,2
04-30-21,61-70 years,85208,0.100641,72,0.067039,2287,2
04-30-21,71-80 years,49199,0.058110,34,0.031657,3730,1
04-30-21,81+ years,25222,0.029790,19,0.017691,4554,2
04-30-21,Pending,1064,0.001257,1,0.000931,0,0
04-29-21,0-10 years,46736,0.055271,125,0.121477,5,0
04-29-21,11-20 years,108955,0.128852,172,0.167153,6,0
04-29-21,21-30 years,152765,0.180663,180,0.174927,48,0
04-29-21,31-40 years,131610,0.155644,152,0.147716,128,0
04-29-21,41-50 years,126078,0.149102,145,0.140914,395,0
04-29-21,51-60 years,118871,0.140579,128,0.124393,1048,2
04-29-21,61-70 years,85136,0.100683,74,0.071914,2285,3
04-29-21,71-80 years,49165,0.058143,36,0.034985,3729,2
04-29-21,81+ years,25203,0.029806,17,0.016521,4552,2
04-29-21,Pending,1063,0.001257,0,0,0,0
04-28-21,0-10 years,46611,0.055190,128,0.107203,5,0
04-28-21,11-20 years,108783,0.128805,210,0.175879,6,0
04-28-21,21-30 years,152585,0.18067,218,0.18258,48,0
04-28-21,31-40 years,131458,0.155654,179,0.149916,128,1
04-28-21,41-50 years,125933,0.149112,170,0.142379,395,3
04-28-21,51-60 years,118743,0.140599,149,0.124791,1046,0
04-28-21,61-70 years,85062,0.100718,95,0.079564,2282,5
04-28-21,71-80 years,49129,0.058172,31,0.025963,3727,2
04-28-21,81+ years,25186,0.029822,13,0.010888,4550,6
04-28-21,Pending,1063,0.001259,1,0.000838,0,0
04-27-21,0-10 years,46483,0.055117,76,0.065574,5,0
04-27-21,11-20 years,108573,0.128739,202,0.174288,6,0
04-27-21,21-30 years,152367,0.180667,230,0.198447,48,0
04-27-21,31-40 years,131279,0.155662,192,0.16566,127,0
04-27-21,41-50 years,125763,0.149122,172,0.148404,392,1
04-27-21,51-60 years,118594,0.140621,146,0.125971,1046,1
04-27-21,61-70 years,84967,0.100748,87,0.075065,2277,4
04-27-21,71-80 years,49098,0.058217,42,0.036238,3725,2
04-27-21,81+ years,25173,0.029848,9,0.007765,4544,0
04-27-21,Pending,1062,0.001259,3,0.002588,0,0
04-26-21,0-10 years,46407,0.055102,88,0.080586,5,0
04-26-21,11-20 years,108371,0.128676,176,0.161172,6,0
04-26-21,21-30 years,152137,0.180642,210,0.192308,48,1
04-26-21,31-40 years,131087,0.155648,158,0.144689,127,0
04-26-21,41-50 years,125591,0.149123,174,0.159341,391,1
04-26-21,51-60 years,118448,0.140641,144,0.131868,1045,1
04-26-21,61-70 years,84880,0.100784,92,0.084249,2273,4
04-26-21,71-80 years,49056,0.058247,37,0.033883,3723,3
04-26-21,81+ years,25164,0.029879,9,0.008242,4544,1
04-26-21,Pending,1059,0.001257,4,0.003663,0,0
04-25-21,0-10 years,46319,0.055069,48,0.086957,5,0
04-25-21,11-20 years,108195,0.128634,91,0.164855,6,0
04-25-21,21-30 years,151927,0.180627,106,0.192029,47,0
04-25-21,31-40 years,130929,0.155663,79,0.143116,127,0
04-25-21,41-50 years,125417,0.149109,79,0.143116,390,0
04-25-21,51-60 years,118304,0.140653,68,0.123188,1044,2
04-25-21,61-70 years,84788,0.100805,51,0.092391,2269,2
04-25-21,71-80 years,49019,0.058279,23,0.041667,3720,2
04-25-21,81+ years,25155,0.029907,7,0.012681,4543,0
04-25-21,Pending,1055,0.001254,0,0,0,0
04-24-21,0-10 years,46271,0.055048,77,0.102394,5,0
04-24-21,11-20 years,108104,0.12861,133,0.176862,6,0
04-24-21,21-30 years,151821,0.18062,132,0.175532,47,0
04-24-21,31-40 years,130850,0.155671,116,0.154255,127,0
04-24-21,41-50 years,125338,0.149113,85,0.113032,390,0
04-24-21,51-60 years,118236,0.140664,99,0.131649,1042,0
04-24-21,61-70 years,84737,0.100811,61,0.081117,2267,0
04-24-21,71-80 years,48996,0.058290,36,0.047872,3718,0
04-24-21,81+ years,25148,0.029918,13,0.017287,4543,0
04-24-21,Pending,1055,0.001255,0,0,0,0
04-23-21,0-10 years,46194,0.055006,77,0.080628,5,0
04-23-21,11-20 years,107971,0.128567,151,0.158115,6,0
04-23-21,21-30 years,151689,0.180624,183,0.191623,47,0
04-23-21,31-40 years,130734,0.155672,154,0.161257,127,0
04-23-21,41-50 years,125253,0.149146,120,0.125654,390,0
04-23-21,51-60 years,118137,0.140672,146,0.15288,1042,1
04-23-21,61-70 years,84676,0.100828,69,0.072251,2267,0
04-23-21,71-80 years,48960,0.058299,41,0.042932,3718,1
04-23-21,81+ years,25135,0.029930,13,0.013613,4543,2
04-23-21,Pending,1055,0.001256,1,0.001047,0,0
04-22-21,0-10 years,46117,0.054977,158,0.085498,5,0
04-22-21,11-20 years,107820,0.128533,312,0.168831,6,0
04-22-21,21-30 years,151506,0.180612,325,0.175866,47,0
04-22-21,31-40 years,130580,0.155666,290,0.156926,127,0
04-22-21,41-50 years,125133,0.149172,284,0.15368,390,0
04-22-21,51-60 years,117991,0.140658,235,0.127165,1041,5
04-22-21,61-70 years,84607,0.100861,156,0.084416,2267,0
04-22-21,71-80 years,48919,0.058317,65,0.035173,3717,0
04-22-21,81+ years,25122,0.029948,22,0.011905,4541,7
04-22-21,Pending,1054,0.001256,1,0.000541,0,0
04-21-21,0-10 years,45959,0.054909,98,0.070860,5,0
04-21-21,11-20 years,107508,0.128444,213,0.154013,6,0
04-21-21,21-30 years,151181,0.180622,261,0.18872,47,0
04-21-21,31-40 years,130290,0.155663,233,0.168474,127,0
04-21-21,41-50 years,124849,0.149162,186,0.13449,390,2
04-21-21,51-60 years,117756,0.140688,201,0.145336,1036,6
04-21-21,61-70 years,84451,0.100897,129,0.093275,2267,6
04-21-21,71-80 years,48854,0.058368,42,0.030369,3717,4
04-21-21,81+ years,25100,0.029988,17,0.012292,4534,1
04-21-21,Pending,1053,0.001258,3,0.002169,0,0
04-20-21,0-10 years,45861,0.054883,94,0.085766,5,0
04-20-21,11-20 years,107295,0.128402,165,0.150547,6,0
04-20-21,21-30 years,150920,0.180609,180,0.164234,47,0
04-20-21,31-40 years,130057,0.155642,166,0.15146,127,0
04-20-21,41-50 years,124663,0.149187,170,0.155109,388,0
04-20-21,51-60 years,117555,0.14068,176,0.160584,1030,2
04-20-21,61-70 years,84322,0.10091,92,0.083942,2261,3
04-20-21,71-80 years,48812,0.058414,39,0.035584,3713,4
04-20-21,81+ years,25083,0.030017,14,0.012774,4533,5
04-20-21,Pending,1050,0.001257,0,0,0,0
04-19-21,0-10 years,45767,0.054842,51,0.060570,5,0
04-19-21,11-20 years,107130,0.128373,131,0.155582,6,0
04-19-21,21-30 years,150740,0.18063,154,0.182898,47,1
04-19-21,31-40 years,129891,0.155647,131,0.155582,127,0
04-19-21,41-50 years,124493,0.149179,132,0.15677,388,1
04-19-21,51-60 years,117379,0.140654,103,0.122328,1028,2
04-19-21,61-70 years,84230,0.100932,84,0.099762,2258,6
04-19-21,71-80 years,48773,0.058444,37,0.043943,3709,2
04-19-21,81+ years,25069,0.030040,18,0.021378,4528,3
04-19-21,Pending,1050,0.001258,1,0.001188,0,0
04-18-21,0-10 years,45716,0.054836,41,0.073214,5,0
04-18-21,11-20 years,106999,0.128345,82,0.146429,6,1
04-18-21,21-30 years,150586,0.180628,110,0.196429,46,0
04-18-21,31-40 years,129760,0.155647,92,0.164286,127,1
04-18-21,41-50 years,124361,0.149171,91,0.1625,387,0
04-18-21,51-60 years,117276,0.140673,72,0.128571,1026,1
04-18-21,61-70 years,84146,0.100933,44,0.078571,2252,3
04-18-21,71-80 years,48736,0.058459,21,0.0375,3707,7
04-18-21,81+ years,25051,0.030049,7,0.0125,4525,4
04-18-21,Pending,1049,0.001258,0,0,0,0
04-17-21,0-10 years,45675,0.054824,71,0.100709,5,0
04-17-21,11-20 years,106917,0.128333,91,0.129078,5,0
04-17-21,21-30 years,150476,0.180617,141,0.2,46,0
04-17-21,31-40 years,129668,0.155641,122,0.17305,126,0
04-17-21,41-50 years,124270,0.149162,106,0.150355,387,0
04-17-21,51-60 years,117204,0.140681,89,0.126241,1025,1
04-17-21,61-70 years,84102,0.100948,53,0.075177,2249,0
04-17-21,71-80 years,48715,0.058473,21,0.029787,3700,0
04-17-21,81+ years,25044,0.030060,9,0.012766,4521,0
04-17-21,Pending,1049,0.001259,2,0.002837,0,0
04-16-21,0-10 years,45604,0.054785,258,0.061210,5,0
04-16-21,11-20 years,106826,0.128333,616,0.146145,5,0
04-16-21,21-30 years,150335,0.180601,800,0.189798,46,0
04-16-21,31-40 years,129546,0.155627,755,0.179122,126,1
04-16-21,41-50 years,124164,0.149161,701,0.166311,387,1
04-16-21,51-60 years,117115,0.140693,593,0.140688,1024,2
04-16-21,61-70 years,84049,0.10097,355,0.084223,2249,3
04-16-21,71-80 years,48694,0.058497,107,0.025386,3700,5
04-16-21,81+ years,25035,0.030075,29,0.006880,4521,2
04-16-21,Pending,1047,0.001258,1,0.000237,0,0
04-15-21,0-10 years,45346,0.054752,130,0.094477,5,0
04-15-21,11-20 years,106210,0.128242,212,0.15407,5,0
04-15-21,21-30 years,149535,0.180554,268,0.194767,46,0
04-15-21,31-40 years,128791,0.155507,244,0.177326,125,0
04-15-21,41-50 years,123463,0.149074,185,0.134448,386,2
04-15-21,51-60 years,116522,0.140693,175,0.12718,1022,1
04-15-21,61-70 years,83694,0.101055,109,0.079215,2246,1
04-15-21,71-80 years,48587,0.058666,37,0.026890,3695,3
04-15-21,81+ years,25006,0.030193,15,0.010901,4519,1
04-15-21,Pending,1046,0.001263,1,0.000727,0,0
04-14-21,0-10 years,45216,0.054686,151,0.083703,5,0
04-14-21,11-20 years,105998,0.128199,289,0.1602,5,0
04-14-21,21-30 years,149267,0.180531,342,0.189579,46,0
04-14-21,31-40 years,128547,0.155471,309,0.171286,125,0
04-14-21,41-50 years,123278,0.149098,249,0.138027,384,0
04-14-21,51-60 years,116347,0.140716,233,0.129157,1021,1
04-14-21,61-70 years,83585,0.101092,138,0.076497,2245,7
04-14-21,71-80 years,48550,0.058719,59,0.032705,3692,0
04-14-21,81+ years,24991,0.030225,30,0.01663,4518,1
04-14-21,Pending,1045,0.001264,4,0.002217,0,0
04-13-21,0-10 years,45065,0.054623,113,0.099297,5,0
04-13-21,11-20 years,105709,0.128129,176,0.154657,5,0
04-13-21,21-30 years,148925,0.180511,176,0.154657,46,0
04-13-21,31-40 years,128238,0.155436,199,0.174868,125,0
04-13-21,41-50 years,123029,0.149122,163,0.143234,384,-1
04-13-21,51-60 years,116114,0.140741,169,0.148506,1020,3
04-13-21,61-70 years,83447,0.101145,83,0.072935,2238,-1
04-13-21,71-80 years,48491,0.058776,43,0.037786,3692,5
04-13-21,81+ years,24961,0.030255,15,0.013181,4517,4
04-13-21,Pending,1041,0.001262,1,0.000879,0,0
04-12-21,0-10 years,44952,0.054561,113,0.091721,5,0
04-12-21,11-20 years,105533,0.128092,166,0.13474,5,0
04-12-21,21-30 years,148749,0.180546,235,0.190747,46,0
04-12-21,31-40 years,128039,0.155409,220,0.178571,125,0
04-12-21,41-50 years,122866,0.149131,170,0.137987,385,3
04-12-21,51-60 years,115945,0.14073,174,0.141234,1017,0
04-12-21,61-70 years,83364,0.101184,98,0.079545,2239,2
04-12-21,71-80 years,48448,0.058805,45,0.036526,3687,1
04-12-21,81+ years,24946,0.030279,10,0.008117,4513,1
04-12-21,Pending,1040,0.001262,1,0.000812,0,0
04-11-21,0-10 years,44839,0.054506,57,0.087023,5,0
04-11-21,11-20 years,105367,0.128082,103,0.157252,5,0
04-11-21,21-30 years,148514,0.180531,124,0.189313,46,0
04-11-21,31-40 years,127819,0.155375,107,0.163359,125,0
04-11-21,41-50 years,122696,0.149147,99,0.151145,382,0
04-11-21,51-60 years,115771,0.140729,93,0.141985,1017,0
04-11-21,61-70 years,83266,0.101217,43,0.065649,2237,1
04-11-21,71-80 years,48403,0.058838,19,0.029008,3686,1
04-11-21,81+ years,24936,0.030312,10,0.015267,4512,1
04-11-21,Pending,1039,0.001263,0,0,0,0
04-10-21,0-10 years,44782,0.054480,49,0.056193,5,0
04-10-21,11-20 years,105264,0.128059,122,0.139908,5,0
04-10-21,21-30 years,148390,0.180524,186,0.213303,46,0
04-10-21,31-40 years,127712,0.155368,139,0.159404,125,0
04-10-21,41-50 years,122597,0.149146,138,0.158257,382,0
04-10-21,51-60 years,115678,0.140728,114,0.130734,1017,4
04-10-21,61-70 years,83223,0.101245,77,0.088303,2236,3
04-10-21,71-80 years,48384,0.058862,39,0.044725,3685,1
04-10-21,81+ years,24926,0.030324,8,0.009174,4511,0
04-10-21,Pending,1039,0.001264,0,0,0,0
04-09-21,0-10 years,44733,0.054478,91,0.068012,5,0
04-09-21,11-20 years,105142,0.128047,223,0.166667,5,0
04-09-21,21-30 years,148204,0.180489,249,0.186099,46,0
04-09-21,31-40 years,127573,0.155364,232,0.173393,125,0
04-09-21,41-50 years,122459,0.149136,195,0.14574,382,0
04-09-21,51-60 years,115564,0.140739,173,0.129297,1013,0
04-09-21,61-70 years,83146,0.101259,123,0.091928,2233,1
04-09-21,71-80 years,48345,0.058877,34,0.025411,3684,2
04-09-21,81+ years,24918,0.030346,17,0.012706,4511,0
04-09-21,Pending,1039,0.001265,1,0.000747,0,0
04-08-21,0-10 years,44642,0.054456,91,0.079199,5,0
04-08-21,11-20 years,104919,0.127984,203,0.176675,5,0
04-08-21,21-30 years,147955,0.18048,223,0.194082,46,0
04-08-21,31-40 years,127341,0.155335,172,0.149695,125,0
04-08-21,41-50 years,122264,0.149142,172,0.149695,382,0
04-08-21,51-60 years,115391,0.140758,149,0.129678,1013,1
04-08-21,61-70 years,83023,0.101274,96,0.083551,2232,2
04-08-21,71-80 years,48311,0.058931,29,0.025239,3682,1
04-08-21,81+ years,24901,0.030375,14,0.012185,4511,0
04-08-21,Pending,1038,0.001266,0,0,0,0
04-07-21,0-10 years,44551,0.054421,140,0.088328,5,0
04-07-21,11-20 years,104716,0.127915,223,0.140694,5,0
04-07-21,21-30 years,147732,0.180461,284,0.17918,46,0
04-07-21,31-40 years,127169,0.155343,263,0.165931,125,1
04-07-21,41-50 years,122092,0.149141,237,0.149527,382,3
04-07-21,51-60 years,115242,0.140773,223,0.140694,1012,3
04-07-21,61-70 years,82927,0.101299,136,0.085804,2230,5
04-07-21,71-80 years,48282,0.058979,54,0.034069,3681,3
04-07-21,81+ years,24887,0.030401,23,0.014511,4511,6
04-07-21,Pending,1038,0.001268,2,0.001262,0,0
04-06-21,0-10 years,44411,0.054355,93,0.069611,5,0
04-06-21,11-20 years,104493,0.12789,216,0.161677,5,-1
04-06-21,21-30 years,147448,0.180464,266,0.199102,46,0
04-06-21,31-40 years,126906,0.155322,217,0.162425,124,0
04-06-21,41-50 years,121855,0.14914,205,0.153443,379,1
04-06-21,51-60 years,115019,0.140773,177,0.132485,1009,0
04-06-21,61-70 years,82791,0.101329,112,0.083832,2225,5
04-06-21,71-80 years,48228,0.059027,32,0.023952,3678,3
04-06-21,81+ years,24864,0.030431,17,0.012725,4505,1
04-06-21,Pending,1036,0.001268,1,0.000749,0,0
04-05-21,0-10 years,44318,0.054330,62,0.069507,5,0
04-05-21,11-20 years,104277,0.127835,128,0.143498,6,0
04-05-21,21-30 years,147182,0.180433,156,0.174888,46,0
04-05-21,31-40 years,126689,0.15531,135,0.151345,124,0
04-05-21,41-50 years,121650,0.149133,130,0.14574,378,2
04-05-21,51-60 years,114842,0.140787,133,0.149103,1009,2
