DATE,AGE_RANGE,AR_TOTALCASES,AR_TOTALPERCENT,AR_NEWCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
05-04-21,11-20 years,109475,0.129004,151,0.177022,5,0
05-04-21,21-30 years,153383,0.180745,165,0.193435,48,0
05-04-21,31-40 years,132127,0.155697,144,0.168816,128,0
05-04-21,41-50 years,126474,0.149035,117,0.137163,397,1
05-04-21,51-60 years,119237,0.140507,105,0.123095,1057,3
05-04-21,61-70 years,85356,0.100582,76,0.089097,2296,3
05-04-21,71-80 years,49270,0.058059,26,0.030481,3733,2
05-04-21,81+ years,25247,0.029751,18,0.021102,4559,2
05-04-21,Pending,1065,0.001255,0,0,0,0
05-03-21,0-10 years,46932,0.055360,38,0.058015,5,0
05-03-21,11-20 years,109324,0.128956,93,0.141985,5,-1
05-03-21,21-30 years,153218,0.180732,128,0.19542,48,0
05-03-21,31-40 years,131983,0.155684,111,0.169466,128,0
05-03-21,41-50 years,126357,0.149047,93,0.141985,396,1
05-03-21,51-60 years,119132,0.140525,87,0.132824,1054,2
05-03-21,61-70 years,85280,0.100594,57,0.087023,2293,6
05-03-21,71-80 years,49244,0.058087,29,0.044275,3731,2
05-03-21,81+ years,25229,0.029759,18,0.027481,4557,3
05-03-21,Pending,1065,0.001256,1,0.001527,0,0
05-02-21,0-10 years,46894,0.055358,44,0.088176,5,0
05-02-21,11-20 years,109231,0.128946,88,0.176353,6,0
05-02-21,21-30 years,153090,0.180721,100,0.200401,48,0
05-02-21,31-40 years,131872,0.155673,69,0.138277,128,0
05-02-21,41-50 years,126264,0.149053,63,0.126253,395,0
05-02-21,51-60 years,119045,0.140531,71,0.142285,1052,1
05-02-21,61-70 years,85223,0.100605,40,0.080160,2287,0
05-02-21,71-80 years,49215,0.058098,20,0.040080,3729,0
05-02-21,81+ years,25211,0.029761,3,0.006012,4554,0
05-02-21,Pending,1064,0.001256,1,0.002004,0,0
05-01-21,0-10 years,46850,0.055338,55,0.090461,5,0
05-01-21,11-20 years,109143,0.128918,82,0.134868,6,0
05-01-21,21-30 years,152990,0.180709,105,0.172697,48,0
05-01-21,31-40 years,131803,0.155683,106,0.174342,128,0
05-01-21,41-50 years,126201,0.149066,93,0.152961,395,0
05-01-21,51-60 years,118974,0.14053,81,0.133224,1051,0
05-01-21,61-70 years,85183,0.100617,51,0.083882,2287,0
05-01-21,71-80 years,49195,0.058108,26,0.042763,3729,-1
05-01-21,81+ years,25208,0.029775,9,0.014803,4554,0
05-01-21,Pending,1063,0.001256,0,0,0,0
04-30-21,0-10 years,46795,0.055313,84,0.078285,5,0
04-30-21,11-20 years,109061,0.128913,191,0.178006,6,0
04-30-21,21-30 years,152885,0.180715,230,0.214352,48,0
04-30-21,31-40 years,131697,0.15567,183,0.17055,128,0
04-30-21,41-50 years,126108,0.149063,144,0.134203,395,0
04-30-21,51-60 years,118893,0.140535,115,0.107176,1051,2
04-30-21,61-70 years,85132,0.100629,72,0.067102,2287,2
04-30-21,71-80 years,49169,0.058119,34,0.031687,3730,1
04-30-21,81+ years,25199,0.029786,19,0.017707,4554,2
04-30-21,Pending,1063,0.001256,1,0.000932,0,0
04-29-21,0-10 years,46711,0.055284,125,0.121477,5,0
04-29-21,11-20 years,108870,0.128851,172,0.167153,6,0
04-29-21,21-30 years,152655,0.180672,180,0.174927,48,0
04-29-21,31-40 years,131514,0.155651,152,0.147716,128,0
04-29-21,41-50 years,125964,0.149082,145,0.140914,395,0
04-29-21,51-60 years,118778,0.140577,128,0.124393,1049,2
04-29-21,61-70 years,85060,0.100671,74,0.071914,2285,3
04-29-21,71-80 years,49135,0.058153,36,0.034985,3729,2
04-29-21,81+ years,25180,0.029801,17,0.016521,4552,2
04-29-21,Pending,1062,0.001257,0,0,0,0
04-28-21,0-10 years,46586,0.055203,128,0.107203,5,0
04-28-21,11-20 years,108698,0.128804,210,0.175879,6,0
04-28-21,21-30 years,152475,0.180679,218,0.18258,48,0
04-28-21,31-40 years,131362,0.155661,179,0.149916,128,1
04-28-21,41-50 years,125819,0.149092,170,0.142379,395,3
04-28-21,51-60 years,118650,0.140597,149,0.124791,1047,0
04-28-21,61-70 years,84986,0.100706,95,0.079564,2282,5
04-28-21,71-80 years,49099,0.058181,31,0.025963,3727,2
04-28-21,81+ years,25163,0.029818,13,0.010888,4550,6
04-28-21,Pending,1062,0.001258,1,0.000838,0,0
04-27-21,0-10 years,46458,0.055130,76,0.065574,5,0
04-27-21,11-20 years,108488,0.128738,202,0.174288,6,0
04-27-21,21-30 years,152257,0.180676,230,0.198447,48,0
04-27-21,31-40 years,131183,0.155669,192,0.16566,127,0
04-27-21,41-50 years,125649,0.149102,172,0.148404,392,1
04-27-21,51-60 years,118501,0.14062,146,0.125971,1047,1
04-27-21,61-70 years,84891,0.100736,87,0.075065,2277,4
04-27-21,71-80 years,49068,0.058227,42,0.036238,3725,2
04-27-21,81+ years,25150,0.029844,9,0.007765,4544,0
04-27-21,Pending,1061,0.001259,3,0.002588,0,0
04-26-21,0-10 years,46382,0.055115,88,0.08066,5,0
04-26-21,11-20 years,108286,0.128675,175,0.160403,6,0
04-26-21,21-30 years,152027,0.180652,210,0.192484,48,1
04-26-21,31-40 years,130991,0.155655,158,0.144821,127,0
04-26-21,41-50 years,125477,0.149103,174,0.159487,391,1
04-26-21,51-60 years,118355,0.14064,144,0.131989,1046,1
04-26-21,61-70 years,84804,0.100772,92,0.084326,2273,4
04-26-21,71-80 years,49026,0.058257,37,0.033914,3723,3
04-26-21,81+ years,25141,0.029875,9,0.008249,4544,1
04-26-21,Pending,1058,0.001257,4,0.003666,0,0
04-25-21,0-10 years,46294,0.055082,48,0.086957,5,0
04-25-21,11-20 years,108111,0.128634,91,0.164855,6,0
04-25-21,21-30 years,151817,0.180636,106,0.192029,47,0
04-25-21,31-40 years,130833,0.155669,79,0.143116,127,0
04-25-21,41-50 years,125303,0.149089,79,0.143116,390,0
04-25-21,51-60 years,118211,0.140651,68,0.123188,1045,2
04-25-21,61-70 years,84712,0.100793,51,0.092391,2269,2
04-25-21,71-80 years,48989,0.058289,23,0.041667,3720,2
04-25-21,81+ years,25132,0.029903,7,0.012681,4543,0
04-25-21,Pending,1054,0.001254,0,0,0,0
04-24-21,0-10 years,46246,0.055061,77,0.102394,5,0
04-24-21,11-20 years,108020,0.12861,133,0.176862,6,0
04-24-21,21-30 years,151711,0.180629,132,0.175532,47,0
04-24-21,31-40 years,130754,0.155677,116,0.154255,127,0
04-24-21,41-50 years,125224,0.149093,85,0.113032,390,0
04-24-21,51-60 years,118143,0.140663,99,0.131649,1043,0
04-24-21,61-70 years,84661,0.100798,61,0.081117,2267,0
04-24-21,71-80 years,48966,0.058300,36,0.047872,3718,0
04-24-21,81+ years,25125,0.029914,13,0.017287,4543,0
04-24-21,Pending,1054,0.001255,0,0,0,0
04-23-21,0-10 years,46169,0.055019,77,0.080797,5,0
04-23-21,11-20 years,107887,0.128567,151,0.158447,6,0
04-23-21,21-30 years,151579,0.180634,183,0.192025,47,0
04-23-21,31-40 years,130638,0.155679,153,0.160546,127,0
04-23-21,41-50 years,125139,0.149126,119,0.124869,390,0
04-23-21,51-60 years,118044,0.140671,146,0.1532,1043,1
04-23-21,61-70 years,84600,0.100816,69,0.072403,2267,0
04-23-21,71-80 years,48930,0.058309,41,0.043022,3718,1
04-23-21,81+ years,25112,0.029925,13,0.013641,4543,2
04-23-21,Pending,1054,0.001256,1,0.001049,0,0
04-22-21,0-10 years,46092,0.054989,159,0.086039,5,0
04-22-21,11-20 years,107736,0.128533,312,0.168831,6,0
04-22-21,21-30 years,151396,0.180621,324,0.175325,47,0
04-22-21,31-40 years,130485,0.155673,290,0.156926,127,0
04-22-21,41-50 years,125020,0.149153,284,0.15368,390,0
04-22-21,51-60 years,117898,0.140656,235,0.127165,1042,5
04-22-21,61-70 years,84531,0.100848,156,0.084416,2267,0
04-22-21,71-80 years,48889,0.058326,65,0.035173,3717,0
04-22-21,81+ years,25099,0.029944,22,0.011905,4541,7
04-22-21,Pending,1053,0.001256,1,0.000541,0,0
04-21-21,0-10 years,45933,0.054921,98,0.070912,5,0
04-21-21,11-20 years,107424,0.128444,213,0.154124,6,0
04-21-21,21-30 years,151072,0.180632,260,0.188133,47,0
04-21-21,31-40 years,130195,0.15567,233,0.168596,127,0
04-21-21,41-50 years,124736,0.149143,186,0.134588,390,2
04-21-21,51-60 years,117663,0.140686,201,0.145441,1037,6
04-21-21,61-70 years,84375,0.100885,129,0.093343,2267,6
04-21-21,71-80 years,48824,0.058377,42,0.030391,3717,4
04-21-21,81+ years,25077,0.029984,17,0.012301,4534,1
04-21-21,Pending,1052,0.001258,3,0.002171,0,0
04-20-21,0-10 years,45835,0.054894,94,0.085766,5,0
04-20-21,11-20 years,107211,0.128401,165,0.150547,6,0
04-20-21,21-30 years,150812,0.18062,180,0.164234,47,0
04-20-21,31-40 years,129962,0.155649,166,0.15146,127,0
04-20-21,41-50 years,124550,0.149167,170,0.155109,388,0
04-20-21,51-60 years,117462,0.140678,176,0.160584,1031,3
04-20-21,61-70 years,84246,0.100897,92,0.083942,2261,3
04-20-21,71-80 years,48782,0.058424,39,0.035584,3713,4
04-20-21,81+ years,25060,0.030013,14,0.012774,4533,5
04-20-21,Pending,1049,0.001256,0,0,0,0
04-19-21,0-10 years,45741,0.054854,51,0.060642,5,0
04-19-21,11-20 years,107046,0.128372,130,0.154578,6,0
04-19-21,21-30 years,150632,0.180641,154,0.183115,47,1
04-19-21,31-40 years,129796,0.155654,131,0.155767,127,0
04-19-21,41-50 years,124380,0.149159,132,0.156956,388,1
04-19-21,51-60 years,117286,0.140652,103,0.122473,1028,2
04-19-21,61-70 years,84154,0.100919,84,0.099881,2258,6
04-19-21,71-80 years,48743,0.058454,37,0.043995,3709,2
04-19-21,81+ years,25046,0.030036,18,0.021403,4528,3
04-19-21,Pending,1049,0.001258,1,0.001189,0,0
04-18-21,0-10 years,45690,0.054848,41,0.073214,5,0
04-18-21,11-20 years,106916,0.128346,82,0.146429,6,1
04-18-21,21-30 years,150478,0.180639,110,0.196429,46,0
04-18-21,31-40 years,129665,0.155654,91,0.1625,127,1
04-18-21,41-50 years,124248,0.149152,92,0.164286,387,0
04-18-21,51-60 years,117183,0.14067,72,0.128571,1026,1
04-18-21,61-70 years,84070,0.10092,44,0.078571,2252,3
04-18-21,71-80 years,48706,0.058468,21,0.0375,3707,7
04-18-21,81+ years,25028,0.030044,7,0.0125,4525,4
04-18-21,Pending,1048,0.001258,0,0,0,0
04-17-21,0-10 years,45649,0.054835,71,0.100709,5,0
04-17-21,11-20 years,106834,0.128333,91,0.129078,5,0
04-17-21,21-30 years,150368,0.180628,141,0.2,46,0
04-17-21,31-40 years,129574,0.15565,122,0.17305,126,0
04-17-21,41-50 years,124156,0.149141,106,0.150355,387,0
04-17-21,51-60 years,117111,0.140679,89,0.126241,1025,1
04-17-21,61-70 years,84026,0.100936,53,0.075177,2249,0
04-17-21,71-80 years,48685,0.058482,21,0.029787,3700,0
04-17-21,81+ years,25021,0.030056,9,0.012766,4521,0
04-17-21,Pending,1048,0.001259,2,0.002837,0,0
04-16-21,0-10 years,45578,0.054797,258,0.061224,5,0
04-16-21,11-20 years,106743,0.128333,616,0.146179,5,0
04-16-21,21-30 years,150227,0.180612,800,0.189843,46,0
04-16-21,31-40 years,129452,0.155635,755,0.179165,126,1
04-16-21,41-50 years,124050,0.14914,700,0.166113,387,1
04-16-21,51-60 years,117022,0.140691,593,0.140721,1024,2
04-16-21,61-70 years,83973,0.100957,355,0.084243,2249,3
04-16-21,71-80 years,48664,0.058507,107,0.025392,3700,5
04-16-21,81+ years,25012,0.030071,29,0.006882,4521,2
04-16-21,Pending,1046,0.001258,1,0.000237,0,0
04-15-21,0-10 years,45320,0.054764,130,0.094614,5,0
04-15-21,11-20 years,106127,0.128242,212,0.154294,5,0
04-15-21,21-30 years,149427,0.180565,267,0.194323,46,0
04-15-21,31-40 years,128697,0.155515,244,0.177584,125,0
04-15-21,41-50 years,123350,0.149054,184,0.133916,386,2
04-15-21,51-60 years,116429,0.140691,175,0.127365,1022,1
04-15-21,61-70 years,83618,0.101042,109,0.079330,2246,1
04-15-21,71-80 years,48557,0.058675,37,0.026929,3695,3
04-15-21,81+ years,24983,0.030189,15,0.010917,4519,1
04-15-21,Pending,1045,0.001263,1,0.000728,0,0
04-14-21,0-10 years,45190,0.054698,151,0.083749,5,0
04-14-21,11-20 years,105915,0.128199,289,0.160288,5,0
04-14-21,21-30 years,149160,0.180542,342,0.189684,46,0
04-14-21,31-40 years,128453,0.155478,309,0.171381,125,0
04-14-21,41-50 years,123166,0.149079,249,0.138103,384,0
04-14-21,51-60 years,116254,0.140713,233,0.129229,1021,1
04-14-21,61-70 years,83509,0.101079,137,0.075984,2245,7
04-14-21,71-80 years,48520,0.058728,59,0.032723,3692,0
04-14-21,81+ years,24968,0.030221,30,0.016639,4518,1
04-14-21,Pending,1044,0.001264,4,0.002219,0,0
04-13-21,0-10 years,45039,0.054634,113,0.099297,5,0
04-13-21,11-20 years,105626,0.128128,176,0.154657,5,0
04-13-21,21-30 years,148818,0.180522,176,0.154657,46,0
04-13-21,31-40 years,128144,0.155444,199,0.174868,125,0
04-13-21,41-50 years,122917,0.149103,163,0.143234,384,-1
04-13-21,51-60 years,116021,0.140738,169,0.148506,1020,3
04-13-21,61-70 years,83372,0.101133,83,0.072935,2238,-1
04-13-21,71-80 years,48461,0.058785,43,0.037786,3692,5
04-13-21,81+ years,24938,0.030251,15,0.013181,4517,4
04-13-21,Pending,1040,0.001262,1,0.000879,0,0
04-12-21,0-10 years,44926,0.054572,112,0.090983,5,0
04-12-21,11-20 years,105450,0.128092,166,0.13485,5,0
04-12-21,21-30 years,148642,0.180558,235,0.190902,46,0
04-12-21,31-40 years,127945,0.155417,220,0.178716,125,0
04-12-21,41-50 years,122754,0.149111,170,0.138099,385,3
04-12-21,51-60 years,115852,0.140727,174,0.141348,1017,0
