date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2021-02-02,US,66,66,GU,00066,00066,7610,129,0
2021-02-02,US,69,69,MP,00069,00069,133,2,0
2021-02-02,US,78,78,VI,00078,00078,2426,24,0
2021-02-02,US,01,01,AL,01000,,0,0,0
2021-02-02,US,01,01,AL,01001,01001,5723,70,0
2021-02-02,US,01,01,AL,01003,01003,18344,228,0
2021-02-02,US,01,01,AL,01005,01005,1966,40,0
2021-02-02,US,01,01,AL,01007,01007,2319,52,0
2021-02-02,US,01,01,AL,01009,01009,5745,101,0
2021-02-02,US,01,01,AL,01011,01011,1087,29,0
2021-02-02,US,01,01,AL,01013,01013,1833,60,0
2021-02-02,US,01,01,AL,01015,01015,12102,235,0
2021-02-02,US,01,01,AL,01017,01017,3219,78,0
2021-02-02,US,01,01,AL,01019,01019,1714,36,0
2021-02-02,US,01,01,AL,01021,01021,3561,79,0
2021-02-02,US,01,01,AL,01023,01023,536,24,0
2021-02-02,US,01,01,AL,01025,01025,3254,38,0
2021-02-02,US,01,01,AL,01027,01027,1333,50,0
2021-02-02,US,01,01,AL,01029,01029,1296,28,0
2021-02-02,US,01,01,AL,01031,01031,4955,72,0
2021-02-02,US,01,01,AL,01033,01033,5769,106,0
2021-02-02,US,01,01,AL,01035,01035,1017,23,0
2021-02-02,US,01,01,AL,01037,01037,694,20,0
2021-02-02,US,01,01,AL,01039,01039,3635,88,0
2021-02-02,US,01,01,AL,01041,01041,1316,48,0
2021-02-02,US,01,01,AL,01043,01043,8592,150,0
2021-02-02,US,01,01,AL,01045,01045,4327,99,0
2021-02-02,US,01,01,AL,01047,01047,3242,114,0
2021-02-02,US,01,01,AL,01049,01049,8160,143,0
2021-02-02,US,01,01,AL,01051,01051,8687,134,0
2021-02-02,US,01,01,AL,01053,01053,3569,50,0
2021-02-02,US,01,01,AL,01055,01055,12595,254,0
2021-02-02,US,01,01,AL,01057,01057,1865,39,0
2021-02-02,US,01,01,AL,01059,01059,3853,60,0
2021-02-02,US,01,01,AL,01061,01061,2278,52,0
2021-02-02,US,01,01,AL,01063,01063,810,27,0
2021-02-02,US,01,01,AL,01065,01065,1971,55,0
2021-02-02,US,01,01,AL,01067,01067,1696,32,0
2021-02-02,US,01,01,AL,01069,01069,9536,210,0
2021-02-02,US,01,01,AL,01071,01071,6254,73,0
2021-02-02,US,01,01,AL,01073,01073,67359,1164,0
2021-02-02,US,01,01,AL,01075,01075,1251,29,0
2021-02-02,US,01,01,AL,01077,01077,8216,160,0
2021-02-02,US,01,01,AL,01079,01079,2665,73,0
2021-02-02,US,01,01,AL,01081,01081,13958,128,0
2021-02-02,US,01,01,AL,01083,01083,8753,107,0
2021-02-02,US,01,01,AL,01085,01085,1249,39,0
2021-02-02,US,01,01,AL,01087,01087,1303,39,0
2021-02-02,US,01,01,AL,01089,01089,29906,306,0
2021-02-02,US,01,01,AL,01091,01091,2191,37,0
2021-02-02,US,01,01,AL,01093,01093,2632,76,0
2021-02-02,US,01,01,AL,01095,01095,10827,160,0
2021-02-02,US,01,01,AL,01097,01097,33311,627,0
2021-02-02,US,01,01,AL,01099,01099,1596,23,0
2021-02-02,US,01,01,AL,01101,01101,21058,383,0
2021-02-02,US,01,01,AL,01103,01103,13048,188,0
2021-02-02,US,01,01,AL,01105,01105,1049,20,0
2021-02-02,US,01,01,AL,01107,01107,2111,34,0
2021-02-02,US,01,01,AL,01109,01109,2760,43,0
2021-02-02,US,01,01,AL,01111,01111,1523,37,0
2021-02-02,US,01,01,AL,01113,01113,3783,21,0
2021-02-02,US,01,01,AL,01115,01115,8222,166,0
2021-02-02,US,01,01,AL,01117,01117,20379,168,0
2021-02-02,US,01,01,AL,01119,01119,937,28,0
2021-02-02,US,01,01,AL,01121,01121,6883,119,0
2021-02-02,US,01,01,AL,01123,01123,3349,118,0
2021-02-02,US,01,01,AL,01125,01125,22570,310,0
2021-02-02,US,01,01,AL,01127,01127,6180,201,0
2021-02-02,US,01,01,AL,01129,01129,1481,27,0
2021-02-02,US,01,01,AL,01131,01131,1146,22,0
2021-02-02,US,01,01,AL,01133,01133,2389,44,0
2021-02-02,US,02,02,AK,02000,,239,0,0
2021-02-02,US,02,02,AK,02013,02013,133,0,0
2021-02-02,US,02,02,AK,02016,02016,345,0,0
2021-02-02,US,02,02,AK,02020,02020,25567,152,0
2021-02-02,US,02,02,AK,02050,02050,3341,17,0
2021-02-02,US,02,02,AK,02060,02060,0,0,0
2021-02-02,US,02,02,AK,02068,02068,68,0,0
2021-02-02,US,02,02,AK,02070,02070,169,1,0
2021-02-02,US,02,02,AK,02090,02090,5892,26,0
2021-02-02,US,02,02,AK,02100,02100,26,0,0
2021-02-02,US,02,02,AK,02110,02110,1179,5,0
2021-02-02,US,02,02,AK,02122,02122,3923,22,0
2021-02-02,US,02,02,AK,02130,02130,283,2,0
2021-02-02,US,02,02,AK,02150,02150,1039,5,0
2021-02-02,US,02,02,AK,02158,02158,1125,3,0
2021-02-02,US,02,02,AK,02164,02164,169,0,0
2021-02-02,US,02,02,AK,02170,02170,7544,29,0
2021-02-02,US,02,02,AK,02180,02180,310,0,0
2021-02-02,US,02,02,AK,02185,02185,983,3,0
2021-02-02,US,02,02,AK,02188,02188,573,1,0
2021-02-02,US,02,02,AK,02195,02195,47,1,0
2021-02-02,US,02,02,AK,02198,02198,75,1,0
2021-02-02,US,02,02,AK,02220,02220,302,0,0
2021-02-02,US,02,02,AK,02230,02230,16,0,0
2021-02-02,US,02,02,AK,02240,02240,436,3,0
2021-02-02,US,02,02,AK,02261,02261,447,3,0
2021-02-02,US,02,02,AK,02275,02275,27,0,0
2021-02-02,US,02,02,AK,02282,02282,66,1,0
2021-02-02,US,02,02,AK,02290,02290,270,4,0
2021-02-02,US,04,04,AZ,04000,,1,0,0
2021-02-02,US,04,04,AZ,04001,04001,9643,314,0
2021-02-02,US,04,04,AZ,04003,04003,10484,233,0
2021-02-02,US,04,04,AZ,04005,04005,15313,280,0
2021-02-02,US,04,04,AZ,04007,04007,6036,191,0
2021-02-02,US,04,04,AZ,04009,04009,5128,66,0
2021-02-02,US,04,04,AZ,04011,04011,526,6,0
2021-02-02,US,04,04,AZ,04012,04012,2256,62,0
2021-02-02,US,04,04,AZ,04013,04013,477026,7559,0
2021-02-02,US,04,04,AZ,04015,04015,19717,533,0
2021-02-02,US,04,04,AZ,04017,04017,14597,437,0
2021-02-02,US,04,04,AZ,04019,04019,102320,1795,0
2021-02-02,US,04,04,AZ,04021,04021,42930,627,0
2021-02-02,US,04,04,AZ,04023,04023,7450,151,0
2021-02-02,US,04,04,AZ,04025,04025,16385,393,0
2021-02-02,US,04,04,AZ,04027,04027,35271,715,0
2021-02-02,US,05,05,AR,05000,,2845,0,0
2021-02-02,US,05,05,AR,05001,05001,1798,36,0
2021-02-02,US,05,05,AR,05003,05003,1654,27,0
2021-02-02,US,05,05,AR,05005,05005,2653,95,0
2021-02-02,US,05,05,AR,05007,05007,25307,357,0
2021-02-02,US,05,05,AR,05009,05009,3364,74,0
2021-02-02,US,05,05,AR,05011,05011,1254,29,0
2021-02-02,US,05,05,AR,05013,05013,352,2,0
2021-02-02,US,05,05,AR,05015,05015,2597,39,0
2021-02-02,US,05,05,AR,05017,05017,1563,38,0
2021-02-02,US,05,05,AR,05019,05019,1855,35,0
2021-02-02,US,05,05,AR,05021,05021,1581,42,0
2021-02-02,US,05,05,AR,05023,05023,1771,60,0
2021-02-02,US,05,05,AR,05025,05025,814,23,0
2021-02-02,US,05,05,AR,05027,05027,1957,52,0
2021-02-02,US,05,05,AR,05029,05029,2001,28,0
2021-02-02,US,05,05,AR,05031,05031,12236,170,0
2021-02-02,US,05,05,AR,05033,05033,6251,92,0
2021-02-02,US,05,05,AR,05035,05035,5402,86,0
2021-02-02,US,05,05,AR,05037,05037,1828,45,0
2021-02-02,US,05,05,AR,05039,05039,676,12,0
2021-02-02,US,05,05,AR,05041,05041,1223,17,0
2021-02-02,US,05,05,AR,05043,05043,1874,32,0
2021-02-02,US,05,05,AR,05045,05045,10755,136,0
2021-02-02,US,05,05,AR,05047,05047,1516,30,0
2021-02-02,US,05,05,AR,05049,05049,1030,43,0
2021-02-02,US,05,05,AR,05051,05051,8451,208,0
2021-02-02,US,05,05,AR,05053,05053,1407,28,0
2021-02-02,US,05,05,AR,05055,05055,5565,66,0
2021-02-02,US,05,05,AR,05057,05057,1644,14,0
2021-02-02,US,05,05,AR,05059,05059,4440,65,0
2021-02-02,US,05,05,AR,05061,05061,1381,23,0
2021-02-02,US,05,05,AR,05063,05063,3489,113,0
2021-02-02,US,05,05,AR,05065,05065,1579,36,0
2021-02-02,US,05,05,AR,05067,05067,3088,32,0
2021-02-02,US,05,05,AR,05069,05069,8118,151,0
2021-02-02,US,05,05,AR,05071,05071,2528,29,0
2021-02-02,US,05,05,AR,05073,05073,457,7,0
2021-02-02,US,05,05,AR,05075,05075,1927,41,0
2021-02-02,US,05,05,AR,05077,05077,1600,33,0
2021-02-02,US,05,05,AR,05079,05079,3057,39,0
2021-02-02,US,05,05,AR,05081,05081,1048,39,0
2021-02-02,US,05,05,AR,05083,05083,1990,17,0
2021-02-02,US,05,05,AR,05085,05085,6044,103,0
2021-02-02,US,05,05,AR,05087,05087,1348,18,0
2021-02-02,US,05,05,AR,05089,05089,876,27,0
2021-02-02,US,05,05,AR,05091,05091,3410,29,0
2021-02-02,US,05,05,AR,05093,05093,5311,107,0
2021-02-02,US,05,05,AR,05095,05095,739,15,0
2021-02-02,US,05,05,AR,05097,05097,660,27,0
2021-02-02,US,05,05,AR,05099,05099,722,23,0
2021-02-02,US,05,05,AR,05101,05101,654,26,0
2021-02-02,US,05,05,AR,05103,05103,1986,45,0
2021-02-02,US,05,05,AR,05105,05105,685,7,0
2021-02-02,US,05,05,AR,05107,05107,1616,31,0
2021-02-02,US,05,05,AR,05109,05109,882,19,0
2021-02-02,US,05,05,AR,05111,05111,2950,72,0
2021-02-02,US,05,05,AR,05113,05113,1676,56,0
2021-02-02,US,05,05,AR,05115,05115,7231,87,0
2021-02-02,US,05,05,AR,05117,05117,803,21,0
2021-02-02,US,05,05,AR,05119,05119,34331,517,0
2021-02-02,US,05,05,AR,05121,05121,1850,46,0
2021-02-02,US,05,05,AR,05123,05123,3326,33,0
2021-02-02,US,05,05,AR,05125,05125,10519,150,0
2021-02-02,US,05,05,AR,05127,05127,874,14,0
2021-02-02,US,05,05,AR,05129,05129,621,14,0
2021-02-02,US,05,05,AR,05131,05131,13651,233,0
2021-02-02,US,05,05,AR,05133,05133,2365,25,0
2021-02-02,US,05,05,AR,05135,05135,1449,47,0
2021-02-02,US,05,05,AR,05137,05137,926,29,0
2021-02-02,US,05,05,AR,05139,05139,3363,92,0
2021-02-02,US,05,05,AR,05141,05141,1130,14,0
2021-02-02,US,05,05,AR,05143,05143,27806,309,0
2021-02-02,US,05,05,AR,05145,05145,6631,91,0
2021-02-02,US,05,05,AR,05147,05147,565,8,0
2021-02-02,US,05,05,AR,05149,05149,3078,63,0
2021-02-02,US,06,06,CA,06000,,0,0,0
2021-02-02,US,06,06,CA,06001,06001,74661,991,0
2021-02-02,US,06,06,CA,06003,06003,76,0,0
2021-02-02,US,06,06,CA,06005,06005,3234,34,0
2021-02-02,US,06,06,CA,06007,06007,10263,142,0
2021-02-02,US,06,06,CA,06009,06009,1785,23,0
2021-02-02,US,06,06,CA,06011,06011,1972,11,0
2021-02-02,US,06,06,CA,06013,06013,57812,531,0
2021-02-02,US,06,06,CA,06015,06015,886,3,0
2021-02-02,US,06,06,CA,06017,06017,8479,81,0
2021-02-02,US,06,06,CA,06019,06019,89272,1185,0
2021-02-02,US,06,06,CA,06021,06021,2086,23,0
2021-02-02,US,06,06,CA,06023,06023,2836,31,0
2021-02-02,US,06,06,CA,06025,06025,26224,551,0
2021-02-02,US,06,06,CA,06027,06027,1091,29,0
2021-02-02,US,06,06,CA,06029,06029,94994,626,0
2021-02-02,US,06,06,CA,06031,06031,20852,177,0
2021-02-02,US,06,06,CA,06033,06033,2843,33,0
2021-02-02,US,06,06,CA,06035,06035,5413,17,0
2021-02-02,US,06,06,CA,06037,06037,1124975,17077,0
2021-02-02,US,06,06,CA,06039,06039,14572,184,0
2021-02-02,US,06,06,CA,06041,06041,12408,174,0
2021-02-02,US,06,06,CA,06043,06043,371,5,0
2021-02-02,US,06,06,CA,06045,06045,3474,39,0
2021-02-02,US,06,06,CA,06047,06047,26801,357,0
2021-02-02,US,06,06,CA,06049,06049,419,4,0
2021-02-02,US,06,06,CA,06051,06051,1169,4,0
2021-02-02,US,06,06,CA,06053,06053,39966,285,0
2021-02-02,US,06,06,CA,06055,06055,8449,55,0
2021-02-02,US,06,06,CA,06057,06057,3540,74,0
2021-02-02,US,06,06,CA,06059,06059,247886,3162,0
2021-02-02,US,06,06,CA,06061,06061,18638,201,0
2021-02-02,US,06,06,CA,06063,06063,627,6,0
2021-02-02,US,06,06,CA,06065,06065,276931,3251,0
2021-02-02,US,06,06,CA,06067,06067,86856,1271,0
2021-02-02,US,06,06,CA,06069,06069,5432,54,0
2021-02-02,US,06,06,CA,06071,06071,275372,1917,0
2021-02-02,US,06,06,CA,06073,06073,240050,2629,0
2021-02-02,US,06,06,CA,06075,06075,31703,324,0
2021-02-02,US,06,06,CA,06077,06077,62737,871,0
2021-02-02,US,06,06,CA,06079,06079,18038,178,0
2021-02-02,US,06,06,CA,06081,06081,36052,395,0
2021-02-02,US,06,06,CA,06083,06083,29009,303,0
2021-02-02,US,06,06,CA,06085,06085,102836,1433,0
2021-02-02,US,06,06,CA,06087,06087,13648,149,0
2021-02-02,US,06,06,CA,06089,06089,10534,150,0
2021-02-02,US,06,06,CA,06091,06091,95,0,0
2021-02-02,US,06,06,CA,06093,06093,1576,13,0
2021-02-02,US,06,06,CA,06095,06095,28290,127,0
2021-02-02,US,06,06,CA,06097,06097,26250,267,0
2021-02-02,US,06,06,CA,06099,06099,51416,842,0
2021-02-02,US,06,06,CA,06101,06101,8355,89,0
2021-02-02,US,06,06,CA,06103,06103,4781,47,0
2021-02-02,US,06,06,CA,06105,06105,308,5,0
2021-02-02,US,06,06,CA,06107,06107,45398,606,0
2021-02-02,US,06,06,CA,06109,06109,3615,49,0
2021-02-02,US,06,06,CA,06111,06111,71212,629,0
2021-02-02,US,06,06,CA,06113,06113,11824,156,0
2021-02-02,US,06,06,CA,06115,06115,5389,32,0
2021-02-02,US,08,08,CO,08000,,78,0,0
2021-02-02,US,08,08,CO,08001,08001,45871,589,0
2021-02-02,US,08,08,CO,08003,08003,1178,28,0
2021-02-02,US,08,08,CO,08005,08005,45243,615,0
2021-02-02,US,08,08,CO,08007,08007,607,1,0
2021-02-02,US,08,08,CO,08009,08009,265,3,0
2021-02-02,US,08,08,CO,08011,08011,1291,20,0
2021-02-02,US,08,08,CO,08013,08013,17298,213,0
2021-02-02,US,08,08,CO,08014,08014,3435,70,0
2021-02-02,US,08,08,CO,08015,08015,1323,23,0
2021-02-02,US,08,08,CO,08017,08017,121,5,0
2021-02-02,US,08,08,CO,08019,08019,345,2,0
2021-02-02,US,08,08,CO,08021,08021,407,4,0
2021-02-02,US,08,08,CO,08023,08023,178,2,0
2021-02-02,US,08,08,CO,08025,08025,1816,14,0
2021-02-02,US,08,08,CO,08027,08027,160,1,0
2021-02-02,US,08,08,CO,08029,08029,2343,56,0
2021-02-02,US,08,08,CO,08031,08031,55910,740,0
2021-02-02,US,08,08,CO,08033,08033,62,0,0
2021-02-02,US,08,08,CO,08035,08035,19096,219,0
2021-02-02,US,08,08,CO,08037,08037,4427,17,0
2021-02-02,US,08,08,CO,08039,08039,1161,12,0
2021-02-02,US,08,08,CO,08041,08041,47933,705,0
2021-02-02,US,08,08,CO,08043,08043,5183,37,0
2021-02-02,US,08,08,CO,08045,08045,4840,37,0
2021-02-02,US,08,08,CO,08047,08047,150,3,0
2021-02-02,US,08,08,CO,08049,08049,979,5,0
2021-02-02,US,08,08,CO,08051,08051,1061,6,0
2021-02-02,US,08,08,CO,08053,08053,16,0,0
2021-02-02,US,08,08,CO,08055,08055,293,17,0
2021-02-02,US,08,08,CO,08057,08057,45,0,0
2021-02-02,US,08,08,CO,08059,08059,34737,684,0
2021-02-02,US,08,08,CO,08061,08061,89,3,0
2021-02-02,US,08,08,CO,08063,08063,507,10,0
2021-02-02,US,08,08,CO,08065,08065,541,0,0
2021-02-02,US,08,08,CO,08067,08067,2706,35,0
2021-02-02,US,08,08,CO,08069,08069,18160,198,0
2021-02-02,US,08,08,CO,08071,08071,918,11,0
2021-02-02,US,08,08,CO,08073,08073,956,3,0
2021-02-02,US,08,08,CO,08075,08075,3633,60,0
2021-02-02,US,08,08,CO,08077,08077,12254,173,0
2021-02-02,US,08,08,CO,08079,08079,61,1,0
2021-02-02,US,08,08,CO,08081,08081,625,22,0
2021-02-02,US,08,08,CO,08083,08083,1637,22,0
2021-02-02,US,08,08,CO,08085,08085,3030,45,0
2021-02-02,US,08,08,CO,08087,08087,2367,89,0
2021-02-02,US,08,08,CO,08089,08089,1789,59,0
2021-02-02,US,08,08,CO,08091,08091,211,3,0
2021-02-02,US,08,08,CO,08093,08093,491,5,0
2021-02-02,US,08,08,CO,08095,08095,325,11,0
2021-02-02,US,08,08,CO,08097,08097,1845,4,0
2021-02-02,US,08,08,CO,08099,08099,1132,21,0
2021-02-02,US,08,08,CO,08101,08101,14353,355,0
2021-02-02,US,08,08,CO,08103,08103,401,3,0
2021-02-02,US,08,08,CO,08105,08105,626,10,0
2021-02-02,US,08,08,CO,08107,08107,1646,19,0
2021-02-02,US,08,08,CO,08109,08109,293,4,0
2021-02-02,US,08,08,CO,08111,08111,42,0,0
2021-02-02,US,08,08,CO,08113,08113,684,0,0
2021-02-02,US,08,08,CO,08115,08115,189,2,0
2021-02-02,US,08,08,CO,08117,08117,2684,5,0
2021-02-02,US,08,08,CO,08119,08119,1185,14,0
2021-02-02,US,08,08,CO,08121,08121,363,12,0
2021-02-02,US,08,08,CO,08123,08123,23779,307,0
2021-02-02,US,08,08,CO,08125,08125,663,16,0
2021-02-02,US,09,09,CT,09000,,843,8,0
2021-02-02,US,09,09,CT,09001,09001,73651,1940,0
