date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2020-11-29,US,66,66,GU,00066,00066,6818,112,0
2020-11-29,US,69,69,MP,00069,00069,105,2,0
2020-11-29,US,78,78,VI,00078,00078,1544,23,0
2020-11-29,US,01,01,AL,01000,,0,0,0
2020-11-29,US,01,01,AL,01001,01001,2751,42,0
2020-11-29,US,01,01,AL,01003,01003,8820,98,0
2020-11-29,US,01,01,AL,01005,01005,1175,11,0
2020-11-29,US,01,01,AL,01007,01007,1188,17,0
2020-11-29,US,01,01,AL,01009,01009,2946,40,0
2020-11-29,US,01,01,AL,01011,01011,700,19,0
2020-11-29,US,01,01,AL,01013,01013,1173,42,0
2020-11-29,US,01,01,AL,01015,01015,6366,121,0
2020-11-29,US,01,01,AL,01017,01017,1772,50,0
2020-11-29,US,01,01,AL,01019,01019,1029,24,0
2020-11-29,US,01,01,AL,01021,01021,2250,38,0
2020-11-29,US,01,01,AL,01023,01023,426,13,0
2020-11-29,US,01,01,AL,01025,01025,1589,19,0
2020-11-29,US,01,01,AL,01027,01027,920,24,0
2020-11-29,US,01,01,AL,01029,01029,774,14,0
2020-11-29,US,01,01,AL,01031,01031,2465,15,0
2020-11-29,US,01,01,AL,01033,01033,3146,42,0
2020-11-29,US,01,01,AL,01035,01035,685,14,0
2020-11-29,US,01,01,AL,01037,01037,346,4,0
2020-11-29,US,01,01,AL,01039,01039,2203,34,0
2020-11-29,US,01,01,AL,01041,01041,712,30,0
2020-11-29,US,01,01,AL,01043,01043,4474,42,0
2020-11-29,US,01,01,AL,01045,01045,2344,54,0
2020-11-29,US,01,01,AL,01047,01047,2265,32,0
2020-11-29,US,01,01,AL,01049,01049,4897,36,0
2020-11-29,US,01,01,AL,01051,01051,4094,64,0
2020-11-29,US,01,01,AL,01053,01053,1986,31,0
2020-11-29,US,01,01,AL,01055,01055,6351,66,0
2020-11-29,US,01,01,AL,01057,01057,922,16,0
2020-11-29,US,01,01,AL,01059,01059,2542,33,0
2020-11-29,US,01,01,AL,01061,01061,1237,8,0
2020-11-29,US,01,01,AL,01063,01063,427,18,0
2020-11-29,US,01,01,AL,01065,01065,977,31,0
2020-11-29,US,01,01,AL,01067,01067,867,6,0
2020-11-29,US,01,01,AL,01069,01069,5323,38,0
2020-11-29,US,01,01,AL,01071,01071,3271,23,0
2020-11-29,US,01,01,AL,01073,01073,32718,500,0
2020-11-29,US,01,01,AL,01075,01075,683,8,0
2020-11-29,US,01,01,AL,01077,01077,4133,54,0
2020-11-29,US,01,01,AL,01079,01079,1296,36,0
2020-11-29,US,01,01,AL,01081,01081,7785,66,0
2020-11-29,US,01,01,AL,01083,01083,4302,45,0
2020-11-29,US,01,01,AL,01085,01085,799,29,0
2020-11-29,US,01,01,AL,01087,01087,745,22,0
2020-11-29,US,01,01,AL,01089,01089,13425,148,0
2020-11-29,US,01,01,AL,01091,01091,1225,24,0
2020-11-29,US,01,01,AL,01093,01093,1413,36,0
2020-11-29,US,01,01,AL,01095,01095,6309,55,0
2020-11-29,US,01,01,AL,01097,01097,19904,362,0
2020-11-29,US,01,01,AL,01099,01099,790,11,0
2020-11-29,US,01,01,AL,01101,01101,12380,236,0
2020-11-29,US,01,01,AL,01103,01103,6751,50,0
2020-11-29,US,01,01,AL,01105,01105,689,6,0
2020-11-29,US,01,01,AL,01107,01107,1242,18,0
2020-11-29,US,01,01,AL,01109,01109,1592,14,0
2020-11-29,US,01,01,AL,01111,01111,1038,21,0
2020-11-29,US,01,01,AL,01113,01113,2231,3,0
2020-11-29,US,01,01,AL,01115,01115,4257,55,0
