date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2023-02-15,US,60,60,AS,00060,00060,8320,34,0
2023-02-15,US,66,66,GU,00066,00066,60920,418,0
2023-02-15,US,69,69,MP,00069,00069,13582,41,0
2023-02-15,US,78,78,VI,00078,00078,24690,130,0
2023-02-15,US,01,01,AL,01000,,0,0,0
2023-02-15,US,01,01,AL,01001,01001,19686,230,0
2023-02-15,US,01,01,AL,01003,01003,69521,724,0
2023-02-15,US,01,01,AL,01005,01005,7431,103,0
2023-02-15,US,01,01,AL,01007,01007,8049,109,0
2023-02-15,US,01,01,AL,01009,01009,18554,261,0
2023-02-15,US,01,01,AL,01011,01011,3017,54,0
2023-02-15,US,01,01,AL,01013,01013,6503,132,0
2023-02-15,US,01,01,AL,01015,01015,41101,674,0
2023-02-15,US,01,01,AL,01017,01017,10776,170,0
2023-02-15,US,01,01,AL,01019,01019,6725,89,0
2023-02-15,US,01,01,AL,01021,01021,12930,217,0
2023-02-15,US,01,01,AL,01023,01023,2249,39,0
2023-02-15,US,01,01,AL,01025,01025,8516,107,0
2023-02-15,US,01,01,AL,01027,01027,5122,92,0
2023-02-15,US,01,01,AL,01029,01029,4385,71,0
2023-02-15,US,01,01,AL,01031,01031,17031,244,0
2023-02-15,US,01,01,AL,01033,01033,21107,276,0
2023-02-15,US,01,01,AL,01035,01035,3577,76,0
2023-02-15,US,01,01,AL,01037,01037,3749,64,0
2023-02-15,US,01,01,AL,01039,01039,11746,257,0
2023-02-15,US,01,01,AL,01041,01041,4723,110,0
2023-02-15,US,01,01,AL,01043,01043,31363,395,0
2023-02-15,US,01,01,AL,01045,01045,16385,245,0
2023-02-15,US,01,01,AL,01047,01047,10894,258,0
2023-02-15,US,01,01,AL,01049,01049,22420,345,0
2023-02-15,US,01,01,AL,01051,01051,29690,361,0
2023-02-15,US,01,01,AL,01053,01053,12318,178,0
2023-02-15,US,01,01,AL,01055,01055,34052,690,0
2023-02-15,US,01,01,AL,01057,01057,5862,99,0
2023-02-15,US,01,01,AL,01059,01059,11972,152,0
2023-02-15,US,01,01,AL,01061,01061,7875,171,0
2023-02-15,US,01,01,AL,01063,01063,2281,54,0
2023-02-15,US,01,01,AL,01065,01065,5693,110,0
2023-02-15,US,01,01,AL,01067,01067,5816,79,0
2023-02-15,US,01,01,AL,01069,01069,32416,529,0
2023-02-15,US,01,01,AL,01071,01071,18259,254,0
2023-02-15,US,01,01,AL,01073,01073,236987,2506,0
2023-02-15,US,01,01,AL,01075,01075,4703,73,0
2023-02-15,US,01,01,AL,01077,01077,30238,419,0
2023-02-15,US,01,01,AL,01079,01079,9353,181,0
2023-02-15,US,01,01,AL,01081,01081,47374,369,0
2023-02-15,US,01,01,AL,01083,01083,31940,314,0
2023-02-15,US,01,01,AL,01085,01085,3350,80,0
2023-02-15,US,01,01,AL,01087,01087,5238,90,0
2023-02-15,US,01,01,AL,01089,01089,115243,1056,0
2023-02-15,US,01,01,AL,01091,01091,6067,116,0
2023-02-15,US,01,01,AL,01093,01093,10070,159,0
2023-02-15,US,01,01,AL,01095,01095,32798,408,0
2023-02-15,US,01,01,AL,01097,01097,134270,1780,0
2023-02-15,US,01,01,AL,01099,01099,6711,87,0
2023-02-15,US,01,01,AL,01101,01101,73238,1005,0
2023-02-15,US,01,01,AL,01103,01103,46218,550,0
2023-02-15,US,01,01,AL,01105,01105,2654,49,0
2023-02-15,US,01,01,AL,01107,01107,6300,122,0
2023-02-15,US,01,01,AL,01109,01109,9220,142,0
2023-02-15,US,01,01,AL,01111,01111,6478,79,0
2023-02-15,US,01,01,AL,01113,01113,12952,100,0
2023-02-15,US,01,01,AL,01115,01115,33044,439,0
2023-02-15,US,01,01,AL,01117,01117,77602,479,0
2023-02-15,US,01,01,AL,01119,01119,3154,55,0
2023-02-15,US,01,01,AL,01121,01121,28378,394,0
