date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2020-11-28,US,66,66,GU,00066,00066,6782,112,0
2020-11-28,US,69,69,MP,00069,00069,104,2,0
2020-11-28,US,78,78,VI,00078,00078,1538,23,0
2020-11-28,US,01,01,AL,01000,,0,0,0
2020-11-28,US,01,01,AL,01001,01001,2735,42,0
2020-11-28,US,01,01,AL,01003,01003,8733,98,0
2020-11-28,US,01,01,AL,01005,01005,1173,10,0
2020-11-28,US,01,01,AL,01007,01007,1179,17,0
2020-11-28,US,01,01,AL,01009,01009,2922,40,0
2020-11-28,US,01,01,AL,01011,01011,696,19,0
2020-11-28,US,01,01,AL,01013,01013,1165,41,0
2020-11-28,US,01,01,AL,01015,01015,6301,119,0
2020-11-28,US,01,01,AL,01017,01017,1768,50,0
2020-11-28,US,01,01,AL,01019,01019,1022,24,0
2020-11-28,US,01,01,AL,01021,01021,2234,38,0
2020-11-28,US,01,01,AL,01023,01023,422,13,0
2020-11-28,US,01,01,AL,01025,01025,1584,19,0
2020-11-28,US,01,01,AL,01027,01027,919,24,0
2020-11-28,US,01,01,AL,01029,01029,772,14,0
2020-11-28,US,01,01,AL,01031,01031,2454,15,0
2020-11-28,US,01,01,AL,01033,01033,3119,42,0
2020-11-28,US,01,01,AL,01035,01035,684,14,0
2020-11-28,US,01,01,AL,01037,01037,344,4,0
2020-11-28,US,01,01,AL,01039,01039,2189,34,0
2020-11-28,US,01,01,AL,01041,01041,711,30,0
2020-11-28,US,01,01,AL,01043,01043,4394,42,0
2020-11-28,US,01,01,AL,01045,01045,2326,54,0
2020-11-28,US,01,01,AL,01047,01047,2262,32,0
2020-11-28,US,01,01,AL,01049,01049,4855,36,0
2020-11-28,US,01,01,AL,01051,01051,4068,64,0
2020-11-28,US,01,01,AL,01053,01053,1983,31,0
2020-11-28,US,01,01,AL,01055,01055,6276,66,0
2020-11-28,US,01,01,AL,01057,01057,916,16,0
2020-11-28,US,01,01,AL,01059,01059,2526,33,0
2020-11-28,US,01,01,AL,01061,01061,1221,8,0
2020-11-28,US,01,01,AL,01063,01063,426,18,0
2020-11-28,US,01,01,AL,01065,01065,970,31,0
2020-11-28,US,01,01,AL,01067,01067,854,6,0
2020-11-28,US,01,01,AL,01069,01069,5256,38,0
2020-11-28,US,01,01,AL,01071,01071,3204,23,0
2020-11-28,US,01,01,AL,01073,01073,32314,500,0
2020-11-28,US,01,01,AL,01075,01075,679,8,0
2020-11-28,US,01,01,AL,01077,01077,4078,54,0
2020-11-28,US,01,01,AL,01079,01079,1279,36,0
2020-11-28,US,01,01,AL,01081,01081,7757,66,0
2020-11-28,US,01,01,AL,01083,01083,4251,45,0
2020-11-28,US,01,01,AL,01085,01085,799,29,0
2020-11-28,US,01,01,AL,01087,01087,737,22,0
2020-11-28,US,01,01,AL,01089,01089,13223,148,0
2020-11-28,US,01,01,AL,01091,01091,1215,24,0
2020-11-28,US,01,01,AL,01093,01093,1402,36,0
2020-11-28,US,01,01,AL,01095,01095,6272,55,0
2020-11-28,US,01,01,AL,01097,01097,19859,361,0
2020-11-28,US,01,01,AL,01099,01099,789,11,0
2020-11-28,US,01,01,AL,01101,01101,12342,236,0
2020-11-28,US,01,01,AL,01103,01103,6626,50,0
2020-11-28,US,01,01,AL,01105,01105,688,6,0
2020-11-28,US,01,01,AL,01107,01107,1235,18,0
2020-11-28,US,01,01,AL,01109,01109,1586,14,0
2020-11-28,US,01,01,AL,01111,01111,1029,21,0
2020-11-28,US,01,01,AL,01113,01113,2219,3,0
2020-11-28,US,01,01,AL,01115,01115,4195,55,0
2020-11-28,US,01,01,AL,01117,01117,10315,77,0
2020-11-28,US,01,01,AL,01119,01119,581,22,0
2020-11-28,US,01,01,AL,01121,01121,3514,54,0
2020-11-28,US,01,01,AL,01123,01123,1763,91,0
2020-11-28,US,01,01,AL,01125,01125,13049,154,0
2020-11-28,US,01,01,AL,01127,01127,3657,111,0
2020-11-28,US,01,01,AL,01129,01129,912,19,0
2020-11-28,US,01,01,AL,01131,01131,635,18,0
2020-11-28,US,01,01,AL,01133,01133,1330,23,0
2020-11-28,US,02,02,AK,02000,,155,0,0
2020-11-28,US,02,02,AK,02013,02013,34,0,0
2020-11-28,US,02,02,AK,02016,02016,108,0,0
2020-11-28,US,02,02,AK,02020,02020,16430,68,0
2020-11-28,US,02,02,AK,02050,02050,1437,5,0
2020-11-28,US,02,02,AK,02060,02060,0,0,0
2020-11-28,US,02,02,AK,02068,02068,42,0,0
2020-11-28,US,02,02,AK,02070,02070,99,1,0
2020-11-28,US,02,02,AK,02090,02090,3392,17,0
2020-11-28,US,02,02,AK,02100,02100,16,0,0
2020-11-28,US,02,02,AK,02110,02110,843,5,0
2020-11-28,US,02,02,AK,02122,02122,2538,9,0
2020-11-28,US,02,02,AK,02130,02130,196,0,0
2020-11-28,US,02,02,AK,02150,02150,269,0,0
2020-11-28,US,02,02,AK,02158,02158,413,1,0
2020-11-28,US,02,02,AK,02164,02164,144,0,0
2020-11-28,US,02,02,AK,02170,02170,3258,6,0
2020-11-28,US,02,02,AK,02180,02180,224,0,0
2020-11-28,US,02,02,AK,02185,02185,452,0,0
2020-11-28,US,02,02,AK,02188,02188,356,0,0
2020-11-28,US,02,02,AK,02195,02195,24,1,0
2020-11-28,US,02,02,AK,02198,02198,51,1,0
2020-11-28,US,02,02,AK,02220,02220,183,0,0
2020-11-28,US,02,02,AK,02230,02230,9,0,0
2020-11-28,US,02,02,AK,02240,02240,280,2,0
2020-11-28,US,02,02,AK,02261,02261,252,2,0
2020-11-28,US,02,02,AK,02275,02275,20,0,0
2020-11-28,US,02,02,AK,02282,02282,48,0,0
2020-11-28,US,02,02,AK,02290,02290,171,3,0
2020-11-28,US,04,04,AZ,04000,,0,0,0
2020-11-28,US,04,04,AZ,04001,04001,5347,196,0
2020-11-28,US,04,04,AZ,04003,04003,3596,79,0
2020-11-28,US,04,04,AZ,04005,04005,7446,170,0
2020-11-28,US,04,04,AZ,04007,04007,2913,92,0
2020-11-28,US,04,04,AZ,04009,04009,2158,35,0
