date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2020-06-21,US,66,66,GU,00066,00066,222,5,0
2020-06-21,US,69,69,MP,00069,00069,30,2,0
2020-06-21,US,72,72,PR,00072,00072,6525,149,0
2020-06-21,US,78,78,VI,00078,00078,76,6,0
2020-06-21,US,01,01,AL,01000,,0,10,0
2020-06-21,US,01,01,AL,01001,01001,447,8,0
2020-06-21,US,01,01,AL,01003,01003,426,9,0
2020-06-21,US,01,01,AL,01005,01005,277,1,0
2020-06-21,US,01,01,AL,01007,01007,128,1,0
2020-06-21,US,01,01,AL,01009,01009,155,1,0
2020-06-21,US,01,01,AL,01011,01011,325,9,0
2020-06-21,US,01,01,AL,01013,01013,569,26,0
2020-06-21,US,01,01,AL,01015,01015,213,4,0
2020-06-21,US,01,01,AL,01017,01017,527,27,0
2020-06-21,US,01,01,AL,01019,01019,57,6,0
2020-06-21,US,01,01,AL,01021,01021,170,2,0
2020-06-21,US,01,01,AL,01023,01023,183,12,0
2020-06-21,US,01,01,AL,01025,01025,214,4,0
2020-06-21,US,01,01,AL,01027,01027,30,2,0
2020-06-21,US,01,01,AL,01029,01029,21,1,0
2020-06-21,US,01,01,AL,01031,01031,308,1,0
2020-06-21,US,01,01,AL,01033,01033,299,5,0
2020-06-21,US,01,01,AL,01035,01035,143,1,0
2020-06-21,US,01,01,AL,01037,01037,49,1,0
2020-06-21,US,01,01,AL,01039,01039,223,1,0
2020-06-21,US,01,01,AL,01041,01041,123,3,0
2020-06-21,US,01,01,AL,01043,01043,310,1,0
2020-06-21,US,01,01,AL,01045,01045,202,0,0
2020-06-21,US,01,01,AL,01047,01047,637,6,0
2020-06-21,US,01,01,AL,01049,01049,421,5,0
2020-06-21,US,01,01,AL,01051,01051,665,11,0
2020-06-21,US,01,01,AL,01053,01053,160,6,0
2020-06-21,US,01,01,AL,01055,01055,416,12,0
2020-06-21,US,01,01,AL,01057,01057,61,1,0
2020-06-21,US,01,01,AL,01059,01059,786,10,0
2020-06-21,US,01,01,AL,01061,01061,55,0,0
2020-06-21,US,01,01,AL,01063,01063,159,5,0
2020-06-21,US,01,01,AL,01065,01065,265,18,0
2020-06-21,US,01,01,AL,01067,01067,119,3,0
2020-06-21,US,01,01,AL,01069,01069,349,4,0
