date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2022-01-03,US,60,60,AS,00060,00060,10,0,0
2022-01-03,US,66,66,GU,00066,00066,19689,273,0
2022-01-03,US,69,69,MP,00069,00069,3297,17,0
2022-01-03,US,78,78,VI,00078,00078,10290,89,0
2022-01-03,US,01,01,AL,01000,,0,0,0
2022-01-03,US,01,01,AL,01001,01001,11256,160,0
2022-01-03,US,01,01,AL,01003,01003,40549,593,0
2022-01-03,US,01,01,AL,01005,01005,3961,81,0
2022-01-03,US,01,01,AL,01007,01007,4594,95,0
2022-01-03,US,01,01,AL,01009,01009,11368,198,0
2022-01-03,US,01,01,AL,01011,01011,1707,46,0
2022-01-03,US,01,01,AL,01013,01013,3672,102,0
2022-01-03,US,01,01,AL,01015,01015,23694,532,0
2022-01-03,US,01,01,AL,01017,01017,6323,147,0
2022-01-03,US,01,01,AL,01019,01019,3429,65,0
2022-01-03,US,01,01,AL,01021,01021,7523,173,0
2022-01-03,US,01,01,AL,01023,01023,1032,30,0
2022-01-03,US,01,01,AL,01025,01025,4982,88,0
2022-01-03,US,01,01,AL,01027,01027,2690,69,0
2022-01-03,US,01,01,AL,01029,01029,2669,60,0
2022-01-03,US,01,01,AL,01031,01031,9905,195,0
2022-01-03,US,01,01,AL,01033,01033,10031,214,0
2022-01-03,US,01,01,AL,01035,01035,2007,62,0
2022-01-03,US,01,01,AL,01037,01037,1988,48,0
2022-01-03,US,01,01,AL,01039,01039,7188,200,0
2022-01-03,US,01,01,AL,01041,01041,2786,79,0
2022-01-03,US,01,01,AL,01043,01043,17201,310,0
2022-01-03,US,01,01,AL,01045,01045,9518,194,0
2022-01-03,US,01,01,AL,01047,01047,5673,212,0
2022-01-03,US,01,01,AL,01049,01049,13621,278,0
2022-01-03,US,01,01,AL,01051,01051,16997,297,0
2022-01-03,US,01,01,AL,01053,01053,7407,148,0
2022-01-03,US,01,01,AL,01055,01055,20882,527,0
2022-01-03,US,01,01,AL,01057,01057,3446,86,0
2022-01-03,US,01,01,AL,01059,01059,6598,111,0
2022-01-03,US,01,01,AL,01061,01061,4779,137,0
2022-01-03,US,01,01,AL,01063,01063,1384,45,0
2022-01-03,US,01,01,AL,01065,01065,3364,91,0
2022-01-03,US,01,01,AL,01067,01067,3362,66,0
2022-01-03,US,01,01,AL,01069,01069,18756,432,0
2022-01-03,US,01,01,AL,01071,01071,10711,201,0
2022-01-03,US,01,01,AL,01073,01073,130048,2024,0
2022-01-03,US,01,01,AL,01075,01075,2624,59,0
2022-01-03,US,01,01,AL,01077,01077,16084,318,0
2022-01-03,US,01,01,AL,01079,01079,5145,136,0
2022-01-03,US,01,01,AL,01081,01081,27438,269,0
2022-01-03,US,01,01,AL,01083,01083,17375,229,0
2022-01-03,US,01,01,AL,01085,01085,1914,68,0
2022-01-03,US,01,01,AL,01087,01087,2668,69,0
2022-01-03,US,01,01,AL,01089,01089,59285,765,0
2022-01-03,US,01,01,AL,01091,01091,3535,93,0
2022-01-03,US,01,01,AL,01093,01093,5575,132,0
2022-01-03,US,01,01,AL,01095,01095,19632,321,0
2022-01-03,US,01,01,AL,01097,01097,80931,1394,0
2022-01-03,US,01,01,AL,01099,01099,3630,66,0
2022-01-03,US,01,01,AL,01101,01101,39026,796,0
2022-01-03,US,01,01,AL,01103,01103,24195,425,0
2022-01-03,US,01,01,AL,01105,01105,1488,41,0
2022-01-03,US,01,01,AL,01107,01107,3500,91,0
2022-01-03,US,01,01,AL,01109,01109,5505,111,0
2022-01-03,US,01,01,AL,01111,01111,3728,67,0
2022-01-03,US,01,01,AL,01113,01113,7599,67,0
2022-01-03,US,01,01,AL,01115,01115,18107,365,0
2022-01-03,US,01,01,AL,01117,01117,42193,381,0
2022-01-03,US,01,01,AL,01119,01119,1488,42,0
2022-01-03,US,01,01,AL,01121,01121,15253,307,0
2022-01-03,US,01,01,AL,01123,01123,7934,204,0
2022-01-03,US,01,01,AL,01125,01125,38349,655,0
2022-01-03,US,01,01,AL,01127,01127,12791,388,0
2022-01-03,US,01,01,AL,01129,01129,2637,51,0
2022-01-03,US,01,01,AL,01131,01131,1879,38,0
2022-01-03,US,01,01,AL,01133,01133,4994,111,0
2022-01-03,US,02,02,AK,02000,,544,1,0
2022-01-03,US,02,02,AK,02013,02013,455,3,0
2022-01-03,US,02,02,AK,02016,02016,966,2,0
2022-01-03,US,02,02,AK,02020,02020,65528,427,0
2022-01-03,US,02,02,AK,02050,02050,6970,32,0
2022-01-03,US,02,02,AK,02060,02060,0,0,0
2022-01-03,US,02,02,AK,02063,02063,1253,9,0
2022-01-03,US,02,02,AK,02066,02066,721,4,0
2022-01-03,US,02,02,AK,02068,02068,302,1,0
2022-01-03,US,02,02,AK,02070,02070,1010,10,0
2022-01-03,US,02,02,AK,02090,02090,17881,118,0
2022-01-03,US,02,02,AK,02100,02100,279,1,0
2022-01-03,US,02,02,AK,02110,02110,4697,15,0
2022-01-03,US,02,02,AK,02122,02122,12359,81,0
2022-01-03,US,02,02,AK,02130,02130,2403,15,0
2022-01-03,US,02,02,AK,02150,02150,2825,10,0
2022-01-03,US,02,02,AK,02158,02158,2457,9,0
2022-01-03,US,02,02,AK,02164,02164,572,1,0
2022-01-03,US,02,02,AK,02170,02170,25542,177,0
2022-01-03,US,02,02,AK,02180,02180,2404,3,0
2022-01-03,US,02,02,AK,02185,02185,2961,9,0
2022-01-03,US,02,02,AK,02188,02188,2448,10,0
2022-01-03,US,02,02,AK,02195,02195,550,3,0
2022-01-03,US,02,02,AK,02198,02198,650,6,0
2022-01-03,US,02,02,AK,02220,02220,1397,6,0
2022-01-03,US,02,02,AK,02230,02230,97,0,0
2022-01-03,US,02,02,AK,02240,02240,1437,14,0
2022-01-03,US,02,02,AK,02261,02261,0,0,0
2022-01-03,US,02,02,AK,02275,02275,232,1,0
2022-01-03,US,02,02,AK,02282,02282,303,3,0
2022-01-03,US,02,02,AK,02290,02290,846,8,0
2022-01-03,US,04,04,AZ,04000,,1,0,0
2022-01-03,US,04,04,AZ,04001,04001,16392,542,0
2022-01-03,US,04,04,AZ,04003,04003,20277,469,0
2022-01-03,US,04,04,AZ,04005,04005,28731,416,0
2022-01-03,US,04,04,AZ,04007,04007,12325,311,0
2022-01-03,US,04,04,AZ,04009,04009,8989,159,0
2022-01-03,US,04,04,AZ,04011,04011,1499,27,0
2022-01-03,US,04,04,AZ,04012,04012,3679,109,0
2022-01-03,US,04,04,AZ,04013,04013,887308,13737,0
2022-01-03,US,04,04,AZ,04015,04015,39535,1183,0
2022-01-03,US,04,04,AZ,04017,04017,27355,750,0
2022-01-03,US,04,04,AZ,04019,04019,175748,3177,0
2022-01-03,US,04,04,AZ,04021,04021,90389,1320,0
2022-01-03,US,04,04,AZ,04023,04023,10596,206,0
2022-01-03,US,04,04,AZ,04025,04025,36729,964,0
2022-01-03,US,04,04,AZ,04027,04027,45048,985,0
2022-01-03,US,05,05,AR,05000,,7565,0,0
2022-01-03,US,05,05,AR,05001,05001,3715,65,0
2022-01-03,US,05,05,AR,05003,05003,3395,56,0
2022-01-03,US,05,05,AR,05005,05005,6683,203,0
2022-01-03,US,05,05,AR,05007,05007,47081,694,0
2022-01-03,US,05,05,AR,05009,05009,7032,142,0
2022-01-03,US,05,05,AR,05011,05011,2099,43,0
2022-01-03,US,05,05,AR,05013,05013,636,9,0
2022-01-03,US,05,05,AR,05015,05015,4622,81,0
2022-01-03,US,05,05,AR,05017,05017,2115,48,0
2022-01-03,US,05,05,AR,05019,05019,3750,66,0
2022-01-03,US,05,05,AR,05021,05021,2980,77,0
2022-01-03,US,05,05,AR,05023,05023,4329,103,0
2022-01-03,US,05,05,AR,05025,05025,1535,33,0
