date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2021-03-10,US,66,66,GU,00066,00066,7756,133,0
2021-03-10,US,69,69,MP,00069,00069,146,2,0
2021-03-10,US,78,78,VI,00078,00078,2755,25,0
2021-03-10,US,01,01,AL,01000,,0,0,0
2021-03-10,US,01,01,AL,01001,01001,6400,93,0
2021-03-10,US,01,01,AL,01003,01003,20012,293,0
2021-03-10,US,01,01,AL,01005,01005,2161,51,0
2021-03-10,US,01,01,AL,01007,01007,2469,58,0
2021-03-10,US,01,01,AL,01009,01009,6260,129,0
2021-03-10,US,01,01,AL,01011,01011,1180,39,0
2021-03-10,US,01,01,AL,01013,01013,2022,66,0
2021-03-10,US,01,01,AL,01015,01015,13989,296,0
2021-03-10,US,01,01,AL,01017,01017,3438,113,0
2021-03-10,US,01,01,AL,01019,01019,1786,42,0
2021-03-10,US,01,01,AL,01021,01021,3935,104,0
2021-03-10,US,01,01,AL,01023,01023,565,23,0
2021-03-10,US,01,01,AL,01025,01025,3449,53,0
2021-03-10,US,01,01,AL,01027,01027,1465,54,0
2021-03-10,US,01,01,AL,01029,01029,1404,41,0
2021-03-10,US,01,01,AL,01031,01031,5279,104,0
2021-03-10,US,01,01,AL,01033,01033,6010,122,0
2021-03-10,US,01,01,AL,01035,01035,1073,24,0
2021-03-10,US,01,01,AL,01037,01037,906,24,0
2021-03-10,US,01,01,AL,01039,01039,4005,108,0
2021-03-10,US,01,01,AL,01041,01041,1476,55,0
2021-03-10,US,01,01,AL,01043,01043,9042,183,0
2021-03-10,US,01,01,AL,01045,01045,4697,107,0
2021-03-10,US,01,01,AL,01047,01047,3438,143,0
2021-03-10,US,01,01,AL,01049,01049,8538,177,0
2021-03-10,US,01,01,AL,01051,01051,9578,191,0
2021-03-10,US,01,01,AL,01053,01053,3805,73,0
2021-03-10,US,01,01,AL,01055,01055,13454,329,0
2021-03-10,US,01,01,AL,01057,01057,2032,58,0
2021-03-10,US,01,01,AL,01059,01059,4023,81,0
2021-03-10,US,01,01,AL,01061,01061,2411,71,0
2021-03-10,US,01,01,AL,01063,01063,890,32,0
2021-03-10,US,01,01,AL,01065,01065,2130,71,0
2021-03-10,US,01,01,AL,01067,01067,1838,41,0
2021-03-10,US,01,01,AL,01069,01069,10165,265,0
2021-03-10,US,01,01,AL,01071,01071,6558,105,0
2021-03-10,US,01,01,AL,01073,01073,72293,1409,0
2021-03-10,US,01,01,AL,01075,01075,1349,33,0
2021-03-10,US,01,01,AL,01077,01077,8651,215,0
2021-03-10,US,01,01,AL,01079,01079,2864,92,0
2021-03-10,US,01,01,AL,01081,01081,15108,161,0
2021-03-10,US,01,01,AL,01083,01083,9454,142,0
2021-03-10,US,01,01,AL,01085,01085,1338,51,0
2021-03-10,US,01,01,AL,01087,01087,1486,45,0
2021-03-10,US,01,01,AL,01089,01089,32786,475,0
2021-03-10,US,01,01,AL,01091,01091,2457,58,0
2021-03-10,US,01,01,AL,01093,01093,2933,97,0
