date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2020-12-06,US,66,66,GU,00066,00066,6959,113,0
2020-12-06,US,69,69,MP,00069,00069,109,2,0
2020-12-06,US,78,78,VI,00078,00078,1633,23,0
2020-12-06,US,01,01,AL,01000,,0,0,0
2020-12-06,US,01,01,AL,01001,01001,3005,42,0
2020-12-06,US,01,01,AL,01003,01003,9728,138,0
2020-12-06,US,01,01,AL,01005,01005,1223,29,0
2020-12-06,US,01,01,AL,01007,01007,1293,38,0
2020-12-06,US,01,01,AL,01009,01009,3299,46,0
2020-12-06,US,01,01,AL,01011,01011,713,20,0
2020-12-06,US,01,01,AL,01013,01013,1236,42,0
2020-12-06,US,01,01,AL,01015,01015,7096,127,0
2020-12-06,US,01,01,AL,01017,01017,1906,54,0
2020-12-06,US,01,01,AL,01019,01019,1093,24,0
2020-12-06,US,01,01,AL,01021,01021,2391,45,0
2020-12-06,US,01,01,AL,01023,01023,440,20,0
2020-12-06,US,01,01,AL,01025,01025,1671,22,0
2020-12-06,US,01,01,AL,01027,01027,963,27,0
2020-12-06,US,01,01,AL,01029,01029,821,14,0
2020-12-06,US,01,01,AL,01031,01031,2657,23,0
2020-12-06,US,01,01,AL,01033,01033,3536,49,0
2020-12-06,US,01,01,AL,01035,01035,738,15,0
2020-12-06,US,01,01,AL,01037,01037,393,4,0
2020-12-06,US,01,01,AL,01039,01039,2370,38,0
2020-12-06,US,01,01,AL,01041,01041,745,31,0
2020-12-06,US,01,01,AL,01043,01043,5032,54,0
2020-12-06,US,01,01,AL,01045,01045,2528,59,0
2020-12-06,US,01,01,AL,01047,01047,2384,33,0
2020-12-06,US,01,01,AL,01049,01049,5334,44,0
2020-12-06,US,01,01,AL,01051,01051,4482,70,0
2020-12-06,US,01,01,AL,01053,01053,2099,32,0
2020-12-06,US,01,01,AL,01055,01055,7220,70,0
2020-12-06,US,01,01,AL,01057,01057,1061,16,0
