date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2021-12-15,US,60,60,AS,00060,00060,10,0,0
2021-12-15,US,66,66,GU,00066,00066,19348,269,0
2021-12-15,US,69,69,MP,00069,00069,2117,6,0
2021-12-15,US,78,78,VI,00078,00078,7624,88,0
2021-12-15,US,01,01,AL,01000,,0,0,0
2021-12-15,US,01,01,AL,01001,01001,10641,158,0
2021-12-15,US,01,01,AL,01003,01003,38413,591,0
2021-12-15,US,01,01,AL,01005,01005,3719,81,0
2021-12-15,US,01,01,AL,01007,01007,4388,95,0
2021-12-15,US,01,01,AL,01009,01009,10904,193,0
2021-12-15,US,01,01,AL,01011,01011,1538,46,0
2021-12-15,US,01,01,AL,01013,01013,3480,102,0
2021-12-15,US,01,01,AL,01015,01015,22737,523,0
2021-12-15,US,01,01,AL,01017,01017,5849,143,0
2021-12-15,US,01,01,AL,01019,01019,3243,64,0
2021-12-15,US,01,01,AL,01021,01021,7177,172,0
2021-12-15,US,01,01,AL,01023,01023,957,30,0
2021-12-15,US,01,01,AL,01025,01025,4870,87,0
2021-12-15,US,01,01,AL,01027,01027,2540,69,0
2021-12-15,US,01,01,AL,01029,01029,2572,60,0
2021-12-15,US,01,01,AL,01031,01031,9489,194,0
2021-12-15,US,01,01,AL,01033,01033,9441,212,0
2021-12-15,US,01,01,AL,01035,01035,1946,62,0
2021-12-15,US,01,01,AL,01037,01037,1884,48,0
2021-12-15,US,01,01,AL,01039,01039,7026,197,0
2021-12-15,US,01,01,AL,01041,01041,2635,79,0
2021-12-15,US,01,01,AL,01043,01043,16380,307,0
2021-12-15,US,01,01,AL,01045,01045,9110,193,0
2021-12-15,US,01,01,AL,01047,01047,5339,211,0
2021-12-15,US,01,01,AL,01049,01049,13202,275,0
2021-12-15,US,01,01,AL,01051,01051,16117,296,0
2021-12-15,US,01,01,AL,01053,01053,6984,147,0
2021-12-15,US,01,01,AL,01055,01055,20183,526,0
2021-12-15,US,01,01,AL,01057,01057,3347,86,0
2021-12-15,US,01,01,AL,01059,01059,6422,108,0
2021-12-15,US,01,01,AL,01061,01061,4696,137,0
2021-12-15,US,01,01,AL,01063,01063,1312,45,0
2021-12-15,US,01,01,AL,01065,01065,3226,89,0
2021-12-15,US,01,01,AL,01067,01067,3246,66,0
2021-12-15,US,01,01,AL,01069,01069,17941,427,0
2021-12-15,US,01,01,AL,01071,01071,10328,199,0
2021-12-15,US,01,01,AL,01073,01073,117065,2012,0
2021-12-15,US,01,01,AL,01075,01075,2551,55,0
