date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2022-06-06,US,60,60,AS,00060,00060,6192,31,0
2022-06-06,US,66,66,GU,00066,00066,49473,365,0
2022-06-06,US,69,69,MP,00069,00069,11403,34,0
2022-06-06,US,78,78,VI,00078,00078,20083,113,0
2022-06-06,US,01,01,AL,01000,,0,0,0
2022-06-06,US,01,01,AL,01001,01001,16032,216,0
2022-06-06,US,01,01,AL,01003,01003,56895,683,0
2022-06-06,US,01,01,AL,01005,01005,5719,99,0
2022-06-06,US,01,01,AL,01007,01007,6534,105,0
2022-06-06,US,01,01,AL,01009,01009,15096,244,0
2022-06-06,US,01,01,AL,01011,01011,2343,54,0
2022-06-06,US,01,01,AL,01013,01013,5107,129,0
2022-06-06,US,01,01,AL,01015,01015,32629,628,0
2022-06-06,US,01,01,AL,01017,01017,8564,162,0
2022-06-06,US,01,01,AL,01019,01019,5166,86,0
2022-06-06,US,01,01,AL,01021,01021,11184,208,0
2022-06-06,US,01,01,AL,01023,01023,2063,37,0
2022-06-06,US,01,01,AL,01025,01025,7178,101,0
2022-06-06,US,01,01,AL,01027,01027,4119,82,0
2022-06-06,US,01,01,AL,01029,01029,3576,69,0
2022-06-06,US,01,01,AL,01031,01031,13829,232,0
2022-06-06,US,01,01,AL,01033,01033,16523,262,0
2022-06-06,US,01,01,AL,01035,01035,2893,70,0
2022-06-06,US,01,01,AL,01037,01037,2995,58,0
2022-06-06,US,01,01,AL,01039,01039,9408,233,0
2022-06-06,US,01,01,AL,01041,01041,3866,100,0
2022-06-06,US,01,01,AL,01043,01043,24841,367,0
2022-06-06,US,01,01,AL,01045,01045,13119,231,0
2022-06-06,US,01,01,AL,01047,01047,8508,244,0
2022-06-06,US,01,01,AL,01049,01049,18889,331,0
2022-06-06,US,01,01,AL,01051,01051,23661,347,0
2022-06-06,US,01,01,AL,01053,01053,10180,171,0
2022-06-06,US,01,01,AL,01055,01055,28877,652,0
2022-06-06,US,01,01,AL,01057,01057,5009,96,0
2022-06-06,US,01,01,AL,01059,01059,9956,139,0
2022-06-06,US,01,01,AL,01061,01061,6548,164,0
2022-06-06,US,01,01,AL,01063,01063,1900,49,0
2022-06-06,US,01,01,AL,01065,01065,4823,106,0
2022-06-06,US,01,01,AL,01067,01067,4639,76,0
2022-06-06,US,01,01,AL,01069,01069,26141,506,0
2022-06-06,US,01,01,AL,01071,01071,15162,241,0
2022-06-06,US,01,01,AL,01073,01073,189091,2377,0
2022-06-06,US,01,01,AL,01075,01075,3775,65,0
2022-06-06,US,01,01,AL,01077,01077,24453,397,0
2022-06-06,US,01,01,AL,01079,01079,7733,160,0
2022-06-06,US,01,01,AL,01081,01081,38376,342,0
2022-06-06,US,01,01,AL,01083,01083,25488,295,0
2022-06-06,US,01,01,AL,01085,01085,2651,77,0
2022-06-06,US,01,01,AL,01087,01087,3942,85,0
2022-06-06,US,01,01,AL,01089,01089,92422,974,0
2022-06-06,US,01,01,AL,01091,01091,5241,108,0
2022-06-06,US,01,01,AL,01093,01093,8264,152,0
2022-06-06,US,01,01,AL,01095,01095,27603,395,0
2022-06-06,US,01,01,AL,01097,01097,114125,1658,0
2022-06-06,US,01,01,AL,01099,01099,5313,80,0
2022-06-06,US,01,01,AL,01101,01101,56245,953,0
2022-06-06,US,01,01,AL,01103,01103,36500,519,0
2022-06-06,US,01,01,AL,01105,01105,2116,47,0
2022-06-06,US,01,01,AL,01107,01107,5305,103,0
2022-06-06,US,01,01,AL,01109,01109,7636,134,0
2022-06-06,US,01,01,AL,01111,01111,5095,75,0
2022-06-06,US,01,01,AL,01113,01113,10236,95,0
2022-06-06,US,01,01,AL,01115,01115,25693,416,0
2022-06-06,US,01,01,AL,01117,01117,62259,455,0
2022-06-06,US,01,01,AL,01119,01119,2622,52,0
2022-06-06,US,01,01,AL,01121,01121,22604,377,0
2022-06-06,US,01,01,AL,01123,01123,11526,234,0
2022-06-06,US,01,01,AL,01125,01125,57256,789,0
2022-06-06,US,01,01,AL,01127,01127,18880,447,0
2022-06-06,US,01,01,AL,01129,01129,3756,59,0
2022-06-06,US,01,01,AL,01131,01131,2911,46,0
2022-06-06,US,01,01,AL,01133,01133,7619,132,0
2022-06-06,US,02,02,AK,02000,,982,0,0
2022-06-06,US,02,02,AK,02013,02013,1108,3,0
2022-06-06,US,02,02,AK,02016,02016,1698,2,0
2022-06-06,US,02,02,AK,02020,02020,108367,546,0
2022-06-06,US,02,02,AK,02050,02050,10525,41,0
2022-06-06,US,02,02,AK,02060,02060,0,0,0
2022-06-06,US,02,02,AK,02063,02063,2047,11,0
2022-06-06,US,02,02,AK,02066,02066,1015,10,0
2022-06-06,US,02,02,AK,02068,02068,585,1,0
2022-06-06,US,02,02,AK,02070,02070,1950,12,0
2022-06-06,US,02,02,AK,02090,02090,28652,142,0
2022-06-06,US,02,02,AK,02100,02100,670,1,0
2022-06-06,US,02,02,AK,02110,02110,9577,21,0
2022-06-06,US,02,02,AK,02122,02122,18647,108,0
2022-06-06,US,02,02,AK,02130,02130,4436,23,0
