date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2022-02-07,US,60,60,AS,00060,00060,18,0,0
2022-02-07,US,66,66,GU,00066,00066,36612,298,0
2022-02-07,US,69,69,MP,00069,00069,6332,23,0
2022-02-07,US,78,78,VI,00078,00078,15045,102,0
2022-02-07,US,01,01,AL,01000,,0,0,0
2022-02-07,US,01,01,AL,01001,01001,15046,171,0
2022-02-07,US,01,01,AL,01003,01003,53768,624,0
2022-02-07,US,01,01,AL,01005,01005,5356,85,0
2022-02-07,US,01,01,AL,01007,01007,6224,96,0
2022-02-07,US,01,01,AL,01009,01009,14366,211,0
2022-02-07,US,01,01,AL,01011,01011,2258,49,0
2022-02-07,US,01,01,AL,01013,01013,4915,110,0
2022-02-07,US,01,01,AL,01015,01015,30725,565,0
2022-02-07,US,01,01,AL,01017,01017,8303,149,0
2022-02-07,US,01,01,AL,01019,01019,4930,70,0
2022-02-07,US,01,01,AL,01021,01021,10218,184,0
2022-02-07,US,01,01,AL,01023,01023,1867,33,0
2022-02-07,US,01,01,AL,01025,01025,6900,93,0
2022-02-07,US,01,01,AL,01027,01027,3966,72,0
2022-02-07,US,01,01,AL,01029,01029,3442,65,0
2022-02-07,US,01,01,AL,01031,01031,13040,212,0
2022-02-07,US,01,01,AL,01033,01033,15681,222,0
2022-02-07,US,01,01,AL,01035,01035,2798,63,0
2022-02-07,US,01,01,AL,01037,01037,2834,53,0
2022-02-07,US,01,01,AL,01039,01039,9046,211,0
2022-02-07,US,01,01,AL,01041,01041,3687,84,0
2022-02-07,US,01,01,AL,01043,01043,23688,330,0
2022-02-07,US,01,01,AL,01045,01045,12085,207,0
2022-02-07,US,01,01,AL,01047,01047,7971,226,0
2022-02-07,US,01,01,AL,01049,01049,18046,296,0
2022-02-07,US,01,01,AL,01051,01051,22491,314,0
2022-02-07,US,01,01,AL,01053,01053,9768,153,0
2022-02-07,US,01,01,AL,01055,01055,27677,553,0
2022-02-07,US,01,01,AL,01057,01057,4477,87,0
2022-02-07,US,01,01,AL,01059,01059,9549,123,0
2022-02-07,US,01,01,AL,01061,01061,5986,144,0
2022-02-07,US,01,01,AL,01063,01063,1769,47,0
2022-02-07,US,01,01,AL,01065,01065,4465,95,0
2022-02-07,US,01,01,AL,01067,01067,4320,67,0
2022-02-07,US,01,01,AL,01069,01069,24221,457,0
2022-02-07,US,01,01,AL,01071,01071,14505,214,0
