date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2021-07-31,US,66,66,GU,00066,00066,8541,143,0
2021-07-31,US,69,69,MP,00069,00069,183,2,0
2021-07-31,US,78,78,VI,00078,00078,4629,37,0
2021-07-31,US,01,01,AL,01000,,0,0,0
2021-07-31,US,01,01,AL,01001,01001,7537,114,0
2021-07-31,US,01,01,AL,01003,01003,25207,329,0
2021-07-31,US,01,01,AL,01005,01005,2506,61,0
2021-07-31,US,01,01,AL,01007,01007,2897,65,0
2021-07-31,US,01,01,AL,01009,01009,7352,139,0
2021-07-31,US,01,01,AL,01011,01011,1265,42,0
2021-07-31,US,01,01,AL,01013,01013,2401,72,0
2021-07-31,US,01,01,AL,01015,01015,15382,334,0
2021-07-31,US,01,01,AL,01017,01017,3936,125,0
2021-07-31,US,01,01,AL,01019,01019,1988,48,0
2021-07-31,US,01,01,AL,01021,01021,4763,117,0
2021-07-31,US,01,01,AL,01023,01023,644,25,0
2021-07-31,US,01,01,AL,01025,01025,3705,63,0
2021-07-31,US,01,01,AL,01027,01027,1656,59,0
2021-07-31,US,01,01,AL,01029,01029,1611,45,0
2021-07-31,US,01,01,AL,01031,01031,6342,132,0
2021-07-31,US,01,01,AL,01033,01033,6691,142,0
2021-07-31,US,01,01,AL,01035,01035,1206,32,0
2021-07-31,US,01,01,AL,01037,01037,1181,29,0
2021-07-31,US,01,01,AL,01039,01039,4738,125,0
2021-07-31,US,01,01,AL,01041,01041,1677,58,0
2021-07-31,US,01,01,AL,01043,01043,10503,205,0
2021-07-31,US,01,01,AL,01045,01045,5605,117,0
2021-07-31,US,01,01,AL,01047,01047,3742,163,0
2021-07-31,US,01,01,AL,01049,01049,9498,192,0
2021-07-31,US,01,01,AL,01051,01051,10890,219,0
2021-07-31,US,01,01,AL,01053,01053,4392,83,0
2021-07-31,US,01,01,AL,01055,01055,14928,370,0
2021-07-31,US,01,01,AL,01057,01057,2267,65,0
2021-07-31,US,01,01,AL,01059,01059,4566,81,0
2021-07-31,US,01,01,AL,01061,01061,2828,83,0
2021-07-31,US,01,01,AL,01063,01063,991,37,0
2021-07-31,US,01,01,AL,01065,01065,2351,78,0
2021-07-31,US,01,01,AL,01067,01067,2128,45,0
2021-07-31,US,01,01,AL,01069,01069,12021,293,0
2021-07-31,US,01,01,AL,01071,01071,7384,117,0
2021-07-31,US,01,01,AL,01073,01073,85143,1591,0
2021-07-31,US,01,01,AL,01075,01075,1509,38,0
2021-07-31,US,01,01,AL,01077,01077,10240,254,0
2021-07-31,US,01,01,AL,01079,01079,3257,100,0
2021-07-31,US,01,01,AL,01081,01081,17184,181,0
2021-07-31,US,01,01,AL,01083,01083,10699,158,0
2021-07-31,US,01,01,AL,01085,01085,1453,55,0
2021-07-31,US,01,01,AL,01087,01087,1697,52,0
2021-07-31,US,01,01,AL,01089,01089,37411,533,0
2021-07-31,US,01,01,AL,01091,01091,2622,67,0
2021-07-31,US,01,01,AL,01093,01093,3455,107,0
2021-07-31,US,01,01,AL,01095,01095,13079,235,0
2021-07-31,US,01,01,AL,01097,01097,48584,864,0
2021-07-31,US,01,01,AL,01099,01099,2015,41,0
2021-07-31,US,01,01,AL,01101,01101,26119,627,0
2021-07-31,US,01,01,AL,01103,01103,15147,291,0
2021-07-31,US,01,01,AL,01105,01105,1103,28,0
2021-07-31,US,01,01,AL,01107,01107,2452,62,0
2021-07-31,US,01,01,AL,01109,01109,3320,79,0
2021-07-31,US,01,01,AL,01111,01111,2003,44,0
2021-07-31,US,01,01,AL,01113,01113,4789,43,0
2021-07-31,US,01,01,AL,01115,01115,10737,252,0
2021-07-31,US,01,01,AL,01117,01117,27192,257,0
2021-07-31,US,01,01,AL,01119,01119,1103,33,0
2021-07-31,US,01,01,AL,01121,01121,8935,188,0
2021-07-31,US,01,01,AL,01123,01123,4511,156,0
2021-07-31,US,01,01,AL,01125,01125,27145,465,0
2021-07-31,US,01,01,AL,01127,01127,7775,288,0
2021-07-31,US,01,01,AL,01129,01129,1843,39,0
2021-07-31,US,01,01,AL,01131,01131,1323,31,0
2021-07-31,US,01,01,AL,01133,01133,2983,73,0
2021-07-31,US,02,02,AK,02000,,332,0,0
2021-07-31,US,02,02,AK,02013,02013,375,3,0
2021-07-31,US,02,02,AK,02016,02016,785,1,0
2021-07-31,US,02,02,AK,02020,02020,33071,188,0
2021-07-31,US,02,02,AK,02050,02050,4023,22,0
2021-07-31,US,02,02,AK,02060,02060,0,0,0
2021-07-31,US,02,02,AK,02063,02063,597,3,0
2021-07-31,US,02,02,AK,02066,02066,300,0,0
2021-07-31,US,02,02,AK,02068,02068,119,0,0
2021-07-31,US,02,02,AK,02070,02070,244,2,0
2021-07-31,US,02,02,AK,02090,02090,8274,44,0
2021-07-31,US,02,02,AK,02100,02100,31,0,0
2021-07-31,US,02,02,AK,02110,02110,1698,5,0
2021-07-31,US,02,02,AK,02122,02122,5113,23,0
2021-07-31,US,02,02,AK,02130,02130,722,2,0
2021-07-31,US,02,02,AK,02150,02150,1209,6,0
2021-07-31,US,02,02,AK,02158,02158,1486,4,0
2021-07-31,US,02,02,AK,02164,02164,207,0,0
2021-07-31,US,02,02,AK,02170,02170,12187,61,0
2021-07-31,US,02,02,AK,02180,02180,434,0,0
2021-07-31,US,02,02,AK,02185,02185,1107,4,0
2021-07-31,US,02,02,AK,02188,02188,638,2,0
2021-07-31,US,02,02,AK,02195,02195,189,2,0
2021-07-31,US,02,02,AK,02198,02198,212,4,0
2021-07-31,US,02,02,AK,02220,02220,764,2,0
2021-07-31,US,02,02,AK,02230,02230,27,0,0
2021-07-31,US,02,02,AK,02240,02240,801,5,0
2021-07-31,US,02,02,AK,02261,02261,0,0,0
2021-07-31,US,02,02,AK,02275,02275,74,0,0
2021-07-31,US,02,02,AK,02282,02282,89,2,0
