date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,us_admin2_code,us_county_fips,cnt_confirmed,cnt_deaths,cnt_recovered
2021-02-18,US,66,66,GU,00066,00066,7705,130,0
2021-02-18,US,69,69,MP,00069,00069,135,2,0
2021-02-18,US,78,78,VI,00078,00078,2558,25,0
2021-02-18,US,01,01,AL,01000,,0,0,0
2021-02-18,US,01,01,AL,01001,01001,6071,84,0
2021-02-18,US,01,01,AL,01003,01003,19324,254,0
2021-02-18,US,01,01,AL,01005,01005,2057,49,0
2021-02-18,US,01,01,AL,01007,01007,2405,57,0
2021-02-18,US,01,01,AL,01009,01009,6008,121,0
2021-02-18,US,01,01,AL,01011,01011,1144,33,0
2021-02-18,US,01,01,AL,01013,01013,1930,64,0
2021-02-18,US,01,01,AL,01015,01015,12833,265,0
2021-02-18,US,01,01,AL,01017,01017,3348,98,0
2021-02-18,US,01,01,AL,01019,01019,1751,37,0
2021-02-18,US,01,01,AL,01021,01021,3760,92,0
2021-02-18,US,01,01,AL,01023,01023,545,23,0
2021-02-18,US,01,01,AL,01025,01025,3416,48,0
2021-02-18,US,01,01,AL,01027,01027,1407,53,0
2021-02-18,US,01,01,AL,01029,01029,1344,35,0
2021-02-18,US,01,01,AL,01031,01031,5194,91,0
2021-02-18,US,01,01,AL,01033,01033,5957,117,0
2021-02-18,US,01,01,AL,01035,01035,1063,23,0
2021-02-18,US,01,01,AL,01037,01037,848,22,0
2021-02-18,US,01,01,AL,01039,01039,3886,98,0
2021-02-18,US,01,01,AL,01041,01041,1416,51,0
2021-02-18,US,01,01,AL,01043,01043,8813,171,0
2021-02-18,US,01,01,AL,01045,01045,4567,105,0
2021-02-18,US,01,01,AL,01047,01047,3328,134,0
2021-02-18,US,01,01,AL,01049,01049,8378,170,0
2021-02-18,US,01,01,AL,01051,01051,9191,171,0
2021-02-18,US,01,01,AL,01053,01053,3726,60,0
2021-02-18,US,01,01,AL,01055,01055,13012,300,0
2021-02-18,US,01,01,AL,01057,01057,1979,53,0
2021-02-18,US,01,01,AL,01059,01059,3952,75,0
2021-02-18,US,01,01,AL,01061,01061,2366,67,0
2021-02-18,US,01,01,AL,01063,01063,857,32,0
2021-02-18,US,01,01,AL,01065,01065,2036,62,0
2021-02-18,US,01,01,AL,01067,01067,1796,40,0
2021-02-18,US,01,01,AL,01069,01069,9969,251,0
2021-02-18,US,01,01,AL,01071,01071,6421,95,0
2021-02-18,US,01,01,AL,01073,01073,69890,1319,0
2021-02-18,US,01,01,AL,01075,01075,1286,32,0
2021-02-18,US,01,01,AL,01077,01077,8508,205,0
2021-02-18,US,01,01,AL,01079,01079,2787,85,0
2021-02-18,US,01,01,AL,01081,01081,14729,141,0
2021-02-18,US,01,01,AL,01083,01083,9223,127,0
2021-02-18,US,01,01,AL,01085,01085,1298,44,0
2021-02-18,US,01,01,AL,01087,01087,1385,42,0
2021-02-18,US,01,01,AL,01089,01089,31741,422,0
2021-02-18,US,01,01,AL,01091,01091,2286,52,0
2021-02-18,US,01,01,AL,01093,01093,2725,92,0
2021-02-18,US,01,01,AL,01095,01095,11135,195,0
2021-02-18,US,01,01,AL,01097,01097,35182,697,0
2021-02-18,US,01,01,AL,01099,01099,1651,37,0
2021-02-18,US,01,01,AL,01101,01101,22167,476,0
2021-02-18,US,01,01,AL,01103,01103,13448,239,0
2021-02-18,US,01,01,AL,01105,01105,1045,27,0
2021-02-18,US,01,01,AL,01107,01107,2201,52,0
2021-02-18,US,01,01,AL,01109,01109,2901,70,0
2021-02-18,US,01,01,AL,01111,01111,1596,40,0
2021-02-18,US,01,01,AL,01113,01113,3977,30,0
2021-02-18,US,01,01,AL,01115,01115,8670,212,0
2021-02-18,US,01,01,AL,01117,01117,21461,201,0
2021-02-18,US,01,01,AL,01119,01119,973,31,0
2021-02-18,US,01,01,AL,01121,01121,7364,159,0
2021-02-18,US,01,01,AL,01123,01123,3475,138,0
2021-02-18,US,01,01,AL,01125,01125,23595,401,0
2021-02-18,US,01,01,AL,01127,01127,6403,239,0
2021-02-18,US,01,01,AL,01129,01129,1534,31,0
2021-02-18,US,01,01,AL,01131,01131,1198,25,0
2021-02-18,US,01,01,AL,01133,01133,2433,62,0
2021-02-18,US,02,02,AK,02000,,253,0,0
2021-02-18,US,02,02,AK,02013,02013,356,0,0
2021-02-18,US,02,02,AK,02016,02016,468,0,0
2021-02-18,US,02,02,AK,02020,02020,26292,154,0
2021-02-18,US,02,02,AK,02050,02050,3520,18,0
2021-02-18,US,02,02,AK,02060,02060,0,0,0
2021-02-18,US,02,02,AK,02068,02068,69,0,0
2021-02-18,US,02,02,AK,02070,02070,196,1,0
2021-02-18,US,02,02,AK,02090,02090,6098,26,0
2021-02-18,US,02,02,AK,02100,02100,27,0,0
2021-02-18,US,02,02,AK,02110,02110,1213,5,0
2021-02-18,US,02,02,AK,02122,02122,3983,22,0
2021-02-18,US,02,02,AK,02130,02130,324,2,0
2021-02-18,US,02,02,AK,02150,02150,1054,5,0
2021-02-18,US,02,02,AK,02158,02158,1188,3,0
2021-02-18,US,02,02,AK,02164,02164,177,0,0
2021-02-18,US,02,02,AK,02170,02170,8274,34,0
2021-02-18,US,02,02,AK,02180,02180,322,0,0
2021-02-18,US,02,02,AK,02185,02185,1004,4,0
2021-02-18,US,02,02,AK,02188,02188,586,1,0
2021-02-18,US,02,02,AK,02195,02195,52,1,0
2021-02-18,US,02,02,AK,02198,02198,76,1,0
2021-02-18,US,02,02,AK,02220,02220,309,0,0
2021-02-18,US,02,02,AK,02230,02230,19,0,0
2021-02-18,US,02,02,AK,02240,02240,447,3,0
2021-02-18,US,02,02,AK,02261,02261,458,3,0
2021-02-18,US,02,02,AK,02275,02275,27,0,0
2021-02-18,US,02,02,AK,02282,02282,66,1,0
2021-02-18,US,02,02,AK,02290,02290,324,4,0
2021-02-18,US,04,04,AZ,04000,,0,0,0
2021-02-18,US,04,04,AZ,04001,04001,10203,360,0
2021-02-18,US,04,04,AZ,04003,04003,10882,258,0
2021-02-18,US,04,04,AZ,04005,04005,16138,305,0
2021-02-18,US,04,04,AZ,04007,04007,6318,209,0
2021-02-18,US,04,04,AZ,04009,04009,5239,71,0
2021-02-18,US,04,04,AZ,04011,04011,548,8,0
2021-02-18,US,04,04,AZ,04012,04012,2376,68,0
2021-02-18,US,04,04,AZ,04013,04013,501214,8676,0
2021-02-18,US,04,04,AZ,04015,04015,20695,618,0
2021-02-18,US,04,04,AZ,04017,04017,15311,477,0
2021-02-18,US,04,04,AZ,04019,04019,107582,2119,0
2021-02-18,US,04,04,AZ,04021,04021,45117,731,0
2021-02-18,US,04,04,AZ,04023,04023,7592,166,0
2021-02-18,US,04,04,AZ,04025,04025,16793,443,0
2021-02-18,US,04,04,AZ,04027,04027,36190,767,0
2021-02-18,US,05,05,AR,05000,,2800,0,0
2021-02-18,US,05,05,AR,05001,05001,1939,38,0
2021-02-18,US,05,05,AR,05003,05003,1738,33,0
2021-02-18,US,05,05,AR,05005,05005,2770,96,0
2021-02-18,US,05,05,AR,05007,05007,26615,381,0
2021-02-18,US,05,05,AR,05009,05009,3574,77,0
2021-02-18,US,05,05,AR,05011,05011,1316,31,0
2021-02-18,US,05,05,AR,05013,05013,387,3,0
2021-02-18,US,05,05,AR,05015,05015,2704,41,0
2021-02-18,US,05,05,AR,05017,05017,1583,40,0
2021-02-18,US,05,05,AR,05019,05019,1983,36,0
2021-02-18,US,05,05,AR,05021,05021,1659,46,0
2021-02-18,US,05,05,AR,05023,05023,1860,66,0
2021-02-18,US,05,05,AR,05025,05025,909,23,0
2021-02-18,US,05,05,AR,05027,05027,2092,53,0
2021-02-18,US,05,05,AR,05029,05029,2124,31,0
2021-02-18,US,05,05,AR,05031,05031,12649,174,0
2021-02-18,US,05,05,AR,05033,05033,6671,104,0
2021-02-18,US,05,05,AR,05035,05035,5619,93,0
2021-02-18,US,05,05,AR,05037,05037,1885,47,0
2021-02-18,US,05,05,AR,05039,05039,711,12,0
2021-02-18,US,05,05,AR,05041,05041,1300,21,0
2021-02-18,US,05,05,AR,05043,05043,1941,35,0
2021-02-18,US,05,05,AR,05045,05045,11499,148,0
2021-02-18,US,05,05,AR,05047,05047,1595,33,0
2021-02-18,US,05,05,AR,05049,05049,1054,44,0
2021-02-18,US,05,05,AR,05051,05051,9446,229,0
2021-02-18,US,05,05,AR,05053,05053,1536,32,0
2021-02-18,US,05,05,AR,05055,05055,5760,74,0
2021-02-18,US,05,05,AR,05057,05057,1782,18,0
2021-02-18,US,05,05,AR,05059,05059,4704,68,0
2021-02-18,US,05,05,AR,05061,05061,1500,24,0
2021-02-18,US,05,05,AR,05063,05063,3634,120,0
2021-02-18,US,05,05,AR,05065,05065,1639,39,0
2021-02-18,US,05,05,AR,05067,05067,3129,33,0
2021-02-18,US,05,05,AR,05069,05069,8500,163,0
2021-02-18,US,05,05,AR,05071,05071,2661,31,0
2021-02-18,US,05,05,AR,05073,05073,492,7,0
2021-02-18,US,05,05,AR,05075,05075,1989,41,0
2021-02-18,US,05,05,AR,05077,05077,1630,35,0
2021-02-18,US,05,05,AR,05079,05079,3125,42,0
2021-02-18,US,05,05,AR,05081,05081,1112,40,0
2021-02-18,US,05,05,AR,05083,05083,2151,18,0
2021-02-18,US,05,05,AR,05085,05085,6634,108,0
2021-02-18,US,05,05,AR,05087,05087,1390,21,0
2021-02-18,US,05,05,AR,05089,05089,921,30,0
2021-02-18,US,05,05,AR,05091,05091,3706,33,0
2021-02-18,US,05,05,AR,05093,05093,5505,112,0
2021-02-18,US,05,05,AR,05095,05095,818,17,0
2021-02-18,US,05,05,AR,05097,05097,718,28,0
2021-02-18,US,05,05,AR,05099,05099,762,24,0
2021-02-18,US,05,05,AR,05101,05101,674,26,0
2021-02-18,US,05,05,AR,05103,05103,2129,50,0
2021-02-18,US,05,05,AR,05105,05105,786,8,0
2021-02-18,US,05,05,AR,05107,05107,1669,33,0
2021-02-18,US,05,05,AR,05109,05109,943,21,0
2021-02-18,US,05,05,AR,05111,05111,3050,75,0
2021-02-18,US,05,05,AR,05113,05113,1846,61,0
2021-02-18,US,05,05,AR,05115,05115,7575,100,0
2021-02-18,US,05,05,AR,05117,05117,855,24,0
2021-02-18,US,05,05,AR,05119,05119,36577,568,0
2021-02-18,US,05,05,AR,05121,05121,1912,49,0
2021-02-18,US,05,05,AR,05123,05123,3412,37,0
2021-02-18,US,05,05,AR,05125,05125,11228,162,0
2021-02-18,US,05,05,AR,05127,05127,920,14,0
2021-02-18,US,05,05,AR,05129,05129,639,15,0
2021-02-18,US,05,05,AR,05131,05131,14354,256,0
2021-02-18,US,05,05,AR,05133,05133,2549,28,0
2021-02-18,US,05,05,AR,05135,05135,1511,50,0
2021-02-18,US,05,05,AR,05137,05137,948,30,0
2021-02-18,US,05,05,AR,05139,05139,3611,98,0
2021-02-18,US,05,05,AR,05141,05141,1150,17,0
2021-02-18,US,05,05,AR,05143,05143,28951,327,0
2021-02-18,US,05,05,AR,05145,05145,7033,104,0
2021-02-18,US,05,05,AR,05147,05147,600,10,0
2021-02-18,US,05,05,AR,05149,05149,3302,67,0
2021-02-18,US,06,06,CA,06000,,0,0,0
2021-02-18,US,06,06,CA,06001,06001,79092,1126,0
2021-02-18,US,06,06,CA,06003,06003,79,0,0
2021-02-18,US,06,06,CA,06005,06005,3415,38,0
2021-02-18,US,06,06,CA,06007,06007,10770,153,0
2021-02-18,US,06,06,CA,06009,06009,1896,25,0
2021-02-18,US,06,06,CA,06011,06011,2110,13,0
2021-02-18,US,06,06,CA,06013,06013,60996,626,0
2021-02-18,US,06,06,CA,06015,06015,947,4,0
2021-02-18,US,06,06,CA,06017,06017,8982,91,0
2021-02-18,US,06,06,CA,06019,06019,93555,1349,0
2021-02-18,US,06,06,CA,06021,06021,2189,23,0
2021-02-18,US,06,06,CA,06023,06023,3053,32,0
2021-02-18,US,06,06,CA,06025,06025,26817,584,0
2021-02-18,US,06,06,CA,06027,06027,1224,34,0
2021-02-18,US,06,06,CA,06029,06029,100849,690,0
2021-02-18,US,06,06,CA,06031,06031,21696,213,0
2021-02-18,US,06,06,CA,06033,06033,3057,39,0
2021-02-18,US,06,06,CA,06035,06035,5546,19,0
2021-02-18,US,06,06,CA,06037,06037,1174340,19514,0
