date_stamp,age_group,cnt_confirmed,pct_confirmed
2022-12-25,00,13013,8.53
2022-12-25,11,21006,13.77
2022-12-25,21,27987,18.35
2022-12-25,31,24484,16.05
2022-12-25,41,21151,13.87
2022-12-25,51,19098,12.52
2022-12-25,61,13621,8.93
2022-12-25,71,7947,5.21
2022-12-25,81,3360,2.20
2022-12-25,91,874,0.57
2022-12-25,99,0,0.00
