date_stamp,age_group,cnt_confirmed,pct_confirmed
2023-01-02,00,13047,8.52
2023-01-02,11,21029,13.74
2023-01-02,21,28057,18.33
2023-01-02,31,24562,16.05
2023-01-02,41,21219,13.86
2023-01-02,51,19172,12.53
2023-01-02,61,13702,8.95
2023-01-02,71,8006,5.23
2023-01-02,81,3388,2.21
2023-01-02,91,881,0.58
2023-01-02,99,0,0.00
