date_stamp,age_group,cnt_confirmed,pct_confirmed
2020-09-09,00,369,4.59
2020-09-09,11,1737,21.62
2020-09-09,21,2000,24.90
2020-09-09,31,1185,14.75
2020-09-09,41,961,11.96
2020-09-09,51,806,10.03
2020-09-09,61,533,6.64
2020-09-09,71,309,3.85
2020-09-09,81,105,1.31
2020-09-09,91,28,0.35
2020-09-09,99,0,0.00
