date_stamp,age_group,cnt_confirmed,pct_confirmed
2023-01-09,00,13082,8.52
2023-01-09,11,21051,13.71
2023-01-09,21,28141,18.33
2023-01-09,31,24622,16.03
2023-01-09,41,21275,13.85
2023-01-09,51,19235,12.53
2023-01-09,61,13786,8.98
2023-01-09,71,8074,5.26
2023-01-09,81,3409,2.22
2023-01-09,91,889,0.58
2023-01-09,99,0,0.00
