date_stamp,age_group,cnt_confirmed,pct_confirmed
2020-09-16,00,404,4.50
2020-09-16,11,2091,23.28
2020-09-16,21,2230,24.82
2020-09-16,31,1285,14.30
2020-09-16,41,1043,11.61
2020-09-16,51,869,9.67
2020-09-16,61,581,6.47
2020-09-16,71,327,3.64
2020-09-16,81,118,1.31
2020-09-16,91,35,0.39
2020-09-16,99,0,0.00
