date_stamp,age_group,cnt_confirmed,pct_confirmed
2021-10-24,00,5933,7.59
2021-10-24,11,13038,16.68
2021-10-24,21,14574,18.64
2021-10-24,31,12375,15.83
2021-10-24,41,10882,13.92
2021-10-24,51,9589,12.27
2021-10-24,61,6403,8.19
2021-10-24,71,3619,4.63
2021-10-24,81,1389,1.78
2021-10-24,91,372,0.48
2021-10-24,99,0,0.00
