date_stamp,age_group,cnt_confirmed,pct_confirmed
2020-09-05,00,353,4.74
2020-09-05,11,1435,19.27
2020-09-05,21,1880,25.25
2020-09-05,31,1154,15.50
2020-09-05,41,921,12.37
2020-09-05,51,777,10.43
2020-09-05,61,506,6.79
2020-09-05,71,294,3.95
2020-09-05,81,100,1.34
2020-09-05,91,27,0.36
2020-09-05,99,0,0.00
