date_stamp,age_group,cnt_confirmed,pct_confirmed
2023-01-01,00,13047,8.52
2023-01-01,11,21029,13.74
2023-01-01,21,28057,18.33
2023-01-01,31,24562,16.05
2023-01-01,41,21219,13.86
2023-01-01,51,19172,12.53
2023-01-01,61,13702,8.95
2023-01-01,71,8006,5.23
2023-01-01,81,3388,2.21
2023-01-01,91,881,0.58
2023-01-01,99,0,0.00
