date_stamp,age_group,cnt_confirmed,pct_confirmed
2022-06-23,00,11238,8.48
2022-06-23,11,19114,14.42
2022-06-23,21,24974,18.84
2022-06-23,31,21709,16.38
2022-06-23,41,18641,14.06
2022-06-23,51,16460,12.42
2022-06-23,61,11152,8.41
2022-06-23,71,6174,4.66
2022-06-23,81,2464,1.86
2022-06-23,91,636,0.48
2022-06-23,99,0,0.00
