date_stamp,age_group,cnt_confirmed,pct_confirmed
2021-10-21,00,5909,7.57
2021-10-21,11,13024,16.70
2021-10-21,21,14542,18.64
2021-10-21,31,12349,15.83
2021-10-21,41,10865,13.93
2021-10-21,51,9564,12.26
2021-10-21,61,6388,8.19
2021-10-21,71,3612,4.63
2021-10-21,81,1386,1.78
2021-10-21,91,372,0.48
2021-10-21,99,0,0.00
