date_stamp,age_group,cnt_confirmed,pct_confirmed
2020-09-30,00,464,4.50
2020-09-30,11,2433,23.59
2020-09-30,21,2478,24.03
2020-09-30,31,1438,13.94
2020-09-30,41,1213,11.76
2020-09-30,51,1033,10.02
2020-09-30,61,693,6.72
2020-09-30,71,384,3.72
2020-09-30,81,138,1.34
2020-09-30,91,40,0.39
2020-09-30,99,0,0.00
