date_stamp,ca_provterr,ca_covid19_geo,cnt_confirmed,cnt_probable,cnt_death,cnt_total,cnt_total_new,pct_total_new,cnt_tested,cnt_recovered,pct_recovered
2020-04-18,62,62,0,0,0,0,0,0.0,304,0,
2020-04-18,,99,13,0,0,13,0,0.0,0,0,
2020-04-19,59,59,1618,0,78,1618,0,0.0,54778,966,59.7
2020-04-19,48,48,2562,0,51,2562,0,0.0,97180,1162,45.36
2020-04-19,47,47,314,1,4,315,2,0.006,22759,234,74.29
2020-04-19,46,46,245,8,5,253,0,0.0,19634,143,56.52
2020-04-19,35,35,10578,0,553,10578,568,0.057,148106,5209,49.24
2020-04-19,24,24,18357,0,877,18357,836,0.048,163548,3555,19.37
2020-04-19,10,10,257,0,3,257,0,0.0,6128,191,74.32
2020-04-19,13,13,118,0,0,118,0,0.0,10290,92,77.97
2020-04-19,12,12,675,0,9,675,26,0.04,22029,200,29.63
2020-04-19,11,11,26,0,0,26,0,0.0,2239,23,88.46
2020-04-19,60,60,9,0,0,9,0,0.0,878,8,88.89
2020-04-19,61,61,5,0,0,5,0,0.0,1476,3,60.0
2020-04-19,62,62,0,0,0,0,0,0.0,304,0,
2020-04-19,,99,13,0,0,13,0,0.0,0,0,
2020-04-20,59,59,1699,0,86,1699,81,0.05,55779,1039,61.15
2020-04-20,48,48,2908,0,59,2908,346,0.135,100898,1230,42.3
2020-04-20,47,47,316,0,4,316,1,0.003,22759,238,75.32
2020-04-20,46,46,246,8,6,254,1,0.004,19924,143,56.3
2020-04-20,35,35,11184,0,584,11184,606,0.057,148106,5515,49.31
2020-04-20,24,24,19319,0,939,19319,962,0.052,167801,3847,19.91
2020-04-20,10,10,257,0,3,257,0,0.0,6233,191,74.32
2020-04-20,13,13,118,0,0,118,0,0.0,10492,98,83.05
2020-04-20,12,12,721,0,9,721,46,0.068,22669,248,34.4
2020-04-20,11,11,26,0,0,26,0,0.0,2239,23,88.46
2020-04-20,60,60,11,0,0,11,2,0.222,878,8,72.73
2020-04-20,61,61,5,0,0,5,0,0.0,1495,5,100.0
2020-04-20,62,62,0,0,0,0,0,0.0,305,0,
2020-04-20,,99,13,0,0,13,0,0.0,0,0,
2020-04-21,59,59,1724,0,87,1724,0,,56526,1041,60.38
2020-04-21,48,48,3095,0,61,3095,0,,104370,1273,41.13
2020-04-21,47,47,320,0,4,320,0,,23554,252,78.75
2020-04-21,46,46,246,9,6,255,0,,20328,150,58.82
2020-04-21,35,35,11735,0,622,11735,0,,148106,5806,49.48
2020-04-21,24,24,20126,0,1041,20126,0,,171520,4048,20.11
2020-04-21,10,10,257,0,3,257,0,,6383,194,75.49
2020-04-21,13,13,118,0,0,118,0,,10799,102,86.44
2020-04-21,12,12,737,0,10,737,0,,23261,286,38.81
2020-04-21,11,11,26,0,0,26,0,,2330,23,88.46
2020-04-21,60,60,11,0,0,11,0,,872,8,72.73
2020-04-21,61,61,5,0,0,5,0,,1509,5,100.0
2020-04-21,62,62,0,0,0,0,0,,320,0,
2020-04-21,,99,13,0,0,13,0,,0,0,
