DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
04-08-21,820286,1150,680031,782,140255,368,783254,6555851,7339105,15056,4,12001,-49,8515,1195,799770,22,20675,12003,5
04-07-21,819136,1586,679249,1189,139887,397,782365,6541684,7324049,21235,21,11997,330,8564,1235,798575,34,20653,11998,8
04-06-21,817550,1337,678060,884,139490,453,781057,6521757,7302814,14562,9,11976,70,8234,1258,797340,26,20619,11990,5
04-05-21,816213,892,677176,516,139037,376,780050,6508202,7288252,6198,38,11967,-618,8164,1472,796082,41,20593,11985,10
04-04-21,815321,552,676660,415,138661,137,779496,6502558,7282054,9622,7,11929,-262,8782,807,794610,10,20552,11975,16
04-03-21,814769,896,676245,637,138524,259,778995,6493437,7272432,10432,0,11922,9,9044,887,793803,16,20542,11959,14
04-02-21,813873,1067,675608,810,138265,257,778269,6483731,7262000,14207,1,11922,-65,9035,1131,792916,17,20526,11945,11
04-01-21,812806,1254,674798,901,138008,353,777315,6470478,7247793,14413,6,11921,-190,9100,1438,791785,18,20509,11934,7
03-31-21,811552,1870,673897,1197,137655,673,776320,6457060,7233380,22841,11,11915,594,9290,1265,790347,29,20491,11927,11
03-30-21,809682,1193,672700,879,136982,314,774933,6435606,7210539,14242,10,11904,-102,8696,1285,789082,34,20462,11916,9
03-29-21,808489,1192,671821,615,136668,577,773910,6422387,7196297,8855,29,11894,-287,8798,1450,787797,24,20428,11907,6
03-28-21,807297,815,671206,566,136091,249,773169,6414273,7187442,10826,13,11865,-46,9085,848,786347,23,20404,11901,8
03-27-21,806482,814,670640,744,135842,70,772520,6404096,7176616,13029,11,11852,3,9131,800,785499,22,20381,11893,9
03-26-21,805668,998,669896,800,135772,198,771614,6391973,7163587,11726,25,11841,-240,9128,1213,784699,14,20359,11884,15
03-25-21,804670,1146,669096,871,135574,275,770762,6381099,7151861,16338,20,11816,-107,9368,1233,783486,35,20345,11869,6
03-24-21,803524,1610,668225,1279,135299,331,769781,6365742,7135523,21274,4,11796,381,9475,1225,782253,28,20310,11863,6
03-23-21,801914,1173,666946,723,134968,450,768418,6345831,7114249,14489,45,11792,-131,9094,1259,781028,33,20282,11857,12
03-22-21,800741,1267,666223,808,134518,459,767605,6332155,7099760,9718,34,11747,-54,9225,1287,779769,35,20249,11845,13
03-21-21,799474,757,665415,562,134059,195,766675,6323367,7090042,8881,8,11713,-9,9279,758,778482,7,20214,11832,13
03-20-21,798717,755,664853,518,133864,237,766054,6315107,7081161,9696,4,11705,-24,9288,775,777724,17,20207,11819,7
03-19-21,797962,1943,664335,1287,133627,656,765497,6305968,7071465,22137,28,11701,759,9312,1156,776949,32,20190,11812,11
03-18-21,796019,1415,663048,965,132971,450,764081,6285247,7049328,18715,23,11673,277,8553,1115,775793,42,20158,11801,14
03-17-21,794604,1073,662083,826,132521,247,762961,6267652,7030613,15441,8,11650,-81,8276,1146,774678,24,20116,11787,19
03-16-21,793531,1939,661257,1248,132274,691,762061,6253111,7015172,19037,12,11642,727,8357,1200,773532,50,20092,11768,9
03-15-21,791592,903,660009,498,131583,405,760616,6235519,6996135,5278,11,11630,-247,7630,1139,772332,24,20042,11759,8
03-14-21,790689,663,659511,461,131178,202,760068,6230789,6990857,8041,0,11619,-91,7877,754,771193,17,20018,11751,15
03-13-21,790026,1486,659050,802,130976,684,759512,6223304,6982816,16650,-12,11619,604,7968,894,770439,22,20001,11736,12
03-12-21,788540,1114,658248,841,130292,273,758576,6207590,6966166,13855,16,11631,-17,7364,1115,769545,13,19979,11724,19
03-11-21,787426,1368,657407,923,130019,445,757573,6194738,6952311,19248,17,11615,171,7381,1180,768430,15,19966,11705,12
03-10-21,786058,1602,656484,1136,129574,466,756544,6176519,6933063,23679,18,11598,304,7210,1280,767250,30,19951,11693,25
03-09-21,784456,1350,655348,806,129108,544,755267,6154117,6909384,17108,32,11580,-34,6906,1352,765970,24,19921,11668,21
03-08-21,783106,1089,654542,677,128564,412,754317,6137959,6892276,7646,9,11548,-552,6940,1632,764618,15,19897,11647,26
03-07-21,782017,753,653865,473,128152,280,753543,6131087,6884630,7138,4,11539,-198,7492,947,762986,9,19882,11621,23
03-06-21,781264,1237,653392,843,127872,394,752967,6124525,6877492,18288,9,11535,173,7690,1055,762039,20,19873,11598,20
03-05-21,780027,1227,652549,780,127478,447,751940,6107264,6859204,14118,33,11526,-68,7517,1262,760984,14,19853,11578,19
03-04-21,778800,1609,651769,1066,127031,543,751024,6094062,6845086,25299,42,11493,570,7585,997,759722,27,19839,11559,18
03-03-21,777191,1309,650703,883,126488,426,749732,6070055,6819787,18081,23,11451,21,7015,1265,758725,22,19812,11541,23
03-02-21,775882,1552,649820,983,126062,569,748699,6053007,6801706,16000,15,11428,529,6994,1008,757460,32,19790,11518,11
03-01-21,774330,569,648837,359,125493,210,747526,6038180,6785706,3825,10,11413,-432,6465,991,756452,16,19758,11507,14
02-28-21,773761,841,648478,582,125283,259,747128,6034753,6781881,10209,18,11403,-69,6897,892,755461,11,19742,11493,13
02-27-21,772920,1438,647896,855,125024,583,746447,6025225,6771672,18087,16,11385,375,6966,1047,754569,23,19731,11480,16
02-26-21,771482,1131,647041,794,124441,337,745408,6008177,6753585,11962,56,11369,-560,6591,1635,753522,16,19708,11464,11
02-25-21,770351,1682,646247,1175,124104,507,744482,5997141,6741623,22430,55,11313,-98,7151,1725,751887,37,19692,11453,23
02-24-21,768669,1923,645072,1476,123597,447,743125,5976068,6719193,24679,68,11258,-40,7249,1895,750162,39,19655,11430,19
02-23-21,766746,1846,643596,1127,123150,719,741394,5953120,6694514,16868,45,11190,-375,7289,2176,748267,44,19616,11411,21
02-22-21,764900,1057,642469,601,122431,456,740152,5937494,6677646,6162,20,11145,-1276,7664,2313,746091,37,19572,11390,23
02-21-21,763843,872,641868,583,121975,289,739450,5932034,6671484,6860,18,11125,-273,8940,1127,743778,15,19535,11367,30
02-20-21,762971,1366,641285,836,121686,530,738748,5925876,6664624,12464,51,11107,-58,9213,1373,742651,31,19520,11337,20
02-19-21,761605,998,640449,643,121156,355,737834,5914326,6652160,6668,7,11056,-925,9271,1916,741278,37,19489,11317,29
02-18-21,760607,1486,639806,952,120801,534,737099,5908393,6645492,12982,72,11049,-646,10196,2060,739362,42,19452,11288,30
02-17-21,759121,932,638854,596,120267,336,736018,5896492,6632510,6597,31,10977,-1298,10842,2199,737302,16,19410,11258,38
02-16-21,758189,1232,638258,784,119931,448,735332,5890581,6625913,9891,17,10946,-1244,12140,2459,735103,30,19394,11220,31
02-15-21,756957,780,637474,454,119483,326,734442,5881580,6616022,6227,4,10929,-2025,13384,2801,732644,12,19364,11189,26
02-14-21,756177,1255,637020,899,119157,356,733915,5875880,6609795,13046,31,10925,-355,15409,1579,729843,23,19352,11163,31
02-13-21,754922,1678,636121,1120,118801,558,732866,5863883,6596749,19167,9,10894,14,15764,1655,728264,30,19329,11132,33
02-12-21,753244,1928,635001,1382,118243,546,731531,5846051,6577582,22324,81,10885,-394,15750,2241,726609,21,19299,11099,27
02-11-21,751316,2422,633619,1739,117697,683,729905,5825353,6555258,25279,81,10804,-273,16144,2614,724368,35,19278,11072,34
02-10-21,748894,2141,631880,1518,117014,623,727912,5802067,6529979,24637,100,10723,-578,16417,2619,721754,39,19243,11038,37
02-09-21,746753,2701,630362,1781,116391,920,726137,5779205,6505342,21681,65,10623,-585,16995,3221,719135,57,19204,11001,40
02-08-21,744052,1251,628581,787,115471,464,724001,5759660,6483661,6683,97,10558,-2325,17580,3479,715914,30,19147,10961,36
02-07-21,742801,1354,627794,940,115007,414,723085,5753893,6476978,12772,6,10461,-435,19905,1783,712435,27,19117,10925,26
02-06-21,741447,3663,626854,2593,114593,1070,722043,5742163,6464206,39412,58,10455,1597,20340,2008,710652,44,19090,10899,58
02-05-21,737784,2184,624261,1569,113523,615,718804,5705990,6424794,22740,203,10397,-768,18743,2749,708644,53,19046,10841,50
02-04-21,735600,2897,622692,2081,112908,816,716843,5685211,6402054,32437,169,10194,-545,19511,3273,705895,69,18993,10791,49
02-03-21,732703,3352,620611,2254,112092,1098,714490,5655127,6369617,27517,133,10025,33,20056,3186,702622,87,18924,10742,40
02-02-21,729351,1315,618357,837,110994,478,711918,5630182,6342100,6562,147,9892,-2880,20023,4048,699436,25,18837,10702,43
02-01-21,728036,1692,617520,1052,110516,640,711013,5624525,6335538,8145,103,9745,-1894,22903,3483,695388,50,18812,10659,51
01-31-21,726344,2176,616468,1382,109876,794,709862,5617531,6327393,17538,76,9642,-1,24797,2101,691905,48,18762,10608,48
01-30-21,724168,3524,615086,2946,109082,578,708134,5601721,6309855,38108,113,9566,805,24798,2606,689804,50,18714,10560,50
01-29-21,720644,1766,612140,1238,108504,528,704607,5567140,6271747,13890,44,9453,-1900,23993,3622,687198,36,18664,10510,55
01-28-21,718878,3963,610902,2019,107976,1944,703109,5554748,6257857,20462,101,9409,-348,25893,4210,683576,82,18628,10455,70
01-27-21,714915,2728,608883,2066,106032,662,700841,5536554,6237395,20358,154,9308,-1239,26241,3813,679366,59,18546,10385,62
01-26-21,712187,3140,606817,2322,105370,818,698552,5518485,6217037,22546,192,9154,-1937,27480,4885,675553,72,18487,10323,82
01-25-21,709047,1822,604495,1221,104552,601,695958,5498533,6194491,11641,111,8962,-3568,29417,5279,670668,52,18415,10241,76
01-24-21,707225,1599,603274,1308,103951,291,694580,5488270,6182850,13244,40,8851,-1664,32985,3223,665389,40,18363,10165,82
01-23-21,705626,4488,601966,3170,103660,1318,693058,5476548,6169606,38169,42,8811,1103,34649,3343,662166,88,18323,10083,73
01-22-21,701138,2638,598796,1967,102342,671,689008,5442429,6131437,21625,93,8769,-2519,33546,5064,658823,52,18235,10010,74
01-21-21,698500,4713,596829,3509,101671,1204,686725,5423087,6109812,31119,128,8676,-1952,36065,6537,653759,82,18183,9936,107
01-20-21,693787,3115,593320,2096,100467,1019,682773,5395920,6078693,19977,86,8548,-2774,38017,5803,647222,57,18101,9829,86
01-19-21,690672,4774,591224,2772,99448,2002,680325,5378391,6058716,22860,40,8462,-3161,40791,7895,641419,111,18044,9743,99
01-18-21,685898,1617,588452,1068,97446,549,677000,5358856,6035856,7863,39,8422,-7219,43952,8797,633524,42,17933,9644,80
01-17-21,684281,2569,587384,1875,96897,694,675909,5352084,6027993,15257,36,8383,-1885,51171,4418,624727,52,17891,9564,90
01-16-21,681712,6935,585509,5347,96203,1588,673841,5338895,6012736,46124,44,8347,1314,53056,5577,620309,122,17839,9474,89
01-15-21,674777,2761,580162,1813,94615,948,667319,5299293,5966612,14582,79,8303,-669,51742,3351,614732,58,17717,9385,90
01-14-21,672016,6158,578349,4797,93667,1361,665342,5286688,5952030,37433,84,8224,-280,52411,6354,611381,98,17659,9295,106
01-13-21,665858,4120,573552,2877,92306,1243,659784,5254813,5914597,20741,137,8140,-4021,52691,8004,605027,65,17561,9189,77
01-12-21,661738,4749,570675,3008,91063,1741,656774,5237082,5893856,20608,146,8003,-6007,56712,10610,597023,75,17496,9112,98
01-11-21,656989,3787,567667,2679,89322,1108,653519,5219729,5873248,14872,80,7857,-6340,62719,10047,586413,77,17421,9014,102
01-10-21,653202,5382,564988,3699,88214,1683,650587,5207789,5858376,29950,81,7777,1032,69059,4269,576366,84,17344,8912,107
01-09-21,647820,7223,561289,5752,86531,1471,645971,5182455,5828426,39412,86,7696,2005,68027,5132,572097,88,17260,8805,89
01-08-21,640597,6057,555537,4579,85060,1478,639265,5149749,5789014,33879,126,7610,4242,66022,1689,566965,96,17172,8716,118
01-07-21,634540,7353,550958,6312,83582,1041,633286,5121849,5755135,33695,111,7484,3157,61780,4085,565276,99,17076,8598,91
01-06-21,627187,7370,544646,5168,82541,2202,626917,5094523,5721440,28877,114,7373,444,58623,6812,561191,129,16977,8507,115
01-05-21,619817,8417,539478,5147,80339,3270,621385,5071178,5692563,25835,99,7259,-791,58179,9109,554379,129,16848,8392,115
01-04-21,611400,4054,534331,3003,77069,1051,616058,5050670,5666728,10898,143,7160,-4640,58970,8551,545270,67,16719,8277,107
01-03-21,607346,3517,531328,2376,76018,1141,613080,5042750,5655830,12412,55,7017,-272,63610,3734,536719,56,16652,8170,103
01-02-21,603829,7203,528952,5734,74877,1469,610631,5032787,5643418,30052,15,6962,3099,63882,4089,532985,99,16596,8067,86
01-01-21,596626,6691,523218,5237,73408,1454,604055,5009311,5613366,28074,48,6947,-423,60783,7066,528896,76,16497,7981,98
12-31-20,589935,9188,517981,7248,71954,1940,598446,4986846,5585292,35514,97,6899,1910,61206,7181,521830,75,16421,7883,99
12-30-20,580747,6708,510733,4535,70014,2173,590361,4959417,5549778,22254,100,6802,-750,59296,7358,514649,81,16346,7784,99
12-29-20,574039,8088,506198,4957,67841,3131,585417,4942107,5527524,23338,122,6702,28,60046,7938,507291,115,16265,7685,98
12-28-20,565951,3550,501241,2633,64710,917,580092,4924094,5504186,10183,76,6580,-6637,60018,10111,499353,78,16150,7587,89
12-27-20,562401,3380,498608,2295,63793,1085,577240,4916763,5494003,13197,69,6504,-457,66655,3768,489242,76,16072,7498,87
12-26-20,559021,4897,496313,3554,62708,1343,574454,4906352,5480806,21744,7,6435,830,67112,4060,485474,86,15996,7411,92
12-25-20,554124,6646,492759,5453,61365,1193,570572,4888490,5459062,33416,5,6428,-590,66282,7231,481414,54,15910,7319,81
12-24-20,547478,6667,487306,5047,60172,1620,564541,4861105,5425646,32448,51,6423,-553,66872,7169,474183,46,15856,7238,106
12-23-20,540811,6132,482259,3999,58552,2133,558814,4834384,5393198,26396,111,6372,-1339,67425,7360,467014,84,15810,7132,97
12-22-20,534679,6936,478260,4735,56419,2201,554237,4812565,5366802,29093,133,6261,-838,68764,7641,459654,125,15726,7035,109
12-21-20,527743,5850,473525,4404,54218,1446,548954,4788755,5337709,26620,65,6128,-3959,69602,9744,452013,83,15601,6926,104
12-20-20,521893,10057,469121,8397,52772,1660,544059,4767030,5311089,61067,54,6063,6468,73561,3535,442269,106,15518,6822,101
12-19-20,511836,7127,460724,6080,51112,1047,534493,4715529,5250022,41320,57,6009,3218,67093,3852,438734,71,15412,6721,93
12-18-20,504709,8318,454644,7029,50065,1289,527091,4681611,5208702,40594,115,5952,1883,63875,6320,434882,93,15341,6628,96
12-17-20,496391,10223,447615,8115,48776,2108,519646,4648462,5168108,44542,177,5837,3182,61992,6864,428562,115,15248,6532,92
12-16-20,486168,9377,439500,6519,46668,2858,510980,4612586,5123566,35803,53,5660,2289,58810,7035,421698,145,15133,6440,85
12-15-20,476791,11905,432981,10386,43810,1519,503861,4583902,5087763,65213,74,5607,4647,56521,7184,414663,158,14988,6355,66
12-14-20,464886,7985,422595,6908,42291,1077,492153,4530397,5022550,42300,79,5533,-2530,51874,10436,407479,112,14830,6289,76
12-13-20,456901,11295,415687,9908,41214,1387,484384,4495866,4980250,68970,62,5454,7818,54404,3415,397043,125,14718,6213,85
12-12-20,445606,8985,405779,7346,39827,1639,473309,4437971,4911280,47612,73,5392,5083,46586,3829,393628,136,14593,6128,80
12-11-20,436621,6081,398433,5143,38188,938,465012,4398656,4863668,32160,87,5319,1740,41503,4254,389799,116,14457,6048,68
12-10-20,430540,8935,393290,7807,37250,1128,459395,4372113,4831508,52303,69,5232,7598,39763,1268,385545,122,14341,5980,75
12-09-20,421605,5826,385483,5139,36122,687,450596,4328609,4779205,27609,62,5163,164,32165,5600,384277,100,14219,5905,62
12-08-20,415779,8105,380344,7025,35435,1080,444959,4306637,4751596,45066,100,5101,2336,32001,5669,378677,105,14119,5843,79
12-07-20,407674,7164,373319,6156,34355,1008,437248,4269282,4706530,35780,66,5001,-721,29665,7819,373008,87,14014,5764,72
12-06-20,400510,4061,367163,3420,33347,641,430571,4240179,4670750,19691,38,4935,1164,30386,2859,365189,46,13927,5692,86
12-05-20,396449,3073,363743,2522,32706,551,426827,4224232,4651059,15633,29,4897,9,29222,3035,362330,51,13881,5606,78
12-04-20,393376,5393,361221,4316,32155,1077,424146,4211280,4635426,27003,95,4868,-332,29213,5630,359295,94,13830,5528,83
12-03-20,387983,4821,356905,4009,31078,812,419294,4189129,4608423,25644,93,4773,576,29545,4152,353665,81,13736,5445,72
12-02-20,383162,2515,352896,2121,30266,394,414816,4167963,4582779,11857,50,4680,-2569,28969,5034,349513,61,13655,5373,67
12-01-20,380647,6708,350775,5709,29872,999,412658,4158264,4570922,36186,36,4630,1053,31538,5619,344479,110,13594,5306,68
11-30-20,373939,6011,345066,5436,28873,575,406507,4128229,4534736,40769,48,4594,-1182,30485,7145,338860,89,13484,5238,80
11-29-20,367928,5543,339630,5113,28298,430,400504,4093463,4493967,37944,13,4546,2509,31667,3021,331715,72,13395,5158,58
11-28-20,362385,4732,334517,4104,27868,628,394776,4061247,4456023,31938,15,4533,1636,29158,3081,328694,75,13323,5100,62
11-27-20,357653,5442,330413,4849,27240,593,390179,4033906,4424085,32653,7,4518,421,27522,5014,325613,81,13248,5038,80
11-26-20,352211,5305,325564,4942,26647,363,384617,4006815,4391432,52397,53,4511,-436,27101,5688,320599,60,13167,4958,47
11-25-20,346906,2186,320622,1585,26284,601,378730,3960305,4339035,12063,92,4458,-2385,27537,4479,314911,91,13107,4911,64
11-24-20,344720,2063,319037,1524,25683,539,377282,3949690,4326972,10739,73,4366,-3442,29922,5432,310432,91,13016,4847,66
11-23-20,342657,2216,317513,1852,25144,364,375773,3940460,4316233,11123,35,4293,-4678,33364,6859,305000,70,12925,4781,69
11-22-20,340441,5570,315661,5065,24780,505,373897,3931213,4305110,43868,55,4258,2916,38042,2599,298141,111,12855,4712,59
11-21-20,334871,3429,310596,2908,24275,521,368197,3893045,4261242,25936,9,4203,802,35126,2618,295542,81,12744,4653,74
11-20-20,331442,4053,307688,3537,23754,516,365035,3870271,4235306,24344,74,4194,-38,34324,4017,292924,66,12663,4579,67
11-19-20,327389,3004,304151,2287,23238,717,361201,3849761,4210962,16866,80,4120,-1359,34362,4283,288907,81,12597,4512,57
11-18-20,324385,4045,301864,3055,22521,990,358766,3835330,4194096,24021,53,4040,-93,35721,4085,284624,96,12516,4455,43
11-17-20,320340,3507,298809,3183,21531,324,355312,3814763,4170075,21243,72,3987,-128,35814,3563,280539,66,12420,4412,68
11-16-20,316833,4656,295626,4245,21207,411,351748,3797084,4148832,35169,30,3915,-74,35942,4700,276976,78,12354,4344,51
11-15-20,312177,6473,291381,5859,20796,614,347092,3766571,4113663,55530,16,3885,4526,36016,1931,272276,111,12276,4293,48
11-14-20,305704,4900,285522,4462,20182,438,340472,3717661,4058133,38287,25,3869,3071,31490,1804,270345,85,12165,4245,60
11-13-20,300804,4375,281060,3755,19744,620,335446,3684400,4019846,27169,64,3844,1538,28419,2773,268541,70,12080,4185,43
11-12-20,296429,3147,277305,2576,19124,571,331443,3661234,3992677,19299,27,3780,411,26881,2709,265768,55,12010,4142,36
11-11-20,293282,3928,274729,3304,18553,624,328700,3644678,3973378,28178,89,3753,990,26470,2849,263059,72,11955,4106,50
11-10-20,289354,3033,271425,2493,17929,540,324863,3620337,3945200,25727,62,3664,93,25480,2878,260210,83,11883,4056,50
11-09-20,286321,2384,268932,2053,17389,331,322097,3597376,3919473,19718,15,3602,-881,25387,3250,257332,43,11800,4006,42
11-08-20,283937,5408,266879,4866,17058,542,319795,3579960,3899755,55010,5,3587,3588,26268,1815,254082,89,11757,3964,40
11-07-20,278529,4188,262013,3856,16516,332,314258,3530487,3844745,43217,49,3582,2265,22680,1874,252267,87,11668,3924,33
11-06-20,274341,3602,258157,3027,16184,575,309745,3491783,3801528,28586,32,3533,953,20415,2617,250393,62,11581,3891,47
11-05-20,270739,1405,255130,1110,15609,295,306375,3466567,3772942,10920,31,3501,-1314,19462,2688,247776,52,11519,3844,40
11-04-20,269334,2648,254020,2347,15314,301,305158,3456864,3762022,23449,24,3470,-166,20776,2790,245088,68,11467,3804,50
11-03-20,266686,3019,251673,2715,15013,304,302547,3436026,3738573,24962,75,3446,235,20942,2709,242298,54,11399,3754,45
11-02-20,263667,1903,248958,1779,14709,124,299490,3414121,3713611,16695,26,3371,-1339,20707,3216,239589,64,11345,3709,38
11-01-20,261764,2483,247179,2118,14585,365,297539,3399377,3696916,34034,0,3345,775,22046,1708,236373,64,11281,3671,32
10-31-20,259281,149,245061,137,14220,12,295040,3367842,3662882,807,12,3345,-1542,21271,1679,234665,2,11217,3639,29
10-30-20,259132,2405,244924,2185,14208,220,294901,3367174,3662075,22327,78,3333,91,22813,2236,232986,62,11215,3610,40
10-29-20,256727,2374,242739,2040,13988,334,292566,3347182,3639748,25466,22,3255,29,22722,2323,230750,66,11153,3570,38
10-28-20,254353,2678,240699,2391,13654,287,290270,3324012,3614282,23114,34,3233,140,22693,2504,228427,67,11087,3532,38
10-27-20,251675,2446,238308,2039,13367,407,287635,3303533,3591168,22845,44,3199,-16,22553,2418,225923,101,11020,3494,46
10-26-20,249229,1507,236269,1319,12960,188,285345,3282978,3568323,11258,32,3155,-1380,22569,2855,223505,45,10919,3448,31
10-25-20,247722,3085,234950,2897,12772,188,283897,3273168,3557065,35751,31,3123,1586,23949,1468,220650,82,10874,3417,42
10-24-20,244637,3609,232053,3313,12584,296,280419,3240895,3521314,39879,24,3092,1920,22363,1665,219182,85,10792,3375,45
10-23-20,241028,2655,228740,2404,12288,251,276600,3204835,3481435,29993,65,3068,504,20443,2086,217517,73,10707,3330,33
10-22-20,238373,3183,226336,2830,12037,353,273930,3177512,3451442,35910,41,3003,1134,19939,2008,215431,90,10634,3297,28
10-21-20,235190,1734,223506,1487,11684,247,270725,3144807,3415532,15344,18,2962,-529,18805,2245,213423,44,10544,3269,38
10-20-20,233456,1967,222019,1682,11437,285,269011,3131177,3400188,18700,30,2944,-75,19334,2012,211178,60,10500,3231,37
10-19-20,231489,2190,220337,1996,11152,194,266986,3114502,3381488,20252,13,2914,-174,19409,2351,209166,91,10440,3194,33
10-18-20,229299,2637,218341,2462,10958,175,264946,3096290,3361236,39723,6,2901,1329,19583,1302,206815,73,10349,3161,21
10-17-20,226662,2684,215879,2478,10783,206,262035,3059478,3321513,36781,32,2895,1308,18254,1344,205513,75,10276,3140,27
10-16-20,223978,1719,213401,1526,10577,193,259047,3025685,3284732,16347,7,2863,-136,16946,1848,204169,44,10201,3113,29
10-15-20,222259,1425,211875,1220,10384,205,257476,3010909,3268385,16243,36,2856,-326,17082,1715,202321,52,10157,3084,41
10-14-20,220834,2312,210655,2109,10179,203,256133,2996009,3252142,22128,31,2820,567,17408,1714,200606,68,10105,3043,37
