DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
04-14-21,827532,1807,685145,1335,142387,472,789030,6631917,7438998,24951,9,12041,651,9254,1147,806237,36,20851,12070,11
04-13-21,825725,1139,683810,706,141915,433,787502,6608505,7414047,10972,10,12032,-95,8603,1224,805090,32,20815,12059,11
04-12-21,824586,1232,683104,882,141482,350,786744,6598293,7403075,9386,7,12022,-150,8698,1375,803866,29,20783,12048,15
04-11-21,823354,655,682222,461,141132,194,785747,6589912,7393689,7671,3,12015,-188,8848,840,802491,21,20754,12033,5
04-10-21,822699,873,681761,606,140938,267,785226,6582765,7386018,12246,8,12012,126,9036,739,801651,24,20733,12028,10
04-09-21,821826,1338,681155,1043,140671,295,784489,6571262,7373772,16498,3,12004,217,8910,1118,800912,35,20709,12018,13
04-08-21,820488,1151,680112,782,140376,369,783342,6555928,7357274,15068,4,12001,-48,8693,1195,799794,22,20674,12005,5
04-07-21,819337,1586,679330,1187,140007,399,782452,6541761,7342206,21247,21,11997,331,8741,1234,798599,33,20652,12000,8
04-06-21,817751,1337,678143,883,139608,454,781143,6521834,7320959,14568,9,11976,70,8410,1258,797365,25,20619,11992,5
04-05-21,816414,892,677260,516,139154,376,780135,6508278,7306391,6199,38,11967,-618,8340,1472,796107,41,20594,11987,10
04-04-21,815522,552,676744,415,138778,137,779581,6502634,7300192,9628,7,11929,-261,8958,806,794635,10,20553,11977,16
04-03-21,814970,896,676329,637,138641,259,779080,6493513,7290564,10439,0,11922,9,9219,887,793829,16,20543,11961,14
04-02-21,814074,1067,675692,810,138382,257,778354,6483807,7280125,14208,1,11922,-65,9210,1131,792942,17,20527,11947,11
04-01-21,813007,1254,674882,900,138125,354,777400,6470557,7265917,14425,6,11921,-190,9275,1438,791811,18,20510,11936,7
03-31-21,811753,1871,673982,1198,137771,673,776404,6457136,7251492,22855,11,11915,595,9465,1265,790373,29,20492,11929,11
03-30-21,809882,1193,672784,878,137098,315,775017,6435682,7228637,14249,10,11904,-101,8870,1284,789108,34,20463,11918,9
03-29-21,808689,1192,671906,615,136783,577,773994,6422463,7214388,8860,29,11894,-285,8971,1448,787824,24,20429,11909,6
03-28-21,807497,815,671291,565,136206,250,773253,6414348,7205528,10828,13,11865,-46,9256,848,786376,23,20405,11903,8
03-27-21,806682,814,670726,744,135956,70,772604,6404172,7194700,13035,11,11852,7,9302,796,785528,22,20382,11895,9
03-26-21,805868,998,669982,800,135886,198,771698,6392049,7181665,11735,25,11841,-238,9295,1211,784732,14,20360,11886,15
03-25-21,804870,1145,669182,870,135688,275,770845,6381175,7169930,16364,20,11816,-108,9533,1233,783521,34,20346,11871,6
03-24-21,803725,1610,668312,1279,135413,331,769863,6365818,7153566,21289,4,11796,383,9641,1223,782288,28,20312,11865,6
03-23-21,802115,1173,667033,723,135082,450,768500,6345907,7132277,14500,45,11792,-127,9258,1255,781065,33,20284,11859,11
03-22-21,800942,1267,666310,806,134632,461,767687,6332231,7117777,9722,34,11747,-54,9385,1287,779810,35,20251,11848,13
03-21-21,799675,757,665504,562,134171,195,766757,6323443,7108055,8886,8,11713,-9,9439,758,778523,7,20216,11835,13
03-20-21,798918,755,664942,518,133976,237,766136,6315182,7099169,9704,4,11705,-24,9448,775,777765,17,20209,11822,7
03-19-21,798163,1943,664424,1286,133739,657,765578,6306043,7089465,22157,28,11701,760,9472,1155,776990,32,20192,11815,11
03-18-21,796220,1415,663138,965,133082,450,764161,6285321,7067308,18729,23,11673,278,8712,1114,775835,42,20160,11804,14
03-17-21,794805,1073,662173,826,132632,247,763041,6267726,7048579,15453,8,11650,-81,8434,1146,774721,24,20118,11790,19
03-16-21,793732,1939,661347,1247,132385,692,762141,6253185,7033126,19083,12,11642,728,8515,1199,773575,50,20094,11771,9
03-15-21,791793,903,660100,498,131693,405,760696,6235593,7014043,5284,11,11630,-247,7787,1139,772376,24,20044,11762,8
03-14-21,790890,663,659602,461,131288,202,760148,6230863,7008759,8044,0,11619,-91,8034,754,771237,17,20020,11754,15
03-13-21,790227,1486,659141,800,131086,686,759592,6223378,7000715,16663,-12,11619,604,8125,894,770483,22,20003,11739,12
03-12-21,788741,1115,658341,842,130400,273,758656,6207664,6984052,13885,16,11631,-16,7521,1115,769589,13,19981,11727,19
03-11-21,787626,1368,657499,923,130127,445,757652,6194812,6970167,19261,17,11615,172,7537,1179,768474,15,19968,11708,12
03-10-21,786258,1602,656576,1136,129682,466,756623,6176592,6950906,23713,18,11598,304,7365,1280,767295,30,19953,11696,25
03-09-21,784656,1350,655440,804,129216,546,755346,6154190,6927193,17128,32,11580,-34,7061,1352,766015,24,19923,11671,21
03-08-21,783306,1089,654636,676,128670,413,754396,6138032,6910065,7650,9,11548,-549,7095,1629,764663,15,19899,11650,26
03-07-21,782217,753,653960,473,128257,280,753622,6131160,6902415,7141,4,11539,-198,7644,947,763034,9,19884,11624,24
03-06-21,781464,1237,653487,843,127977,394,753045,6124598,6895274,18302,9,11535,173,7842,1055,762087,20,19875,11600,20
03-05-21,780227,1227,652644,780,127583,447,752018,6107337,6876972,14128,33,11526,-68,7669,1262,761032,14,19855,11580,19
03-04-21,779000,1609,651864,1066,127136,543,751102,6094135,6862844,25316,42,11493,572,7737,995,759770,27,19841,11561,18
03-03-21,777391,1309,650798,883,126593,426,749810,6070128,6837528,18093,23,11451,21,7165,1265,758775,22,19814,11543,23
03-02-21,776082,1553,649915,984,126167,569,748777,6053080,6819435,16005,15,11428,530,7144,1008,757510,32,19792,11520,11
03-01-21,774529,569,648931,359,125598,210,747604,6038253,6803430,3828,10,11413,-430,6614,989,756502,16,19760,11509,15
02-28-21,773960,841,648572,582,125388,259,747206,6034826,6799602,10218,18,11403,-69,7044,892,755513,11,19744,11494,13
02-27-21,773119,1438,647990,855,125129,583,746525,6025298,6789384,18102,16,11385,375,7113,1047,754621,23,19733,11481,16
02-26-21,771681,1130,647135,793,124546,337,745486,6008250,6771282,11970,56,11369,-561,6738,1635,753574,16,19710,11465,11
02-25-21,770551,1681,646342,1174,124209,507,744559,5997214,6759312,22446,55,11313,-103,7299,1729,751939,37,19694,11454,23
02-24-21,768870,1923,645168,1475,123702,448,743202,5976141,6736866,24695,68,11258,-43,7402,1898,750210,39,19657,11431,19
02-23-21,766947,1846,643693,1127,123254,719,741471,5953193,6712171,16958,45,11190,-380,7445,2181,748312,44,19618,11412,21
02-22-21,765101,1057,642566,601,122535,456,740229,5937567,6695213,6163,20,11145,-1284,7825,2321,746131,37,19574,11391,23
02-21-21,764044,872,641965,583,122079,289,739527,5932107,6689050,6864,18,11125,-274,9109,1128,743810,15,19537,11368,30
02-20-21,763172,1366,641382,835,121790,531,738825,5925949,6682186,12473,51,11107,-58,9383,1373,742682,31,19522,11338,20
02-19-21,761806,998,640547,643,121259,355,737911,5914399,6669713,6669,7,11056,-928,9441,1919,741309,37,19491,11318,29
02-18-21,760808,1486,639904,952,120904,534,737176,5908467,6663044,12992,72,11049,-648,10369,2062,739390,42,19454,11289,30
02-17-21,759322,932,638952,596,120370,336,736095,5896566,6650052,6599,31,10977,-1300,11017,2201,737328,16,19412,11259,38
02-16-21,758390,1232,638356,784,120034,448,735409,5890655,6643453,9895,17,10946,-1251,12317,2466,735127,30,19396,11221,31
02-15-21,757158,780,637572,454,119586,326,734519,5881654,6633558,6234,4,10929,-2029,13568,2805,732661,12,19366,11190,26
02-14-21,756378,1255,637118,899,119260,356,733991,5875955,6627324,13055,31,10925,-356,15597,1580,729856,23,19354,11164,31
02-13-21,755123,1681,636219,1123,118904,558,732942,5863957,6614269,19196,9,10894,14,15953,1658,728276,30,19331,11133,33
02-12-21,753442,1935,635096,1388,118346,547,731607,5846124,6595073,22352,81,10885,-387,15939,2241,726618,21,19301,11100,27
02-11-21,751507,2428,633708,1745,117799,683,729981,5825425,6572721,25293,81,10804,-274,16326,2621,724377,35,19280,11073,34
02-10-21,749079,2153,631963,1528,117116,625,727988,5802139,6547428,24659,100,10723,-569,16600,2622,721756,39,19245,11039,37
02-09-21,746926,2709,630435,1787,116491,922,726212,5779277,6522769,21702,65,10623,-581,17169,3225,719134,57,19206,11002,40
02-08-21,744217,1253,628648,789,115569,464,724075,5759732,6501067,6686,97,10558,-2326,17750,3482,715909,30,19149,10962,36
02-07-21,742964,1357,627859,943,115105,414,723159,5753966,6494381,12785,6,10461,-432,20076,1783,712427,27,19119,10926,26
02-06-21,741607,3669,626916,2599,114691,1070,722118,5742240,6481596,39595,58,10455,1603,20508,2008,710644,44,19092,10900,58
02-05-21,737938,2188,624317,1573,113621,615,718859,5705964,6442001,22658,203,10397,-765,18905,2750,708636,53,19048,10842,50
02-04-21,735750,2904,622744,2085,113006,819,716916,5685283,6419343,32473,169,10194,-540,19670,3275,705886,70,18995,10792,49
02-03-21,732846,3356,620659,2255,112187,1101,714562,5655199,6386870,27544,133,10025,27,20210,3196,702611,88,18925,10743,40
02-02-21,729490,1318,618404,839,111086,479,711987,5630254,6359326,6571,147,9892,-2885,20183,4056,699415,25,18837,10703,43
02-01-21,728172,1692,617565,1052,110607,640,711082,5624597,6352755,8156,103,9745,-1900,23068,3489,695359,50,18812,10660,51
01-31-21,726480,2177,616513,1383,109967,794,709931,5617603,6344599,17567,76,9642,-2,24968,2103,691870,48,18762,10609,48
01-30-21,724303,3528,615130,2949,109173,579,708203,5601793,6327032,38155,113,9566,808,24970,2607,689767,51,18714,10561,50
01-29-21,720775,1776,612181,1244,108594,532,704676,5567212,6288877,13920,44,9453,-1894,24162,3626,687160,36,18663,10511,55
01-28-21,718999,3967,610937,2019,108062,1948,703178,5554820,6274957,20492,101,9409,-350,26056,4216,683534,82,18627,10456,70
01-27-21,715032,2734,608918,2070,106114,664,700910,5536626,6254465,20374,154,9308,-1233,26406,3813,679318,60,18545,10386,62
01-26-21,712298,3144,606848,2324,105450,820,698621,5518557,6234091,22575,192,9154,-1938,27639,4890,675505,72,18485,10324,82
01-25-21,709154,1829,604524,1228,104630,601,696027,5498605,6211516,11680,111,8962,-3555,29577,5273,670615,52,18413,10242,76
01-24-21,707325,1603,603296,1312,104029,291,694649,5488341,6199836,13264,40,8851,-1655,33132,3218,665342,40,18361,10166,82
01-23-21,705722,4492,601984,3174,103738,1318,693127,5476620,6186572,38214,42,8811,1102,34787,3348,662124,88,18321,10084,73
01-22-21,701230,2642,598810,1970,102420,672,689077,5442501,6148358,21654,93,8769,-2519,33685,5068,658776,52,18233,10011,74
01-21-21,698588,4724,596840,3519,101748,1205,686794,5423159,6126704,31156,128,8676,-1939,36204,6535,653708,82,18181,9937,107
01-20-21,693864,3126,593321,2105,100543,1021,682842,5395993,6095548,19992,86,8548,-2752,38143,5792,647173,57,18099,9830,87
01-19-21,690738,4785,591216,2779,99522,2006,680394,5378464,6075556,22890,40,8462,-3146,40895,7891,641381,111,18042,9743,99
01-18-21,685953,1618,588437,1068,97516,550,677069,5358929,6052666,7872,39,8422,-7204,44041,8783,633490,42,17931,9644,80
01-17-21,684335,2569,587369,1875,96966,694,675978,5352157,6044794,15287,36,8383,-1877,51245,4410,624707,52,17889,9564,90
01-16-21,681766,6938,585494,5349,96272,1589,673910,5338968,6029507,46178,44,8347,1317,53122,5577,620297,122,17837,9474,89
01-15-21,674828,2763,580145,1815,94683,948,667388,5299365,5983329,14637,79,8303,-665,51805,3349,614720,58,17715,9385,90
01-14-21,672065,6159,578330,4797,93735,1362,665411,5286760,5968692,37467,84,8224,-280,52470,6355,611371,98,17657,9295,106
01-13-21,665906,4120,573533,2877,92373,1243,659853,5254886,5931225,20763,137,8140,-4018,52750,8001,605016,65,17559,9189,77
01-12-21,661786,4751,570656,3010,91130,1741,656843,5237155,5910462,20630,146,8003,-6002,56768,10607,597015,75,17494,9112,98
01-11-21,657035,3787,567646,2679,89389,1108,653588,5219801,5889832,14896,80,7857,-6342,62770,10049,586408,76,17419,9014,102
01-10-21,653248,5385,564967,3701,88281,1684,650655,5207861,5874936,29995,81,7777,1035,69112,4269,576359,84,17343,8912,107
01-09-21,647863,7224,561266,5753,86597,1471,646038,5182527,5844941,39459,86,7696,2007,68077,5131,572090,88,17259,8805,89
01-08-21,640639,6061,555513,4581,85126,1480,639332,5149820,5805482,33922,126,7610,4248,66070,1687,566959,96,17171,8716,118
01-07-21,634578,7353,550932,6312,83646,1041,633353,5121921,5771560,33720,111,7484,3159,61822,4083,565272,99,17075,8598,91
01-06-21,627225,7370,544620,5168,82605,2202,626984,5094596,5737840,28909,114,7373,443,58663,6813,561189,129,16976,8507,115
01-05-21,619855,8417,539452,5147,80403,3270,621451,5071251,5708931,25879,99,7259,-788,58220,9106,554376,129,16847,8392,115
01-04-21,611438,4054,534305,3003,77133,1051,616123,5050743,5683052,10922,143,7160,-4640,59008,8551,545270,67,16718,8277,107
01-03-21,607384,3517,531302,2376,76082,1141,613145,5042823,5672130,12420,55,7017,-272,63648,3734,536719,56,16651,8170,103
01-02-21,603867,7203,528926,5734,74941,1469,610696,5032861,5659710,30149,15,6962,3096,63920,4092,532985,98,16595,8067,86
01-01-21,596664,6692,523192,5238,73472,1454,604119,5009384,5629561,28107,48,6947,-421,60824,7065,528893,76,16497,7981,98
12-31-20,589972,9188,517954,7243,72018,1945,598510,4986919,5601454,35541,97,6899,1910,61245,7181,521828,75,16421,7883,99
12-30-20,580784,6708,510711,4535,70073,2173,590425,4959490,5565913,22282,100,6802,-750,59335,7358,514647,81,16346,7784,99
12-29-20,574076,8088,506176,4957,67900,3131,585481,4942180,5543631,23355,122,6702,27,60085,7939,507289,115,16265,7685,98
12-28-20,565988,3550,501219,2632,64769,918,580156,4924167,5520276,10188,76,6580,-6639,60058,10113,499350,78,16150,7587,89
12-27-20,562438,3380,498587,2295,63851,1085,577304,4916836,5510088,13227,69,6504,-464,66697,3775,489237,76,16072,7498,87
12-26-20,559058,4897,496292,3554,62766,1343,574518,4906425,5496861,21787,7,6435,830,67161,4060,485462,86,15996,7411,92
12-25-20,554161,6646,492738,5451,61423,1195,570636,4888563,5475074,33444,5,6428,-593,66331,7234,481402,54,15910,7319,81
12-24-20,547515,6667,487287,5047,60228,1620,564604,4861180,5441630,32471,51,6423,-554,66924,7170,474168,46,15856,7238,106
12-23-20,540848,6132,482240,3997,58608,2135,558877,4834458,5409159,26427,111,6372,-1339,67478,7360,466998,84,15810,7132,97
12-22-20,534716,6936,478243,4733,56473,2203,554300,4812642,5382732,29153,133,6261,-842,68817,7645,459638,125,15726,7035,109
12-21-20,527780,5851,473510,4404,54270,1447,549017,4788829,5353579,26663,65,6128,-3962,69659,9748,451993,83,15601,6926,104
12-20-20,521929,10057,469106,8395,52823,1662,544121,4767104,5326916,61148,54,6063,6468,73621,3535,442245,106,15518,6822,101
12-19-20,511872,7131,460711,6082,51161,1049,534556,4715602,5265768,41377,57,6009,3222,67153,3852,438710,71,15412,6721,93
12-18-20,504741,8319,454629,7028,50112,1291,527154,4681684,5224391,40639,115,5952,1882,63931,6322,434858,93,15341,6628,96
12-17-20,496422,10223,447601,8114,48821,2109,519708,4648535,5183752,44607,177,5837,3186,62049,6860,428536,115,15248,6532,92
12-16-20,486199,9379,439487,6520,46712,2859,511041,4612659,5139145,35870,53,5660,2289,58863,7037,421676,145,15133,6440,85
12-15-20,476820,11905,432967,10383,43853,1522,503920,4583975,5103275,65337,74,5607,4648,56574,7183,414639,158,14988,6355,66
12-14-20,464915,7985,422584,6906,42331,1079,492211,4530469,5037938,42361,79,5533,-2532,51926,10438,407456,112,14830,6289,76
12-13-20,456930,11301,415678,9911,41252,1390,484441,4495938,4995577,69087,62,5454,7824,54458,3415,397018,125,14718,6213,85
12-12-20,445629,8985,405767,7343,39862,1642,473363,4438043,4926490,47669,73,5392,5075,46634,3837,393603,136,14593,6128,80
12-11-20,436644,6081,398424,5143,38220,938,465066,4398728,4878821,32214,87,5319,1741,41559,4253,389766,116,14457,6048,68
12-10-20,430563,8935,393281,7806,37282,1129,459449,4372185,4846607,52489,69,5232,7598,39818,1268,385513,122,14341,5980,75
12-09-20,421628,5826,385475,5137,36153,689,450648,4328681,4794118,27773,62,5163,170,32220,5594,384245,100,14219,5905,62
12-08-20,415802,8105,380338,7024,35464,1081,445011,4306709,4766345,45201,100,5101,2332,32050,5673,378651,105,14119,5843,79
12-07-20,407697,7166,373314,6156,34383,1010,437300,4269354,4721144,35858,66,5001,-720,29718,7820,372978,87,14014,5764,72
12-06-20,400531,4061,367158,3419,33373,642,430624,4240251,4685286,19779,38,4935,1164,30438,2859,365158,46,13927,5692,86
12-05-20,396470,3074,363739,2520,32731,554,426879,4224304,4665507,15660,29,4897,10,29274,3035,362299,51,13881,5606,78
12-04-20,393396,5393,361219,4315,32177,1078,424198,4211352,4649847,27204,95,4868,-334,29264,5632,359264,94,13830,5528,83
12-03-20,388003,4822,356904,4010,31099,812,419346,4189201,4622643,25734,93,4773,577,29598,4152,353632,81,13736,5445,72
12-02-20,383181,2515,352894,2121,30287,394,414867,4168035,4596909,11886,50,4680,-2571,29021,5036,349480,61,13655,5373,67
12-01-20,380666,6710,350773,5709,29893,1001,412708,4158336,4585023,36465,36,4630,1056,31592,5618,344444,110,13594,5306,68
11-30-20,373956,6011,345064,5435,28892,576,406554,4128301,4548558,40844,48,4594,-1182,30536,7145,338826,89,13484,5238,80
11-29-20,367945,5544,339629,5114,28316,430,400549,4093536,4507714,38044,13,4546,2507,31718,3024,331681,72,13395,5158,58
11-28-20,362401,4742,334515,4113,27886,629,394820,4061320,4469670,32053,15,4533,1646,29211,3081,328657,75,13323,5100,62
11-27-20,357659,5442,330402,4848,27257,594,390223,4033978,4437617,32857,7,4518,421,27565,5014,325576,81,13248,5038,80
11-26-20,352217,5305,325554,4940,26663,365,384661,4006887,4404760,52525,53,4511,-433,27144,5685,320562,60,13167,4958,47
11-25-20,346912,2187,320614,1585,26298,602,378773,3960375,4352235,12080,92,4458,-2384,27577,4479,314877,91,13107,4911,64
11-24-20,344725,2063,319029,1523,25696,540,377325,3949760,4340155,10765,73,4366,-3442,29961,5432,310398,91,13016,4847,66
11-23-20,342662,2216,317506,1852,25156,364,375814,3940530,4329390,11202,35,4293,-4679,33403,6860,304966,70,12925,4781,69
11-22-20,340446,5570,315654,5065,24792,505,373938,3931284,4318188,43957,55,4258,2916,38082,2599,298106,111,12855,4712,59
11-21-20,334876,3429,310589,2908,24287,521,368237,3893116,4274231,25982,9,4203,803,35166,2617,295507,81,12744,4653,74
11-20-20,331447,4053,307681,3537,23766,516,365075,3870342,4248249,24411,74,4194,-39,34363,4018,292890,66,12663,4579,67
11-19-20,327394,3004,304144,2286,23250,718,361240,3849832,4223838,16898,80,4120,-1359,34402,4283,288872,81,12597,4512,57
11-18-20,324390,4045,301858,3055,22532,990,358802,3835401,4206940,24075,53,4040,-93,35761,4085,284589,96,12516,4455,43
11-17-20,320345,3507,298803,3183,21542,324,355346,3814834,4182865,21298,72,3987,-128,35854,3563,280504,66,12420,4412,68
11-16-20,316838,4656,295620,4245,21218,411,351781,3797155,4161567,35252,30,3915,-73,35982,4699,276941,78,12354,4344,51
11-15-20,312182,6477,291375,5862,20807,615,347122,3766643,4126315,55653,16,3885,4530,36055,1931,272242,111,12276,4293,48
11-14-20,305705,4900,285513,4460,20192,440,340502,3717733,4070662,38453,25,3869,3070,31525,1805,270311,85,12165,4245,60
11-13-20,300805,4375,281053,3755,19752,620,335475,3684472,4032209,27216,64,3844,1539,28455,2772,268506,70,12080,4185,43
11-12-20,296430,3147,277298,2576,19132,571,331471,3661305,4004993,19345,27,3780,412,26916,2708,265734,55,12010,4142,36
11-11-20,293283,3929,274722,3304,18561,625,328728,3644749,3985648,28279,89,3753,991,26504,2849,263026,72,11955,4106,50
11-10-20,289354,3033,271418,2493,17936,540,324890,3620408,3957369,25777,62,3664,93,25513,2878,260177,83,11883,4056,50
11-09-20,286321,2384,268925,2053,17396,331,322123,3597446,3931592,19778,15,3602,-881,25420,3250,257299,43,11800,4006,42
11-08-20,283937,5408,266872,4865,17065,543,319821,3580030,3911814,55188,5,3587,3588,26301,1815,254049,89,11757,3964,40
11-07-20,278529,4188,262007,3856,16522,332,314283,3530558,3856626,43327,49,3582,2266,22713,1873,252234,87,11668,3924,33
11-06-20,274341,3602,258151,3027,16190,575,309770,3491854,3813299,28645,32,3533,953,20447,2617,250361,62,11581,3891,47
11-05-20,270739,1405,255124,1110,15615,295,306400,3466638,3784654,10953,31,3501,-1313,19494,2687,247744,52,11519,3844,40
11-04-20,269334,2648,254014,2347,15320,301,305183,3456935,3773701,23507,24,3470,-165,20807,2789,245057,68,11467,3804,50
11-03-20,266686,3020,251667,2716,15019,304,302572,3436097,3750194,25007,75,3446,236,20972,2709,242268,54,11399,3754,45
11-02-20,263666,1903,248951,1779,14715,124,299514,3414193,3725187,16757,26,3371,-1339,20736,3216,239559,64,11345,3709,38
11-01-20,261763,2483,247172,2117,14591,366,297563,3399449,3708430,34131,0,3345,775,22075,1708,236343,64,11281,3671,32
10-31-20,259280,149,245055,137,14225,12,295064,3367914,3674299,809,12,3345,-1542,21300,1679,234635,2,11217,3639,29
10-30-20,259131,2405,244918,2185,14213,220,294925,3367246,3673490,22396,78,3333,91,22842,2236,232956,62,11215,3610,40
10-29-20,256726,2374,242733,2040,13993,334,292590,3347254,3651094,25518,22,3255,29,22751,2323,230720,66,11153,3570,38
10-28-20,254352,2678,240693,2391,13659,287,290294,3324084,3625576,23143,34,3233,141,22722,2503,228397,67,11087,3532,38
10-27-20,251674,2446,238302,2038,13372,408,287659,3303605,3602433,22908,44,3199,-16,22581,2418,225894,101,11020,3494,46
10-26-20,249228,1507,236264,1319,12964,188,285369,3283050,3579525,11277,32,3155,-1379,22597,2854,223476,45,10919,3448,31
10-25-20,247721,3085,234945,2896,12776,189,283921,3273240,3568248,35832,31,3123,1586,23976,1468,220622,82,10874,3417,42
10-24-20,244636,3609,232049,3313,12587,296,280443,3240967,3532416,39954,24,3092,1920,22390,1665,219154,85,10792,3375,45
10-23-20,241027,2655,228736,2404,12291,251,276624,3204907,3492462,30051,65,3068,504,20470,2086,217489,73,10707,3330,33
10-22-20,238372,3183,226332,2830,12040,353,273954,3177583,3462411,35957,41,3003,1135,19966,2007,215403,90,10634,3297,28
10-21-20,235189,1734,223502,1487,11687,247,270749,3144878,3426454,15365,18,2962,-529,18831,2245,213396,44,10544,3269,38
10-20-20,233455,1967,222015,1682,11440,285,269035,3131248,3411089,18738,30,2944,-75,19360,2012,211151,60,10500,3231,37
10-19-20,231488,2190,220333,1996,11155,194,267010,3114572,3392351,20290,13,2914,-174,19435,2351,209139,91,10440,3194,33
10-18-20,229298,2637,218337,2462,10961,175,264970,3096360,3372061,39782,6,2901,1329,19609,1302,206788,73,10349,3161,21
10-17-20,226661,2684,215875,2477,10786,207,262059,3059548,3332279,36874,32,2895,1308,18280,1344,205486,75,10276,3140,27
10-16-20,223977,1719,213398,1526,10579,193,259071,3025754,3295405,16373,7,2863,-136,16972,1848,204142,44,10201,3113,29
10-15-20,222258,1425,211872,1220,10386,205,257500,3010978,3279032,16282,36,2856,-326,17108,1715,202294,52,10157,3084,41
10-14-20,220833,2312,210652,2109,10181,203,256157,2996078,3262750,22151,31,2820,567,17434,1714,200579,68,10105,3043,37
10-13-20,218521,1544,208543,1268,9978,276,253948,2976159,3240599,16156,23,2789,-15,16867,1536,198865,54,10037,3006,36
10-12-20,216977,1232,207275,1049,9702,183,252506,2961482,3224443,15404,7,2766,-826,16882,2051,197329,43,9983,2970,36
10-11-20,215745,2950,206226,2748,9519,202,251302,2947314,3209039,43029,9,2759,1854,17708,1087,195278,92,9940,2934,28
