DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
03-22-21,799895,1266,665552,808,134343,458,767260,6331418,7098678,9714,34,11747,-54,9051,1286,779097,35,20251,11844,13
03-21-21,798629,757,664744,562,133885,195,766334,6322630,7088964,8881,8,11713,-9,9105,758,777811,7,20216,11831,13
03-20-21,797872,754,664182,517,133690,237,765713,6314370,7080083,9693,4,11705,-25,9114,775,777053,17,20209,11818,7
03-19-21,797118,1941,663665,1287,133453,654,765159,6305231,7070390,22135,28,11701,758,9139,1155,776278,32,20192,11811,11
03-18-21,795177,1415,662378,966,132799,449,763746,6284509,7048255,18711,23,11673,278,8381,1114,775123,42,20160,11800,14
03-17-21,793762,1071,661412,825,132350,246,762628,6266916,7029544,15439,8,11650,-82,8103,1145,774009,24,20118,11786,19
03-16-21,792691,1937,660587,1246,132104,691,761728,6252377,7014105,19034,12,11642,727,8185,1198,772864,50,20094,11767,9
03-15-21,790754,903,659341,498,131413,405,760286,6234785,6995071,5276,11,11630,-247,7458,1139,771666,24,20044,11758,8
03-14-21,789851,662,658843,460,131008,202,759740,6230055,6989795,8039,0,11619,-91,7705,753,770527,17,20020,11750,15
03-13-21,789189,1486,658383,802,130806,684,759185,6222571,6981756,16649,-12,11619,605,7796,893,769774,22,20003,11735,12
03-12-21,787703,1111,657581,838,130122,273,758249,6206858,6965107,13854,16,11631,-21,7191,1116,768881,13,19981,11723,19
03-11-21,786592,1366,656743,923,129849,443,757246,6194007,6951253,19243,17,11615,169,7212,1180,767765,15,19968,11704,12
03-10-21,785226,1598,655820,1132,129406,466,756222,6175788,6932010,23672,18,11598,298,7043,1282,766585,29,19953,11692,25
03-09-21,783628,1350,654688,806,128940,544,754950,6153388,6908338,17106,32,11580,-37,6745,1355,765303,24,19924,11667,21
03-08-21,782278,1087,653882,676,128396,411,754000,6137232,6891232,7645,9,11548,-556,6782,1634,763948,15,19900,11646,26
03-07-21,781191,752,653206,472,127985,280,753227,6130360,6883587,7138,4,11539,-201,7338,949,762314,9,19885,11620,23
03-06-21,780439,1234,652734,841,127705,393,752651,6123798,6876449,18287,9,11535,170,7539,1055,761365,20,19876,11597,20
03-05-21,779205,1227,651893,781,127312,446,751624,6106538,6858162,14116,33,11526,-68,7369,1262,760310,14,19856,11577,19
03-04-21,777978,1609,651112,1066,126866,543,750710,6093336,6844046,25298,42,11493,570,7437,997,759048,27,19842,11558,18
03-03-21,776369,1308,650046,883,126323,425,749418,6069330,6818748,18079,23,11451,17,6867,1268,758051,22,19815,11540,23
03-02-21,775061,1551,649163,982,125898,569,748385,6052284,6800669,15999,15,11428,527,6850,1009,756783,32,19793,11517,11
03-01-21,773510,568,648181,358,125329,210,747213,6037457,6784670,3824,10,11413,-434,6323,992,755774,16,19761,11506,14
02-28-21,772942,841,647823,582,125119,259,746816,6034030,6780846,10209,18,11403,-70,6757,893,754782,11,19745,11492,13
02-27-21,772101,1438,647241,855,124860,583,746135,6024502,6770637,18086,16,11385,376,6827,1046,753889,23,19734,11479,16
02-26-21,770663,1130,646386,793,124277,337,745096,6007455,6752551,11958,56,11369,-562,6451,1636,752843,16,19711,11463,11
02-25-21,769533,1682,645593,1175,123940,507,744172,5996421,6740593,22426,55,11313,-96,7013,1723,751207,37,19695,11452,23
02-24-21,767851,1923,644418,1476,123433,447,742816,5975351,6718167,24675,68,11258,-41,7109,1896,749484,39,19658,11429,19
02-23-21,765928,1844,642942,1126,122986,718,741087,5952405,6693492,16865,45,11190,-376,7150,2175,747588,44,19619,11410,21
02-22-21,764084,1057,641816,601,122268,456,739847,5936780,6676627,6162,20,11145,-1275,7526,2312,745413,37,19575,11389,23
02-21-21,763027,872,641215,583,121812,289,739145,5931320,6670465,6860,18,11125,-271,8801,1125,743101,15,19538,11366,30
02-20-21,762155,1366,640632,836,121523,530,738443,5925162,6663605,12464,51,11107,-57,9072,1372,741976,31,19523,11336,20
02-19-21,760789,998,639796,643,120993,355,737529,5913612,6651141,6665,7,11056,-925,9129,1916,740604,37,19492,11316,29
02-18-21,759791,1486,639153,952,120638,534,736796,5907680,6644476,12978,72,11049,-645,10054,2059,738688,42,19455,11287,30
02-17-21,758305,932,638201,596,120104,336,735719,5895779,6631498,6595,31,10977,-1298,10699,2199,736629,16,19413,11257,38
02-16-21,757373,1232,637605,784,119768,448,735035,5889868,6624903,9889,17,10946,-1244,11997,2459,734430,30,19397,11219,31
02-15-21,756141,779,636821,453,119320,326,734147,5880867,6615014,6226,4,10929,-2027,13241,2802,731971,13,19367,11188,26
02-14-21,755362,1255,636368,899,118994,356,733620,5875168,6608788,13046,31,10925,-356,15268,1580,729169,23,19354,11162,31
02-13-21,754107,1678,635469,1121,118638,557,732571,5863171,6595742,19166,9,10894,13,15624,1656,727589,30,19331,11131,33
02-12-21,752429,1928,634348,1382,118081,546,731236,5845340,6576576,22320,81,10885,-394,15611,2241,725933,21,19301,11098,27
02-11-21,750501,2420,632966,1738,117535,682,729611,5824645,6554256,25276,81,10804,-276,16005,2615,723692,35,19280,11071,34
02-10-21,748081,2140,631228,1517,116853,623,727620,5801360,6528980,24636,100,10723,-578,16281,2618,721077,39,19245,11037,37
02-09-21,745941,2700,629711,1780,116230,920,725845,5778499,6504344,21682,65,10623,-586,16859,3221,718459,57,19206,11000,40
02-08-21,743241,1249,627931,785,115310,464,723708,5758954,6482662,6678,97,10558,-2327,17445,3479,715238,30,19149,10960,36
02-07-21,741992,1354,627146,940,114846,414,722797,5753187,6475984,12771,6,10461,-435,19772,1783,711759,27,19119,10924,26
02-06-21,740638,3664,626206,2594,114432,1070,721756,5741457,6463213,39408,58,10455,1598,20207,2008,709976,44,19092,10898,58
02-05-21,736974,2184,623612,1569,113362,615,718518,5705287,6423805,22737,203,10397,-768,18609,2749,707968,53,19048,10840,50
02-04-21,734790,2897,622043,2081,112747,816,716558,5684510,6401068,32436,169,10194,-547,19377,3275,705219,69,18995,10790,49
02-03-21,731893,3351,619962,2253,111931,1098,714205,5654427,6368632,27514,133,10025,32,19924,3186,701944,87,18926,10741,40
02-02-21,728542,1315,617709,837,110833,478,711636,5629482,6341118,6561,147,9892,-2879,19892,4047,698758,25,18839,10701,43
02-01-21,727227,1692,616872,1052,110355,640,710731,5623826,6334557,8144,103,9745,-1896,22771,3485,694711,51,18814,10658,51
01-31-21,725535,2176,615820,1382,109715,794,709581,5616832,6326413,17538,76,9642,-3,24667,2103,691226,48,18763,10607,48
01-30-21,723359,3524,614438,2946,108921,578,707853,5601022,6308875,38106,113,9566,805,24670,2606,689123,50,18715,10559,50
01-29-21,719835,1765,611492,1239,108343,526,704326,5566443,6270769,13889,44,9453,-1902,23865,3623,686517,36,18665,10509,55
01-28-21,718070,3963,610253,2019,107817,1944,702829,5554051,6256880,20461,101,9409,-357,25767,4219,682894,82,18629,10454,70
01-27-21,714107,2728,608234,2066,105873,662,700562,5535857,6236419,20353,154,9308,-1243,26124,3817,678675,59,18547,10384,62
01-26-21,711379,3140,606168,2322,105211,818,698274,5517792,6216066,22539,192,9154,-1937,27367,4885,674858,72,18488,10322,82
01-25-21,708239,1822,603846,1221,104393,601,695683,5497844,6193527,11640,111,8962,-3535,29304,5246,669973,52,18416,10240,76
01-24-21,706417,1599,602625,1308,103792,291,694306,5487581,6181887,13244,40,8851,-1658,32839,3217,664727,40,18364,10164,82
01-23-21,704818,4487,601317,3169,103501,1318,692784,5475859,6168643,38166,42,8811,1099,34497,3346,661510,88,18324,10082,73
01-22-21,700331,2634,598148,1965,102183,669,688736,5441741,6130477,21622,93,8769,-2527,33398,5068,658164,52,18236,10009,74
01-21-21,697697,4710,596183,3506,101514,1204,686456,5422399,6108855,31110,128,8676,-1948,35925,6530,653096,82,18184,9935,107
01-20-21,692987,3113,592677,2095,100310,1018,682509,5395236,6077745,19974,86,8548,-2774,37873,5801,646566,57,18102,9828,86
01-19-21,689874,4774,590582,2772,99292,2002,680063,5377708,6057771,22858,40,8462,-3156,40647,7890,640765,111,18045,9742,99
01-18-21,685100,1616,587810,1067,97290,549,676739,5358174,6034913,7862,39,8422,-7213,43803,8790,632875,41,17934,9643,80
01-17-21,683484,2569,586743,1875,96741,694,675649,5351402,6027051,15254,36,8383,-1884,51016,4417,624085,52,17893,9563,90
01-16-21,680915,6930,584868,5343,96047,1587,673583,5338214,6011797,46112,44,8347,1312,52900,5574,619668,122,17841,9473,89
01-15-21,673985,2759,579525,1813,94460,946,667070,5298615,5965685,14578,79,8303,-667,51588,3347,614094,57,17719,9384,90
01-14-21,671226,6158,577712,4798,93514,1360,665094,5286013,5951107,37427,84,8224,-278,52255,6352,610747,98,17662,9294,106
01-13-21,665068,4120,572914,2877,92154,1243,659538,5254142,5913680,20736,137,8140,-4020,52533,8003,604395,65,17564,9188,77
01-12-21,660948,4748,570037,3008,90911,1740,656531,5236413,5892944,20603,146,8003,-5993,56553,10595,596392,75,17499,9111,98
01-11-21,656200,3787,567029,2679,89171,1108,653279,5219062,5872341,14870,80,7857,-6328,62546,10035,585797,77,17424,9013,102
01-10-21,652413,5381,564350,3697,88063,1684,650348,5207123,5857471,29948,81,7777,1037,68874,4263,575762,84,17347,8911,107
01-09-21,647032,7220,560653,5751,86379,1469,645733,5181790,5827523,39409,86,7696,2006,67837,5128,571499,88,17263,8804,89
01-08-21,639812,6048,554902,4571,84910,1477,639029,5149085,5788114,33868,126,7610,4236,65831,1686,566371,96,17175,8715,118
01-07-21,633764,7341,550331,6301,83433,1040,633058,5121188,5754246,33688,111,7484,3157,61595,4073,564685,98,17079,8597,91
01-06-21,626423,7361,544030,5161,82393,2200,626692,5093866,5720558,28870,114,7373,443,58438,6804,560612,129,16981,8506,115
01-05-21,619062,8406,538869,5140,80193,3266,621166,5070522,5691688,25823,99,7259,-775,57995,9082,553808,129,16852,8391,115
01-04-21,610656,4050,533729,3001,76927,1049,615845,5050020,5665865,10892,143,7160,-4621,58770,8528,544726,67,16723,8276,107
01-03-21,606606,3515,530728,2375,75878,1140,612871,5042102,5654973,12405,55,7017,-258,63391,3718,536198,56,16656,8169,103
01-02-21,603091,7200,528353,5731,74738,1469,610428,5032140,5642568,30036,15,6962,3111,63649,4074,532480,99,16600,8066,86
01-01-21,595891,6680,522622,5226,73269,1454,603866,5008666,5612532,28069,48,6947,-398,60538,7030,528406,76,16501,7980,98
12-31-20,589211,9173,517396,7235,71815,1938,598258,4986205,5584463,35512,97,6899,1924,60936,7152,521376,74,16425,7882,99
12-30-20,580038,6697,510161,4529,69877,2168,590174,4958777,5548951,22248,100,6802,-716,59012,7313,514224,81,16351,7783,99
12-29-20,573341,8076,505632,4950,67709,3126,585233,4941470,5526703,23333,122,6702,60,59728,7894,506911,115,16270,7684,98
12-28-20,565265,3545,500682,2630,64583,915,579912,4923458,5503370,10180,76,6580,-6591,59668,10060,499017,78,16155,7586,89
12-27-20,561720,3373,498052,2291,63668,1082,577063,4916127,5493190,13185,69,6504,-449,66259,3753,488957,75,16077,7497,87
12-26-20,558347,4886,495761,3546,62586,1340,574287,4905718,5480005,21742,7,6435,846,66708,4033,485204,86,16002,7410,92
12-25-20,553461,6624,492215,5435,61246,1189,570407,4887856,5458263,33411,5,6428,-566,65862,7185,481171,54,15916,7318,80
12-24-20,546837,6644,486780,5028,60057,1616,564378,4860474,5424852,32446,51,6423,-526,66428,7119,473986,46,15862,7238,106
12-23-20,540193,6093,481752,3968,58441,2125,558653,4833753,5392406,26392,111,6372,-1339,66954,7321,466867,84,15816,7132,97
12-22-20,534100,6908,477784,4712,56316,2196,554079,4811935,5366014,29083,133,6261,-834,68293,7609,459546,125,15732,7035,109
12-21-20,527192,5821,473072,4377,54120,1444,548802,4788129,5336931,26612,65,6128,-3960,69127,9716,451937,83,15607,6926,104
12-20-20,521371,9996,468695,8343,52676,1653,543913,4766406,5310319,61065,54,6063,6416,73087,3526,442221,106,15524,6822,101
12-19-20,511375,7078,460352,6035,51023,1043,534347,4714907,5249254,41319,57,6009,3179,66671,3842,438695,70,15418,6721,93
12-18-20,504297,8267,454317,6980,49980,1287,526945,4680990,5207935,40587,115,5952,1844,63492,6308,434853,93,15348,6628,96
12-17-20,496030,10160,447337,8064,48693,2096,519503,4647845,5167348,44537,177,5837,3117,61648,6866,428545,115,15255,6532,92
12-16-20,485870,9312,439273,6474,46597,2838,510839,4611972,5122811,35795,53,5660,2235,58531,7024,421679,145,15140,6440,85
12-15-20,476558,11812,432799,10304,43759,1508,503728,4583288,5087016,65205,74,5607,4563,56296,7175,414655,158,14995,6355,66
12-14-20,464746,7922,422495,6854,42251,1068,492028,4529783,5021811,42298,79,5533,-2590,51733,10433,407480,111,14837,6289,76
12-13-20,456824,11281,415641,9894,41183,1387,484259,4495254,4979513,68968,62,5454,7802,54323,3417,397047,125,14726,6213,85
12-12-20,445543,8983,405747,7345,39796,1638,473187,4437358,4910545,47608,73,5392,5082,46521,3828,393630,136,14601,6128,80
12-11-20,436560,6079,398402,5142,38158,937,464892,4398045,4862937,32154,87,5319,1740,41439,4252,389802,116,14465,6048,68
12-10-20,430481,8934,393260,7806,37221,1128,459279,4371504,4830783,52301,69,5232,7600,39699,1265,385550,122,14349,5980,75
12-09-20,421547,5823,385454,5136,36093,687,450479,4328003,4778482,27602,62,5163,154,32099,5607,384285,100,14227,5905,62
12-08-20,415724,8104,380318,7025,35406,1079,444846,4306034,4750880,45058,100,5101,2332,31945,5672,378678,105,14127,5843,79
12-07-20,407620,7161,373293,6155,34327,1006,437136,4268686,4705822,35775,66,5001,-728,29613,7823,373006,87,14022,5764,72
12-06-20,400459,4061,367138,3420,33321,641,430462,4239585,4670047,19691,38,4935,1162,30341,2861,365183,46,13935,5692,86
12-05-20,396398,3072,363718,2522,32680,550,426718,4223638,4650356,15627,29,4897,10,29179,3033,362322,51,13889,5606,78
12-04-20,393326,5393,361196,4316,32130,1077,424038,4210691,4634729,26999,95,4868,-325,29169,5623,359289,94,13838,5528,83
12-03-20,387933,4820,356880,4009,31053,811,419188,4188542,4607730,25636,93,4773,580,29494,4147,353666,81,13744,5445,72
12-02-20,383113,2515,352871,2121,30242,394,414713,4167381,4582094,11854,50,4680,-2564,28914,5029,349519,61,13663,5373,67
12-01-20,380598,6704,350750,5707,29848,997,412556,4157684,4570240,36178,36,4630,1053,31478,5615,344490,110,13602,5306,68
11-30-20,373894,6008,345043,5433,28851,575,406409,4127653,4534062,40755,48,4594,-1181,30425,7141,338875,89,13492,5238,80
11-29-20,367886,5542,339610,5112,28276,430,400413,4092894,4493307,37939,13,4546,2511,31606,3018,331734,72,13403,5158,58
11-28-20,362344,4730,334498,4102,27846,628,394686,4060682,4455368,31931,15,4533,1637,29095,3078,328716,75,13331,5100,62
11-27-20,357614,5437,330396,4846,27218,591,390093,4033344,4423437,32643,7,4518,419,27458,5011,325638,81,13256,5038,80
11-26-20,352177,5301,325550,4939,26627,362,384533,4006261,4390794,52389,53,4511,-438,27039,5686,320627,60,13175,4958,47
11-25-20,346876,2183,320611,1582,26265,601,378647,3959758,4338405,12062,92,4458,-2389,27477,4480,314941,91,13115,4911,64
11-24-20,344693,2057,319029,1520,25664,537,377200,3949143,4326343,10736,73,4366,-3446,29866,5430,310461,91,13024,4847,66
11-23-20,342636,2214,317509,1853,25127,361,375693,3939914,4315607,11118,35,4293,-4682,33312,6861,305031,70,12933,4781,69
11-22-20,340422,5566,315656,5063,24766,503,373821,3930668,4304489,43862,55,4258,2912,37994,2599,298170,111,12863,4712,59
11-21-20,334856,3421,310593,2904,24263,517,368122,3892505,4260627,25933,9,4203,794,35082,2618,295571,81,12752,4653,74
11-20-20,331435,4052,307689,3536,23746,516,364960,3869734,4234694,24344,74,4194,-38,34288,4016,292953,66,12671,4579,67
11-19-20,327383,3002,304153,2285,23230,717,361125,3849225,4210350,16862,80,4120,-1359,34326,4281,288937,81,12605,4512,57
11-18-20,324381,4045,301868,3056,22513,989,358692,3834796,4193488,24017,53,4040,-93,35685,4085,284656,96,12524,4455,43
11-17-20,320336,3507,298812,3184,21524,323,355239,3814232,4169471,21239,72,3987,-127,35778,3562,280571,66,12428,4412,68
11-16-20,316829,4656,295628,4245,21201,411,351679,3796553,4148232,35162,30,3915,-75,35905,4701,277009,78,12362,4344,51
11-15-20,312173,6473,291383,5859,20790,614,347023,3766047,4113070,55522,16,3885,4526,35980,1931,272308,111,12284,4293,48
11-14-20,305700,4900,285524,4462,20176,438,340406,3717142,4057548,38283,25,3869,3071,31454,1804,270377,85,12173,4245,60
11-13-20,300800,4375,281062,3755,19738,620,335380,3683885,4019265,27169,64,3844,1537,28383,2774,268573,70,12088,4185,43
11-12-20,296425,3147,277307,2576,19118,571,331377,3660719,3992096,19295,27,3780,410,26846,2710,265799,55,12018,4142,36
11-11-20,293278,3928,274731,3304,18547,624,328634,3644167,3972801,28173,89,3753,990,26436,2849,263089,72,11963,4106,50
11-10-20,289350,3033,271427,2493,17923,540,324797,3619831,3944628,25724,62,3664,93,25446,2878,260240,83,11891,4056,50
11-09-20,286317,2384,268934,2053,17383,331,322031,3596873,3918904,19715,15,3602,-883,25353,3252,257362,43,11808,4006,42
11-08-20,283933,5408,266881,4866,17052,542,319729,3579460,3899189,55005,5,3587,3587,26236,1816,254110,89,11765,3964,40
11-07-20,278525,4188,262015,3856,16510,332,314192,3529992,3844184,43215,49,3582,2265,22649,1874,252294,87,11676,3924,33
11-06-20,274337,3602,258159,3027,16178,575,309680,3491289,3800969,28583,32,3533,953,20384,2617,250420,62,11589,3891,47
11-05-20,270735,1405,255132,1110,15603,295,306310,3466076,3772386,10920,31,3501,-1315,19431,2689,247803,52,11527,3844,40
11-04-20,269330,2648,254022,2347,15308,301,305093,3456373,3761466,23444,24,3470,-168,20746,2792,245114,68,11475,3804,50
11-03-20,266682,3018,251675,2714,15007,304,302482,3435540,3738022,24950,75,3446,233,20914,2710,242322,54,11407,3754,45
11-02-20,263664,1903,248961,1779,14703,124,299425,3413647,3713072,16690,26,3371,-1340,20681,3217,239612,64,11353,3709,38
11-01-20,261761,2483,247182,2118,14579,365,297474,3398908,3696382,34032,0,3345,776,22021,1707,236395,64,11289,3671,32
10-31-20,259278,149,245064,137,14214,12,294976,3367374,3662350,807,12,3345,-1543,21245,1680,234688,2,11225,3639,29
10-30-20,259129,2405,244927,2186,14202,219,294837,3366706,3661543,22324,78,3333,90,22788,2237,233008,62,11223,3610,40
10-29-20,256724,2374,242741,2040,13983,334,292502,3346717,3639219,25464,22,3255,29,22698,2323,230771,66,11161,3570,38
10-28-20,254350,2678,240701,2391,13649,287,290206,3323549,3613755,23108,34,3233,138,22669,2506,228448,67,11095,3532,38
10-27-20,251672,2446,238310,2039,13362,407,287572,3303075,3590647,22840,44,3199,-15,22531,2417,225942,101,11028,3494,46
10-26-20,249226,1507,236271,1319,12955,188,285282,3282525,3567807,11258,32,3155,-1380,22546,2855,223525,45,10927,3448,31
10-25-20,247719,3084,234952,2896,12767,188,283834,3272715,3556549,35747,31,3123,1585,23926,1468,220670,82,10882,3417,42
10-24-20,244635,3609,232056,3313,12579,296,280357,3240445,3520802,39872,24,3092,1918,22341,1667,219202,85,10800,3375,45
10-23-20,241026,2655,228743,2404,12283,251,276539,3204391,3480930,29991,65,3068,503,20423,2087,217535,73,10715,3330,33
