DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
04-07-21,819196,1586,679283,1189,139913,397,782373,6541704,7324077,21235,21,11997,330,8625,1235,798574,34,20651,11997,8
04-06-21,817610,1337,678094,884,139516,453,781065,6521777,7302842,14562,9,11976,70,8295,1258,797339,26,20617,11989,5
04-05-21,816273,892,677210,516,139063,376,780058,6508222,7288280,6198,38,11967,-618,8225,1472,796081,41,20591,11984,10
04-04-21,815381,552,676694,415,138687,137,779504,6502578,7282082,9622,7,11929,-261,8843,806,794609,10,20550,11974,16
04-03-21,814829,896,676279,637,138550,259,779003,6493457,7272460,10432,0,11922,9,9104,887,793803,16,20540,11958,14
04-02-21,813933,1067,675642,810,138291,257,778277,6483751,7262028,14204,1,11922,-65,9095,1131,792916,17,20524,11944,11
04-01-21,812866,1254,674832,901,138034,353,777323,6470501,7247824,14416,6,11921,-190,9160,1438,791785,18,20507,11933,7
03-31-21,811612,1870,673931,1197,137681,673,776328,6457080,7233408,22841,11,11915,594,9350,1265,790347,29,20489,11926,11
03-30-21,809742,1193,672734,879,137008,314,774941,6435626,7210567,14242,10,11904,-101,8756,1284,789082,34,20460,11915,9
03-29-21,808549,1192,671855,615,136694,577,773918,6422407,7196325,8855,29,11894,-285,8857,1448,787798,24,20426,11906,6
03-28-21,807357,815,671240,566,136117,249,773177,6414293,7187470,10826,13,11865,-46,9142,848,786350,23,20402,11900,8
03-27-21,806542,814,670674,744,135868,70,772528,6404116,7176644,13029,11,11852,7,9188,796,785502,22,20379,11892,9
03-26-21,805728,998,669930,800,135798,198,771622,6391993,7163615,11726,25,11841,-239,9181,1212,784706,14,20357,11883,15
03-25-21,804730,1146,669130,871,135600,275,770770,6381119,7151889,16338,20,11816,-107,9420,1233,783494,34,20343,11868,6
03-24-21,803584,1610,668259,1279,135325,331,769789,6365762,7135551,21274,4,11796,383,9527,1223,782261,28,20309,11862,6
03-23-21,801974,1173,666980,723,134994,450,768426,6345851,7114277,14489,45,11792,-128,9144,1256,781038,33,20281,11856,11
03-22-21,800801,1267,666257,808,134544,459,767613,6332175,7099788,9718,34,11747,-54,9272,1287,779782,35,20248,11845,13
03-21-21,799534,757,665449,562,134085,195,766683,6323387,7090070,8881,8,11713,-9,9326,758,778495,7,20213,11832,13
03-20-21,798777,755,664887,518,133890,237,766062,6315127,7081189,9696,4,11705,-24,9335,775,777737,17,20206,11819,7
03-19-21,798022,1943,664369,1287,133653,656,765505,6305988,7071493,22137,28,11701,759,9359,1156,776962,32,20189,11812,11
03-18-21,796079,1415,663082,965,132997,450,764089,6285267,7049356,18715,23,11673,277,8600,1115,775806,42,20157,11801,14
03-17-21,794664,1073,662117,826,132547,247,762969,6267672,7030641,15441,8,11650,-81,8323,1146,774691,24,20115,11787,19
03-16-21,793591,1939,661291,1248,132300,691,762069,6253131,7015200,19037,12,11642,727,8404,1200,773545,50,20091,11768,9
03-15-21,791652,903,660043,498,131609,405,760624,6235539,6996163,5278,11,11630,-247,7677,1139,772345,24,20041,11759,8
03-14-21,790749,663,659545,461,131204,202,760076,6230809,6990885,8041,0,11619,-91,7924,754,771206,17,20017,11751,15
03-13-21,790086,1486,659084,802,131002,684,759520,6223324,6982844,16650,-12,11619,604,8015,894,770452,22,20000,11736,12
03-12-21,788600,1114,658282,841,130318,273,758584,6207610,6966194,13855,16,11631,-17,7411,1115,769558,13,19978,11724,19
03-11-21,787486,1368,657441,923,130045,445,757581,6194758,6952339,19248,17,11615,171,7428,1180,768443,15,19965,11705,12
03-10-21,786118,1602,656518,1136,129600,466,756552,6176539,6933091,23679,18,11598,304,7257,1280,767263,30,19950,11693,25
03-09-21,784516,1350,655382,805,129134,545,755275,6154137,6909412,17108,32,11580,-34,6953,1352,765983,24,19920,11668,21
03-08-21,783166,1089,654577,677,128589,412,754325,6137979,6892304,7646,9,11548,-552,6987,1632,764631,15,19896,11647,26
03-07-21,782077,753,653900,473,128177,280,753551,6131107,6884658,7138,4,11539,-198,7539,947,762999,9,19881,11621,23
03-06-21,781324,1237,653427,843,127897,394,752975,6124545,6877520,18288,9,11535,173,7737,1055,762052,20,19872,11598,20
03-05-21,780087,1227,652584,780,127503,447,751948,6107284,6859232,14118,33,11526,-68,7564,1262,760997,14,19852,11578,19
03-04-21,778860,1609,651804,1066,127056,543,751032,6094082,6845114,25299,42,11493,570,7632,997,759735,27,19838,11559,18
03-03-21,777251,1309,650738,883,126513,426,749740,6070075,6819815,18081,23,11451,21,7062,1265,758738,22,19811,11541,23
03-02-21,775942,1552,649855,983,126087,569,748707,6053027,6801734,16000,15,11428,529,7041,1008,757473,32,19789,11518,11
03-01-21,774390,569,648872,359,125518,210,747534,6038200,6785734,3825,10,11413,-432,6512,991,756465,16,19757,11507,14
02-28-21,773821,841,648513,582,125308,259,747136,6034773,6781909,10209,18,11403,-69,6944,892,755474,11,19741,11493,13
02-27-21,772980,1438,647931,855,125049,583,746455,6025245,6771700,18087,16,11385,375,7013,1047,754582,23,19730,11480,16
02-26-21,771542,1131,647076,794,124466,337,745416,6008197,6753613,11962,56,11369,-560,6638,1635,753535,16,19707,11464,11
02-25-21,770411,1682,646282,1175,124129,507,744490,5997161,6741651,22430,55,11313,-98,7198,1725,751900,37,19691,11453,23
02-24-21,768729,1923,645107,1476,123622,447,743133,5976088,6719221,24679,68,11258,-40,7296,1895,750175,39,19654,11430,19
02-23-21,766806,1846,643631,1127,123175,719,741402,5953140,6694542,16868,45,11190,-375,7336,2176,748280,44,19615,11411,21
02-22-21,764960,1057,642504,601,122456,456,740160,5937514,6677674,6162,20,11145,-1276,7711,2313,746104,37,19571,11390,23
02-21-21,763903,872,641903,583,122000,289,739458,5932054,6671512,6860,18,11125,-273,8987,1127,743791,15,19534,11367,30
02-20-21,763031,1366,641320,836,121711,530,738756,5925896,6664652,12464,51,11107,-58,9260,1373,742664,31,19519,11337,20
02-19-21,761665,998,640484,643,121181,355,737842,5914346,6652188,6668,7,11056,-925,9318,1916,741291,37,19488,11317,29
02-18-21,760667,1486,639841,952,120826,534,737107,5908413,6645520,12982,72,11049,-645,10243,2059,739375,42,19451,11288,30
02-17-21,759181,932,638889,596,120292,336,736026,5896512,6632538,6597,31,10977,-1298,10888,2199,737316,16,19409,11258,38
02-16-21,758249,1232,638293,784,119956,448,735340,5890601,6625941,9891,17,10946,-1244,12186,2459,735117,30,19393,11220,31
02-15-21,757017,780,637509,454,119508,326,734450,5881600,6616050,6227,4,10929,-2025,13430,2801,732658,12,19363,11189,26
02-14-21,756237,1255,637055,899,119182,356,733923,5875900,6609823,13047,31,10925,-355,15455,1579,729857,23,19351,11163,31
02-13-21,754982,1678,636156,1120,118826,558,732874,5863902,6596776,19167,9,10894,14,15810,1655,728278,30,19328,11132,33
02-12-21,753304,1928,635036,1382,118268,546,731539,5846070,6577609,22324,81,10885,-394,15796,2241,726623,21,19298,11099,27
02-11-21,751376,2422,633654,1739,117722,683,729913,5825372,6555285,25279,81,10804,-273,16190,2614,724382,35,19277,11072,34
02-10-21,748954,2141,631915,1518,117039,623,727920,5802086,6530006,24637,100,10723,-579,16463,2620,721768,39,19242,11038,37
02-09-21,746813,2701,630397,1781,116416,920,726145,5779224,6505369,21681,65,10623,-586,17042,3222,719148,57,19203,11001,40
02-08-21,744112,1251,628616,787,115496,464,724009,5759679,6483688,6683,97,10558,-2325,17628,3479,715926,30,19146,10961,36
02-07-21,742861,1354,627829,940,115032,414,723093,5753912,6477005,12772,6,10461,-435,19953,1783,712447,27,19116,10925,26
02-06-21,741507,3662,626889,2592,114618,1070,722051,5742182,6464233,39412,58,10455,1596,20388,2008,710664,44,19089,10899,58
02-05-21,737845,2184,624297,1569,113548,615,718812,5706009,6424821,22739,203,10397,-769,18792,2750,708656,53,19045,10841,50
02-04-21,735661,2897,622728,2081,112933,816,716851,5685231,6402082,32437,169,10194,-546,19561,3274,705906,69,18992,10791,49
02-03-21,732764,3352,620647,2254,112117,1098,714498,5655147,6369645,27518,133,10025,27,20107,3192,702632,87,18923,10742,40
02-02-21,729412,1315,618393,837,111019,478,711925,5630202,6342127,6562,147,9892,-2888,20080,4056,699440,25,18836,10702,43
02-01-21,728097,1692,617556,1052,110541,640,711020,5624545,6335565,8145,103,9745,-1900,22968,3489,695384,50,18811,10659,51
01-31-21,726405,2176,616504,1382,109901,794,709869,5617551,6327420,17538,76,9642,-3,24868,2103,691895,48,18761,10608,48
01-30-21,724229,3524,615122,2946,109107,578,708141,5601741,6309882,38107,113,9566,803,24871,2608,689792,50,18713,10560,50
01-29-21,720705,1766,612176,1238,108529,528,704615,5567160,6271775,13890,44,9453,-1904,24068,3626,687184,36,18663,10510,55
01-28-21,718939,3963,610938,2018,108001,1945,703117,5554768,6257885,20462,101,9409,-353,25972,4215,683558,82,18627,10455,70
01-27-21,714976,2728,608920,2066,106056,662,700849,5536574,6237423,20358,154,9308,-1239,26325,3813,679343,59,18545,10385,62
01-26-21,712248,3140,606854,2322,105394,818,698560,5518505,6217065,22546,192,9154,-1941,27564,4889,675530,72,18486,10323,82
01-25-21,709108,1822,604532,1221,104576,601,695966,5498553,6194519,11641,111,8962,-3562,29505,5273,670641,52,18414,10241,76
01-24-21,707286,1599,603311,1308,103975,291,694588,5488290,6182878,13244,40,8851,-1660,33067,3219,665368,40,18362,10165,82
01-23-21,705687,4491,602003,3173,103684,1318,693066,5476568,6169634,38169,42,8811,1107,34727,3342,662149,88,18322,10083,73
01-22-21,701196,2642,598830,1970,102366,672,689016,5442449,6131465,21625,93,8769,-2514,33620,5063,658807,52,18234,10010,74
01-21-21,698554,4724,596860,3519,101694,1205,686733,5423107,6109840,31119,128,8676,-1941,36134,6537,653744,82,18182,9936,107
01-20-21,693830,3126,593341,2105,100489,1021,682781,5395940,6078721,19977,86,8548,-2762,38075,5802,647207,57,18100,9829,86
01-19-21,690704,4785,591236,2779,99468,2006,680333,5378411,6058744,22860,40,8462,-3152,40837,7897,641405,111,18043,9743,99
01-18-21,685919,1618,588457,1068,97462,550,677008,5358876,6035884,7863,39,8422,-7220,43989,8799,633508,42,17932,9644,80
01-17-21,684301,2569,587389,1875,96912,694,675917,5352104,6028021,15257,36,8383,-1883,51209,4416,624709,52,17890,9564,90
01-16-21,681732,6938,585514,5350,96218,1588,673849,5338915,6012764,46124,44,8347,1318,53092,5576,620293,122,17838,9474,89
01-15-21,674794,2763,580164,1815,94630,948,667327,5299313,5966640,14582,79,8303,-667,51774,3351,614717,58,17716,9385,90
01-14-21,672031,6160,578349,4798,93682,1362,665350,5286708,5952058,37433,84,8224,-278,52441,6354,611366,98,17658,9295,106
01-13-21,665871,4120,573551,2877,92320,1243,659792,5254833,5914625,20741,137,8140,-4019,52719,8002,605012,65,17560,9189,77
01-12-21,661751,4751,570674,3010,91077,1741,656782,5237102,5893884,20608,146,8003,-6004,56738,10609,597010,75,17495,9112,98
01-11-21,657000,3787,567664,2679,89336,1108,653527,5219749,5873276,14873,80,7857,-6341,62742,10048,586401,76,17420,9014,102
01-10-21,653213,5385,564985,3702,88228,1683,650594,5207809,5858403,29950,81,7777,1035,69083,4269,576353,84,17344,8912,107
01-09-21,647828,7224,561283,5753,86545,1471,645978,5182475,5828453,39412,86,7696,2006,68048,5132,572084,88,17260,8805,89
01-08-21,640604,6060,555530,4581,85074,1479,639272,5149769,5789041,33879,126,7610,4245,66042,1689,566952,96,17172,8716,118
01-07-21,634544,7353,550949,6312,83595,1041,633293,5121869,5755162,33694,111,7484,3158,61797,4084,565263,99,17076,8598,91
01-06-21,627191,7370,544637,5168,82554,2202,626924,5094544,5721468,28877,114,7373,442,58639,6814,561179,129,16977,8507,115
01-05-21,619821,8417,539469,5147,80352,3270,621392,5071199,5692591,25835,99,7259,-791,58197,9109,554365,129,16848,8392,115
01-04-21,611404,4054,534322,3003,77082,1051,616065,5050691,5666756,10898,143,7160,-4640,58988,8551,545256,67,16719,8277,107
01-03-21,607350,3517,531319,2376,76031,1141,613087,5042771,5655858,12412,55,7017,-271,63628,3733,536705,56,16652,8170,103
01-02-21,603833,7203,528943,5734,74890,1469,610638,5032808,5643446,30053,15,6962,3100,63899,4088,532972,99,16596,8067,86
01-01-21,596630,6691,523209,5237,73421,1454,604062,5009331,5613393,28074,48,6947,-423,60799,7066,528884,76,16497,7981,98
12-31-20,589939,9188,517972,7248,71967,1940,598453,4986866,5585319,35514,97,6899,1910,61222,7181,521818,75,16421,7883,99
12-30-20,580751,6708,510724,4535,70027,2173,590368,4959437,5549805,22254,100,6802,-749,59312,7357,514637,81,16346,7784,99
12-29-20,574043,8088,506189,4957,67854,3131,585424,4942127,5527551,23338,122,6702,28,60061,7938,507280,115,16265,7685,98
12-28-20,565955,3550,501232,2633,64723,917,580099,4924114,5504213,10183,76,6580,-6636,60033,10110,499342,78,16150,7587,89
12-27-20,562405,3380,498599,2295,63806,1085,577247,4916783,5494030,13197,69,6504,-457,66669,3768,489232,76,16072,7498,87
12-26-20,559025,4897,496304,3554,62721,1343,574461,4906372,5480833,21744,7,6435,832,67126,4058,485464,86,15996,7411,92
12-25-20,554128,6646,492750,5453,61378,1193,570579,4888510,5459089,33415,5,6428,-590,66294,7231,481406,54,15910,7319,81
12-24-20,547482,6667,487297,5047,60185,1620,564548,4861126,5425674,32449,51,6423,-553,66884,7169,474175,46,15856,7238,106
12-23-20,540815,6132,482250,3999,58565,2133,558821,4834404,5393225,26396,111,6372,-1339,67437,7360,467006,84,15810,7132,97
12-22-20,534683,6936,478251,4735,56432,2201,554244,4812585,5366829,29093,133,6261,-838,68776,7641,459646,125,15726,7035,109
12-21-20,527747,5850,473516,4404,54231,1446,548961,4788775,5337736,26620,65,6128,-3960,69614,9745,452005,83,15601,6926,104
12-20-20,521897,10057,469112,8397,52785,1660,544066,4767050,5311116,61067,54,6063,6468,73574,3535,442260,106,15518,6822,101
12-19-20,511840,7127,460715,6080,51125,1047,534500,4715549,5250049,41320,57,6009,3218,67106,3852,438725,71,15412,6721,93
12-18-20,504713,8318,454635,7029,50078,1289,527098,4681631,5208729,40594,115,5952,1883,63888,6320,434873,93,15341,6628,96
12-17-20,496395,10223,447606,8115,48789,2108,519653,4648482,5168135,44542,177,5837,3181,62005,6865,428553,115,15248,6532,92
12-16-20,486172,9377,439491,6519,46681,2858,510987,4612606,5123593,35803,53,5660,2289,58824,7035,421688,145,15133,6440,85
12-15-20,476795,11905,432972,10386,43823,1519,503868,4583922,5087790,65215,74,5607,4648,56535,7183,414653,158,14988,6355,66
12-14-20,464890,7985,422586,6908,42304,1077,492159,4530416,5022575,42300,79,5533,-2532,51887,10438,407470,112,14830,6289,76
12-13-20,456905,11295,415678,9908,41227,1387,484390,4495885,4980275,68973,62,5454,7818,54419,3415,397032,125,14718,6213,85
12-12-20,445610,8985,405770,7346,39840,1639,473312,4437990,4911302,47612,73,5392,5083,46601,3829,393617,136,14593,6128,80
12-11-20,436625,6081,398424,5143,38201,938,465015,4398675,4863690,32160,87,5319,1741,41518,4253,389788,116,14457,6048,68
12-10-20,430544,8935,393281,7807,37263,1128,459398,4372132,4831530,52303,69,5232,7598,39777,1268,385535,122,14341,5980,75
12-09-20,421609,5826,385474,5139,36135,687,450599,4328628,4779227,27609,62,5163,166,32179,5598,384267,100,14219,5905,62
12-08-20,415783,8105,380335,7025,35448,1080,444962,4306656,4751618,45066,100,5101,2335,32013,5670,378669,105,14119,5843,79
12-07-20,407678,7164,373310,6155,34368,1009,437251,4269301,4706552,35779,66,5001,-722,29678,7820,372999,87,14014,5764,72
12-06-20,400514,4061,367155,3419,33359,642,430575,4240198,4670773,19691,38,4935,1164,30400,2859,365179,46,13927,5692,86
12-05-20,396453,3074,363736,2521,32717,553,426831,4224251,4651082,15633,29,4897,10,29236,3035,362320,51,13881,5606,78
12-04-20,393379,5393,361215,4315,32164,1078,424150,4211299,4635449,27003,95,4868,-332,29226,5630,359285,94,13830,5528,83
12-03-20,387986,4821,356900,4009,31086,812,419298,4189148,4608446,25644,93,4773,576,29558,4152,353655,81,13736,5445,72
12-02-20,383165,2515,352891,2121,30274,394,414820,4167982,4582802,11857,50,4680,-2569,28982,5034,349503,61,13655,5373,67
12-01-20,380650,6709,350770,5709,29880,1000,412662,4158283,4570945,36188,36,4630,1054,31551,5619,344469,110,13594,5306,68
11-30-20,373941,6011,345061,5436,28880,575,406509,4128248,4534757,40770,48,4594,-1182,30497,7145,338850,89,13484,5238,80
11-29-20,367930,5543,339625,5113,28305,430,400505,4093482,4493987,37944,13,4546,2509,31679,3021,331705,72,13395,5158,58
11-28-20,362387,4732,334512,4103,27875,629,394777,4061266,4456043,31938,15,4533,1636,29170,3081,328684,75,13323,5100,62
11-27-20,357655,5442,330409,4849,27246,593,390180,4033925,4424105,32653,7,4518,421,27534,5014,325603,81,13248,5038,80
11-26-20,352213,5305,325560,4941,26653,364,384618,4006834,4391452,52399,53,4511,-431,27113,5683,320589,60,13167,4958,47
11-25-20,346908,2186,320619,1585,26289,601,378731,3960322,4339053,12063,92,4458,-2383,27544,4477,314906,91,13107,4911,64
11-24-20,344722,2063,319034,1524,25688,539,377283,3949707,4326990,10739,73,4366,-3442,29927,5432,310429,91,13016,4847,66
11-23-20,342659,2216,317510,1852,25149,364,375774,3940477,4316251,11123,35,4293,-4678,33369,6859,304997,70,12925,4781,69
11-22-20,340443,5570,315658,5065,24785,505,373898,3931230,4305128,43868,55,4258,2916,38047,2599,298138,111,12855,4712,59
11-21-20,334873,3429,310593,2908,24280,521,368198,3893062,4261260,25936,9,4203,802,35131,2618,295539,81,12744,4653,74
11-20-20,331444,4053,307685,3537,23759,516,365036,3870288,4235324,24344,74,4194,-39,34329,4018,292921,66,12663,4579,67
11-19-20,327391,3004,304148,2287,23243,717,361202,3849778,4210980,16866,80,4120,-1359,34368,4283,288903,81,12597,4512,57
11-18-20,324387,4045,301861,3055,22526,990,358767,3835347,4194114,24021,53,4040,-93,35727,4085,284620,96,12516,4455,43
11-17-20,320342,3507,298806,3183,21536,324,355313,3814780,4170093,21243,72,3987,-128,35820,3563,280535,66,12420,4412,68
11-16-20,316835,4656,295623,4245,21212,411,351749,3797101,4148850,35169,30,3915,-74,35948,4700,276972,78,12354,4344,51
11-15-20,312179,6473,291378,5858,20801,615,347093,3766588,4113681,55530,16,3885,4526,36022,1931,272272,111,12276,4293,48
11-14-20,305706,4900,285520,4461,20186,439,340473,3717678,4058151,38288,25,3869,3071,31496,1804,270341,85,12165,4245,60
11-13-20,300806,4375,281059,3755,19747,620,335446,3684417,4019863,27170,64,3844,1538,28425,2773,268537,70,12080,4185,43
11-12-20,296431,3147,277304,2576,19127,571,331442,3661251,3992693,19299,27,3780,411,26887,2709,265764,55,12010,4142,36
11-11-20,293284,3929,274728,3305,18556,624,328699,3644695,3973394,28179,89,3753,991,26476,2849,263055,72,11955,4106,50
11-10-20,289355,3033,271423,2493,17932,540,324861,3620354,3945215,25727,62,3664,93,25485,2878,260206,83,11883,4056,50
11-09-20,286322,2384,268930,2053,17392,331,322095,3597393,3919488,19718,15,3602,-881,25392,3250,257328,43,11800,4006,42
11-08-20,283938,5408,266877,4866,17061,542,319793,3579977,3899770,55011,5,3587,3588,26273,1815,254078,89,11757,3964,40
11-07-20,278530,4188,262011,3856,16519,332,314255,3530504,3844759,43217,49,3582,2265,22685,1874,252263,87,11668,3924,33
11-06-20,274342,3602,258155,3027,16187,575,309742,3491800,3801542,28586,32,3533,953,20420,2617,250389,62,11581,3891,47
11-05-20,270740,1405,255128,1110,15612,295,306372,3466584,3772956,10920,31,3501,-1314,19467,2688,247772,52,11519,3844,40
11-04-20,269335,2648,254018,2347,15317,301,305155,3456881,3762036,23449,24,3470,-166,20781,2790,245084,68,11467,3804,50
11-03-20,266687,3019,251671,2715,15016,304,302544,3436043,3738587,24961,75,3446,235,20947,2709,242294,54,11399,3754,45
11-02-20,263668,1903,248956,1779,14712,124,299487,3414139,3713626,16695,26,3371,-1339,20712,3216,239585,64,11345,3709,38
11-01-20,261765,2483,247177,2118,14588,365,297536,3399395,3696931,34034,0,3345,775,22051,1708,236369,64,11281,3671,32
10-31-20,259282,149,245059,137,14223,12,295037,3367860,3662897,807,12,3345,-1542,21276,1679,234661,2,11217,3639,29
10-30-20,259133,2405,244922,2185,14211,220,294898,3367192,3662090,22327,78,3333,91,22818,2236,232982,62,11215,3610,40
10-29-20,256728,2374,242737,2040,13991,334,292563,3347200,3639763,25466,22,3255,29,22727,2323,230746,66,11153,3570,38
10-28-20,254354,2678,240697,2391,13657,287,290267,3324030,3614297,23114,34,3233,140,22698,2504,228423,67,11087,3532,38
10-27-20,251676,2446,238306,2038,13370,408,287632,3303551,3591183,22845,44,3199,-16,22558,2418,225919,101,11020,3494,46
10-26-20,249230,1507,236268,1319,12962,188,285342,3282996,3568338,11258,32,3155,-1380,22574,2855,223501,45,10919,3448,31
10-25-20,247723,3085,234949,2896,12774,189,283894,3273186,3557080,35751,31,3123,1586,23954,1468,220646,82,10874,3417,42
10-24-20,244638,3609,232053,3313,12585,296,280416,3240913,3521329,39879,24,3092,1920,22368,1665,219178,85,10792,3375,45
10-23-20,241029,2655,228740,2404,12289,251,276597,3204853,3481450,29993,65,3068,504,20448,2086,217513,73,10707,3330,33
10-22-20,238374,3183,226336,2830,12038,353,273927,3177530,3451457,35910,41,3003,1134,19944,2008,215427,90,10634,3297,28
10-21-20,235191,1734,223506,1487,11685,247,270722,3144825,3415547,15344,18,2962,-529,18810,2245,213419,44,10544,3269,38
10-20-20,233457,1967,222019,1682,11438,285,269008,3131195,3400203,18700,30,2944,-75,19339,2012,211174,60,10500,3231,37
10-19-20,231490,2190,220337,1996,11153,194,266983,3114520,3381503,20252,13,2914,-174,19414,2351,209162,91,10440,3194,33
10-18-20,229300,2637,218341,2462,10959,175,264943,3096308,3361251,39723,6,2901,1329,19588,1302,206811,73,10349,3161,21
10-17-20,226663,2684,215879,2478,10784,206,262032,3059496,3321528,36781,32,2895,1308,18259,1344,205509,75,10276,3140,27
10-16-20,223979,1719,213401,1526,10578,193,259044,3025703,3284747,16347,7,2863,-136,16951,1848,204165,44,10201,3113,29
10-15-20,222260,1425,211875,1220,10385,205,257473,3010927,3268400,16243,36,2856,-326,17087,1715,202317,52,10157,3084,41
10-14-20,220835,2312,210655,2109,10180,203,256130,2996027,3252157,22128,31,2820,567,17413,1714,200602,68,10105,3043,37
10-13-20,218523,1544,208546,1268,9977,276,253921,2976108,3230029,16119,23,2789,-15,16846,1536,198888,54,10037,3006,36
