DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
10-24-20,244618,3609,232039,3313,12579,296,280292,3240470,3520762,39872,24,3092,1918,22335,1667,219191,85,10806,3375,45
10-23-20,241009,2655,228726,2404,12283,251,276474,3204416,3480890,29991,65,3068,503,20417,2087,217524,73,10721,3330,33
10-22-20,238354,3183,226322,2831,12032,352,273804,3177095,3450899,35905,41,3003,1133,19914,2009,215437,90,10648,3297,28
10-21-20,235171,1734,223491,1487,11680,247,270599,3144395,3414994,15343,18,2962,-531,18781,2247,213428,44,10558,3269,38
10-20-20,233437,1967,222004,1682,11433,285,268885,3130766,3399651,18699,30,2944,-77,19312,2014,211181,60,10514,3231,37
10-19-20,231470,2190,220322,1996,11148,194,266860,3114092,3380952,20252,13,2914,-176,19389,2353,209167,91,10454,3194,33
10-18-20,229280,2637,218326,2462,10954,175,264820,3095880,3360700,39720,6,2901,1326,19565,1305,206814,73,10363,3161,21
10-17-20,226643,2684,215864,2478,10779,206,261909,3059071,3320980,36781,32,2895,1307,18239,1345,205509,75,10290,3140,27
10-16-20,223959,1719,213386,1526,10573,193,258921,3025278,3284199,16345,7,2863,-138,16932,1850,204164,44,10215,3113,29
10-15-20,222240,1425,211860,1220,10380,205,257350,3010504,3267854,16242,36,2856,-326,17070,1715,202314,52,10171,3084,41
10-14-20,220815,2312,210640,2109,10175,203,256007,2995605,3251612,22128,31,2820,566,17396,1715,200599,68,10119,3043,37
10-13-20,218503,1544,208531,1268,9972,276,253798,2975686,3229484,16118,23,2789,-17,16830,1538,198884,54,10051,3006,36
10-12-20,216959,1232,207263,1049,9696,183,252356,2961010,3213366,15372,7,2766,-825,16847,2050,197346,43,9997,2970,36
10-11-20,215727,2950,206214,2748,9513,202,251151,2946843,3197994,42917,9,2759,1855,17672,1086,195296,92,9954,2934,28
10-10-20,212777,1886,203466,1778,9311,108,247998,2907079,3155077,29449,26,2750,836,15817,1024,194210,51,9862,2906,29
10-09-20,210891,1418,201688,1246,9203,172,245972,2879656,3125628,26240,27,2724,54,14981,1337,193186,41,9811,2877,26
10-08-20,209473,2003,200442,1813,9031,190,244563,2854825,3099388,25616,63,2697,537,14927,1403,191849,67,9770,2851,26
10-07-20,207470,1842,198629,1575,8841,267,242626,2831146,3073772,23391,21,2634,351,14390,1470,190446,74,9703,2825,28
10-06-20,205628,1999,197054,1700,8574,299,240883,2809498,3050381,25398,24,2613,447,14039,1528,188976,91,9629,2797,27
10-05-20,203629,2215,195354,2001,8275,214,238919,2786064,3024983,35564,20,2589,368,13592,1827,187448,90,9538,2770,25
10-04-20,201414,1820,193353,1666,8061,154,236424,2752995,2989419,38323,17,2569,885,13224,918,185621,67,9448,2745,29
10-03-20,199594,1356,191687,1244,7907,112,234236,2716860,2951096,29121,45,2552,341,12339,970,184703,44,9381,2716,18
10-02-20,198238,1206,190443,1065,7795,141,232641,2689334,2921975,15625,14,2507,-297,11998,1489,183733,43,9337,2698,22
10-01-20,197032,1148,189378,1007,7654,141,231355,2674995,2906350,18503,47,2493,-309,12295,1410,182244,51,9294,2676,21
09-30-20,195884,1429,188371,1253,7513,176,230166,2657681,2887847,13515,34,2446,-86,12604,1481,180834,36,9243,2655,26
09-29-20,194455,1191,187118,975,7337,216,228700,2645632,2874332,20741,31,2412,-293,12690,1453,179353,63,9207,2629,14
09-28-20,193264,678,186143,547,7121,131,227401,2626190,2853591,8424,12,2381,-1226,12983,1892,177900,32,9144,2615,26
09-27-20,192586,1366,185596,1276,6990,90,226689,2618478,2845167,29520,3,2369,435,14209,928,176008,54,9112,2589,24
09-26-20,191220,2122,184320,1980,6900,142,225143,2590504,2815647,44213,22,2366,1032,13774,1068,175080,60,9058,2565,23
09-25-20,189098,1345,182340,1246,6758,99,222661,2548773,2771434,26155,42,2344,-118,12742,1421,174012,48,8998,2542,23
09-24-20,187753,1400,181094,1231,6659,169,221143,2524136,2745279,27197,35,2302,-103,12860,1468,172591,51,8950,2519,20
09-23-20,186353,916,179863,798,6490,118,219631,2498451,2718082,9434,14,2267,-628,12963,1530,171123,25,8899,2499,28
09-22-20,185437,1645,179065,1422,6372,223,218698,2489950,2708648,25549,28,2253,-182,13591,1799,169593,56,8874,2471,20
09-21-20,183792,668,177643,522,6149,146,216799,2466300,2683099,7093,15,2225,-394,13773,1047,167794,40,8818,2451,20
09-20-20,183124,1028,177121,914,6003,114,216090,2459916,2676006,20442,2,2210,138,14167,888,166747,38,8778,2431,26
09-19-20,182096,2137,176207,2036,5889,101,214887,2440677,2655564,48392,20,2208,1213,14029,904,165859,82,8740,2405,18
09-18-20,179959,1504,174171,1333,5788,171,212376,2394796,2607172,30075,32,2188,-312,12816,1784,164955,49,8658,2387,28
09-17-20,178455,1827,172838,1686,5617,141,210681,2366416,2577097,27797,13,2156,427,13128,1387,163171,54,8609,2359,26
09-16-20,176628,1063,171152,926,5476,137,208638,2340662,2549300,16767,24,2143,-377,12701,1416,161784,41,8555,2333,21
09-15-20,175565,1911,170226,1686,5339,225,207445,2325088,2532533,34218,30,2119,308,13078,1573,160368,68,8514,2312,17
09-14-20,173654,1600,168540,1435,5114,165,205162,2293153,2498315,22958,19,2089,-74,12770,1655,158795,78,8446,2295,27
09-13-20,172054,1400,167105,1315,4949,85,203376,2271981,2475357,22922,14,2070,389,12844,997,157140,44,8368,2268,14
09-12-20,170654,1334,165790,1257,4864,77,201684,2250751,2452435,26735,39,2056,466,12455,829,156143,42,8324,2254,35
09-11-20,169320,1008,164533,895,4787,113,200032,2225668,2425700,14962,37,2017,-1370,11989,2341,155314,40,8282,2219,28
09-10-20,168312,2002,163638,1823,4674,179,198916,2211822,2410738,31627,57,1980,513,13359,1432,152973,76,8242,2191,23
09-09-20,166310,1153,161815,1046,4495,107,196679,2182432,2379111,17735,35,1923,-338,12846,1456,151541,56,8166,2168,23
09-08-20,165157,818,160769,708,4388,110,195335,2166041,2361376,13086,27,1888,-754,13184,1545,150085,47,8110,2145,25
09-07-20,164339,783,160061,736,4278,47,194481,2153809,2348290,8063,4,1861,-963,13938,1742,148540,33,8063,2120,17
09-06-20,163556,828,159325,775,4231,53,193344,2146883,2340227,12307,3,1857,-62,14901,887,146798,38,8030,2103,35
09-05-20,162728,2561,158550,2491,4178,70,192431,2135489,2327920,35059,25,1854,1527,14963,1009,145911,48,7992,2068,21
09-04-20,160167,1118,156059,1038,4108,80,189507,2103354,2292861,13458,22,1829,-158,13436,1254,144902,46,7944,2047,21
09-03-20,159049,1658,155021,1515,4028,143,188320,2091083,2279403,28413,18,1807,22,13594,1618,143648,56,7898,2026,22
09-02-20,157391,1190,153506,1082,3885,108,186424,2064566,2250990,16470,16,1789,-328,13572,1502,142030,53,7842,2004,23
09-01-20,156201,1700,152424,1536,3777,164,185183,2049337,2234520,22888,27,1773,116,13900,1557,140528,66,7789,1981,22
08-31-20,154501,1247,150888,1177,3613,70,183202,2028430,2211632,12931,7,1746,-350,13784,1590,138971,39,7723,1959,24
08-30-20,153254,1462,149711,1428,3543,34,181788,2016913,2198701,8728,22,1739,526,14134,914,137381,34,7684,1935,16
08-29-20,151792,1534,148283,1425,3509,109,180183,2009790,2189973,25353,24,1717,365,13608,1145,136467,51,7650,1919,25
08-28-20,150258,1128,146858,1074,3400,54,178397,1986223,2164620,12668,28,1693,-482,13243,1582,135322,44,7599,1894,23
08-27-20,149130,2334,145784,2211,3346,123,177127,1974825,2151952,37150,25,1665,903,13725,1406,133740,67,7555,1871,25
08-26-20,146796,1325,143573,1209,3223,116,174408,1940394,2114802,18260,20,1640,-397,12822,1702,132334,56,7488,1846,30
08-25-20,145471,1713,142364,1595,3107,118,172868,1923674,2096542,30308,40,1620,115,13219,1558,130632,68,7432,1816,24
08-24-20,143758,645,140769,532,2989,113,170866,1895368,2066234,7170,21,1580,-1405,13104,2029,129074,41,7364,1792,35
08-23-20,143113,815,140237,751,2876,64,170159,1888905,2059064,14427,4,1559,-206,14509,1017,127045,42,7323,1757,24
08-22-20,142298,2437,139486,2374,2812,63,169244,1875393,2044637,52010,14,1555,1242,14715,1181,126028,71,7281,1733,17
08-21-20,139861,528,137112,485,2749,43,166313,1826314,1992627,10319,61,1541,-1227,13473,1694,124847,31,7210,1716,20
08-20-20,139333,2446,136627,2272,2706,174,165752,1816556,1982308,42963,36,1480,751,14700,1659,123153,84,7179,1696,20
08-19-20,136887,1346,134355,1280,2532,66,162946,1776399,1939345,20199,26,1444,-541,13949,1861,121494,55,7095,1676,22
08-18-20,135541,1784,133075,1664,2466,120,161386,1757760,1919146,37970,39,1418,-206,14490,1951,119633,64,7040,1654,16
08-17-20,133757,854,131411,717,2346,137,158906,1722270,1881176,9311,21,1379,-1301,14696,2134,117682,57,6976,1638,19
08-16-20,132903,1409,130694,1382,2209,27,158029,1713836,1871865,20006,21,1358,302,15997,1086,115548,42,6919,1619,30
08-15-20,131494,1944,129312,1858,2182,86,156228,1695631,1851859,27228,19,1337,601,15695,1324,114462,61,6877,1589,29
08-14-20,129550,1385,127454,1303,2096,82,153711,1670920,1824631,15144,13,1318,-342,15094,1714,113138,47,6816,1560,22
08-13-20,128165,2529,126151,2430,2014,99,152071,1657416,1809487,36800,24,1305,585,15436,1920,111424,123,6769,1538,24
08-12-20,125636,1256,123721,1215,1915,41,148718,1623969,1772687,13613,18,1281,-763,14851,2001,109504,60,6646,1514,24
08-11-20,124380,1812,122506,1698,1874,114,147338,1611736,1759074,24274,38,1263,-168,15614,1942,107503,78,6586,1490,26
08-10-20,122568,904,120808,852,1760,52,145161,1589639,1734800,8466,10,1225,-1483,15782,2377,105561,71,6508,1464,29
08-09-20,121664,1575,119956,1547,1708,28,144182,1582152,1726334,17492,8,1215,459,17265,1108,103184,50,6437,1435,14
08-08-20,120089,2112,118409,2049,1680,63,142278,1566564,1708842,33928,9,1207,943,16806,1160,102076,56,6387,1421,21
08-07-20,117977,1797,116360,1745,1617,52,139645,1535269,1674914,18548,20,1198,103,15863,1674,100916,102,6331,1400,25
08-06-20,116180,2743,114615,2630,1565,113,137486,1518880,1656366,32149,42,1178,990,15760,1711,99242,106,6229,1375,25
08-05-20,113437,1345,111985,1277,1452,68,134200,1490017,1624217,14151,27,1136,-663,14770,1981,97531,55,6123,1350,17
08-04-20,112092,1759,110708,1675,1384,84,132669,1477397,1610066,21037,25,1109,-387,15433,2121,95550,96,6068,1333,20
08-03-20,110333,1806,109033,1772,1300,34,130566,1458463,1589029,16893,19,1084,-707,15820,2494,93429,63,5972,1313,25
08-02-20,108527,1080,107261,1056,1266,24,128483,1443653,1572136,13162,6,1065,-74,16527,1148,90935,53,5909,1288,37
08-01-20,107447,2179,106205,2150,1242,29,127199,1431775,1558974,31949,7,1059,825,16601,1347,89787,67,5856,1251,23
07-31-20,105268,1754,104055,1705,1213,49,124406,1402619,1527025,18349,27,1052,-115,15776,1842,88440,68,5789,1228,27
07-30-20,103514,3592,102350,3549,1164,43,122452,1386224,1508676,43234,13,1025,1653,15891,1926,86598,138,5721,1201,29
07-29-20,99922,1185,98801,1156,1121,29,118071,1347371,1465442,9366,21,1012,-1252,14238,2416,84672,70,5583,1172,32
07-28-20,98737,2513,97645,2469,1092,44,116806,1339270,1456076,28745,21,991,129,15490,2363,82256,138,5513,1140,21
07-27-20,96224,1922,95176,1884,1048,38,113714,1313617,1427331,18049,11,970,-804,15361,2715,79893,107,5375,1119,17
07-26-20,94302,2329,93292,2276,1010,53,111454,1297828,1409282,26807,3,959,994,16165,1332,77178,80,5268,1102,21
07-25-20,91973,3101,91016,3061,957,40,108607,1273868,1382475,42415,26,956,1613,15171,1462,75846,117,5188,1081,20
07-24-20,88872,1864,87955,1818,917,46,104399,1235661,1340060,19348,13,930,-351,13558,2202,74384,99,5071,1061,28
07-23-20,87008,2547,86137,2498,871,49,102406,1218306,1320712,37688,37,917,399,13909,2111,72182,126,4972,1033,27
07-22-20,84461,2002,83639,1973,822,29,99184,1183840,1283024,17103,17,880,-465,13510,2450,70071,94,4846,1006,30
07-21-20,82459,3168,81666,3141,793,27,96885,1169036,1265921,39899,24,863,606,13975,2538,67621,155,4752,976,17
07-20-20,79291,1204,78525,1167,766,37,92967,1133055,1226022,9667,4,839,-1607,13369,2807,65083,54,4597,959,20
07-19-20,78087,1583,77358,1560,729,23,91650,1124705,1216355,18789,5,835,-18,14976,1596,62276,63,4543,939,16
07-18-20,76504,2133,75798,2111,706,22,89701,1107865,1197566,26479,23,830,826,14994,1284,60680,82,4480,923,17
07-17-20,74371,2132,73687,2087,684,45,87006,1084081,1171087,22070,19,807,516,14168,1597,59396,90,4398,906,16
07-16-20,72239,2975,71600,2932,639,43,84449,1064568,1149017,39883,13,788,1108,13652,1854,57799,117,4308,890,19
07-15-20,69264,1934,68668,1897,596,37,80573,1028561,1109134,19688,16,775,-125,12544,2043,55945,95,4191,871,17
07-14-20,67330,2122,66771,2080,559,42,78372,1011074,1089446,23621,18,759,213,12669,1891,53902,101,4096,854,11
07-13-20,65208,1831,64691,1800,517,31,75880,989945,1065825,17322,8,741,-101,12456,1924,52011,75,3995,843,19
07-12-20,63377,2324,62891,2299,486,25,73880,974623,1048503,28254,3,733,1220,12557,1101,50087,101,3920,824,17
07-11-20,61053,1179,60592,1165,461,14,71015,949234,1020249,15438,15,730,11,11337,1153,48986,51,3819,807,13
07-10-20,59874,1981,59427,1953,447,28,69463,935348,1004811,18336,13,715,566,11326,1402,47833,93,3768,794,17
07-09-20,57893,1807,57474,1780,419,27,67244,919231,986475,25176,25,702,374,10760,1408,46431,89,3675,777,17
07-08-20,56086,1654,55694,1629,392,25,65174,896125,961299,19197,20,677,60,10386,1574,45023,81,3586,760,12
07-07-20,54432,2154,54065,2144,367,10,63288,878814,942102,27246,12,657,719,10326,1423,43449,112,3505,748,18
07-06-20,52278,892,51921,878,357,14,60616,854240,914856,8255,7,645,-617,9607,1502,42026,61,3393,730,11
07-05-20,51386,1346,51043,1344,343,2,59696,846905,906601,15258,9,638,573,10224,764,40524,42,3332,719,18
07-04-20,50040,1461,49699,1459,341,2,58117,833226,891343,21501,4,629,625,9651,832,39760,57,3290,701,17
07-03-20,48579,1350,48240,1342,339,8,56253,813589,869842,16408,13,625,313,9026,1024,38928,55,3233,684,12
07-02-20,47229,1923,46898,1915,331,8,54759,798675,853434,26107,11,612,987,8713,925,37904,82,3178,672,9
07-01-20,45306,1429,44983,1424,323,5,52439,774888,827327,18372,5,601,465,7726,959,36979,61,3096,663,13
06-30-20,43877,1654,43559,1642,318,12,50732,758223,808955,25387,12,596,773,7261,869,36020,64,3035,650,12
06-29-20,42223,1787,41917,1780,306,7,48544,735024,783568,23017,0,584,795,6488,992,35151,89,2971,638,8
06-28-20,40436,655,40137,653,299,2,46527,714024,760551,10259,0,584,221,5693,434,34159,16,2882,630,8
06-27-20,39781,264,39484,258,297,6,45706,704586,750292,1850,7,584,-334,5472,591,33725,20,2866,622,8
06-26-20,39517,979,39226,955,291,24,45467,702975,748442,10323,10,577,290,5806,679,33134,59,2846,614,14
06-25-20,38538,1083,38271,1073,267,10,44448,693671,738119,14114,11,567,444,5516,628,32455,48,2787,600,9
06-24-20,37455,842,37198,834,257,8,43215,680790,724005,8465,14,556,121,5072,707,31827,48,2739,591,7
06-23-20,36613,1017,36364,1010,249,7,42233,673307,715540,11214,11,542,364,4951,642,31120,59,2691,584,5
06-22-20,35596,626,35354,614,242,12,41092,663234,704326,10540,5,531,-188,4587,809,30478,25,2632,579,6
06-21-20,34970,596,34740,595,230,1,40475,653311,693786,13747,2,526,203,4775,391,29669,21,2607,573,10
06-20-20,34374,409,34145,408,229,1,39630,640409,680039,9214,0,524,-61,4572,470,29278,24,2586,563,6
06-19-20,33965,745,33737,741,228,4,39081,631744,670825,10189,15,524,217,4633,513,28808,40,2562,557,9
06-18-20,33220,1098,32996,1096,224,2,38186,622450,660636,15630,12,509,499,4416,587,28295,71,2522,548,5
06-17-20,32122,409,31900,405,222,4,36933,608073,645006,5422,4,497,-221,3917,626,27708,22,2451,543,10
06-16-20,31713,614,31495,611,218,3,36514,603070,639584,7446,10,493,140,4138,464,27082,37,2429,533,6
06-15-20,31099,712,30884,699,215,13,35864,596274,632138,10494,8,483,19,3998,685,26618,37,2392,527,15
06-14-20,30387,607,30185,602,202,5,35057,586587,621644,13783,3,475,258,3979,346,25933,26,2355,512,9
06-13-20,29780,541,29583,536,197,5,34318,573543,607861,10693,4,472,159,3721,378,25587,21,2329,503,7
06-12-20,29239,546,29047,543,192,3,33586,563582,597168,9630,27,468,-43,3562,562,25209,31,2308,496,4
06-11-20,28693,615,28504,612,189,3,32964,554574,587538,9565,5,441,-159,3605,769,24647,26,2277,492,5
06-10-20,28078,427,27892,422,186,5,32265,545708,577973,8284,1,436,-181,3764,607,23878,40,2251,487,1
06-09-20,27651,585,27470,580,181,5,31893,537796,569689,9620,14,435,-48,3945,619,23271,38,2211,486,4
06-08-20,27066,489,26890,485,176,4,31219,528850,560069,9956,3,421,98,3993,388,22652,27,2173,482,5
06-07-20,26577,428,26405,426,172,2,30663,519450,550113,13949,1,418,156,3895,271,22264,22,2146,477,5
06-06-20,26149,471,25979,468,170,3,30040,506124,536164,10916,9,417,190,3739,272,21993,21,2124,472,10
06-05-20,25678,511,25511,502,167,9,29477,495771,525248,11825,7,408,8,3549,496,21721,20,2103,462,6
06-04-20,25167,227,25009,224,158,3,28863,484560,513423,5703,13,401,-267,3541,481,21225,19,2083,456,3
06-03-20,24940,357,24785,356,155,1,28648,479072,507720,7918,7,388,-156,3808,506,20744,33,2064,453,8
06-02-20,24583,651,24429,648,154,3,28231,471571,499802,14424,14,381,199,3964,438,20238,29,2031,445,7
06-01-20,23932,605,23781,601,151,4,27408,457970,485378,10440,3,367,-106,3765,708,19800,16,2002,438,6
05-31-20,23327,610,23180,608,147,2,26641,448297,474938,15679,0,364,395,3871,215,19092,44,1986,432,5
05-30-20,22717,461,22572,459,145,2,25930,433329,459259,9733,4,364,165,3476,292,18877,21,1942,427,10
05-29-20,22256,231,22113,228,143,3,25359,424167,449526,7110,4,360,-170,3311,397,18585,14,1921,417,7
05-28-20,22025,599,21885,598,140,1,25095,417321,442416,9254,3,356,221,3481,375,18188,31,1907,410,4
05-27-20,21426,216,21287,210,139,6,24424,408738,433162,6570,10,353,-126,3260,332,17813,26,1876,406,7
05-26-20,21210,356,21077,346,133,10,24231,402361,426592,7003,5,343,-34,3386,385,17481,20,1850,399,4
05-25-20,20854,601,20731,600,123,1,23833,395756,419589,11249,2,338,251,3420,348,17096,27,1830,395,6
05-24-20,20253,331,20131,331,122,0,23122,385218,408340,11950,7,336,120,3169,204,16748,17,1803,389,10
05-23-20,19922,421,19800,416,122,5,22701,373689,396390,11336,14,329,241,3049,166,16544,20,1786,379,6
05-22-20,19501,385,19384,381,117,4,22140,362914,385054,8809,2,315,84,2808,299,16378,28,1766,373,3
05-21-20,19116,385,19003,384,113,1,21713,354532,376245,6905,4,313,-255,2724,636,16079,15,1738,370,8
05-20-20,18731,259,18619,258,112,1,21319,348021,369340,8408,4,309,-314,2979,569,15443,17,1723,362,5
05-19-20,18472,335,18361,334,111,1,21005,339927,360932,6577,4,305,-98,3293,429,14874,25,1706,357,2
05-18-20,18137,343,18027,341,110,2,20614,333741,354355,9135,3,301,0,3391,340,14445,22,1681,355,4
05-17-20,17794,472,17686,472,108,0,20194,325026,345220,13994,3,298,305,3391,164,14105,21,1659,351,7
05-16-20,17322,261,17214,244,108,17,19607,311619,331226,10836,5,295,44,3086,212,13941,17,1638,344,6
05-15-20,17061,193,16970,191,91,2,19240,301150,320390,8320,3,290,-197,3042,387,13729,9,1621,338,8
05-14-20,16868,264,16779,263,89,1,19015,293055,312070,10325,14,287,-117,3239,367,13342,14,1612,330,15
05-13-20,16604,322,16516,319,88,3,18657,283088,301745,10012,9,273,-494,3356,807,12975,27,1598,315,11
05-12-20,16282,697,16197,697,85,0,18281,273452,291733,14865,13,264,-410,3850,1094,12168,22,1571,304,8
05-11-20,15585,555,15500,552,85,3,17465,259403,276868,9935,8,251,179,4260,368,11074,20,1549,296,4
05-10-20,15030,247,14948,244,82,3,16893,250040,266933,10171,1,243,64,4081,182,10706,10,1529,292,4
05-09-20,14783,246,14704,244,79,2,16530,240232,256762,9867,1,242,10,4017,235,10524,13,1519,288,8
05-08-20,14537,195,14460,194,77,1,16204,230691,246895,6634,4,241,-198,4007,389,10289,12,1506,280,6
05-07-20,14342,392,14266,390,76,2,15946,224315,240261,10914,-2,237,79,4205,315,9900,23,1494,274,8
05-06-20,13950,260,13876,260,74,0,15468,213879,229347,5789,13,239,-92,4126,339,9585,13,1471,266,3
05-05-20,13690,189,13616,188,74,1,15162,208396,223558,7791,7,226,-141,4218,323,9246,24,1458,263,10
05-04-20,13501,312,13428,308,73,4,14917,200850,215767,7451,9,219,-306,4359,609,8923,20,1434,253,6
05-03-20,13189,371,13120,365,69,6,14550,193766,208316,9493,1,210,119,4665,251,8314,25,1414,247,9
05-02-20,12818,238,12755,237,63,1,14119,184704,198823,6985,5,209,-99,4546,332,8063,18,1389,238,5
05-01-20,12580,769,12518,764,62,5,13770,178068,191838,9515,5,204,469,4645,295,7731,17,1371,233,5
04-30-20,11811,1002,11754,998,57,4,12960,169363,182323,5047,4,199,779,4176,219,7436,31,1354,228,5
04-29-20,10809,568,10756,566,53,2,11929,165347,177276,10959,7,195,331,3397,230,7217,30,1323,223,5
04-28-20,10241,274,10190,270,51,4,11262,155055,166317,6555,4,188,40,3066,230,6987,32,1293,218,6
04-27-20,9967,297,9920,293,47,4,10954,148808,159762,5435,3,184,-14,3026,308,6757,35,1261,212,5
04-26-20,9670,298,9627,297,43,1,10634,143693,154327,6613,3,181,139,3040,156,6449,17,1226,207,4
04-25-20,9372,302,9330,297,42,5,10287,137427,147714,4495,10,178,132,2901,160,6293,22,1209,203,6
04-24-20,9070,469,9033,460,37,9,9947,133272,143219,14325,-2,168,247,2769,224,6133,40,1187,197,5
04-23-20,8601,452,8573,450,28,2,9384,119510,128894,5098,4,170,300,2522,148,5909,17,1147,192,10
04-22-20,8149,499,8123,497,26,2,8901,114895,123796,8905,9,166,281,2222,209,5761,18,1130,182,3
04-21-20,7650,288,7626,286,24,2,8363,106528,114891,6831,5,157,96,1941,187,5552,24,1112,179,5
04-20-20,7362,251,7340,243,22,8,8032,100028,108060,6500,4,152,27,1845,220,5365,27,1088,174,4
04-19-20,7111,276,7097,276,14,0,7776,93784,101560,5194,3,148,151,1818,122,5145,10,1061,170,3
04-18-20,6835,173,6821,173,14,0,7452,88914,96366,5071,3,145,8,1667,162,5023,11,1051,167,2
04-17-20,6662,320,6648,319,14,1,7207,84088,91295,3250,1,142,125,1659,194,4861,30,1040,165,3
04-16-20,6342,291,6329,291,13,0,6844,81201,88045,4111,6,141,80,1534,205,4667,23,1010,162,6
04-15-20,6051,263,6038,263,13,0,6484,77450,83934,3100,11,135,19,1454,233,4462,18,987,156,6
04-14-20,5788,182,5775,182,13,0,6181,74653,80834,1744,15,124,-48,1435,215,4229,29,969,150,10
04-13-20,5606,217,5593,216,13,1,5956,73134,79090,4626,8,109,-9,1483,218,4014,38,940,140,8
04-12-20,5389,224,5377,222,12,2,5674,68790,74464,4964,0,101,82,1492,142,3796,32,902,132,8
04-11-20,5165,292,5155,292,10,0,5435,64065,69500,5126,3,101,26,1410,263,3654,42,870,124,7
04-10-20,4873,195,4863,194,10,1,5044,59330,64374,2371,4,98,-29,1384,220,3391,22,828,117,2
04-09-20,4678,280,4669,280,9,0,4856,57147,62003,3337,15,94,52,1413,213,3171,42,806,115,5
04-08-20,4398,205,4389,205,9,0,4558,54108,58666,2815,7,79,-46,1361,244,2958,30,764,110,16
04-07-20,4193,305,4184,305,9,0,4327,51524,55851,4927,7,72,59,1407,239,2714,43,734,94,7
04-06-20,3888,228,3879,228,9,0,3979,46945,50924,3642,21,65,-71,1348,278,2475,47,691,87,7
04-05-20,3660,312,3651,311,9,1,3732,43550,47282,3735,1,44,127,1419,184,2197,46,644,80,10
04-04-20,3348,201,3340,201,8,0,3379,40168,43547,3579,6,43,-14,1292,209,2013,26,598,70,4
04-03-20,3147,253,3139,252,8,1,3161,36807,39968,2499,5,37,3,1306,245,1804,42,572,66,16
04-02-20,2894,270,2887,270,7,0,2917,34552,37469,3983,8,32,37,1303,225,1559,58,530,50,6
04-01-20,2624,357,2617,357,7,0,2613,30873,33486,3646,1,24,134,1266,222,1334,58,472,44,8
03-31-20,2267,287,2260,287,7,0,2249,27591,29840,3031,10,23,70,1132,207,1112,46,414,36,8
03-30-20,1980,439,1973,439,7,0,1933,24876,26809,4945,6,13,226,1062,207,905,83,368,28,6
03-29-20,1541,102,1534,102,7,0,1491,20373,21864,824,1,7,-47,836,148,698,35,285,22,6
03-28-20,1439,196,1432,191,7,5,1397,19643,21040,2379,0,6,89,883,107,550,39,250,16,4
03-27-20,1243,207,1241,207,2,0,1197,17464,18661,2847,3,6,96,794,108,443,42,211,12,2
03-26-20,1036,167,1034,166,2,1,989,14825,15814,2944,0,3,84,698,83,335,30,169,10,4
03-25-20,869,157,868,157,1,0,812,12058,12870,2122,1,3,78,614,78,252,35,139,6,1
03-24-20,712,85,711,85,1,0,669,10079,10748,1124,0,2,30,536,55,174,21,104,5,1
03-23-20,627,122,626,122,1,0,598,9026,9624,1576,0,2,84,506,38,119,13,83,4,0
03-22-20,505,133,504,132,1,1,480,7568,8048,1486,1,2,108,422,24,81,27,70,4,1
03-21-20,372,151,372,151,0,0,391,6171,6562,2090,1,1,121,314,29,57,14,43,3,2
03-20-20,221,162,221,162,0,0,244,4228,4472,1080,0,0,142,193,20,28,14,29,1,1
03-19-20,59,30,59,30,0,0,177,3215,3392,834,0,0,22,51,8,8,9,15,0,0
03-18-20,29,11,29,11,0,0,116,2442,2558,591,0,0,11,29,0,0,3,6,0,0
03-17-20,18,4,18,4,0,0,82,1885,1967,1360,0,0,4,18,0,0,0,3,0,0
03-16-20,14,4,14,4,0,0,24,583,607,159,0,0,4,14,0,0,2,3,0,0
03-15-20,10,4,10,4,0,0,21,427,448,28,0,0,4,10,0,0,0,1,0,0
03-14-20,6,5,6,5,0,0,19,401,420,333,0,0,5,6,0,0,1,1,0,0
03-13-20,1,0,1,0,0,0,2,85,87,42,0,0,0,1,0,0,0,0,0,0
03-12-20,1,1,1,1,0,0,2,43,45,45,0,0,1,1,0,0,0,0,0,0
