DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
01-13-21,665925,4120,573542,2877,92383,1243,659882,5254875,5931259,20763,137,8140,-4011,52746,7994,605039,65,17556,9189,77
01-12-21,661805,4751,570665,3010,91140,1741,656872,5237144,5910496,20630,146,8003,-5999,56757,10604,597045,75,17491,9112,98
01-11-21,657054,3787,567655,2679,89399,1108,653617,5219790,5889866,14896,80,7857,-6342,62756,10049,586441,76,17416,9014,102
01-10-21,653267,5385,564976,3701,88291,1684,650684,5207850,5874970,29994,81,7777,1035,69098,4269,576392,84,17340,8912,107
01-09-21,647882,7224,561275,5753,86607,1471,646067,5182517,5844976,39459,86,7696,2007,68063,5131,572123,88,17256,8805,89
01-08-21,640658,6061,555522,4581,85136,1480,639361,5149810,5805517,33922,126,7610,4248,66056,1687,566992,96,17168,8716,118
01-07-21,634597,7353,550941,6312,83656,1041,633382,5121911,5771595,33720,111,7484,3159,61808,4083,565305,99,17072,8598,91
01-06-21,627244,7370,544629,5168,82615,2202,627013,5094586,5737875,28909,114,7373,443,58649,6813,561222,129,16973,8507,115
01-05-21,619874,8417,539461,5147,80413,3270,621480,5071241,5708966,25879,99,7259,-788,58206,9106,554409,129,16844,8392,115
01-04-21,611457,4054,534314,3003,77143,1051,616152,5050733,5683087,10922,143,7160,-4642,58994,8553,545303,66,16715,8277,107
01-03-21,607403,3517,531311,2376,76092,1141,613174,5042813,5672165,12420,55,7017,-272,63636,3734,536750,56,16649,8170,103
01-02-21,603886,7203,528935,5734,74951,1469,610725,5032851,5659745,30149,15,6962,3096,63908,4092,533016,98,16593,8067,86
01-01-21,596683,6692,523201,5238,73482,1454,604148,5009374,5629596,28107,48,6947,-420,60812,7064,528924,76,16495,7981,98
12-31-20,589991,9188,517963,7243,72028,1945,598539,4986909,5601489,35541,97,6899,1910,61232,7181,521860,75,16419,7883,99
12-30-20,580803,6708,510720,4535,70083,2173,590454,4959480,5565948,22282,100,6802,-752,59322,7360,514679,81,16344,7784,99
12-29-20,574095,8088,506185,4957,67910,3131,585510,4942170,5543666,23355,122,6702,27,60074,7939,507319,115,16263,7685,98
12-28-20,566007,3550,501228,2632,64779,918,580185,4924157,5520311,10188,76,6580,-6640,60047,10114,499380,78,16148,7587,89
12-27-20,562457,3380,498596,2295,63861,1085,577333,4916826,5510123,13227,69,6504,-465,66687,3776,489266,76,16070,7498,87
12-26-20,559077,4897,496301,3554,62776,1343,574547,4906415,5496896,21787,7,6435,829,67152,4061,485490,86,15994,7411,92
12-25-20,554180,6646,492747,5451,61433,1195,570665,4888553,5475109,33444,5,6428,-593,66323,7234,481429,54,15908,7319,81
12-24-20,547534,6667,487296,5047,60238,1620,564633,4861170,5441665,32471,51,6423,-556,66916,7172,474195,46,15854,7238,106
12-23-20,540867,6132,482249,3997,58618,2135,558906,4834448,5409194,26430,111,6372,-1342,67472,7363,467023,84,15808,7132,97
12-22-20,534735,6936,478252,4733,56483,2203,554329,4812629,5382764,29150,133,6261,-842,68814,7645,459660,125,15724,7035,109
12-21-20,527799,5851,473519,4404,54280,1447,549046,4788819,5353614,26662,65,6128,-3962,69656,9748,452015,83,15599,6926,104
12-20-20,521948,10057,469115,8395,52833,1662,544151,4767094,5326952,61148,54,6063,6466,73618,3537,442267,105,15516,6822,101
12-19-20,511891,7131,460720,6082,51171,1049,534586,4715592,5265804,41377,57,6009,3222,67152,3852,438730,71,15411,6721,93
12-18-20,504760,8319,454638,7028,50122,1291,527184,4681674,5224427,40639,115,5952,1882,63930,6322,434878,93,15340,6628,96
12-17-20,496441,10223,447610,8114,48831,2109,519738,4648525,5183788,44607,177,5837,3185,62048,6861,428556,115,15247,6532,92
12-16-20,486218,9379,439496,6520,46722,2859,511071,4612649,5139181,35870,53,5660,2289,58863,7037,421695,145,15132,6440,85
12-15-20,476839,11905,432976,10383,43863,1522,503950,4583965,5103311,65337,74,5607,4648,56574,7183,414658,158,14987,6355,66
12-14-20,464934,7985,422593,6906,42341,1079,492241,4530459,5037974,42362,79,5533,-2533,51926,10439,407475,112,14829,6289,76
12-13-20,456949,11301,415687,9911,41262,1390,484470,4495928,4995612,69087,62,5454,7823,54459,3416,397036,125,14717,6213,85
12-12-20,445648,8985,405776,7343,39872,1642,473392,4438033,4926525,47668,73,5392,5074,46636,3838,393620,136,14592,6128,80
12-11-20,436663,6081,398433,5143,38230,938,465095,4398719,4878857,32214,87,5319,1741,41562,4253,389782,116,14456,6048,68
12-10-20,430582,8935,393290,7806,37292,1129,459478,4372176,4846643,52489,69,5232,7598,39821,1268,385529,122,14340,5980,75
12-09-20,421647,5826,385484,5137,36163,689,450677,4328672,4794154,27774,62,5163,170,32223,5594,384261,100,14218,5905,62
12-08-20,415821,8105,380347,7024,35474,1081,445039,4306700,4766380,45201,100,5101,2330,32053,5675,378667,105,14118,5843,79
12-07-20,407716,7166,373323,6156,34393,1010,437328,4269345,4721179,35858,66,5001,-721,29723,7821,372992,87,14013,5764,72
12-06-20,400550,4062,367167,3420,33383,642,430652,4240242,4685321,19779,38,4935,1165,30444,2859,365171,46,13926,5692,86
12-05-20,396488,3074,363747,2520,32741,554,426907,4224295,4665542,15660,29,4897,8,29279,3037,362312,51,13880,5606,78
12-04-20,393414,5393,361227,4315,32187,1078,424226,4211343,4649882,27204,95,4868,-336,29271,5634,359275,94,13829,5528,83
12-03-20,388021,4823,356912,4010,31109,813,419374,4189192,4622678,25734,93,4773,574,29607,4156,353641,81,13735,5445,72
12-02-20,383198,2516,352902,2122,30296,394,414895,4168026,4596944,11886,50,4680,-2573,29033,5039,349485,61,13654,5373,67
12-01-20,380682,6711,350780,5709,29902,1002,412736,4158327,4585058,36466,36,4630,1055,31606,5620,344446,110,13593,5306,68
11-30-20,373971,6012,345071,5435,28900,577,406581,4128292,4548592,40846,48,4594,-1183,30551,7147,338826,89,13483,5238,80
11-29-20,367959,5545,339636,5114,28323,431,400574,4093527,4507746,38044,13,4546,2508,31734,3024,331679,72,13394,5158,58
11-28-20,362414,4745,334522,4116,27892,629,394845,4061311,4469702,32057,15,4533,1649,29226,3081,328655,75,13322,5100,62
11-27-20,357669,5444,330406,4849,27263,595,390246,4033967,4437645,32857,7,4518,423,27577,5014,325574,81,13247,5038,80
11-26-20,352225,5306,325557,4941,26668,365,384684,4006876,4404788,52525,53,4511,-432,27154,5685,320560,60,13166,4958,47
11-25-20,346919,2188,320616,1584,26303,604,378796,3960364,4352263,12082,92,4458,-2385,27586,4481,314875,91,13106,4911,64
11-24-20,344731,2063,319032,1523,25699,540,377346,3949749,4340181,10765,73,4366,-3441,29971,5431,310394,91,13015,4847,66
11-23-20,342668,2216,317509,1852,25159,364,375835,3940519,4329416,11205,35,4293,-4683,33412,6864,304963,70,12924,4781,69
11-22-20,340452,5571,315657,5066,24795,505,373956,3931273,4318211,43957,55,4258,2915,38095,2601,298099,111,12854,4712,59
11-21-20,334881,3430,310591,2908,24290,522,368255,3893105,4274254,25982,9,4203,804,35180,2617,295498,81,12743,4653,74
11-20-20,331451,4053,307683,3537,23768,516,365093,3870331,4248272,24411,74,4194,-39,34376,4018,292881,66,12662,4579,67
11-19-20,327398,3004,304146,2286,23252,718,361258,3849821,4223861,16898,80,4120,-1359,34415,4283,288863,81,12596,4512,57
11-18-20,324394,4046,301860,3055,22534,991,358820,3835390,4206963,24075,53,4040,-92,35774,4085,284580,96,12515,4455,43
11-17-20,320348,3507,298805,3183,21543,324,355364,3814823,4182888,21298,72,3987,-128,35866,3563,280495,66,12419,4412,68
11-16-20,316841,4658,295622,4247,21219,411,351799,3797144,4161590,35252,30,3915,-71,35994,4699,276932,78,12353,4344,51
11-15-20,312183,6478,291375,5863,20808,615,347140,3766632,4126338,55653,16,3885,4531,36065,1931,272233,111,12275,4293,48
11-14-20,305705,4901,285512,4461,20193,440,340520,3717722,4070685,38454,25,3869,3071,31534,1805,270302,85,12164,4245,60
11-13-20,300804,4375,281051,3755,19753,620,335492,3684461,4032231,27216,64,3844,1539,28463,2772,268497,70,12079,4185,43
11-12-20,296429,3148,277296,2574,19133,574,331488,3661294,4005015,19346,27,3780,413,26924,2708,265725,55,12009,4142,36
11-11-20,293281,3929,274722,3304,18559,625,328744,3644738,3985669,28279,89,3753,991,26511,2849,263017,72,11954,4106,50
11-10-20,289352,3033,271418,2493,17934,540,324906,3620397,3957390,25777,62,3664,93,25520,2878,260168,83,11882,4056,50
11-09-20,286319,2384,268925,2053,17394,331,322139,3597435,3931613,19778,15,3602,-881,25427,3250,257290,43,11799,4006,42
11-08-20,283935,5408,266872,4865,17063,543,319837,3580019,3911835,55188,5,3587,3588,26308,1815,254040,89,11756,3964,40
11-07-20,278527,4188,262007,3856,16520,332,314299,3530547,3856647,43327,49,3582,2266,22720,1873,252225,87,11667,3924,33
11-06-20,274339,3602,258151,3027,16188,575,309786,3491843,3813320,28645,32,3533,953,20454,2617,250352,62,11580,3891,47
11-05-20,270737,1405,255124,1110,15613,295,306416,3466627,3784675,10953,31,3501,-1313,19501,2687,247735,52,11518,3844,40
11-04-20,269332,2648,254014,2347,15318,301,305199,3456924,3773722,23508,24,3470,-165,20814,2789,245048,68,11466,3804,50
11-03-20,266684,3020,251667,2716,15017,304,302587,3436086,3750214,25007,75,3446,236,20979,2709,242259,54,11398,3754,45
11-02-20,263664,1903,248951,1779,14713,124,299529,3414182,3725207,16759,26,3371,-1339,20743,3216,239550,64,11344,3709,38
11-01-20,261761,2483,247172,2117,14589,366,297576,3399438,3708448,34132,0,3345,775,22082,1708,236334,64,11280,3671,32
10-31-20,259278,149,245055,137,14223,12,295076,3367903,3674316,809,12,3345,-1542,21307,1679,234626,2,11216,3639,29
10-30-20,259129,2405,244918,2185,14211,220,294937,3367235,3673507,22399,78,3333,91,22849,2236,232947,62,11214,3610,40
10-29-20,256724,2374,242733,2040,13991,334,292599,3347243,3651108,25519,22,3255,30,22758,2322,230711,66,11152,3570,38
10-28-20,254350,2678,240693,2391,13657,287,290302,3324073,3625589,23143,34,3233,141,22728,2503,228389,67,11086,3532,38
10-27-20,251672,2446,238302,2038,13370,408,287667,3303594,3602446,22908,44,3199,-16,22587,2418,225886,101,11019,3494,46
10-26-20,249226,1507,236264,1319,12962,188,285377,3283039,3579538,11277,32,3155,-1379,22603,2854,223468,45,10918,3448,31
10-25-20,247719,3085,234945,2896,12774,189,283929,3273229,3568261,35832,31,3123,1586,23982,1468,220614,82,10873,3417,42
10-24-20,244634,3609,232049,3313,12585,296,280451,3240956,3532429,39954,24,3092,1920,22396,1665,219146,85,10791,3375,45
10-23-20,241025,2655,228736,2404,12289,251,276632,3204896,3492475,30051,65,3068,504,20476,2086,217481,73,10706,3330,33
10-22-20,238370,3183,226332,2830,12038,353,273962,3177572,3462424,35957,41,3003,1135,19972,2007,215395,90,10633,3297,28
10-21-20,235187,1734,223502,1487,11685,247,270757,3144867,3426467,15365,18,2962,-529,18837,2245,213388,44,10543,3269,38
10-20-20,233453,1967,222015,1682,11438,285,269043,3131237,3411102,18738,30,2944,-73,19366,2010,211143,60,10499,3231,37
10-19-20,231486,2190,220333,1996,11153,194,267018,3114561,3392364,20290,13,2914,-174,19439,2351,209133,91,10439,3194,33
10-18-20,229296,2637,218337,2462,10959,175,264978,3096349,3372074,39782,6,2901,1329,19613,1302,206782,73,10348,3161,21
10-17-20,226659,2684,215875,2477,10784,207,262067,3059537,3332292,36874,32,2895,1308,18284,1344,205480,75,10275,3140,27
10-16-20,223975,1719,213398,1526,10577,193,259079,3025743,3295418,16373,7,2863,-135,16976,1847,204136,44,10200,3113,29
10-15-20,222256,1425,211872,1220,10384,205,257508,3010967,3279045,16282,36,2856,-326,17111,1715,202289,52,10156,3084,41
10-14-20,220831,2312,210652,2109,10179,203,256165,2996067,3262763,22151,31,2820,568,17437,1713,200574,68,10104,3043,37
10-13-20,218519,1544,208543,1268,9976,276,253956,2976148,3240612,16156,23,2789,-14,16869,1535,198861,54,10036,3006,36
10-12-20,216975,1232,207275,1049,9700,183,252514,2961471,3224456,15404,7,2766,-825,16883,2050,197326,43,9982,2970,36
10-11-20,215743,2950,206226,2748,9517,202,251310,2947303,3209052,43029,9,2759,1854,17708,1087,195276,92,9939,2934,28
10-10-20,212793,1886,203478,1778,9315,108,248156,2907532,3166023,29724,26,2750,838,15854,1022,194189,51,9847,2906,29
