DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
05-02-21,847592,499,700252,373,147340,126,806580,6878369,7684949,7361,1,12204,-220,10083,718,825305,21,21386,12240,11
05-01-21,847093,607,699879,444,147214,163,806143,6871445,7677588,10355,-1,12203,-133,10303,741,824587,22,21365,12229,7
04-30-21,846486,1074,699435,770,147051,304,805652,6861581,7667233,14978,7,12204,12,10436,1055,823846,28,21343,12222,10
04-29-21,845412,1029,698665,681,146747,348,804784,6847471,7652255,14645,9,12197,-117,10424,1137,822791,28,21315,12212,10
04-28-21,844383,1194,697984,858,146399,336,804007,6833603,7637610,20539,17,12188,-95,10541,1272,821654,45,21287,12202,9
04-27-21,843189,1159,697126,710,146063,449,803009,6814062,7617071,13780,8,12171,-83,10636,1234,820382,44,21242,12193,12
04-26-21,842030,1092,696416,713,145614,379,802211,6801080,7603291,9824,11,12163,-376,10719,1457,819148,27,21198,12181,11
04-25-21,840938,552,695703,425,145235,127,801428,6792039,7593467,8248,6,12152,-271,11095,817,817691,25,21171,12170,7
04-24-21,840386,752,695278,564,145108,188,800913,6784306,7585219,13042,0,12146,-176,11366,928,816874,30,21146,12163,7
04-23-21,839634,955,694714,691,144920,264,800270,6771907,7572177,14908,4,12146,-214,11542,1165,815946,22,21116,12156,5
04-22-21,838679,1849,694023,1040,144656,809,799427,6757842,7557269,22084,12,12142,550,11756,1287,814781,32,21094,12151,12
04-21-21,836830,1383,692983,943,143847,440,798236,6736949,7535185,17938,19,12130,120,11206,1244,813494,21,21062,12139,15
04-20-21,835447,1096,692040,900,143407,196,797180,6720067,7517247,13976,15,12111,-258,11086,1339,812250,44,21041,12124,7
04-19-21,834351,842,691140,546,143211,296,796204,6707067,7503271,9282,15,12096,-691,11344,1518,810911,37,20997,12117,11
04-18-21,833509,560,690594,479,142915,81,795590,6698399,7493989,8185,17,12081,-162,12035,705,809393,16,20960,12106,11
04-17-21,832949,705,690115,574,142834,131,795013,6690791,7485804,11805,1,12064,-77,12197,781,808688,17,20944,12095,10
04-16-21,832244,4215,689541,3993,142703,222,794344,6679655,7473999,35541,14,12063,3244,12274,957,807907,37,20927,12085,6
04-15-21,828029,1376,685548,1000,142481,376,789648,6648810,7438458,18275,8,12049,160,9030,1208,806950,33,20890,12079,12
04-14-21,826653,1804,684548,1337,142105,467,788550,6631633,7420183,24932,9,12041,650,8870,1145,805742,36,20857,12067,11
04-13-21,824849,1138,683211,706,141638,432,787029,6608222,7395251,10968,10,12032,-98,8220,1226,804597,33,20821,12056,11
04-12-21,823711,1232,682505,882,141206,350,786273,6598010,7384283,9378,7,12022,-151,8318,1376,803371,31,20788,12045,15
04-11-21,822479,655,681623,461,140856,194,785276,6589629,7374905,7668,3,12015,-186,8469,838,801995,21,20757,12030,5
04-10-21,821824,872,681162,605,140662,267,784755,6582482,7367237,12240,8,12012,122,8655,742,801157,24,20736,12025,10
04-09-21,820952,1338,680557,1043,140395,295,784018,6570979,7354997,16478,3,12004,215,8533,1120,800415,35,20712,12015,13
04-08-21,819614,1149,679514,781,140100,368,782874,6555645,7338519,15052,4,12001,-49,8318,1194,799295,22,20677,12002,5
04-07-21,818465,1583,678733,1187,139732,396,781989,6541478,7323467,21229,21,11997,328,8367,1234,798101,34,20655,11997,8
04-06-21,816882,1335,677546,883,139336,452,780687,6521551,7302238,14562,9,11976,66,8039,1260,796867,26,20621,11989,5
04-05-21,815547,892,676663,516,138884,376,779680,6507996,7287676,6196,38,11967,-618,7973,1472,795607,42,20595,11984,10
04-04-21,814655,551,676147,414,138508,137,779128,6502352,7281480,9621,7,11929,-263,8591,807,794135,10,20553,11974,16
04-03-21,814104,895,675733,636,138371,259,778628,6493231,7271859,10428,0,11922,9,8854,886,793328,17,20543,11958,14
04-02-21,813209,1066,675097,810,138112,256,777906,6483525,7261431,14204,1,11922,-66,8845,1131,792442,18,20526,11944,11
04-01-21,812143,1249,674287,898,137856,351,776952,6470275,7247227,14415,6,11921,-195,8911,1438,791311,18,20508,11933,7
03-31-21,810894,1867,673389,1195,137505,672,775958,6456854,7232812,22839,11,11915,591,9106,1265,789873,29,20490,11926,11
03-30-21,809027,1193,672194,879,136833,314,774573,6435400,7209973,14239,10,11904,-100,8515,1283,788608,34,20461,11915,9
03-29-21,807834,1192,671315,615,136519,577,773553,6422181,7195734,8854,29,11894,-287,8615,1450,787325,25,20427,11906,6
03-28-21,806642,815,670700,566,135942,249,772813,6414067,7186880,10826,13,11865,-45,8902,847,785875,24,20402,11900,8
03-27-21,805827,814,670134,744,135693,70,772164,6403890,7176054,13029,11,11852,3,8947,800,785028,22,20378,11892,9
03-26-21,805013,994,669390,797,135623,197,771258,6391767,7163025,11720,25,11841,-245,8944,1214,784228,14,20356,11883,15
03-25-21,804019,1145,668593,870,135426,275,770412,6380893,7151305,16326,20,11816,-108,9189,1233,783014,35,20342,11868,6
03-24-21,802874,1608,667723,1278,135151,330,769443,6365536,7134979,21269,4,11796,378,9297,1226,781781,28,20307,11862,6
03-23-21,801266,1171,666445,722,134821,449,768085,6345625,7113710,14487,45,11792,-132,8919,1258,780555,33,20279,11856,12
03-22-21,800095,1266,665723,808,134372,458,767274,6331949,7099223,9714,34,11747,-54,9051,1286,779297,35,20246,11844,13
03-21-21,798829,757,664915,562,133914,195,766348,6323161,7089509,8881,8,11713,-9,9105,758,778011,7,20211,11831,13
03-20-21,798072,754,664353,517,133719,237,765727,6314901,7080628,9693,4,11705,-25,9114,775,777253,17,20204,11818,7
03-19-21,797318,1941,663836,1286,133482,655,765173,6305762,7070935,22135,28,11701,757,9139,1156,776478,32,20187,11811,11
03-18-21,795377,1415,662550,966,132827,449,763760,6285040,7048800,18713,23,11673,278,8382,1114,775322,42,20155,11800,14
03-17-21,793962,1071,661584,824,132378,247,762642,6267445,7030087,15441,8,11650,-82,8104,1145,774208,24,20113,11786,19
03-16-21,792891,1937,660760,1246,132131,691,761742,6252904,7014646,19034,12,11642,727,8186,1198,773063,50,20089,11767,9
03-15-21,790954,903,659514,498,131440,405,760300,6235312,6995612,5276,11,11630,-247,7459,1139,771865,24,20039,11758,8
03-14-21,790051,662,659016,460,131035,202,759754,6230582,6990336,8040,0,11619,-91,7706,753,770726,17,20015,11750,15
03-13-21,789389,1486,658556,802,130833,684,759199,6223097,6982296,16650,-12,11619,605,7797,893,769973,22,19998,11735,12
03-12-21,787903,1111,657754,838,130149,273,758263,6207383,6965646,13855,16,11631,-21,7192,1116,769080,13,19976,11723,19
03-11-21,786792,1366,656916,923,129876,443,757260,6194531,6951791,19243,17,11615,169,7213,1180,767964,15,19963,11704,12
03-10-21,785426,1598,655993,1132,129433,466,756236,6176312,6932548,23674,18,11598,299,7044,1281,766784,29,19948,11692,25
03-09-21,783828,1350,654861,806,128967,544,754964,6153910,6908874,17107,32,11580,-37,6745,1355,765503,24,19919,11667,21
03-08-21,782478,1087,654055,676,128423,411,754014,6137753,6891767,7645,9,11548,-556,6782,1634,764148,15,19895,11646,26
03-07-21,781391,753,653379,473,128012,280,753241,6130881,6884122,7138,4,11539,-200,7338,949,762514,9,19880,11620,23
03-06-21,780638,1234,652906,841,127732,393,752665,6124319,6876984,18288,9,11535,170,7538,1055,761565,20,19871,11597,20
03-05-21,779404,1227,652065,780,127339,447,751638,6107058,6858696,14116,33,11526,-68,7368,1262,760510,14,19851,11577,19
03-04-21,778177,1609,651285,1066,126892,543,750724,6093856,6844580,25299,42,11493,570,7436,997,759248,27,19837,11558,18
03-03-21,776568,1308,650219,883,126349,425,749432,6069849,6819281,18081,23,11451,17,6866,1268,758251,22,19810,11540,23
03-02-21,775260,1551,649336,983,125924,568,748399,6052801,6801200,15999,15,11428,527,6849,1009,756983,32,19788,11517,11
03-01-21,773709,568,648353,358,125356,210,747227,6037974,6785201,3824,10,11413,-434,6322,992,755974,16,19756,11506,14
02-28-21,773141,841,647995,582,125146,259,746830,6034547,6781377,10209,18,11403,-70,6756,893,754982,11,19740,11492,13
02-27-21,772300,1438,647413,855,124887,583,746149,6025019,6771168,18087,16,11385,376,6826,1046,754089,23,19729,11479,16
02-26-21,770862,1130,646558,793,124304,337,745110,6007971,6753081,11959,56,11369,-562,6450,1636,753043,16,19706,11463,11
02-25-21,769732,1682,645765,1175,123967,507,744186,5996936,6741122,22428,55,11313,-96,7012,1723,751407,37,19690,11452,23
02-24-21,768050,1923,644590,1476,123460,447,742830,5975864,6718694,24676,68,11258,-41,7108,1896,749684,39,19653,11429,19
02-23-21,766127,1844,643114,1125,123013,719,741101,5952917,6694018,16866,45,11190,-377,7149,2176,747788,44,19614,11410,21
02-22-21,764283,1057,641989,601,122294,456,739861,5937291,6677152,6162,20,11145,-1275,7526,2312,745612,37,19570,11389,23
02-21-21,763226,872,641388,583,121838,289,739159,5931831,6670990,6860,18,11125,-271,8801,1125,743300,15,19533,11366,30
02-20-21,762354,1366,640805,836,121549,530,738457,5925673,6664130,12464,51,11107,-57,9072,1372,742175,31,19518,11336,20
02-19-21,760988,998,639969,643,121019,355,737543,5914123,6651666,6666,7,11056,-925,9129,1916,740803,37,19487,11316,29
02-18-21,759990,1486,639326,952,120664,534,736810,5908190,6645000,12978,72,11049,-645,10054,2059,738887,42,19450,11287,30
02-17-21,758504,932,638374,596,120130,336,735733,5896289,6632022,6595,31,10977,-1298,10699,2199,736828,16,19408,11257,38
02-16-21,757572,1232,637778,784,119794,448,735049,5890378,6625427,9889,17,10946,-1244,11997,2459,734629,30,19392,11219,31
02-15-21,756340,779,636994,453,119346,326,734161,5881377,6615538,6227,4,10929,-2027,13241,2802,732170,13,19362,11188,26
02-14-21,755561,1255,636541,899,119020,356,733634,5875677,6609311,13046,31,10925,-356,15268,1580,729368,23,19349,11162,31
02-13-21,754306,1678,635642,1121,118664,557,732585,5863680,6596265,19167,9,10894,13,15624,1656,727788,30,19326,11131,33
02-12-21,752628,1928,634521,1382,118107,546,731250,5845848,6577098,22323,81,10885,-394,15611,2241,726132,21,19296,11098,27
02-11-21,750700,2420,633139,1738,117561,682,729625,5825150,6554775,25276,81,10804,-276,16005,2615,723891,35,19275,11071,34
02-10-21,748280,2140,631401,1517,116879,623,727634,5801865,6529499,24637,100,10723,-578,16281,2618,721276,39,19240,11037,37
02-09-21,746140,2700,629884,1780,116256,920,725859,5779003,6504862,21682,65,10623,-586,16859,3221,718658,57,19201,11000,40
02-08-21,743440,1249,628104,785,115336,464,723722,5759458,6483180,6678,97,10558,-2327,17445,3479,715437,30,19144,10960,36
02-07-21,742191,1354,627319,940,114872,414,722811,5753691,6476502,12771,6,10461,-435,19772,1783,711958,27,19114,10924,26
02-06-21,740837,3663,626379,2593,114458,1070,721770,5741961,6463731,39410,58,10455,1597,20207,2008,710175,44,19087,10898,58
02-05-21,737174,2184,623786,1569,113388,615,718532,5705789,6424321,22739,203,10397,-768,18610,2749,708167,53,19043,10840,50
02-04-21,734990,2897,622217,2081,112773,816,716572,5685010,6401582,32437,169,10194,-545,19378,3273,705418,69,18990,10790,49
02-03-21,732093,3351,620136,2253,111957,1098,714219,5654926,6369145,27514,133,10025,31,19923,3187,702145,87,18921,10741,40
02-02-21,728742,1315,617883,837,110859,478,711650,5629981,6341631,6562,147,9892,-2882,19892,4050,698958,25,18834,10701,43
02-01-21,727427,1692,617046,1052,110381,640,710745,5624324,6335069,8144,103,9745,-1899,22774,3488,694908,50,18809,10658,51
01-31-21,725735,2176,615994,1382,109741,794,709595,5617330,6326925,17538,76,9642,-2,24673,2102,691420,48,18759,10607,48
01-30-21,723559,3524,614612,2946,108947,578,707867,5601520,6309387,38108,113,9566,804,24675,2607,689318,50,18711,10559,50
01-29-21,720035,1765,611666,1239,108369,526,704340,5566939,6271279,13889,44,9453,-1903,23871,3624,686711,36,18661,10509,55
01-28-21,718270,3963,610427,2019,107843,1944,702843,5554547,6257390,20461,101,9409,-357,25774,4219,683087,82,18625,10454,70
01-27-21,714307,2728,608408,2066,105899,662,700576,5536353,6236929,20356,154,9308,-1243,26131,3817,678868,59,18543,10384,62
01-26-21,711579,3140,606342,2322,105237,818,698287,5518286,6216573,22539,192,9154,-1940,27374,4888,675051,72,18484,10322,82
01-25-21,708439,1822,604020,1221,104419,601,695696,5498338,6194034,11640,111,8962,-3541,29314,5252,670163,52,18412,10240,76
01-24-21,706617,1599,602799,1308,103818,291,694319,5488075,6182394,13244,40,8851,-1657,32855,3216,664911,40,18360,10164,82
01-23-21,705018,4487,601491,3169,103527,1318,692797,5476353,6169150,38166,42,8811,1101,34512,3344,661695,88,18320,10082,73
01-22-21,700531,2634,598322,1965,102209,669,688749,5442235,6130984,21623,93,8769,-2524,33411,5065,658351,52,18232,10009,74
01-21-21,697897,4711,596357,3507,101540,1204,686469,5422892,6109361,31111,128,8676,-1949,35935,6532,653286,82,18180,9935,107
01-20-21,693186,3114,592850,2095,100336,1019,682522,5395728,6078250,19975,86,8548,-2772,37884,5800,646754,57,18098,9828,86
01-19-21,690072,4774,590755,2772,99317,2002,680076,5378199,6058275,22858,40,8462,-3157,40656,7891,640954,111,18041,9742,99
01-18-21,685298,1616,587983,1067,97315,549,676752,5358665,6035417,7862,39,8422,-7213,43813,8790,633063,41,17930,9643,80
01-17-21,683682,2569,586916,1875,96766,694,675662,5351893,6027555,15255,36,8383,-1884,51026,4417,624273,52,17889,9563,90
01-16-21,681113,6930,585041,5343,96072,1587,673596,5338704,6012300,46114,44,8347,1312,52910,5574,619856,122,17837,9473,89
01-15-21,674183,2760,579698,1813,94485,947,667083,5299103,5966186,14581,79,8303,-665,51598,3346,614282,57,17715,9384,90
01-14-21,671423,6158,577885,4797,93538,1361,665107,5286498,5951605,37429,84,8224,-277,52263,6351,610936,98,17658,9294,106
01-13-21,665265,4120,573088,2877,92177,1243,659551,5254625,5914176,20737,137,8140,-4020,52540,8003,604585,65,17560,9188,77
01-12-21,661145,4748,570211,3008,90934,1740,656544,5236895,5893439,20604,146,8003,-5992,56560,10594,596582,75,17495,9111,98
01-11-21,656397,3787,567203,2679,89194,1108,653292,5219543,5872835,14871,80,7857,-6329,62552,10036,585988,77,17420,9013,102
01-10-21,652610,5382,564524,3698,88086,1684,650361,5207603,5857964,29949,81,7777,1038,68881,4263,575952,84,17343,8911,107
01-09-21,647228,7220,560826,5751,86402,1469,645746,5182269,5828015,39410,86,7696,2006,67843,5128,571689,88,17259,8804,89
01-08-21,640008,6048,555075,4571,84933,1477,639042,5149563,5788605,33870,126,7610,4236,65837,1686,566561,96,17171,8715,118
01-07-21,633960,7341,550504,6301,83456,1040,633071,5121664,5754735,33691,111,7484,3157,61601,4073,564875,98,17075,8597,91
01-06-21,626619,7361,544203,5161,82416,2200,626705,5094339,5721044,28870,114,7373,446,58444,6801,560802,129,16977,8506,115
01-05-21,619258,8406,539042,5140,80216,3266,621179,5070995,5692174,25825,99,7259,-774,57998,9081,554001,129,16848,8391,115
01-04-21,610852,4050,533902,3001,76950,1049,615858,5050491,5666349,10893,143,7160,-4620,58772,8527,544920,67,16719,8276,107
01-03-21,606802,3515,530901,2375,75901,1140,612884,5042572,5655456,12406,55,7017,-258,63392,3718,536393,56,16652,8169,103
01-02-21,603287,7200,528526,5731,74761,1469,610441,5032609,5643050,30037,15,6962,3111,63650,4074,532675,99,16596,8066,86
01-01-21,596087,6680,522795,5226,73292,1454,603879,5009134,5613013,28069,48,6947,-398,60539,7030,528601,76,16497,7980,98
12-31-20,589407,9173,517569,7235,71838,1938,598271,4986673,5584944,35513,97,6899,1923,60937,7153,521571,74,16421,7882,99
12-30-20,580234,6697,510334,4529,69900,2168,590187,4959244,5549431,22249,100,6802,-716,59014,7313,514418,81,16347,7783,99
12-29-20,573537,8077,505805,4950,67732,3127,585246,4941936,5527182,23333,122,6702,60,59730,7895,507105,115,16266,7684,98
12-28-20,565460,3545,500855,2630,64605,915,579925,4923924,5503849,10180,76,6580,-6592,59670,10061,499210,78,16151,7586,89
12-27-20,561915,3373,498225,2291,63690,1082,577076,4916593,5493669,13187,69,6504,-456,66262,3760,489149,75,16073,7497,87
12-26-20,558542,4886,495934,3546,62608,1340,574300,4906182,5480482,21742,7,6435,832,66718,4047,485389,86,15998,7410,92
12-25-20,553656,6624,492388,5435,61268,1189,570420,4888320,5458740,33414,5,6428,-601,65886,7220,481342,54,15912,7318,80
12-24-20,547032,6644,486953,5028,60079,1616,564391,4860935,5425326,32446,51,6423,-565,66487,7158,474122,46,15858,7238,106
12-23-20,540388,6093,481925,3968,58463,2125,558666,4834214,5392880,26393,111,6372,-1370,67052,7352,466964,84,15812,7132,97
12-22-20,534295,6908,477957,4712,56338,2196,554092,4812395,5366487,29084,133,6261,-858,68422,7633,459612,125,15728,7035,109
12-21-20,527387,5821,473245,4377,54142,1444,548815,4788588,5337403,26613,65,6128,-3970,69280,9726,451979,83,15603,6926,104
12-20-20,521566,9996,468868,8343,52698,1653,543926,4766864,5310790,61065,54,6063,6413,73250,3529,442253,106,15520,6822,101
12-19-20,511570,7078,460525,6035,51045,1043,534360,4715365,5249725,41320,57,6009,3177,66837,3844,438724,70,15414,6721,93
12-18-20,504492,8267,454490,6980,50002,1287,526958,4681447,5208405,40589,115,5952,1838,63660,6314,434880,93,15344,6628,96
12-17-20,496225,10160,447510,8064,48715,2096,519516,4648300,5167816,44538,177,5837,3115,61822,6868,428566,115,15251,6532,92
12-16-20,486065,9336,439446,6495,46619,2841,510852,4612426,5123278,35796,53,5660,2256,58707,7027,421698,145,15136,6440,85
12-15-20,476729,11900,432951,10383,43778,1517,503740,4583742,5087482,65206,74,5607,4648,56451,7178,414671,158,14991,6355,66
12-14-20,464829,7985,422568,6910,42261,1075,492040,4530236,5022276,42299,79,5533,-2528,51803,10434,407493,112,14833,6289,76
12-13-20,456844,11295,415658,9908,41186,1387,484271,4495706,4979977,68967,62,5454,7813,54331,3420,397059,125,14721,6213,85
12-12-20,445549,8983,405750,7345,39799,1638,473199,4437811,4911010,47609,73,5392,5082,46518,3828,393639,136,14596,6128,80
12-11-20,436566,6079,398405,5142,38161,937,464904,4398497,4863401,32156,87,5319,1741,41436,4251,389811,116,14460,6048,68
12-10-20,430487,8934,393263,7806,37224,1128,459291,4371954,4831245,52302,69,5232,7599,39695,1266,385560,122,14344,5980,75
12-09-20,421553,5823,385457,5136,36096,687,450491,4328452,4778943,27605,62,5163,154,32096,5607,384294,100,14222,5905,62
12-08-20,415730,8104,380321,7025,35409,1079,444858,4306480,4751338,45064,100,5101,2332,31942,5672,378687,105,14122,5843,79
12-07-20,407626,7161,373296,6155,34330,1006,437148,4269126,4706274,35777,66,5001,-728,29610,7823,373015,87,14017,5764,72
12-06-20,400465,4061,367141,3420,33324,641,430474,4240023,4670497,19691,38,4935,1162,30338,2861,365192,46,13930,5692,86
12-05-20,396404,3073,363721,2522,32683,551,426730,4224076,4650806,15628,29,4897,9,29176,3035,362331,51,13884,5606,78
12-04-20,393331,5393,361199,4316,32132,1077,424050,4211128,4635178,27000,95,4868,-325,29167,5623,359296,94,13833,5528,83
12-03-20,387938,4821,356883,4010,31055,811,419200,4188978,4608178,25637,93,4773,581,29492,4147,353673,81,13739,5445,72
12-02-20,383117,2515,352873,2121,30244,394,414725,4167816,4582541,11856,50,4680,-2564,28911,5029,349526,61,13658,5373,67
12-01-20,380602,6704,350752,5707,29850,997,412568,4158117,4570685,36180,36,4630,1053,31475,5615,344497,110,13597,5306,68
11-30-20,373898,6008,345045,5433,28853,575,406421,4128084,4534505,40760,48,4594,-1181,30422,7141,338882,89,13487,5238,80
11-29-20,367890,5543,339612,5113,28278,430,400425,4093320,4493745,37941,13,4546,2511,31603,3019,331741,72,13398,5158,58
11-28-20,362347,4730,334499,4102,27848,628,394698,4061106,4455804,31934,15,4533,1637,29092,3078,328722,75,13326,5100,62
11-27-20,357617,5438,330397,4847,27220,591,390105,4033765,4423870,32648,7,4518,418,27455,5013,325644,81,13251,5038,80
11-26-20,352179,5301,325550,4939,26629,362,384544,4006678,4391222,52393,53,4511,-440,27037,5688,320631,60,13170,4958,47
11-25-20,346878,2183,320611,1582,26267,601,378658,3960171,4338829,12062,92,4458,-2389,27477,4480,314943,91,13110,4911,64
11-24-20,344695,2057,319029,1520,25666,537,377211,3949556,4326767,10738,73,4366,-3447,29866,5431,310463,91,13019,4847,66
11-23-20,342638,2214,317509,1853,25129,361,375703,3940326,4316029,11119,35,4293,-4682,33313,6861,305032,70,12928,4781,69
11-22-20,340424,5566,315656,5063,24768,503,373831,3931079,4304910,43864,55,4258,2912,37995,2599,298171,111,12858,4712,59
11-21-20,334858,3421,310593,2904,24265,517,368132,3892914,4261046,25934,9,4203,794,35083,2618,295572,81,12747,4653,74
11-20-20,331437,4052,307689,3536,23748,516,364970,3870142,4235112,24343,74,4194,-39,34289,4017,292954,66,12666,4579,67
11-19-20,327385,3004,304153,2287,23232,717,361136,3849633,4210769,16864,80,4120,-1357,34328,4281,288937,81,12600,4512,57
11-18-20,324381,4045,301866,3056,22515,989,358701,3835204,4193905,24018,53,4040,-93,35685,4085,284656,96,12519,4455,43
11-17-20,320336,3507,298810,3183,21526,324,355248,3814639,4169887,21240,72,3987,-128,35778,3563,280571,66,12423,4412,68
11-16-20,316829,4656,295627,4245,21202,411,351687,3796960,4148647,35165,30,3915,-75,35906,4701,277008,78,12357,4344,51
11-15-20,312173,6473,291382,5859,20791,614,347031,3766451,4113482,55522,16,3885,4526,35981,1931,272307,111,12279,4293,48
11-14-20,305700,4900,285523,4462,20177,438,340414,3717546,4057960,38285,25,3869,3071,31455,1804,270376,85,12168,4245,60
11-13-20,300800,4375,281061,3755,19739,620,335388,3684287,4019675,27170,64,3844,1537,28384,2774,268572,70,12083,4185,43
11-12-20,296425,3147,277306,2576,19119,571,331385,3661120,3992505,19297,27,3780,410,26847,2710,265798,55,12013,4142,36
11-11-20,293278,3928,274730,3304,18548,624,328642,3644566,3973208,28176,89,3753,990,26437,2849,263088,72,11958,4106,50
11-10-20,289350,3033,271426,2493,17924,540,324805,3620227,3945032,25725,62,3664,93,25447,2878,260239,83,11886,4056,50
11-09-20,286317,2384,268933,2053,17384,331,322039,3597268,3919307,19717,15,3602,-882,25354,3251,257361,43,11803,4006,42
11-08-20,283933,5408,266880,4866,17053,542,319737,3579853,3899590,55008,5,3587,3588,26236,1815,254110,89,11760,3964,40
11-07-20,278525,4188,262014,3856,16511,332,314200,3530382,3844582,43215,49,3582,2265,22648,1874,252295,87,11671,3924,33
11-06-20,274337,3602,258158,3027,16179,575,309688,3491679,3801367,28584,32,3533,953,20383,2617,250421,62,11584,3891,47
11-05-20,270735,1405,255131,1110,15604,295,306318,3466465,3772783,10920,31,3501,-1315,19430,2689,247804,52,11522,3844,40
11-04-20,269330,2648,254021,2347,15309,301,305101,3456762,3761863,23447,24,3470,-168,20745,2792,245115,68,11470,3804,50
11-03-20,266682,3018,251674,2714,15008,304,302490,3435926,3738416,24953,75,3446,233,20913,2710,242323,54,11402,3754,45
11-02-20,263664,1903,248960,1779,14704,124,299433,3414030,3713463,16693,26,3371,-1340,20680,3217,239613,64,11348,3709,38
11-01-20,261761,2483,247181,2118,14580,365,297482,3399288,3696770,34032,0,3345,776,22020,1707,236396,64,11284,3671,32
10-31-20,259278,149,245063,137,14215,12,294984,3367754,3662738,807,12,3345,-1543,21244,1680,234689,2,11220,3639,29
10-30-20,259129,2405,244926,2186,14203,219,294845,3367086,3661931,22327,78,3333,90,22787,2237,233009,62,11218,3610,40
10-29-20,256724,2374,242740,2040,13984,334,292510,3347094,3639604,25465,22,3255,29,22697,2323,230772,66,11156,3570,38
10-28-20,254350,2678,240700,2391,13650,287,290214,3323925,3614139,23112,34,3233,138,22668,2506,228449,67,11090,3532,38
10-27-20,251672,2446,238309,2039,13363,407,287580,3303447,3591027,22843,44,3199,-15,22530,2417,225943,101,11023,3494,46
10-26-20,249226,1507,236270,1319,12956,188,285290,3282894,3568184,11258,32,3155,-1380,22545,2855,223526,45,10922,3448,31
10-25-20,247719,3084,234951,2896,12768,188,283842,3273084,3556926,35750,31,3123,1585,23925,1468,220671,82,10877,3417,42
10-24-20,244635,3609,232055,3313,12580,296,280365,3240811,3521176,39876,24,3092,1918,22340,1667,219203,85,10795,3375,45
10-23-20,241026,2655,228742,2404,12284,251,276547,3204753,3481300,29993,65,3068,503,20422,2087,217536,73,10710,3330,33
10-22-20,238371,3183,226338,2831,12033,352,273877,3177430,3451307,35909,41,3003,1133,19919,2009,215449,90,10637,3297,28
10-21-20,235188,1734,223507,1487,11681,247,270672,3144726,3415398,15344,18,2962,-531,18786,2247,213440,44,10547,3269,38
10-20-20,233454,1967,222020,1682,11434,285,268958,3131096,3400054,18700,30,2944,-77,19317,2014,211193,60,10503,3231,37
